input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,tech_,cdn,tls_expired,final_url,tls_mismatched,tls_wildcard_certificate,tls_self_signed,csp_domains_
classtimetable.monash.edu,Class Timetable - Current students,200,2218329,443,https://classtimetable.monash.edu:443,https,openresty,text/html,GET,45.60.34.202,/,,45.60.34.202,22725,False,www.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-09T00:00:00Z,2023-09-09T23:59:59Z,"CN=monash.edu, O=Monash University, ST=Victoria, C=AU",monash.edu,Monash University,www.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,dc0450457de4cefab8378429bf621b90,3c472e141b60d6820dba1472cfcb620d6b4415701bbf81a8940d03ea2eabb431,ctls,www.monash.edu,incapsula,Squiz Matrix,True,,https://www.monash.edu/students/admin/timetables/planning-tools/class,,,,
click.a.e.monash.edu,403 - Forbidden: Access is denied.,403,1233,443,https://click.a.e.monash.edu:443,https,,text/html,GET,13.111.45.101,/,1631801191,13.111.45.101,30,False,click.a.e.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-30T00:00:00Z,2023-10-30T23:59:59Z,"CN=click.a.e.monash.edu, O=Monash University, ST=Victoria, C=AU",click.a.e.monash.edu,Monash University,click.a.e.monash.edu,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,717ad1fa5f78d734791234e430c7d4fe,417ec77b1e2cedc44479466243bd661eeb156bc5c248210943310234b55bd05d,ctls,click.a.e.monash.edu,,HSTS,,,,,,,
click.e53.e.monash.edu,403 - Forbidden: Access is denied.,403,1233,443,https://click.e53.e.monash.edu:443,https,,text/html,GET,13.111.100.177,/,1631801191,13.111.100.177,30,False,click.e53.e.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,"CN=click.e53.e.monash.edu, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",click.e53.e.monash.edu,"SALESFORCE.COM, INC.",click.e53.e.monash.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0207cbfb1b24e8bf030392f7993d3dbe,56ff02da891e2ae5a652b445eb7c9ccd049b3232c189d16394281ab902398408,ctls,click.e53.e.monash.edu,,HSTS,,,,,,,
click.e86.e.monash.edu,403 - Forbidden: Access is denied.,403,1233,443,https://click.e86.e.monash.edu:443,https,,text/html,GET,13.111.228.69,/,1631801191,13.111.228.69,30,False,click.e86.e.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-09T00:00:00Z,2023-07-10T23:59:59Z,"CN=click.e86.e.monash.edu, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",click.e86.e.monash.edu,"SALESFORCE.COM, INC.",click.e86.e.monash.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4f3778fb9d7028abfe7e3f5896275023,bbc5b58c3214a247dc66c3684ec9c50ce75d527d3533aa4868a23f9f82b0492f,ctls,click.e86.e.monash.edu,,HSTS,,,,,,,
cloud.e53.e.monash.edu,403 - Forbidden: Access is denied.,403,1233,443,https://cloud.e53.e.monash.edu:443,https,,text/html,GET,13.111.99.233,/,1631801191,13.111.99.233,30,False,cloud.e53.e.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-09T00:00:00Z,2023-09-09T23:59:59Z,"CN=cloud.e53.e.monash.edu, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",cloud.e53.e.monash.edu,"SALESFORCE.COM, INC.",cloud.e53.e.monash.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,50db91937d49985b6be139cd95434126,c23a9330a8cad955d6c1cfc88ce07bce82fd3903791f1b659741146b8e84e9c3,ctls,cloud.e53.e.monash.edu,,,,,,,,,
cloudcrams-api.erc.monash.edu,,200,269,443,https://cloudcrams-api.erc.monash.edu:443,https,nginx/1.18.0 (Ubuntu),text/html,GET,118.138.238.255,/,1630059420,118.138.238.255,1,False,cloudcrams-api.erc.monash.edu,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-08T00:00:00Z,2023-07-08T23:59:59Z,"CN=cloudcrams-api.erc.monash.edu, O=Monash University, ST=Victoria, C=AU",cloudcrams-api.erc.monash.edu,Monash University,www.cloudcrams-api.erc.monash.edu,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2655cb9884ad2fce73394a04828643fe,35c72c5400fdee7100e8b381266c3c34ab27ed7f0820e62a9c170b2393ed19e5,ctls,cloudcrams-api.erc.monash.edu,,Ubuntu,,,,,,,https:
clouddashboard-dev.erc.monash.edu,Research Cloud Monash,200,8151,443,https://clouddashboard-dev.erc.monash.edu:443,https,nginx/1.18.0 (Ubuntu),text/html,GET,118.138.237.135,/,-2144967296,118.138.237.135,138,False,clouddashboard-dev.erc.monash.edu,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-05T00:00:00Z,2024-05-04T23:59:59Z,"CN=clouddashboard-dev.erc.monash.edu, O=Monash University, ST=Victoria, C=AU",clouddashboard-dev.erc.monash.edu,Monash University,clouddashboard-dev.erc.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,22ff507c262fc54507bf48cb3b436c37,ce34d3a6c59881757f7cb8874101fa9abdc2eb245235bbcb021dc566f9399d29,ctls,clouddashboard-dev.erc.monash.edu,,Ubuntu,,,,,,,https://crams-cloud-api-dev.erc.monash.edu/
clouddashboard.erc.monash.edu,Research Cloud Monash,200,8151,443,https://clouddashboard.erc.monash.edu:443,https,nginx/1.18.0 (Ubuntu),text/html,GET,118.138.234.27,/,-2144967296,118.138.234.27,138,False,clouddashboard.erc.monash.edu,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-27T00:00:00Z,2024-03-26T23:59:59Z,"CN=clouddashboard.erc.monash.edu, O=Monash University, ST=Victoria, C=AU",clouddashboard.erc.monash.edu,Monash University,www.clouddashboard.erc.monash.edu,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,8339b207670931283fe52ecd6c898090,d16f5f6200fb93769975c23fbd21ccfef9f59dd295ed1fb6c2234cbba1c32491,ctls,clouddashboard.erc.monash.edu,,Ubuntu,,,,,,,https://www.gstatic.com/
clps-qat.apps.monash.edu,403 - Forbidden: Access is denied.,403,1233,443,https://clps-qat.apps.monash.edu:443,https,Microsoft-IIS/10.0,text/html,GET,18.66.192.92,/,1631801191,18.66.192.95,30,False,clps-qat.apps.monash.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-05T07:13:06Z,2023-10-05T05:54:38Z,CN=clps-qat.apps.monash.edu,clps-qat.apps.monash.edu,,clps-app01-v20.ocio.monash.edu,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",8566a79562f6a63b2e675bd3030a5fc4,49966913be750f3c45c62c8ff7a7d4340cf5ea326c57d5a02af2fe41774becfe,ctls,clps-qat.apps.monash.edu,cloudfront,Windows Server,True,,,,,,
clps.apps.monash.edu,403 - Forbidden: Access is denied.,403,1233,443,https://clps.apps.monash.edu:443,https,Microsoft-IIS/10.0,text/html,GET,13.225.78.91,/,1631801191,13.225.78.31,30,False,clps.apps.monash.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-05T07:15:25Z,2023-10-05T06:45:46Z,CN=clps.apps.monash.edu,clps.apps.monash.edu,,www.clps-app02-v20.ocio.monash.edu,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",704c9ff9b7dd8f82a7585e5f356dc0ad,8d8d44c5c0b693132f82e0f691a4348f3f2a862705c765a4200b50dba9b548a9,ctls,clps.apps.monash.edu,cloudfront,Windows Server,True,,,,,,
club.monash.edu,Monash Club Home,200,8687,443,https://club.monash.edu:443,https,Apache,text/html,GET,130.194.11.126,/,-521555956,2001:388:608c:88b::7e,214,False,club.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-23T00:00:00Z,2023-10-23T23:59:59Z,"CN=club.monash.edu, O=Monash University, ST=Victoria, C=AU",club.monash.edu,Monash University,www.club.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e9bb43c8c9d354a62e8bab33d90e046e,91ed0b419d4c2123a4c729b3d63fbfb9200e35e85ea3206330103286bb0a341a,ctls,club.monash.edu,,HSTS,,,,,,,
clubs.msa.monash.edu,Home,200,39493,443,https://clubs.msa.monash.edu:443,https,Microsoft-IIS/10.0,text/html,GET,52.63.18.123,/,1631801191,52.63.18.123,626,False,clubs.msa.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-17T00:00:00Z,2024-01-17T23:59:59Z,"CN=clubs.msa.monash.edu, O=Monash University, ST=Victoria, C=AU",clubs.msa.monash.edu,Monash University,www.clubs.msa.monash.edu,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,41e644002b1734305a8e673761693579,5e6f0681fc571713ed54761aac06fe57267385d9483d01390f61942bbd9c5817,ctls,clubs.msa.monash.edu,,Windows Server,,,,,,,
codereview.monash.edu,Auth,200,2036,443,https://codereview.monash.edu:443,https,Microsoft-IIS/10.0,text/html,GET,52.63.136.9,/,1631801191,13.54.183.4,56,False,codereview.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-28T00:00:00Z,2023-10-28T23:59:59Z,"CN=codereview.monash.edu, O=Monash University, ST=Victoria, C=AU",codereview.monash.edu,Monash University,www.codereview.monash.edu,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,7b76148904e147cdb3de34812ab3dac9,da929ed982f9e6aed21dd53b1c6582a93096d3dd9eb0f575bf6e8cfd890dd5c4,ctls,codereview.monash.edu,,Windows Server,,,https://codereview.monash.edu/CxWebClient/,,,,
cogstack.erc.monash.edu,Apache2 Ubuntu Default Page: It works,200,10918,80,http://cogstack.erc.monash.edu:80,http,Apache/2.4.29 (Ubuntu),text/html,GET,118.138.236.166,/,-887306057,118.138.236.166,376,False,,,,,,,,,,,,,,,,,,,,Ubuntu,,,,,,,
community.monash.edu,,200,1345,443,https://community.monash.edu:443,https,,text/html,GET,130.194.11.126,/,-147884514,2001:388:608c:88b::7e,45,False,alumni-friends.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-13T00:00:00Z,2023-12-13T23:59:59Z,"CN=alumni-friends.monash.edu, O=Monash University, ST=Victoria, C=AU",alumni-friends.monash.edu,Monash University,www.alumni-friends.monash.edu,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,662a40226554cf202f945875ea557761,b4817dcf1ae529d7ea367467bd20ca0e4358e34116e3cfcb79c97efff1552f7f,ctls,alumni-friends.monash.edu,,HSTS,,,https://alumni-friends.monash.edu/s/,,,,
compulsoryunits.monash.edu,Monash Compulsory Units Portal (CUP): Log in to the site,200,33521,443,https://compulsoryunits.monash.edu:443,https,,text/html,GET,13.248.199.184,/,458438911,76.223.66.56,380,False,compulsoryunits.monash.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-10-04T23:59:59Z,CN=compulsoryunits.monash.edu,compulsoryunits.monash.edu,,cup.monash.edu,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8f9ca25f391302d8a28891c547d96b6a,27b25363f25561cc73428c0d27ba9e7feb2d0427eb3c5f0dca8a6f9209fa8497,ctls,compulsoryunits.monash.edu,,PHP,,,https://compulsoryunits.monash.edu/login/index.php,,,,
connect-forms.apps.monash.edu,Current students - Monash University,200,2145379,443,https://connect-forms.apps.monash.edu:443,https,openresty,text/html,GET,130.194.11.126,/,-780928015,2001:388:608c:88b::7e,22798,False,www.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-09T00:00:00Z,2023-09-09T23:59:59Z,"CN=monash.edu, O=Monash University, ST=Victoria, C=AU",monash.edu,Monash University,www.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,dc0450457de4cefab8378429bf621b90,3c472e141b60d6820dba1472cfcb620d6b4415701bbf81a8940d03ea2eabb431,ctls,www.monash.edu,,Squiz Matrix,,,https://www.monash.edu/students,,,,
connect.apps.monash.edu,Current students - Monash University,200,2145379,443,https://connect.apps.monash.edu:443,https,openresty,text/html,GET,13.224.189.49,/,-780928015,13.224.189.72,22798,False,www.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-09T00:00:00Z,2023-09-09T23:59:59Z,"CN=monash.edu, O=Monash University, ST=Victoria, C=AU",monash.edu,Monash University,www.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,dc0450457de4cefab8378429bf621b90,3c472e141b60d6820dba1472cfcb620d6b4415701bbf81a8940d03ea2eabb431,ctls,www.monash.edu,cloudfront,Squiz Matrix,True,,https://www.monash.edu/students,,,,
connect.monash.edu,Ask.Monash,200,342683,443,https://connect.monash.edu:443,https,,text/html,GET,13.210.5.150,/,1433417005,13.210.6.164,413,False,connect.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-20T00:00:00Z,2023-07-20T23:59:59Z,"CN=connect.monash.edu, O=Monash University, ST=Victoria, C=AU",connect.monash.edu,Monash University,www.connect.monash.edu,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,00f21446f3a739fd2bb543d67e041d22,977a563c0624c5a68f1c2213f092a4c0fa100fb9a399aa2f04f39ad600111dbd,ctls,connect.monash.edu,,HSTS,,,https://connect.monash.edu/s/,,,,
connectedcommunities.monash.edu,Connected Communities - Connected Communities,200,32846,443,https://connectedcommunities.monash.edu:443,https,,text/html,GET,13.70.147.206,/,1611665603,13.70.147.206,614,False,connectedcommunities.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-24T00:00:00Z,2024-01-24T23:59:59Z,"CN=connectedcommunities.monash.edu, O=Monash University, ST=Victoria, C=AU",connectedcommunities.monash.edu,Monash University,connectedcommunities.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,31983316ad140601ea4a3a864ab30392,0c578cbf7c5032b82229724af2389da582b7fc87ed58e13825b9598340418d66,ctls,connectedcommunities.monash.edu,azure,Bootstrap:5.2.1,True,,,,,,
contactus-api.monash.edu,eSolutions - Contact us,200,5921,443,https://contactus-api.monash.edu:443,https,,text/html,GET,130.194.20.236,/,-893135528,130.194.20.236,161,False,contactus-api.monash.edu,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-07T00:00:00Z,2024-03-06T23:59:59Z,"CN=contactus-api.monash.edu, O=Monash University, ST=Victoria, C=AU",contactus-api.monash.edu,Monash University,contactus-api.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,6f89ee7726f945f25243117a78ca54bf,90765e2073b7a401b6823c0f11201fb06183f164c5352494f5a5b3a0c6c14a9b,ctls,contactus-api.monash.edu,,HSTS,,,,,,,
contentservlet.connect.monash.edu,Error 404--Not Found,404,1164,80,http://contentservlet.connect.monash.edu:80,http,,text/html,GET,130.194.11.56,/,-2113408924,130.194.11.56,20,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
copyright.monash.edu,,200,18,443,https://copyright.monash.edu:443,https,Apache,text/html,GET,130.194.11.126,/,-521555956,2001:388:608c:88b::7e,2,False,copyright.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,"CN=webfarm2.ocio.monash.edu, O=Monash University, ST=Victoria, C=AU",webfarm2.ocio.monash.edu,Monash University,webq02.ocio.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,4a94bd87bd918bd29b1271402736f955,8539778f907fa37f30f3af0d711087ad22a27994ea71516bb6b728167748c32a,ctls,copyright.monash.edu,,HSTS,,,,True,,,
coupa-images.apps.monash.edu,Test Page for the Apache HTTP Server on Red Hat Enterprise Linux,403,3985,443,https://coupa-images.apps.monash.edu:443,https,Apache,text/html,GET,130.194.11.126,/,-521555956,2001:388:608c:88b::7e,124,False,coupa-images.apps.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-16T00:00:00Z,2024-02-16T23:59:59Z,"CN=coupa-images.apps.monash.edu, O=Monash University, ST=Victoria, C=AU",coupa-images.apps.monash.edu,Monash University,www.coupa-images.apps.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e4356eb6509738aa31b682608664440e,0903190822d289481a7089a02a78991e214d9a55c36ba7295a2ba75b16093c5f,ctls,coupa-images.apps.monash.edu,,HSTS,,,,,,,
course-map.apps.monash.edu,ERROR: The request could not be satisfied,403,915,80,http://course-map.apps.monash.edu:80,http,CloudFront,text/html,GET,18.66.97.40,/,-2111367981,2600:9000:2451:7200:d:1068:cc80:93a1,20,False,,,,,,,,,,,,,,,,,,,cloudfront,Amazon Web Services,True,,,,,,
course-map.monash.edu,,200,1301,443,https://course-map.monash.edu:443,https,,text/html,GET,18.66.97.61,/,1175088797,2600:9000:223c:8e00:d:1068:cc80:93a1,47,False,course-map.monash.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2018-05-29T00:52:10Z,2020-05-29T01:02:00Z,"CN=course-map.monash.edu, O=Monash University, L=Clayton, ST=Victoria, C=AU, serialNumber=12377614012, businessCategory=Government Entity, jurisdictionStateOrProvince=Victoria, jurisdictionCountry=AU, businessCategory=Government Entity, jurisdictionStateOrProvince=Victoria, jurisdictionCountry=AU",course-map.monash.edu,Monash University,huvi.ocio.monash.edu.au,"CN=QuoVadis EV SSL ICA G3, O=QuoVadis Limited, C=BM",QuoVadis EV SSL ICA G3,QuoVadis Limited,ab27de2950dd4b200d1538e54e13bf96,8760ad0ae912432720c6c6c0514ffa35fbb0bb518c25157d7559490e24b7665e,ctls,course-map.monash.edu,cloudfront,Amazon Web Services,True,True,,,,,
course-mapper.apps.monash.edu,Course Advice,200,701,443,https://course-mapper.apps.monash.edu:443,https,UploadServer,text/html,GET,45.60.34.202,/,-131057711,45.60.34.202,1,False,course-mapper.apps.monash.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-12T00:00:00Z,2024-04-11T23:59:59Z,"CN=course-mapper.apps.monash.edu, O=Monash University, ST=Victoria, C=AU",course-mapper.apps.monash.edu,Monash University,www.course-mapper.apps.monash.edu,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3408f1165be0ce52353d723fd337c2de,e6f2f38a49cbbd79ae7ea89b6e29e05b0f4100623b2c22cef1f0778742536af4,ctls,course-mapper.apps.monash.edu,incapsula,Imperva,True,,,,,,
cpar-workflow-qat.monash.edu,Error 500 Server Error,500,7283,443,https://cpar-workflow-qat.monash.edu:443,https,Jetty(9.2.10.v20150310),text/html,GET,130.194.10.110,/,-258977892,2001:388:608c:88a::6e,95,False,cpar-workflow-qat.monash.edu,443,True,tls12,TLS_RSA_WITH_AES_128_CBC_SHA,2022-11-03T00:00:00Z,2023-11-03T23:59:59Z,"CN=cpar-workflow-qat.monash.edu, O=Monash University, ST=Victoria, C=AU",cpar-workflow-qat.monash.edu,Monash University,cparwork-qat.ocio.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2d2628080a73763104ac958bfafa6ac8,4d66b52bae810cb944904565d6c10bcc2bb918b7fc96cfe945204d41bef6caa3,ctls,cpar-workflow-qat.monash.edu,,Jetty:9.2.10,,,,,,,
cpar-workflow.monash.edu,,200,5164,443,https://cpar-workflow.monash.edu:443,https,Jetty(9.2.10.v20150310),text/html,GET,130.194.10.111,/,-1011706492,2001:388:608c:88a::6f,27,False,cpar-workflow.monash.edu,443,True,tls12,TLS_RSA_WITH_AES_128_CBC_SHA,2022-10-17T00:00:00Z,2023-10-17T23:59:59Z,"CN=cpar-workflow.monash.edu, O=Monash University, ST=Victoria, C=AU",cpar-workflow.monash.edu,Monash University,cparwf.its.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,f7d7e52c919bdeb3f64da5bda99f79f4,2c0c9d56737d451d4187e4847f59de8bea548d98e85b1781a2ddff0b59aa8a21,ctls,cpar-workflow.monash.edu,,Jetty:9.2.10,,,,,,,
