new,host,a,cname,soa,txt,status_code,caa,ns,aaaa,cdn,cdn-name,mx
,chef-vpn-monitoring-configstorebackups-www-test.channelpartners.clickup.com,"18.197.76.48, 3.121.30.21, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,chefaltacc.partner.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,chefcontroller.channelpartners.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,chefinternal-container.cu-prod-ie-view-service.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,chefv1jenkinssecure.cu-prod-ie-view-service.clickup.com,"3.121.30.21, 52.59.154.138, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,chppm-76-63.cu-prod-ie-view-service.clickup.com,,app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,
,chumphon.cu-prod-ie-view-service.clickup.com,"52.66.96.99, 65.0.157.30, 65.1.72.60",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,chumphon.partner.clickup.com,"65.1.72.60, 52.66.96.99, 65.0.157.30",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,ci-www.channelpartners.clickup.com,"3.121.30.21, 52.59.154.138, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,ci-www.cu-prod-ie-view-service.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,cibeg.channelpartners.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cibeg.cu-prod-ie-view-service.clickup.com,"52.59.154.138, 18.197.76.48, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,ciceron-fct.partner.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,ciena.channelpartners.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,cineshareplus.channelpartners.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,
,cirio.cu-prod-ie-view-service.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cityofrohnertpark.cu-prod-ie-view-service.clickup.com,"108.129.59.61, 52.49.40.44, 54.76.253.28",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,claire-gagnant.cu-prod-ie-view-service.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,clickup.com,"18.66.112.125, 18.66.112.90, 18.66.112.66, 18.66.112.92",,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com","zQqh6VDaII38TcL52OdvmIFvk5jJfQ, 1password-site-verification=5WC3TEJLRREGRKR2ISSIWBLOL4, MS=880F4748C24452A4F1DDBDFDCD356CA0B3B1D5E0, MS=ms76961327, ca3-1c005c5a80ee4c30a0290c7eb53e0ab5, docusign=c21075d5-698a-4531-86ec-d17e9eea4155, facebook-domain-verification=43fulpvnj58vh7vqj1cdq7ibky5shn, google-site-verification=6yXTl_GBV48WZQx1bPweEvC19oULtfxojPoNylrEz1E, google-site-verification=7iLCwqddBc3lpvssnnz30WxrKPNeuf9GsYY5Tu0nRWc, google-site-verification=GXz6h33cQ166RXYz8OmuY5ValPFVnrWXBrZB2fsmRcY, google-site-verification=IjMWJ-9aZcHqivGqB40_W7fc2iooVvY8lwJbQvAKDIw, google-site-verification=RA3ngRWOgEL05ABw0V3Q3nFGv61vNFwURw5rg0xOxdE, google-site-verification=YXCVxSjCpEftf3AxQMU8q-6Xj3k5l3JD_2ew33ne5i8, google-site-verification=iOtCbvqPP8mxG0PMuoPgVTe1CUYjNeDMPgC8pGNCPW8, google-site-verification=mA9LytKzaYEzebtWUcPbs-MBhi_v6x9QxG_uAavGcYg, google-site-verification=mXwYhuwXoRdlfmQ0kIELMvcG2Ffi19YCyNfNwbnHtUw, google-site-verification=s1DkH7V2Ofnk4MFWAhovBKaskp-vqnNw8r9ZZbW7rw0, loom-site-verification=549fcc52c4fc4d0db1f8ba3cf5f3a235, parallels-domain-verification=c617bfa7b6ad499a992d6fd9bfa890ba222afe20b67646efb5a1727289ec879a, pendo-domain-verification=9dcd1017-80ab-4397-9dee-1751a578522c, postman-domain-verification=d67e8c10a203660ad91f0a219252951e1beb6cd3e38e12933b80d94d0011ec347e6ead70f5559947f1f06867733eb657f389fb2bdf77130b6c0a5253adb6d5ca, segment-site-verification=KoguFnloPsYpTSy0OEpRmptCDUhZZnih, v=spf1 include:_spf.google.com include:amazonses.com include:mail.zendesk.com include:_spf.qemailserver.com include:mktomail.com include:_spf.salesforce.com ~all",NOERROR,"letsencrypt.org, sectigo.com, amazon.com, digicert.com","ns-1962.awsdns-53.co.uk, ns-769.awsdns-32.net, ns-1480.awsdns-57.org, ns-298.awsdns-37.com","2600:9000:223f:5800:8:4496:4180:93a1, 2600:9000:223f:3200:8:4496:4180:93a1, 2600:9000:223f:8400:8:4496:4180:93a1, 2600:9000:223f:c00:8:4496:4180:93a1, 2600:9000:223f:6e00:8:4496:4180:93a1, 2600:9000:223f:5400:8:4496:4180:93a1, 2600:9000:223f:4800:8:4496:4180:93a1, 2600:9000:223f:1800:8:4496:4180:93a1",True,cloudfront,"alt2.aspmx.l.google.com, aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com"
,clients-stats-corp.channelpartners.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,clients-stats-corp.cu-prod-ie-view-service.clickup.com,,app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,
,cloauth-ff.channelpartners.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cloud-fms6.cu-prod-ie-view-service.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cloudexpload.channelpartners.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,cloudjammer.partner.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,clous-ftth.dev-share-cdn.clickup.com,"3.121.30.21, 18.197.76.48, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cls-iosclient.partner.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cm1-tyo2.channelpartners.clickup.com,,app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cm2-mad1.cu-prod-ie-view-service.clickup.com,"3.121.30.21, 18.197.76.48, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cmhsce-hazelwood.channelpartners.clickup.com,"52.59.154.138, 18.197.76.48, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cmp.channelpartners.clickup.com,"54.243.147.11, 107.23.51.33, 44.213.170.132",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cmp.cu-prod-ie-view-service.clickup.com,"13.211.226.203, 52.64.252.246, 54.79.177.146",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cms-backuplogcontrollerclients-stats-corp.channelpartners.clickup.com,"52.49.40.44, 108.129.59.61, 54.76.253.28",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cms-drum-155-215-35-50.channelpartners.clickup.com,"107.23.51.33, 54.243.147.11, 44.213.170.132",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cms-engineeringinfra-sql.channelpartners.clickup.com,"54.79.177.146, 13.211.226.203, 52.64.252.246",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cms-wiki-redirectoceania-uat.channelpartners.clickup.com,"18.197.76.48, 3.121.30.21, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cms10.cu-prod-ie-view-service.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,cmsalpha.channelpartners.clickup.com,"18.197.76.48, 3.121.30.21, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cmsdockerproduction.channelpartners.clickup.com,"3.121.30.21, 18.197.76.48, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cmshelp.partner.clickup.com,"52.59.154.138, 18.197.76.48, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,
,cmslearn2-at.channelpartners.clickup.com,,app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,cmswiki.channelpartners.clickup.com,"18.197.76.48, 3.121.30.21, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cmswiki.cu-prod-ie-view-service.clickup.com,"52.66.96.99, 65.0.157.30, 65.1.72.60",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cnn-atlanta.channelpartners.clickup.com,"18.197.76.48, 3.121.30.21, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,cnsha4-corpclient-vpn.channelpartners.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,com-dev1-pantheonclient.channelpartners.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,compete-cdn.cu-prod-ie-view-service.clickup.com,"52.59.154.138, 18.197.76.48, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,conagw-dev-e2.cu-prod-ie-view-service.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,config-app-mediaconfig-helpdesk.cu-prod-ie-view-service.clickup.com,"65.1.72.60, 65.0.157.30, 52.66.96.99",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,config-backupwebeu.cu-prod-ie-view-service.clickup.com,"52.59.154.138, 18.197.76.48, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,config-cilogsauth-mirror-my-oceania.channelpartners.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,
,config-mos-reporting-proxy.channelpartners.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,config-redirectconfig0.partner.clickup.com,"107.23.51.33, 44.213.170.132, 54.243.147.11",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,config-user-authapiproduction.partner.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,configappsalpha.partner.clickup.com,"3.121.30.21, 52.59.154.138, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,configjenkins-authapiproduction.channelpartners.clickup.com,"65.1.72.60, 65.0.157.30, 52.66.96.99",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,configjira.cu-prod-ie-view-service.clickup.com,"3.121.30.21, 52.59.154.138, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,configtesting-support-corp.channelpartners.clickup.com,"3.121.30.21, 52.59.154.138, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,configtesting-support-corp.partner.clickup.com,"18.197.76.48, 3.121.30.21, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,confluence-accessdbms-admin-backup-cache-data-proxy-vpn.channelpartners.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,confluence-baltlife.channelpartners.clickup.com,"54.243.147.11, 44.213.170.132, 107.23.51.33",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,confluence-debugsqldoc-corporate.channelpartners.clickup.com,"54.79.177.146, 13.211.226.203, 52.64.252.246",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,confluence-fxtrading.cu-prod-ie-view-service.clickup.com,"3.121.30.21, 18.197.76.48, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,confluence-msx-trial-tracker.channelpartners.clickup.com,"3.121.30.21, 52.59.154.138, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,confluence-private-alpha-loginaccept-domain.channelpartners.clickup.com,"65.1.72.60, 52.66.96.99, 65.0.157.30",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,confluence-userteam-examples.channelpartners.clickup.com,"3.121.30.21, 52.59.154.138, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,confluence-userteam-examples.cu-prod-ie-view-service.clickup.com,"3.121.30.21, 18.197.76.48, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,confluence-v2-resourcesinfomediaconfig-helpdesk.channelpartners.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,confluenceadmin-acc-acc-backupsauth-antiviruspre.cu-prod-ie-view-service.clickup.com,"3.121.30.21, 18.197.76.48, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,confluenceawsexamplesbackup-meet-git.channelpartners.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,confluencechef.cu-prod-ie-view-service.clickup.com,"52.59.154.138, 18.197.76.48, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,confluencedev-betaslave.channelpartners.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,confluencenew-oceania.cu-prod-ie-view-service.clickup.com,"108.129.59.61, 52.49.40.44, 54.76.253.28",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,
,confluenceproddoc.partner.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,confluencestaging-internal-eumeet-clients.cu-prod-ie-view-service.clickup.com,"3.121.30.21, 18.197.76.48, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,confluencestaging-internal-eumeet-clients.partner.clickup.com,,app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,confluencetemp-tempintra.cu-prod-ie-view-service.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,confluencetemp-tempintra.partner.clickup.com,"54.76.253.28, 52.49.40.44, 108.129.59.61",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,confluencewp.cu-prod-ie-view-service.clickup.com,"13.211.226.203, 54.79.177.146, 52.64.252.246",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
