new,host,a,cname,soa,status_code,cdn,cdn-name,has_internal_ips,internal_ips,aaaa,ns,txt,caa,mx
[x],properties.qa.indeed.tech,"10.117.99.54, 10.117.33.248, 10.117.160.188",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.99.54, 10.117.33.248, 10.117.160.188",,,,,
[x],prototypes.indeed.com,,"indeed2-cmhprod.indeed.com, indeed2-cmhprod-alb-1360573493.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],proxy-draw-plugin.indeed.com,,"indeed-cmhprod.indeed.com, indeed-cmhprod-alb-1680661995.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],proxy-vip.corp.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],proxy.itsys.indeed.tech,98.6.40.29,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prr-reviewers.indeed.com,,"pubdom-americas.indeed.com, indeed-yulprod-alb.indeed.com, marvin-external-yulprod-alb-175791382.ca-central-1.elb.amazonaws.com","ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prr-webhooks.indeed.com,,"pubdom-americas.indeed.com, indeed-yulprod-alb.indeed.com, marvin-external-yulprod-alb-175791382.ca-central-1.elb.amazonaws.com","ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prw.indeed.com,,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],pt.canary.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],pt.conv.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],pt.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],pubdom-americas.indeed.com,,"indeed-yulprod-alb.indeed.com, marvin-external-yulprod-alb-175791382.ca-central-1.elb.amazonaws.com","ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pubdom.indeed.com,,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],pubwebapp.indeed.com,,"pubwebapp-alb.tf2.indeed.com, indeed-cmh-alb.indeed.com, marvin-external-cmh-alb-1047298419.us-east-2.elb.amazonaws.com, indeed-cmhprod-01-alb.indeed.com, marvin-external-cmhprod-01-alb-1618415626.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pug-api.indeed.com,,"indeed-cmhprod.indeed.com, indeed-cmhprod-alb-1680661995.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pug-providers-api.indeed.com,,"indeed-cmhprod.indeed.com, indeed-cmhprod-alb-1680661995.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],puppet.cpe.indeed.tech,,pe-compilers-e6a3edfb42b96cef.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pxl.indeed.com,,"indeed-yulprod-alb.indeed.com, marvin-external-yulprod-alb-175791382.ca-central-1.elb.amazonaws.com","ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qa-http-inputs.indeed.tech,,qa-hec-nlb-c16d22d3ac993d2f.elb.us-east-2.amazonaws.com,"ns-1513.awsdns-61.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qa.assessments.indeed.tech,,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qa.canary.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],qa.hub.indeed.tech,,,"ns-1033.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"ns-1033.awsdns-01.org, ns-1860.awsdns-40.co.uk, ns-259.awsdns-32.com, ns-613.awsdns-12.net",,,
[x],qa.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],qa.indeed.tech,,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,v=spf1 include:mailgun.org ~all,,"mxa.mailgun.org, mxb.mailgun.org"
[x],qa2.hub.indeed.tech,,,"ns-1071.awsdns-05.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"ns-1071.awsdns-05.org, ns-158.awsdns-19.com, ns-1758.awsdns-27.co.uk, ns-576.awsdns-08.net",,,
[x],qp-mongo-acme-cmpinsightsdata.awscmh2.k8s.indeed.tech,,,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-afsrc.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-applyeverywheredb.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-applyeverywhereevents-s4.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-applyeverywhereeventsdb.awscmhqa2.k8s.indeed.tech,"10.117.160.188, 10.117.99.54, 10.117.33.248",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.160.188, 10.117.99.54, 10.117.33.248",,,,,
[x],qp-mongo-applyeverywherefmldb.awscmh2.k8s.indeed.tech,,,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-bmo.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-career-guide-url-route-c.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-convplat-conversations-u.awscmhqa2.k8s.indeed.tech,"10.117.160.188, 10.117.99.54, 10.117.33.248",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.160.188, 10.117.99.54, 10.117.33.248",,,,,
[x],qp-mongo-cortex-messaging-first-a.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-datasci-moody-service.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-deep-thought.awscmh2.k8s.indeed.tech,,,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-delivery-insights-blaza2.awscmh2.k8s.indeed.tech,"10.116.163.141, 10.116.32.79, 10.116.99.124",,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.163.141, 10.116.32.79, 10.116.99.124",,,,,
[x],qp-mongo-dossier-data.awscmh2.k8s.indeed.tech,,,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-dremr-attachments-shard0.awscmhqa2.k8s.indeed.tech,"10.117.99.54, 10.117.33.248, 10.117.160.188",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.99.54, 10.117.33.248, 10.117.160.188",,,,,
[x],qp-mongo-dremr-lookup-v2-shard1.awscmhqa2.k8s.indeed.tech,"10.117.160.188, 10.117.33.248, 10.117.99.54",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.160.188, 10.117.33.248, 10.117.99.54",,,,,
[x],qp-mongo-dremr-pub-qa-shard1.awscmhqa2.k8s.indeed.tech,"10.117.99.54, 10.117.160.188, 10.117.33.248",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.99.54, 10.117.160.188, 10.117.33.248",,,,,
[x],qp-mongo-dremr-pub-qa-shard2.awscmhqa2.k8s.indeed.tech,"10.117.99.54, 10.117.33.248, 10.117.160.188",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.99.54, 10.117.33.248, 10.117.160.188",,,,,
[x],qp-mongo-dremr-relay.awscmhqa2.k8s.indeed.tech,"10.117.160.188, 10.117.99.54, 10.117.33.248",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.160.188, 10.117.99.54, 10.117.33.248",,,,,
[x],qp-mongo-drmx.awscmhqa2.k8s.indeed.tech,"10.117.33.248, 10.117.160.188, 10.117.99.54",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.33.248, 10.117.160.188, 10.117.99.54",,,,,
[x],qp-mongo-email-validation-service.awscmh2.k8s.indeed.tech,,,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-employer-brand-managemen.awscmhqa2.k8s.indeed.tech,"10.117.99.54, 10.117.160.188, 10.117.33.248",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.99.54, 10.117.160.188, 10.117.33.248",,,,,
[x],qp-mongo-employer-iris.awscmhqa2.k8s.indeed.tech,"10.117.33.248, 10.117.99.54, 10.117.160.188",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.33.248, 10.117.99.54, 10.117.160.188",,,,,
[x],qp-mongo-indapplyapplicationdata4.awscmh2.k8s.indeed.tech,,,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-indapplyapplicationdatad.awscmh2.k8s.indeed.tech,"10.116.32.79, 10.116.163.141, 10.116.99.124",,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.32.79, 10.116.163.141, 10.116.99.124",,"ns-1110.awsdns-10.org, ns-1577.awsdns-05.co.uk, ns-372.awsdns-46.com, ns-650.awsdns-17.net",,,
[x],qp-mongo-indeed-personalise.awscmh2.k8s.indeed.tech,"10.116.99.124, 10.116.163.141, 10.116.32.79",,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.99.124, 10.116.163.141, 10.116.32.79",,,,,
[x],qp-mongo-indeedapply-pub-nrtprod1.awscmh2.k8s.indeed.tech,"10.116.99.124, 10.116.32.79, 10.116.163.141",,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.99.124, 10.116.32.79, 10.116.163.141",,,,,
[x],qp-mongo-indeedapply-pub-sjc.awscmh2.k8s.indeed.tech,,,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-indeedcentral-templates.awscmh2.k8s.indeed.tech,"10.116.99.124, 10.116.32.79, 10.116.163.141",,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.99.124, 10.116.32.79, 10.116.163.141",,,,,
[x],qp-mongo-itamanagerservicedb.awscmh2.k8s.indeed.tech,,,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-jobhost-shard2.awscmhqa2.k8s.indeed.tech,"10.117.160.188, 10.117.99.54, 10.117.33.248",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.160.188, 10.117.99.54, 10.117.33.248",,,,,
[x],qp-mongo-jobsetfactorydb.awscmhqa2.k8s.indeed.tech,"10.117.33.248, 10.117.160.188, 10.117.99.54",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.33.248, 10.117.160.188, 10.117.99.54",,,,,
[x],qp-mongo-labs.awscmh2.k8s.indeed.tech,"10.116.163.141, 10.116.32.79, 10.116.99.124",,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.163.141, 10.116.32.79, 10.116.99.124",,,,,
[x],qp-mongo-logrepo-live-meta.awscmh2.k8s.indeed.tech,"10.116.32.79, 10.116.163.141, 10.116.99.124",,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.32.79, 10.116.163.141, 10.116.99.124",,,,,
[x],qp-mongo-logrepo-live-meta.awscmhqa2.k8s.indeed.tech,"10.117.160.188, 10.117.99.54, 10.117.33.248",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.160.188, 10.117.99.54, 10.117.33.248",,,,,
[x],qp-mongo-lqa.awscmhqa2.k8s.indeed.tech,"10.117.160.188, 10.117.99.54, 10.117.33.248",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.160.188, 10.117.99.54, 10.117.33.248",,,,,
[x],qp-mongo-machine-translation-plat.awscmh2.k8s.indeed.tech,"10.116.163.141, 10.116.32.79, 10.116.99.124",,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.163.141, 10.116.32.79, 10.116.99.124",,,,,
[x],qp-mongo-marketing-campaign-engi2.awscmh2.k8s.indeed.tech,"10.116.99.124, 10.116.163.141, 10.116.32.79",,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.99.124, 10.116.163.141, 10.116.32.79",,,,,
[x],qp-mongo-meta-taxo-philae.awscmh2.k8s.indeed.tech,"10.116.32.79, 10.116.99.124, 10.116.163.141",,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.32.79, 10.116.99.124, 10.116.163.141",,,,,
[x],qp-mongo-meta-taxo-philae.awscmhqa2.k8s.indeed.tech,"10.117.33.248, 10.117.99.54, 10.117.160.188",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.33.248, 10.117.99.54, 10.117.160.188",,,,,
[x],qp-mongo-meta-taxo-rosetta.awscmh2.k8s.indeed.tech,"10.116.32.79, 10.116.163.141, 10.116.99.124",,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.32.79, 10.116.163.141, 10.116.99.124",,,,,
[x],qp-mongo-meta-taxo-rosetta.awscmhqa2.k8s.indeed.tech,"10.117.99.54, 10.117.160.188, 10.117.33.248",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.99.54, 10.117.160.188, 10.117.33.248",,,,,
[x],qp-mongo-meta-taxo-yellowhat-v2.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-nbus-internal-qa.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-niffler-qa-shard1.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-onboarding-service.awscmh2.k8s.indeed.tech,,,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-qualification-feedback-s.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-railgun-sieve-shard01.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-raven-recipients.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-resume.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-rezemp-contact-details1.awscmh2.k8s.indeed.tech,,,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-rezemp-contact-details1.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-rezemp-purchases.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-rezemp-recommendations2.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-ruleresult.awscmh2.k8s.indeed.tech,"10.116.99.124, 10.116.163.141, 10.116.32.79",,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.99.124, 10.116.163.141, 10.116.32.79",,,,,
[x],qp-mongo-salary.awscmh2.k8s.indeed.tech,"10.116.32.79, 10.116.163.141, 10.116.99.124",,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.32.79, 10.116.163.141, 10.116.99.124",,,,,
[x],qp-mongo-salary.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-segment-selector-servic2.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-segphonecandidates.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-service-registry-mongodb.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-squall-gateeditor.awscmhqa2.k8s.indeed.tech,"10.117.160.188, 10.117.33.248, 10.117.99.54",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.160.188, 10.117.33.248, 10.117.99.54",,,,,
[x],qp-mongo-string-db-test.awscmhqa2.k8s.indeed.tech,"10.117.99.54, 10.117.160.188, 10.117.33.248",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.99.54, 10.117.160.188, 10.117.33.248",,,,,
[x],qp-mongo-sub.awscmhqa2.k8s.indeed.tech,"10.117.160.188, 10.117.99.54, 10.117.33.248",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.160.188, 10.117.99.54, 10.117.33.248",,,,,
[x],qp-mongo-taas-targeting-config.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-taxonomy-management-syst.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-taxonomy-override-system.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-vrec-shortlist-qa.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qp-mongo-wayfinder-configuration.awscmh2.k8s.indeed.tech,"10.116.99.124, 10.116.32.79, 10.116.163.141",,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.99.124, 10.116.32.79, 10.116.163.141",,,,,
[x],qp-mongo-wayfinder-configuration.awscmhqa2.k8s.indeed.tech,"10.117.33.248, 10.117.99.54, 10.117.160.188",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.33.248, 10.117.99.54, 10.117.160.188",,,,,
[x],qp-mongo-whatsapp-template.awscmh2.k8s.indeed.tech,"10.116.99.124, 10.116.163.141, 10.116.32.79",,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.99.124, 10.116.163.141, 10.116.32.79",,,,,
[x],qp-mongo-yawbi-webapp-test.awscmhqa2.k8s.indeed.tech,"10.117.33.248, 10.117.160.188, 10.117.99.54",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.33.248, 10.117.160.188, 10.117.99.54",,,,,
[x],qr-code.indeed.com,"162.159.129.67, 162.159.130.67",indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],qr.indeed.com,"162.159.129.67, 162.159.130.67",indeed.com.cdn.cloudflare.net,,NOERROR,True,cloudflare,,,,,,,
[x],quartermaster-autoscaler-endpoint-qa.indeed.com,"3.17.237.140, 18.190.4.69, 18.220.129.16",qm-cmhqa-alb-490640637.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],quartermaster-autoscaler-endpoint.indeed.com,"3.14.119.173, 3.130.103.15, 3.140.165.112, 3.19.195.123, 3.134.241.148, 3.17.220.141",indeed-cmhprod-alb-1680661995.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],queryportal-mongo-elephant-mongo-qm.awscmhqa2.k8s.indeed.tech,"10.117.33.248, 10.117.99.54, 10.117.160.188",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.33.248, 10.117.99.54, 10.117.160.188",,,,,
[x],queryportal-mongo-iip-mongo-qa.awscmhqa2.k8s.indeed.tech,"10.117.99.54, 10.117.160.188, 10.117.33.248",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.99.54, 10.117.160.188, 10.117.33.248",,,,,
[x],queryportal-mongo-meta-taxo-mapping.awscmhqa2.k8s.indeed.tech,"10.117.99.54, 10.117.160.188, 10.117.33.248",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.99.54, 10.117.160.188, 10.117.33.248",,,,,
[x],queryportal-mongo-meta-taxo-rosetta.awscmhqa2.k8s.indeed.tech,"10.117.99.54, 10.117.160.188, 10.117.33.248",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.99.54, 10.117.160.188, 10.117.33.248",,,,,
[x],queryportal-mongo-mongo-canary-shard1.awscmhqa2.k8s.indeed.tech,"10.117.99.54, 10.117.33.248, 10.117.160.188",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.99.54, 10.117.33.248, 10.117.160.188",,,,,
[x],queryportal-mongo-notifcenter-shard2.awscmhqa2.k8s.indeed.tech,"10.117.99.54, 10.117.160.188, 10.117.33.248",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.99.54, 10.117.160.188, 10.117.33.248",,,,,
[x],queryportal-mongo-rezemp-contacts.awscmhqa2.k8s.indeed.tech,"10.117.33.248, 10.117.99.54, 10.117.160.188",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.33.248, 10.117.99.54, 10.117.160.188",,,,,
[x],queryportal-mongo-rezemp-subscriptions.awscmhqa2.k8s.indeed.tech,"10.117.160.188, 10.117.99.54, 10.117.33.248",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.160.188, 10.117.99.54, 10.117.33.248",,,,,
[x],queryportal.awscmhqa.k8s.indeed.tech,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],queryportals.awscmh.k8s.indeed.tech,,,"ns-1165.awsdns-17.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],queryportals.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],rabbitmq-example-cluster-mgmt.awscmhqa.k8s.indeed.tech,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],rabbitmq-example-shovel-mgmt.awscmhqa.k8s.indeed.tech,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],rabbitmq-ha-example.awscmhqa.k8s.indeed.tech,,,,NOERROR,,,,,,,,,
[x],rasa-action-server.awscmhqa2.k8s.indeed.tech,"10.117.33.248, 10.117.99.54, 10.117.160.188",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.33.248, 10.117.99.54, 10.117.160.188",,,,,
[x],rasa-action-server.indeed.tech,"10.116.99.124, 10.116.163.141, 10.116.32.79",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.99.124, 10.116.163.141, 10.116.32.79",,,,,
[x],rasax.indeed.tech,"10.116.32.79, 10.116.163.141, 10.116.99.124",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.32.79, 10.116.163.141, 10.116.99.124",,,,,
[x],readytoworkjobs.indeed.com,,d1rusw1mippvkl.cloudfront.net,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,,,,,,
[x],recruiter.indeed.com,198.58.75.26,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],refer.indeed.com,"54.82.209.11, 54.205.254.87",indeed.extole.io,"ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],referral-assist.indeed.com,"162.159.129.67, 162.159.130.67",indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
