input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,tls_self_signed,tls_mismatched,csp_domains_
mt5-ogm-live01.oanda.com,Terminal: OANDA Corporation,200,3024,AS46976,LCPRODASN,US,192.229.22.0/23,mt5-ogm-live01.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2023-12-16T23:59:59Z,CN=mt5-ogm-live01.oanda.com,mt5-ogm-live01.oanda.com,,mt5-ogm-live01.oanda.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",7a5531245b1ab3a744ccdc97c13619d2,dd7fc610c403a27f46e9d6f60ed6fbbf6fbb9d2ecee44136c3b72e2adf5e1a65,,ctls,mt5-ogm-live01.oanda.com,,443,https://mt5-ogm-live01.oanda.com:443,https,,text/html,GET,192.229.23.130,/,1682920195,192.229.23.130,,1,False,,https://mt5-ogm-live01.oanda.com/terminal,,,
mt5-ogm-live01asny.oanda.com,Terminal: OANDA Corporation,200,3024,AS46976,LCPRODASN,US,192.229.22.0/23,mt5-ogm-live01asny.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2023-12-16T23:59:59Z,CN=mt5-ogm-live01.oanda.com,mt5-ogm-live01.oanda.com,,mt5-ogm-live01.oanda.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",7a5531245b1ab3a744ccdc97c13619d2,dd7fc610c403a27f46e9d6f60ed6fbbf6fbb9d2ecee44136c3b72e2adf5e1a65,,ctls,mt5-ogm-live01asny.oanda.com,,443,https://mt5-ogm-live01asny.oanda.com:443,https,,text/html,GET,192.229.23.130,/,1682920195,192.229.23.130,,1,False,,https://mt5-ogm-live01asny.oanda.com/terminal,,True,
mt501-ogm.practice.oanda.com,Terminal: OANDA Corporation,200,3218,AS14120,ITHS-NY4-BLK-001,US,192.149.48.0/22,mt501-ogm.practice.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-09T00:00:00Z,2023-12-14T23:59:59Z,CN=mt5-ogm-demo01.oanda.com,mt5-ogm-demo01.oanda.com,,mt5-ogm-demo01.oanda.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",2049cab12cabc426e5bb52618faadbd8,28c2451f6b340174b38c0476f1a1c0a768954c11b31dd17fea0c6a62c30d481d,,ctls,mt501-ogm.practice.oanda.com,,443,https://mt501-ogm.practice.oanda.com:443,https,,text/html,GET,192.149.48.145,/,252317125,192.149.48.145,,1,False,,https://mt501-ogm.practice.oanda.com/terminal,,True,
muleapi-non-prod.oanda.com,403 Forbidden,403,1339,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,muleapi-non-prod.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T21:55:35Z,2023-07-30T21:55:34Z,CN=oanda.com,oanda.com,,oanda.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,3575263f99b79e6f54bda4eabb892e36,11f19d3385f0734cdbfcb554b1faa08dda6656b50bb4986eb24aab600861112b,True,ctls,muleapi-non-prod.oanda.com,cloudflare,443,https://muleapi-non-prod.oanda.com:443,https,cloudflare,text/html,GET,104.17.29.191,/,1593863836,104.17.30.191,HSTS,13,False,True,,,,
mx1.sm.tms.pl,,200,,AS15694,ATMAN-ISP-AS ATM S.A.,PL,85.232.254.0/24,mx1.sm.tms.pl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-02T15:28:11Z,2024-02-02T15:28:10Z,"CN=*.tms.pl, O=OANDA TMS Brokers S.A., L=Warszawa, ST=mazowieckie, C=PL",*.tms.pl,OANDA TMS Brokers S.A.,tms.pl,"CN=Certum Organization Validation CA SHA2, OU=Certum Certification Authority, O=Unizeto Technologies S.A., C=PL",Certum Organization Validation CA SHA2,Unizeto Technologies S.A.,fc7a2651ee6db75a5cb16effaf88c1d4,ecbb425f43c9491a65411846a7efdb653a42394aa21b52245bad06bf40106935,True,ctls,mx1.sm.tms.pl,,443,https://mx1.sm.tms.pl:443,https,,text/html,GET,85.232.253.234,/,1494302000,85.232.253.234,HSTS,1,False,,,,True,
news.oanda.com,OANDA fxNews,200,2119,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,news.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T21:55:35Z,2023-07-30T21:55:34Z,CN=oanda.com,oanda.com,,oanda.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,3575263f99b79e6f54bda4eabb892e36,11f19d3385f0734cdbfcb554b1faa08dda6656b50bb4986eb24aab600861112b,True,ctls,news.oanda.com,cloudflare,443,https://news.oanda.com:443,https,cloudflare,text/html,GET,104.17.29.191,/,2028370544,104.17.30.191,HSTS,24,False,True,,,,
oanda.com,"Online Forex, Shares & Crypto CFD Trading Broker | OANDA",200,683562,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T21:55:35Z,2023-07-30T21:55:34Z,CN=oanda.com,oanda.com,,oanda.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,3575263f99b79e6f54bda4eabb892e36,11f19d3385f0734cdbfcb554b1faa08dda6656b50bb4986eb24aab600861112b,True,ctls,www.oanda.com,cloudflare,443,https://oanda.com:443,https,cloudflare,text/html,GET,104.17.30.191,/,1380162238,104.17.29.191,PHP,10441,False,True,https://www.oanda.com/eu-en,,,
oanda.jp,FX、CFDのトレードならOANDA証券株式会社,200,47519,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.oanda.jp,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-04-28T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.oanda.jp,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b3f777c3d9bce2b0e8a64c526f09c46b,eb4cbd25b759495d95cddda96e2715b9a0803fd740789b7501048772c815c084,True,ctls,www.oanda.jp,cloudflare,443,https://oanda.jp:443,https,cloudflare,text/html,GET,104.16.238.60,/,1380162238,104.16.248.60,PHP:8.1.18,805,False,True,https://www.oanda.jp/,,,
oanda.tmsbrokers.com,"Online Forex, Shares & Crypto CFD Trading Broker | OANDA",200,683555,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T21:55:35Z,2023-07-30T21:55:34Z,CN=oanda.com,oanda.com,,oanda.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,3575263f99b79e6f54bda4eabb892e36,11f19d3385f0734cdbfcb554b1faa08dda6656b50bb4986eb24aab600861112b,True,ctls,www.oanda.com,cloudflare,443,https://oanda.tmsbrokers.com:443,https,cloudflare,text/html,GET,104.18.14.64,/,-476454734,104.18.15.64,PHP,10440,False,True,https://www.oanda.com/eu-en,,,
offers.oanda.com,,404,47,AS16509,AS16509,Unknown,3.64.0.0/12,offers.oanda.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-23T17:26:39Z,2023-06-21T17:26:38Z,CN=offers.oanda.com,offers.oanda.com,,offers.oanda.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,caea91f48ae6ed04f290b3614213b919,a3e018e1d643622c7c2e07edf4dae1f8650a0c0d13f45e1ff6cde37987778341,,ctls,offers.oanda.com,,443,https://offers.oanda.com:443,https,,text/plain,GET,3.69.136.55,/,-1335621053,3.126.202.50,,1,False,,,,,
pay.tms.pl,,403,16,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,,,,,,,,,,,,,,,,,,,,cloudflare,80,http://pay.tms.pl:80,http,cloudflare,text/plain,GET,104.18.7.221,/,1253481126,104.18.6.221,Cloudflare,1,False,True,,,,
platform-api.staging.oanda.com,,403,16,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,platform-api.staging.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-05T21:20:28Z,2023-07-04T21:20:27Z,CN=*.staging.oanda.com,*.staging.oanda.com,,staging.oanda.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,9c2c0be93aafe720d353cd494187155e,56bfe3065675745b7a7fe9c73235e5e14e0acf100b68e7f9e763a078c787e9f5,True,ctls,platform-api.staging.oanda.com,cloudflare,443,https://platform-api.staging.oanda.com:443,https,cloudflare,text/plain,GET,104.18.28.182,/,1253481126,104.18.29.182,HSTS,1,False,True,,,,
platform-api.uat.oanda.com,Sign in ・ Cloudflare Access,200,30912,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,oandacf.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,oandacf.cloudflareaccess.com,cloudflare,443,https://platform-api.uat.oanda.com:443,https,cloudflare,text/html,GET,104.18.16.94,/,1963935156,104.18.17.94,HSTS,71,False,True,https://oandacf.cloudflareaccess.com/cdn-cgi/access/login/platform-api.uat.oanda.com?kid=7a3890fc3ac537191a6c6e3f612fa043deb3b864bb5c796ee0151bbaf911f98b&redirect_url=%2F&meta=eyJraWQiOiJiNmJjMDRmYTRhOWRlZWJhY2E2ZWMxNzQwMTEwNTEwMGJkMmVhNjVkMWUzOWJmZWU1MmVkZTgwNGEzOWQ5MmZhIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4MzY2NDcxMSwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjdhMzg5MGZjM2FjNTM3MTkxYTZjNmUzZjYxMmZhMDQzZGViM2I4NjRiYjVjNzk2ZWUwMTUxYmJhZjkxMWY5OGIiLCJob3N0bmFtZSI6InBsYXRmb3JtLWFwaS51YXQub2FuZGEuY29tIiwiYXBwX3Nlc3Npb25faGFzaCI6ImIyOTA2ODQ5NjU0MzdlZTJkMTA1MDE3ZDZmY2Y5ZWVhNWI1MzM3ZjliY2NmNzdlZWY0ZTQzMGVhZjA4Yjc1YmQiLCJuYmYiOjE2ODM2NjQ3MTEsImlzX3dhcnAiOmZhbHNlLCJpc19nYXRld2F5IjpmYWxzZSwidHlwZSI6Im1ldGEiLCJyZWRpcmVjdF91cmwiOiJcLyIsIm10bHNfYXV0aCI6eyJjZXJ0X2lzc3Vlcl9za2kiOiIiLCJjZXJ0X3ByZXNlbnRlZCI6ZmFsc2UsImNlcnRfc2VyaWFsIjoiIiwiY2VydF9pc3N1ZXJfZG4iOiIiLCJhdXRoX3N0YXR1cyI6Ik5PTkUifSwiYXV0aF9zdGF0dXMiOiJOT05FIn0.rvM-8jGzTPRyag88TPDW4UzUCYvCloqAggeTyrdYNtgIu2LB3nGHCtmepfXlP0GEUoRRuylX2SVJGphDw13qtuqCuGMsTQJ_dY6dV-dto52Lb0z_wDuSDlbLtTUz9U7rbQzZvGLUAH0RkKmCY6CN0dV4K-SRrGpp70hx2pD27_AfaZtwTXq4L5P-LQjJMcnUXIwqU_Cu5okQXC7U094Hh9gKuP0vGItNwwc2EyrVpPsIzBOPM5DY4US7zEuw8Q92qlEnyJKLs6eLk32Gg18OkKjyeVkGU6W9gAbXWTlAx9LNuBt9xCASHDT9hgZjYS22sUCGqZfJAlCFwo05qpy1-w,,,https:
platform.tmsbrokers.com,TMS Connect - Platforma Transakcyjna TMS Brokers,200,8843,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,platform.tmsbrokers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-20T00:00:00Z,2023-11-20T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fcb9404d663390706f43017dcb5dd435,9e7aac0744e262e833a42cd3d13b8e33823b58815af8eb39fb87ef1e73473e68,True,ctls,platform.tmsbrokers.com,cloudflare,443,https://platform.tmsbrokers.com:443,https,cloudflare,text/html,GET,104.18.14.64,/,-1204264615,104.18.15.64,HSTS,271,False,True,,,,
portal.oanda.com,OANDA Global Markets,200,6787,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,portal.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-03-11T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b3ba995a919adf0fffa4492b5e3089ea,018732fe2c437cf3a59c63372810bc62b6c85f9ad6224f316236d03c0fdfd23f,True,ctls,portal.oanda.com,cloudflare,443,https://portal.oanda.com:443,https,cloudflare,text/html,GET,104.18.8.192,/,1772087922,104.18.9.192,Microsoft ASP.NET,93,False,True,,,,
portal.stage.oanda.com,OANDA Global Markets Staging,200,8016,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,portal.stage.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T21:55:35Z,2023-07-30T21:55:34Z,CN=oanda.com,oanda.com,,oanda.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,3575263f99b79e6f54bda4eabb892e36,11f19d3385f0734cdbfcb554b1faa08dda6656b50bb4986eb24aab600861112b,True,ctls,portal.stage.oanda.com,cloudflare,80,http://portal.stage.oanda.com:80,http,cloudflare,text/html,GET,104.17.29.191,/,1772087922,104.17.30.191,Microsoft ASP.NET,93,False,True,https://portal.stage.oanda.com/,,True,
prodfemt5.tms.pl,,200,,AS15694,ATMAN-ISP-AS ATM S.A.,PL,85.232.254.0/24,prodfemt5.tms.pl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-02T15:28:11Z,2024-02-02T15:28:10Z,"CN=*.tms.pl, O=OANDA TMS Brokers S.A., L=Warszawa, ST=mazowieckie, C=PL",*.tms.pl,OANDA TMS Brokers S.A.,tms.pl,"CN=Certum Organization Validation CA SHA2, OU=Certum Certification Authority, O=Unizeto Technologies S.A., C=PL",Certum Organization Validation CA SHA2,Unizeto Technologies S.A.,fc7a2651ee6db75a5cb16effaf88c1d4,ecbb425f43c9491a65411846a7efdb653a42394aa21b52245bad06bf40106935,True,ctls,prodfemt5.tms.pl,,443,https://prodfemt5.tms.pl:443,https,,text/html,GET,85.232.253.251,/,1494302000,85.232.253.247,,1,False,,,,,
products.oanda.com,"Online Forex, Shares & Crypto CFD Trading Broker | OANDA",200,683558,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T21:55:35Z,2023-07-30T21:55:34Z,CN=oanda.com,oanda.com,,oanda.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,3575263f99b79e6f54bda4eabb892e36,11f19d3385f0734cdbfcb554b1faa08dda6656b50bb4986eb24aab600861112b,True,ctls,www.oanda.com,cloudflare,80,http://products.oanda.com:80,http,cloudflare,text/html,GET,104.17.30.191,/,1380162238,104.17.29.191,PHP,10440,False,True,https://www.oanda.com/eu-en,,,
proxy.tmsbrokers.com,,200,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,proxy.tmsbrokers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-20T00:00:00Z,2023-11-20T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fcb9404d663390706f43017dcb5dd435,9e7aac0744e262e833a42cd3d13b8e33823b58815af8eb39fb87ef1e73473e68,True,ctls,proxy.tmsbrokers.com,cloudflare,443,https://proxy.tmsbrokers.com:443,https,cloudflare,text/html,GET,104.18.14.64,/,1514030179,104.18.15.64,HSTS,1,False,True,,,,
services.tms.pl,403 Forbidden,403,139,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,services.tms.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-20T00:00:00Z,2023-11-20T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.tms.pl,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",917d1210a2d1f198d9ac6a1a52ec68d1,885f5155339df8e6f93b42b5e861f143f3cd9e5fe4cffa4c80abab9ecdc80a49,True,ctls,services.tms.pl,cloudflare,443,https://services.tms.pl:443,https,cloudflare,text/html,GET,104.18.7.221,/,216783201,104.18.6.221,HSTS,8,False,True,,,,
sfb.oanda.com,Welcome to nginx!,200,612,AS396982,GOOGLE-CLOUD-PLATFORM,US,34.98.128.0/21,sfb.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-31T08:18:59Z,2023-06-29T09:12:33Z,CN=sfb.oanda.com,sfb.oanda.com,,sfb.oanda.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,393f20503b8646275ef99273ff1c0215,a507f972315a222e3cea13a4ce3ce13ee4a2796364916a18a3931ed9bc8044a4,,ctls,sfb.oanda.com,google,443,https://sfb.oanda.com:443,https,nginx/1.17.8,text/html,GET,34.98.84.9,/,1697450610,34.98.84.9,Nginx:1.17.8,26,False,True,,,,
sm.tms.pl,"SALESmanago is a Customer Engagement Platform for impact-hungry eCommerce marketing teams who want to be lean yet powerful, trusted revenue growth partners for CEOs",200,8794,AS13335,CLOUDFLARENET,US,172.68.28.0/24,sm.tms.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-07T19:12:44Z,2023-07-06T19:12:43Z,CN=*.sm.tms.pl,*.sm.tms.pl,,sm.tms.pl,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,3ce43865caae85729fe6195af1d55a15,aae626f1cebc367f0f1a105efdf4be3af6b8c48bb4ed3ca601f689c2207eb750,True,ctls,sm.tms.pl,cloudflare,443,https://sm.tms.pl:443,https,cloudflare,text/html,GET,172.67.191.101,/,-761450302,104.21.84.110,Java,190,False,True,https://sm.tms.pl/login.htm,,,
sm.tmsbrokers.com,,200,,AS15694,ATMAN-ISP-AS ATM S.A.,PL,85.232.254.0/24,sm.tmsbrokers.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-18T09:13:00Z,2037-10-14T09:13:00Z,"CN=CloudFlare Origin Certificate, OU=CloudFlare Origin CA, O=CloudFlare\, Inc.",CloudFlare Origin Certificate,"CloudFlare, Inc.",tmsbrokers.com,"OU=CloudFlare Origin SSL ECC Certificate Authority, O=CloudFlare\, Inc., L=San Francisco, ST=California, C=US",,"CloudFlare, Inc.",30075c8d900bb2d9698e3bef4ac2c912,04491fcf1c5439840fa59f76d3f9395e647da51575a2e068b5f9d440826d56ec,True,ctls,sm.tmsbrokers.com,,443,https://sm.tmsbrokers.com:443,https,,text/html,GET,85.232.253.234,/,1494302000,85.232.253.234,HSTS,1,False,,,,,
statements-api.staging.oanda.com,Sign in ・ Cloudflare Access,200,30944,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,oandacf.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,oandacf.cloudflareaccess.com,cloudflare,443,https://statements-api.staging.oanda.com:443,https,cloudflare,text/html,GET,104.18.28.182,/,-69108074,104.18.29.182,HSTS,71,False,True,https://oandacf.cloudflareaccess.com/cdn-cgi/access/login/statements-api.staging.oanda.com?kid=882cf37e904cc0ed33f4126aa55ba84ca4dae5f8ab63ed359b175d6643a2a1ee&redirect_url=%2F&meta=eyJraWQiOiJiNmJjMDRmYTRhOWRlZWJhY2E2ZWMxNzQwMTEwNTEwMGJkMmVhNjVkMWUzOWJmZWU1MmVkZTgwNGEzOWQ5MmZhIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4MzY2NDcxMSwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6Ijg4MmNmMzdlOTA0Y2MwZWQzM2Y0MTI2YWE1NWJhODRjYTRkYWU1ZjhhYjYzZWQzNTliMTc1ZDY2NDNhMmExZWUiLCJob3N0bmFtZSI6InN0YXRlbWVudHMtYXBpLnN0YWdpbmcub2FuZGEuY29tIiwiYXBwX3Nlc3Npb25faGFzaCI6ImJkNGEyY2Q5Mjc0N2FjZWJmNDU3ODk1MzFjZjhmM2VjMzRhYmZhNWIwNjRiYjVlYjQ0ZGRmYzk3MDYxOTNiNTkiLCJuYmYiOjE2ODM2NjQ3MTEsImlzX3dhcnAiOmZhbHNlLCJpc19nYXRld2F5IjpmYWxzZSwidHlwZSI6Im1ldGEiLCJyZWRpcmVjdF91cmwiOiJcLyIsIm10bHNfYXV0aCI6eyJjZXJ0X2lzc3Vlcl9za2kiOiIiLCJjZXJ0X3ByZXNlbnRlZCI6ZmFsc2UsImNlcnRfc2VyaWFsIjoiIiwiY2VydF9pc3N1ZXJfZG4iOiIiLCJhdXRoX3N0YXR1cyI6Ik5PTkUifSwiYXV0aF9zdGF0dXMiOiJOT05FIn0.eIJyBIHrKQyKudqEgO95aYMVg5Qe2wwBlVDNVLAiJLpnr7ujm_Yz_s0aN2U7TBMwqWdkWsx8gJQl8OGWSDjm-2GcKtZNuzKSo7VnJRH0oiT9fCUEZmQFNIfiRoi1nvHLdkCEzgigvneH9JKS8MLKC4Wi9RtAdnE8kGqLGleLxqiP1dmyybIeWYP_UEFnK6FQ-GiGao1qfroSmcld3A29Le1BaicZpnXL8OQtqC_nObqWlYP65-bAoQbpAJt90BB_hMDOy-EjhR5uLM5F3gNK2JYb87r9zQwTjVI6fqgSUgWAF_vBnA5AUtGKwSUEp7__WKkBarSbMErU6Gx3vvCzKA,,,https:
