input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_wildcard_certificate,tls_mismatched,final_url,tls_expired,csp_domains_,tls_self_signed,tls_emails_
adccusvip-4.prd.telenet.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,adccusvip-4.prd.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,ctls,adccusvip-4.prd.telenet.be,,443,https://adccusvip-4.prd.telenet.be:443,https,BigIP,,GET,213.224.232.1,/,-1840324437,213.224.232.1,F5 BigIP,1,False,,Telenet BV,True,,,,,,
adccusvip-4.sup.telenet.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://adccusvip-4.sup.telenet.be:80,http,BigIP,,GET,213.224.233.4,/,-1840324437,213.224.233.4,F5 BigIP,1,False,,,,,,,,,
adccusvip-4.trg.telenet.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://adccusvip-4.trg.telenet.be:80,http,BigIP,,GET,213.224.233.193,/,-1840324437,213.224.233.193,F5 BigIP,1,False,,,,,,,,,
adccusvip-4.uat.telenet.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://adccusvip-4.uat.telenet.be:80,http,BigIP,,GET,213.224.233.129,/,-1840324437,213.224.233.129,F5 BigIP,1,False,,,,,,,,,
adccusvip.dvp.telenet.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://adccusvip.dvp.telenet.be:80,http,BigIP,,GET,213.224.233.3,/,-1840324437,2a02:1800:1e0:6003::f,F5 BigIP,1,False,,,,,,,,,
adccusvip.edp.telenet.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://adccusvip.edp.telenet.be:80,http,BigIP,,GET,213.224.233.2,/,-1840324437,2a02:1800:1e0:6003::8,F5 BigIP,1,False,,,,,,,,,
adccusvip.mre.telenet.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://adccusvip.mre.telenet.be:80,http,BigIP,,GET,213.224.233.1,/,-1840324437,2a02:1800:1e0:6003::1,F5 BigIP,1,False,,,,,,,,,
adccusvip.prd.telenet.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,adccusvip.prd.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,ctls,adccusvip.prd.telenet.be,,443,https://adccusvip.prd.telenet.be:443,https,BigIP,,GET,213.224.232.1,/,-1840324437,2a02:1800:100:6000::1,F5 BigIP,1,False,,Telenet BV,True,,,,,,
adccusvip.sup.telenet.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://adccusvip.sup.telenet.be:80,http,BigIP,,GET,213.224.233.4,/,-1840324437,2a02:1800:1e0:6003::16,F5 BigIP,1,False,,,,,,,,,
adccusvip.trg.telenet.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://adccusvip.trg.telenet.be:80,http,BigIP,,GET,213.224.233.193,/,-1840324437,2a02:1800:1e0:6000::1,F5 BigIP,1,False,,,,,,,,,
adcospvip-4.int.telenet.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://adcospvip-4.int.telenet.be:80,http,BigIP,,GET,213.224.233.43,/,-1840324437,213.224.233.43,F5 BigIP,1,False,,,,,,,,,
adcospvip-4.prd.telenet.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,adcospvip-4.prd.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,ctls,adcospvip-4.prd.telenet.be,,443,https://adcospvip-4.prd.telenet.be:443,https,BigIP,,GET,213.224.232.12,/,-1840324437,213.224.232.12,F5 BigIP,1,False,,Telenet BV,True,,,,,,
adelavino.be.apache53.cloud.telenet.be,Adela vino,200,16618,AS42018,HOSTBASKET-BACKBONE,BE,85.255.200.0/21,adelavino.be.apache53.cloud.telenet.be,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-03-30T20:02:58Z,2023-06-28T20:02:57Z,CN=adelavino.be,adelavino.be,www.adelavino.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f65464a75102f6f65bd5f87c92f3cc4a,c935bf168da11a01edf93f5055898712893a1bfe7a318cf3be9b7f42fb371b2a,ctls,adelavino.be.apache53.cloud.telenet.be,,443,https://adelavino.be.apache53.cloud.telenet.be:443,https,nginx,text/html,GET,85.255.199.22,/,190856733,85.255.199.22,WordPress:5.5.10,279,False,,,,True,,,,,
admin.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://admin.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
adrouter-e2e.cadent-dev.awscloud.external.telenet.be,,404,,AS16509,AS16509,Unknown,18.200.0.0/14,adrouter-e2e.cadent-dev.awscloud.external.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-06T11:46:05Z,2023-07-08T11:46:04Z,"CN=adrouter-e2e.cadent-dev.awscloud.external.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",adrouter-e2e.cadent-dev.awscloud.external.telenet.be,adrouter-e2e.cadent-dev.awscloud.external.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,06df4c5db52d093e475be41413be2aee,8d1e95990f7d7803892d128366360f8d366e8d9cfc76dd2e186cf0c94cda2880,ctls,adrouter-e2e.cadent-dev.awscloud.external.telenet.be,,443,https://adrouter-e2e.cadent-dev.awscloud.external.telenet.be:443,https,istio-envoy,,GET,18.193.60.253,/,-1840324437,2a05:d014:362:dc01:479e:cd58:bd6f:fbda,,1,False,,TELENET B.V.,,,,,,,
adrouter-preprod.cadent-prod.awscloud.external.telenet.be,,404,,AS16509,AMAZON-02,US,18.160.192.0/24,adrouter-preprod.cadent-prod.awscloud.external.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-12T09:05:50Z,2023-08-13T09:05:49Z,"CN=adrouter-preprod.cadent-prod.awscloud.external.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",adrouter-preprod.cadent-prod.awscloud.external.telenet.be,adrouter-preprod.cadent-prod.awscloud.external.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,91fa660296cabadee11f61d9b5a5f46d,6729410b131c8a1e59e20a7906111f1ffe0250609e495859eea2cc96dc4046e6,ctls,adrouter-preprod.cadent-prod.awscloud.external.telenet.be,,443,https://adrouter-preprod.cadent-prod.awscloud.external.telenet.be:443,https,istio-envoy,,GET,18.158.216.242,/,-1840324437,2a05:d014:ce7:c603:e2aa:c213:bdc0:c6ba,,1,False,,TELENET B.V.,,,,,,,
adrouter-prod.cadent-prod.awscloud.external.telenet.be,HTTP Status 404 – Not Found,404,682,AS16509,AS16509,Unknown,35.160.0.0/13,adrouter-prod.cadent-prod.awscloud.external.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-18T13:17:18Z,2023-08-19T13:17:17Z,"CN=adrouter-prod.cadent-prod.awscloud.external.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",adrouter-prod.cadent-prod.awscloud.external.telenet.be,adrouter-prod.cadent-prod.awscloud.external.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,cc462622565894b062a897b293f6dc0f,6c1600ce47b02b78b7e0de0c8fcfd8eb3ecf650f961275e44cb06bf9d3c56dcb,ctls,adrouter-prod.cadent-prod.awscloud.external.telenet.be,,443,https://adrouter-prod.cadent-prod.awscloud.external.telenet.be:443,https,istio-envoy,text/html,GET,35.157.32.186,/,975839618,2a05:d014:517:e902:c76:6f2d:899:3ae8,Envoy,1,False,,TELENET B.V.,,,,,,,
adt.trg.connect.telenet.be,Telenet BV - trg - Sign In,200,27314,AS6848,TELENET-AS,BE,195.130.128.0/19,login.trg.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T08:16:37Z,2023-07-15T08:16:36Z,"CN=trg.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",trg.connect.telenet.be,impersonation.trg.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,cedb4e28290190c8ec96b9007781c8de,3f26db41a0b9e5671613abaac19df3fc61ff3ad90bee3ab17885008b26f76232,ctls,login.trg.connect.telenet.be,,443,https://adt.trg.connect.telenet.be:443,https,nginx,text/html,GET,195.130.147.97,/,-297069493,195.130.147.97,Nginx,297,False,,TELENET B.V.,,,https://login.trg.connect.telenet.be/app/telenettrg_telenetcorporateapplications_1/exko67yvpOW5YnSj90x6/sso/saml?SAMLRequest=fVJdc9owEPwrHr3wZMvYEygaTIaUZsoUgqd20iYvGSEuRq0tOdI5fPz6CuNM0hfeJN3uaW%2F3xtf7qvTewFipVdLrB2HPAyX0Rqoi6d3nt%2F6X3vVkbHlV1mza4Fb9hNcGLHqOpyxrCwlpjGKaW2mZ4hVYhoJl0%2BWCRUHIaqNRC12SjrK3MiFbxJpRutvtgl0caFPQKAz79PdykYktVNyXyiJXAog3nyVEbvx1MVzGgDdP8YP4JkHfL4bmcDz%2BKBf2OJi%2BZmm%2BEunjy4Z4D900xP3u6NY2MG%2B7oXsKo9gPr%2FxwlEcxi4YsHD0Rb%2BYGkopjyzpJs05bqQupAjRFILRSIDBAKEEBBmugvK5pd3WI5%2B4otKm14QiuXErRNrTPfQr7v3owPLzVq19Xjyr7Mwr3A2qtpif7iJd2Dt1I1fp%2B0c71GWTZ9zxP%2FXSV5eScD2snNZ%2BCudyIWwvmpJB4t9pUHC%2FDTy8uhpcWykChxAOZdDnKTd069eHQmH7S9L5Ad67HfJZq583Bm5al3n014OxKCJoGCJ2cWf9v2uQf&RelayState=id-BHP4paWcC68s12D9XjsgQ1VojFADQYmgBcCVOfqi&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=Z3JpoawvRxJCPfPtGypnF1PJM2Dqu1fKhj%2BfA6u4OIeM%2FabOTBNDuPJu4HfgWji5OaFwCAlrUVW56lP5Fv%2BuHtK4UPDW%2FVD0xdhZuz9hYRFckUxC2Ozk0OCYtLBRqguRABe6TdrHlmbBDiw4Gk5PqzqTobD9wnRdaH2R2C1aTtk%3D,,,,
aec-target.base.be,Page not found,404,147,AS16509,AS16509,Unknown,52.216.72.0/24,aec-target.base.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-03T10:22:03Z,2024-05-04T10:22:02Z,"CN=aec-target.base.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",aec-target.base.be,aec-target.base.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,ce4d5b0b8c6ad33246c8dd3bb62617cb,6208a20539659683b70441ee4751897a3cfa0ec37706dcd96eb9136c0ef0fcff,ctls,aec-target.base.be,,443,https://aec-target.base.be:443,https,,text/html,GET,52.209.143.30,/,1936786007,18.200.61.30,HSTS,9,False,,Telenet BV,,,,,,,
agentservice.connect.telenet.be,Telenet BV - Sign In,200,25661,AS6848,TELENET-AS,BE,212.123.0.0/19,login.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T08:55:36Z,2023-07-15T08:55:35Z,"CN=prd.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",prd.connect.telenet.be,impersonation.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,aaaa82652d8dd1eb6125c1aceacb64d9,25875b29822fbbb3ffd0a9e455394957db09b44db2b6625430e1de2d1198100b,ctls,login.connect.telenet.be,,443,https://agentservice.connect.telenet.be:443,https,nginx,text/html,GET,212.123.29.184,/,,212.123.29.184,Nginx,323,False,,TELENET B.V.,,,https://login.connect.telenet.be/app/telenetprod_telenetcorporateapplications_1/exk5jovmwpOA7qse3416/sso/saml?SAMLRequest=fVJLc9owEP4rHl042fIjJFSDyUA9NHQg8RSnML1kFLMFtbbkaGWb5NdXGHeGXLhJ2v1W32PH98eycBrQKJSMB4HnDxyQudoJuY8Hz9ncHQ3uJ2PkZVGxaW0O8ge81YDGsTiJrCvEpNaSKY4CmeQlIDM5W09XSxZ6Pqu0MipXBekhRxQxORhTMUrbtvXayFN6T0PfD%2Bh2tVznByi5KyQaLnMgziKJidi5H9%2F4IhmOVol21fJhNv%2B%2B2ayazfZjVgbb25tlY%2BbHJgrclDg%2FezXE%2Fm7hiDUsumnGPvlh5PpD1%2F%2BShREL75g%2F%2BkWcxAoSkpsOdaKGlluh9kJ6uZIScuMZKECC8V6B8qqi%2FdVq273051zpSmluwNYLkXfT8CWgcPw7%2FKOasq2epndvCNFNcEsRFT15R5y0t2cmZGf6VS9fz03IHrIsddOndUbO4bBOpr5I5fogjgj6xJA4c6VLbq63n15sBr%2B7VgbSCPNOJn2IYldd2DOmF3z%2Bb86jxS%2BSVFlf3p1pUaj2qwZrVUyMroHQyRn1ecUm%2FwA%3D&RelayState=id-eENVtJvZhE-RMOBBIVK3t1Ln2v57asEt-Mg0PYrh&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=nFW0jtjDacf56HWCCYGRklN9aWXekMNRmIPmbXiTZFOvcfzZdXyD%2BPM%2Btg1hkofIgBcI2gylJau0%2Fou7o%2F5O%2F389cB2Vhx2yYXJK4GmfTwlNsfwzkpr%2FwsiPtqzVptH0%2F9d9kCtwSc3xO4%2F2ali21fefjX6dZGt1oY1ons%2BfuXUEq9LAQz1CdFEvSGgtYdSkR7NrkcKwhiNvuHiAvzKKq4hO%2FfzLsyl7%2BlOOJn1Sj9TqQZrHiTxje46OhAi0gEcJL1NBarBApWiuXrKhSXkyrNEXDkCBbGw%2B%2FKD1qAanTyZSlCaEVOBwZkuCzu3ZDV1zEuUs0OOq9tfoPfhtBGO8VA%3D%3D,,,,
agentservice.dvp.connect.telenet.be,Telenet BV - dvp - Sign In,200,25927,AS6848,TELENET-AS,BE,195.130.128.0/19,login.dvp.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T07:58:51Z,2023-07-15T07:58:50Z,"CN=dvp.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",dvp.connect.telenet.be,impersonation.dvp.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,f19a58d7d5ca6bb393995661d9f21232,05f017dd5e3f9ff805e83a03f665a1c53b589c8c4b108e99a5cc8de0f6197535,ctls,login.dvp.connect.telenet.be,,443,https://agentservice.dvp.connect.telenet.be:443,https,nginx,text/html,GET,195.130.147.113,/,,195.130.147.113,Nginx,305,False,,TELENET B.V.,,,https://login.dvp.connect.telenet.be/app/telenet-dvp_agentservicedvpconnecttelenetbe_23/exk52tlkkruuBpbZI0x7/sso/saml?SAMLRequest=fVJbb9owFP4rkd8TB3MJWICUlk1D6jYErA99QU5yAhaO7ebYHfv3cxPW0Yf2yTrH3%2BXc5igaZXnu3Ulv4dkDuujSKI28%2B1gQ32puBErkWjSA3JV8l39%2F4CxJuW2NM6VR5IbyOUMgQuuk0SRarxbkwCYwGRciS0Fk03o0KVgF00k9hmHKZvVgVhR1xqaj2agk0SO0GJgLEoQCHdHDWqMT2oVUyoZxOo7T2Z4NOct4On0i0Sp0I7VwHevknEVOqTJHqZPqxSal0RpKlzhQoMElBVBhLb2GcYAcxBG0CyW%2FyBJCfGVcEQUc2JDC5TxmTp3Prfd3tnhap5eMIhr6Og0S5f86vjcafQPtrlf7tX34X9OtzUelwVZ%2FyQfpc04bU3kFiT3ZzoNi%2F7JYlNhl36Ak2lxXdCd1JfXx8%2B0UPQj5t%2F1%2BE29%2B7vZkOX%2BV5t202%2BWb8Jzepuf9Ef0IguvVxihZ%2Fom%2BmrYR7mO%2FQTLoMrKK6w7KvUYLpawlVGFsSpnf9y0IBwviWg%2BELnvT98e6%2FAs%3D&RelayState=https%3A%2F%2Fagentservice.dvp.connect.telenet.be%2F,,https://outlook.office.com,,
agentservice.prd.connect.telenet.be,Telenet BV - Sign In,200,25507,AS6848,TELENET-AS,BE,212.123.0.0/19,login.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T08:55:36Z,2023-07-15T08:55:35Z,"CN=prd.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",prd.connect.telenet.be,impersonation.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,aaaa82652d8dd1eb6125c1aceacb64d9,25875b29822fbbb3ffd0a9e455394957db09b44db2b6625430e1de2d1198100b,ctls,login.connect.telenet.be,,443,https://agentservice.prd.connect.telenet.be:443,https,nginx,text/html,GET,212.123.29.184,/,,212.123.29.184,Nginx,323,False,,TELENET B.V.,,,https://login.connect.telenet.be/app/telenetprod_telenetcorporateapplications_1/exk5jovmwpOA7qse3416/sso/saml?SAMLRequest=fVJLc5swEP4rjC4%2BgQQ0daoxztB6MmEmTmhR3Mclo8DWViskLIng9NdXxnTGvfgmafdbfY9d3BxaGbyCsUKrbBZHZBaAqnUj1DabPbHb8Hp2s1xY3sqO5r3bqS%2Bw78G6wOOUpWMhQ71RVHMrLFW8BUtdTat8fU%2BTiNDOaKdrLdEEOViRoZ1zHcV4GIZoSCNttjghJMbf1vdVvYOWh0JZx1UNKChWGRJNyD4PqyItN8WGyYp973Zknd9pZvjTn558ZU1cuoc9mVco2ExqkP%2Fdw63toRinOf9EkjQkVyH5wJKUJnNKrn%2BgYOUFCcXdiDpSs56b1FuholorBbWLHEhQ4KIXwLzr8HT12prn6Vxr02nDHfi6FPU4zT7HGA6%2Fr37p13boHvP53kL6Ln6PrdX46B0Kysmej0KNpl%2F08uXUZOkdY2VYPlYMncKho0xzlsrlQdxaMEeGKLjVpuXucvvxxWfwc2yloJxwb2g5hSia7syeBT7j829zHjy%2BWJXa%2B%2FIW5FLq4ZMBb1WGnOkB4eUJ9f%2BKLf8C&RelayState=id-gUkDV8cXjSuPJixHCRDAqRXT0LzQoAAy4IB1p2dh&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=BJ3vsfuz17y13PhQKciMvUXAD1XVKfNNWh8ZMxwLEOZhiixDkzD3BkYWVX62I2P%2FcG2pdqH5LBoLioK%2BPCcjRpoRX%2Fox5Rr%2F9hTu5zWZfBSkHeTN%2B60GSk%2BNZj8ewvKF3iG2%2BHif8KlTrku43sDy0jylF8bf6HbL73NrGZruiNA3zrTlJ%2FBw%2Bo7rmMkEZjK5q7LFRUMqyzkftgY5njnGC5DI0FWz07DpK8kZO5UVaM%2FhYzLP%2F4jiGOEfAPPe%2BpHAmS%2BbLzPIeWzHmWjtemCCzISYkd7K4EdTkrOqK9FgC%2FvHjHfo8Jy%2FEsKB97yS1JfcjzDSvn3PqZ3qJdCXlreknQ%3D%3D,,,,
agentservice.uat.connect.telenet.be,Telenet BV - uat - Sign In,200,26565,AS6848,TELENET-AS,BE,195.130.128.0/19,login.uat.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T15:13:08Z,2023-07-15T15:13:07Z,"CN=uat.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",uat.connect.telenet.be,impersonation.uat.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9e6f47db6b98161b4c0c18acc6880f10,d9e7a841689517ed28b7305edeb82ed8051586f754bd4272480e937d1be65ccc,ctls,login.uat.connect.telenet.be,,443,https://agentservice.uat.connect.telenet.be:443,https,nginx,text/html,GET,195.130.147.98,/,,195.130.147.98,Nginx,314,False,,TELENET B.V.,,,https://login.uat.connect.telenet.be/app/telenet-uat_agentserviceuatconnecttelenetbe_3/exk52toyjmg3bHRb80x7/sso/saml?SAMLRequest=fVJLT%2BMwEP4rke%2BJnUQhwWorla0WKrFLaEsPXCrHmbSGxA4ZB5V%2Fj0nKbjnAyZrx95jXBEVTt3ze24NewUsPaL1jU2vkw8eU9J3mRqBCrkUDyK3k6%2FmfWx4FjLedsUaampxRfmYIROisMpp4y8WU7JI0FCJNwiSLZJiU7LKSFQvFRSUzSEUVltlFycokq0ribaFDx5wSJ%2BToiD0sNVqhrUuxKPZZ4rPLTRTzKOUseyTewnWjtLAD62Bti5zS2uyVDnphA2m0BmkDCzVosEEBVLQtPYW%2Bg%2BzEHrR1Jb8qCS4%2BMU6IAnYxheNzElnz9tTs4%2BJmVWTsmFJEQz%2BGQbz5Z8O%2FjMa%2BgW49ij2sbv%2BXdO7yXWXh6318tc3jhDam7GsI2kM7eFAc38gXEofsNr67fnxeXTv7%2FLShK6VLpfc%2FL6cYQchvNpvcz%2B%2FWGzKbfEjzYdjd7J%2FwhJ6nJ%2BMN%2FXWCy0VuaiXfvN%2Bma4T93i8MwiGjSr8aoLzX2IJUlYKS0Nno8PUwZ%2B8%3D&RelayState=https%3A%2F%2Fagentservice.uat.connect.telenet.be%2F,,https://campaignmanager.uat.connect.telenet.be,,
ais.telenet.be,404 Not Found,404,612,AS6848,TELENET-AS,BE,195.130.128.0/19,,,,,,,,,,,,,,,,,,,80,http://ais.telenet.be:80,http,Apache,text/html,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,,,,,,,,
alain.telenet.be,404 Not Found,404,612,AS6848,TELENET-AS,BE,195.130.128.0/19,,,,,,,,,,,,,,,,,,,80,http://alain.telenet.be:80,http,Apache,text/html,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,,,,,,,,
alexandervervaet.be.apache52.cloud.telenet.be,3D Artist & VR Developer - Alexander Vervaet,200,82418,AS42018,HOSTBASKET-BACKBONE,BE,85.255.200.0/21,alexandervervaet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-05T00:00:00Z,2024-01-04T23:59:59Z,CN=alexandervervaet.be,alexandervervaet.be,www.alexandervervaet.be,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,632aab11804f50ab4aa66479b8fa4d59,89dd368a6e36b007cc0b6e35eba34bf021071645628256d4b09e11bc953f9326,ctls,alexandervervaet.be,,443,https://alexandervervaet.be.apache52.cloud.telenet.be:443,https,nginx,text/html,GET,85.255.199.142,/,1506877856,85.255.199.142,WordPress:6.1.1,617,False,,,,,https://alexandervervaet.be/,,,,
alinea.telenet.be,404 Not Found,404,612,AS6848,TELENET-AS,BE,195.130.128.0/19,,,,,,,,,,,,,,,,,,,80,http://alinea.telenet.be:80,http,Apache,text/html,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,,,,,,,,
alpha.telenet.be,404 Not Found,404,612,AS6848,TELENET-AS,BE,195.130.128.0/19,,,,,,,,,,,,,,,,,,,80,http://alpha.telenet.be:80,http,Apache,text/html,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,,,,,,,,
