new,host,a,aaaa,soa,status_code,ns,mx,txt,cname,cdn,cdn-name,caa,ptr,has_internal_ips,internal_ips
[x],adccusvip.mre.telenet.be,213.224.233.1,2a02:1800:1e0:6003::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],adccusvip.prd.telenet.be,213.224.232.1,2a02:1800:100:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,"v=spf1, include:_spf.telenet-ops.be, ~all",,,,,,,
[x],adccusvip.sup.telenet.be,213.224.233.4,2a02:1800:1e0:6003::16,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],adccusvip.trg.telenet.be,213.224.233.193,2a02:1800:1e0:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],adcospvip-4.int.telenet.be,213.224.233.43,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],adcospvip-4.prd.telenet.be,213.224.232.12,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],adelavino.be.apache53.cloud.telenet.be,85.255.199.22,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],admin.base.be,195.78.51.150,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,,,,,,,,,,
[x],admin.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],admin.int.digitalsecurity.telenet.be,"3.64.122.118, 52.28.219.202","2a05:d014:3af:9f01:ca3c:bbac:390b:f7f9, 2a05:d014:3af:9f03:db02:95b0:5913:35a1","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,dualstack.awseb-awseb-1f42iuvkric9z-1730584341.eu-central-1.elb.amazonaws.com,,,,,,
[x],admin.shop.base.be,62.213.211.68,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,,,,,,,,,,
[x],admin.voiceweb.int.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be","mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],admin.voiceweb.prd.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be","mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],admin.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],adrouter-e2e.cadent-dev.awscloud.external.telenet.be,"3.122.83.23, 18.193.60.253","2a05:d014:362:dc00:121f:7388:26a:e206, 2a05:d014:362:dc01:479e:cd58:bd6f:fbda","ns-1060.awsdns-04.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],adrouter-preprod.cadent-prod.awscloud.external.telenet.be,"52.29.217.33, 3.122.36.212, 18.158.216.242","2a05:d014:ce7:c603:e2aa:c213:bdc0:c6ba, 2a05:d014:ce7:c601:891c:afbb:3680:1667, 2a05:d014:ce7:c602:306:3354:b134:e2eb","ns-1609.awsdns-09.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],adrouter-prod.cadent-prod.awscloud.external.telenet.be,"18.195.72.104, 18.159.47.58, 35.157.32.186","2a05:d014:517:e903:ee86:1bc6:2503:df76, 2a05:d014:517:e901:7c02:77f9:8066:5839, 2a05:d014:517:e902:c76:6f2d:899:3ae8","ns-1609.awsdns-09.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],adt.connect.telenet.be,212.123.29.183,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,oagdvip.prd.connect.telenet.be,,,,,,
[x],adt.prd.connect.telenet.be,212.123.29.183,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,oagdvip.prd.connect.telenet.be,,,,,,
[x],adt.trg.connect.telenet.be,195.130.147.97,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,apawgdvip.trg.connect.telenet.be,,,,,,
[x],advies.base.be,62.213.211.79,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,,,,,,,,,,
[x],aec-target.base.be,"52.209.143.30, 18.200.61.30",,"ns-75.awsdns-09.com, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=edge37-external-dns,external-dns/resource=ingress/ingress-nginx/alb-alb02","telenetgroup.tt.omtrdc.net, mboxedge37-02.tt.omtrdc.net, mboxedge37-alb02.tt.omtrdc.net",,,,,,
[x],aem-modules-prod.awscloud.external.telenet.be,,,"ns-758.awsdns-30.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1953.awsdns-52.co.uk, ns-148.awsdns-18.com, ns-1092.awsdns-08.org, ns-758.awsdns-30.net",,,,,,,,,
[x],aem-modules-stage.awscloud.external.telenet.be,,,"ns-292.awsdns-36.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1034.awsdns-01.org, ns-1542.awsdns-00.co.uk, ns-292.awsdns-36.com, ns-771.awsdns-32.net",,,,,,amazontrust.com,,,
[x],agent-gateway.lab.digitalsecurity.telenet.be,,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/dualstack=true,external-dns/owner=isp-tln-lab,external-dns/resource=ingress/isp/isp-tln-lab-gateway-gateway-service",,,,,,,
[x],agent.voiceweb.int.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],agentservice.connect.telenet.be,212.123.29.184,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,"apaexpcamvip.prd.connect.telenet.be, apawgdvip.prd.connect.telenet.be",,,,,,
[x],agentservice.dvp.connect.telenet.be,195.130.147.113,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,oagdvip.dvp.connect.telenet.be,,,,,,
[x],agentservice.prd.connect.telenet.be,212.123.29.184,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"apaexpcamvip.prd.connect.telenet.be, apawgdvip.prd.connect.telenet.be",,,,,,
[x],agentservice.uat.connect.telenet.be,195.130.147.98,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"apaexpcamvip.uat.connect.telenet.be, apawgdvip.uat.connect.telenet.be",,,,,,
[x],ais.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],alain.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],alarm.voiceweb.prd.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],alexandervervaet.be.apache52.cloud.telenet.be,85.255.199.142,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],algosec.eng.lab.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],alinea.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],alpha.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],alphabru.be.apache51.cloud.telenet.be,,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],alpi.be.apache52.cloud.telenet.be,85.255.199.142,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],alumni.dev.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],antivirus.www-dev.admin.alumni.dev.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],antivirus.www-test.alumni.dev.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],antivirus.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,,,,,,,
[x],antivirusadmin.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],apache37.cloud.telenet.be,85.255.199.63,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],apache38.cloud.telenet.be,,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],apache53.cloud.telenet.be,85.255.199.22,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],apache54.cloud.telenet.be,85.255.199.23,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],apache55.cloud.telenet.be,85.255.199.24,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],apaexpaamvip.prd.connect.telenet.be,212.123.29.165,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],apaexpcamvip.int.connect.telenet.be,195.130.147.100,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,apawgdvip.int.connect.telenet.be,,,,,,
[x],apaexpcamvip.lat.connect.telenet.be,195.130.147.99,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,apawgdvip.lat.connect.telenet.be,,,,,,
[x],apaexpcamvip.mre.connect.telenet.be,195.130.147.96,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,apawgdvip.mre.connect.telenet.be,,,,,,
[x],apaexpcamvip.prd.connect.telenet.be,212.123.29.184,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,apawgdvip.prd.connect.telenet.be,,,,,,
[x],apaexpcamvip.rel.connect.telenet.be,212.123.29.168,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,apawgdvip.rel.connect.telenet.be,,,,,,
[x],apaexpcamvip.uat.connect.telenet.be,195.130.147.98,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,apawgdvip.uat.connect.telenet.be,,,,,,
[x],apawgdvip.dvp.connect.telenet.be,195.130.147.102,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,,,,,,,
[x],apawgdvip.edp.connect.telenet.be,195.130.147.103,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,,,,,,,
[x],apawgdvip.int.connect.telenet.be,195.130.147.100,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],apawgdvip.lat.connect.telenet.be,195.130.147.99,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],apawgdvip.mre.connect.telenet.be,,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],apawgdvip.rel.connect.telenet.be,212.123.29.168,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],apawgdvip.sup.connect.telenet.be,195.130.147.101,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],apawgdvip.uat.connect.telenet.be,195.130.147.98,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],apgdmzvip.edp.connect.telenet.be,195.130.147.110,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],apgdmzvip.lat.connect.telenet.be,,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],apgdmzvip.mre.connect.telenet.be,195.130.147.84,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,,,,,,,
[x],apgdmzvip.prd.connect.telenet.be,212.123.29.185,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,,,,,,,
[x],apgdmzvip.sup.connect.telenet.be,195.130.147.108,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],api-iot.prd.telenet.be,213.224.232.7,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],api-iot.telenet.be,213.224.232.7,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,api-iot.prd.telenet.be,,,,,,
[x],api-iot.uat.telenet.be,213.224.233.135,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,,,,,,,
[x],api.base.be,213.224.232.1,2a02:1800:100:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,"v=spf1, include:_spf.telenet-ops.be, ~all",adccusvip.prd.telenet.be,,,,,,
[x],api.centrex.int.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],api.centrex.prd.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],api.cloud.telenet.be,85.255.196.73,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],api.dvp.base.be,213.224.233.3,2a02:1800:1e0:6003::f,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.dvp.telenet.be,,,,,,
[x],api.dvp.telenet.be,213.224.233.3,2a02:1800:1e0:6003::f,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusVip.dvp.telenet.be,,,,,,
[x],api.edp.base.be,213.224.233.2,2a02:1800:1e0:6003::8,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.edp.telenet.be,,,,,,
[x],api.edp.yeloplay.be,213.224.225.23,2a02:1800:1e0:4081::6:1a9d,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],api.fut.yeloplay.be,213.224.185.249,2a02:1800:100:4041::6:1,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],api.int.base.be,213.224.233.5,2a02:1800:1e0:6003::1d,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.int.telenet.be,,,,,,
[x],api.lat.base.be,213.224.233.161,2a02:1800:1e0:6001::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.lat.telenet.be,,,,,,
[x],api.sup.base.be,213.224.233.4,2a02:1800:1e0:6003::16,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.sup.telenet.be,,,,,,
[x],api.sup.yeloplay.be,213.224.234.23,2a02:1800:1e0:40c1::6:16b5,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],api.trg.telenet.be,213.224.233.193,2a02:1800:1e0:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusVip.trg.telenet.be,,,,,,
[x],api.uat.base.be,213.224.233.129,2a02:1800:1e0:6002::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.uat.telenet.be,,,,,,
[x],api.uat.telenet.be,213.224.233.129,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusVip.uat.telenet.be,,,,,,
[x],api.uat.yeloplay.be,213.224.187.23,2a02:1800:1e0:4001::6:ee5,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],apigateway.ybelt.edp.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],apigateway.ybelt.fut.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],apigateway.ybelt.sup.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be","mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],apio.centrex.int.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],apio.centrex.prd.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be","mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],apio.int.centrex.telenet.be,195.162.220.73,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],apm.prd.telenet.be,213.224.232.1,2a02:1800:100:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,"v=spf1, include:_spf.telenet-ops.be, ~all",adccusvip.prd.telenet.be,,,,,,
[x],apm.uat.cloud-infra-prod.awscloud.external.telenet.be,,,"ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,apm-uat-12c27ac9e551f44e.elb.eu-central-1.amazonaws.com,,,,,,
[x],app.base.be,62.213.211.39,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,,,,,,,,,,
[x],appareils.telenet.be,"52.19.29.106, 34.241.119.104, 18.200.188.201",,"ns-1935.awsdns-49.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-447.awsdns-55.com, ns-629.awsdns-14.net, ns-1412.awsdns-48.org, ns-1935.awsdns-49.co.uk","smtp5.staff.telenet.be, smtp6.staff.telenet.be","Sendinblue-code:e8a9b61d23e40c7fad9ebd55b9fe0520, v=spf1 include:spf.sendinblue.com mx ~all",,,,"awstrust.com, amazon.com, amazonaws.com, amazontrust.com",,,
[x],apple.prd.telenet.be,,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,apaexpaamvip.prd.connect.telenet.be,,,,,,
[x],apple.telenet.be,212.123.29.165,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"apple.prd.telenet.be, apaexpaamvip.prd.connect.telenet.be",,,,,,
[x],appledvp.telenet.be,195.130.147.102,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],appleedp.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],appleint.telenet.be,195.130.147.100,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],applemre.telenet.be,195.130.147.96,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],appletrg.telenet.be,195.130.147.97,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],appleuat.telenet.be,195.130.147.98,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,,,,,,,
[x],apps.servicesdvp.telenet.be,,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],apps.servicesedp.telenet.be,195.162.204.66,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],apps.serviceslat.telenet.be,195.162.204.69,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],apps.servicesuat.telenet.be,195.162.204.70,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],appsupport.telenet.be,85.255.203.26,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],archive.base.be,85.255.194.238,,"ns.be.hostbasket.com, postmaster.base.hostbasket.com",NOERROR,,,,archive.base.hostbasket.com,,,,,,
[x],arta-api.prd.base.be,217.72.233.98,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,,,,,,,,,,
[x],arta-api.uat.base.be,217.72.233.80,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,,,,,,,,,,
[x],artemis.ipbb.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],artois.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",smtp.telenet-ops.be,,,,,,,,
[x],asset-manager.frictionless-selfcare-dev.awscloud.external.telenet.be,"18.66.97.34, 18.66.97.114, 18.66.97.96, 18.66.97.72",,"ns-340.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,,
[x],assets.frictionless-selfcare-dev.awscloud.external.telenet.be,"108.138.64.119, 108.138.64.37, 108.138.64.56, 108.138.64.94, 205.251.192.116, 205.251.194.60, 205.251.196.71, 205.251.198.200","2600:9000:2508:5000:6:c0e6:4980:93a1, 2600:9000:2508:3000:6:c0e6:4980:93a1, 2600:9000:2508:1a00:6:c0e6:4980:93a1, 2600:9000:2508:2600:6:c0e6:4980:93a1, 2600:9000:2508:f800:6:c0e6:4980:93a1, 2600:9000:2508:c400:6:c0e6:4980:93a1, 2600:9000:2508:a200:6:c0e6:4980:93a1, 2600:9000:2508:a800:6:c0e6:4980:93a1","ns-116.awsdns-14.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1736.awsdns-25.co.uk, ns-116.awsdns-14.com, ns-572.awsdns-07.net, ns-1095.awsdns-08.org",,,d25t2oxbpq4mjq.cloudfront.net,True,cloudfront,,,,
[x],atelier-adiante.be.apache54.cloud.telenet.be,85.255.199.23,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],autodiscover.9lives.be,"40.99.150.24, 52.97.135.104, 52.98.171.248, 52.98.241.168","2603:1026:c0d:82d::8, 2603:1026:c0d:c2b::8, 2603:1026:c0d:c30::8, 2603:1026:c0d:81a::8","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,,,,"autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,
[x],avk.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",smtp.telenet-ops.be,,,,,,,,
[x],awvpn.connect.telenet.be,212.123.29.187,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,awvpnvip.prd.connect.telenet.be,,,,,,
[x],awvpnvip.prd.connect.telenet.be,212.123.29.187,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,,,,,,,
[x],b2b.sixdots.base.be,217.72.233.240,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,,,,,,,,,,
[x],bacom.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],baidu.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],base.be,213.224.232.10,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be","mx1.telenet-ops.be, mx2.telenet-ops.be","google-site-verification=B_gbykzLM4jtTXY8GNWXgz9WpKx9SXzpTSIHbaEUkUg, v=spf1 include:basecompany.be include:telenet.be ~all, google-site-verification=Iv0ZlUbcogCs6IZw9shE2pAfvAPSDIhpQDy3ugrh_SI",,,,,,,
[x],basecloud.base.be,,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,"basebe-prod.funambol.com, d2qbznlbejdr8c.cloudfront.net",,,,,,
[x],basetest.base.be,213.224.232.10,2a02:1800:100:6000::15,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"www.base.be, adcbasevip.prd.telenet.be",,,,,,
[x],basevip.int.connect.telenet.be,217.72.237.244,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],beckers.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],beeldbank.telenet.be,84.199.110.54,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",smtp.telenet-ops.be,,,,,,,,
[x],beng.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",smtp.telenet-ops.be,,,,,,,,
[x],bewww.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],bfx.sim.int.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],bfx.sim.prd.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],bg.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],bhubftpmedia.prd.telenet.be,195.130.146.145,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],bhubftpmedia.telenet.be,195.130.146.145,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,bhubftpmedia.prd.telenet.be,,,,,,
[x],bhubmedia.telenet.be,195.130.146.146,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
