new,host,a,aaaa,cname,soa,status_code,cdn,cdn-name,ns,has_internal_ips,internal_ips,mx,txt
,hk.mibi.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns4.dnsv5.com, ns3.dnsv5.com",,,,
,hkmail.xiaomi.com,10.237.8.110,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.237.8.110,,
,hlth.io.mi.com,"183.84.5.199, 120.92.65.15, 124.251.100.25",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",,,,
,home.mi.com,"120.133.33.201, 183.84.6.232",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,home.miui.com,"23.32.238.121, 23.32.238.89","2a02:26f0:3100::1735:29f2, 2a02:26f0:3100::1735:2a30","home.miui.com.mgslb.com, home.miui.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,
,hot-newsfeed-intl-miui-pri-alisgp.alb.xiaomi.com,47.241.102.154,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,hot.browser.intl.miui.com,"183.84.5.11, 124.251.100.109",,browsers-pri-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",,,,
,hot.browser.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,hr.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,hr.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,httpdns.market.xiaomi.com,120.92.96.164,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,hub.pre.xiaomi.com,"18.184.244.132, 18.159.198.161",,xiaomi-assetsshare-stage-1068462124.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hub.test.xiaomi.com,,,xiaomi-assets-dev-alb1cnnorth1-734054853.cn-north-1.elb.amazonaws.com.cn,"ns-895.awsdns-cn-55.com, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,
,hub.xiaomi.com,"3.120.50.168, 18.156.211.21",,xiaomi-assetsshare-prod-1832116235.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hugeota.d.miui.com,"2.16.103.113, 2.19.205.48","2a02:26f0:4600::213:cd30, 2a02:26f0:4600::210:6771","hugeota.d.miui.com.mgslb.com, hugeota.d.miui.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,
,hybrid.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,hybrid.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,i.ai.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,i.bd.sec.miui.com,"124.251.34.43, 124.251.58.58, 183.84.5.170, 183.84.7.188","2403:a200:a200:14f1::23, 2403:a200:a200:14f1::15, 2409:8700:c21:61::a",extranet-alllines-ipv6-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,i.mi.com,161.117.98.244,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,"v=spf1 ~all, google-site-verification=wH1QdWfNsJRbsrxQ7gQyEaflc5QpLEZ8rFJ8XGq-GtQ"
,i.sg.sec.miui.com,"124.251.58.58, 183.84.5.170, 183.84.7.188, 124.251.34.43","2403:a200:a200:14f1::23, 2409:8700:c21:61::a, 2403:a200:a200:14f1::15",extranet-alllines-ipv6-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",,,,
,i.xiaomi.com,161.117.98.230,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,i18n.mae.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,i2.api.io.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
,i2.market.xiaomi.com,"23.213.161.4, 23.213.161.19","2a02:26f0:fd00:3::213:758c, 2a02:26f0:fd00:3::213:759a","i2.market.xiaomi.com.mgslb.com, i2.market.xiaomi.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net, i2.market.xiaomi.com.w.cdngslb.com","ns1.vip.cdngslb.com, root.cdngslb.com, n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,
,icrm-api.be.mi.com,120.92.210.19,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,icrmadfs.be.mi.com,"8.38.121.230, 8.38.121.231, 8.38.121.232, 8.38.121.228, 8.38.121.225, 8.38.121.227, 8.38.121.229, 8.38.121.226",,"icrmadfs.be.mi.com.mgslb.com, icrmadfs.be.mi.com.w.cdngslb.com","ns1.vip.cdngslb.com, root.cdngslb.com",NOERROR,,,,,,,
,icrmadfs.be.test.mi.com,"120.92.109.212, 120.92.102.221",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,ics-oms.ai.xiaomi.com,"3.127.227.23, 18.194.222.150",,"ics-oms.ai.xiaomi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,ics-oms.cnbj6.cloud.mi.com,120.131.5.247,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,ics.ai.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns4.dnsv5.com, ns3.dnsv5.com",,,,
,id.mi.com,20.47.97.75,,account.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,"mx2.account.xiaomi.com, mx1.account.xiaomi.com","v=spf1 ip4:58.68.235.0/24 ip4:58.68.247.0/24 ip4:59.108.40.194/28 ip4:211.147.239.157 ip4:222.35.137.145 ip4:222.35.137.233 ip4:69.28.52.82 ip4:69.28.52.85 ip4:69.28.52.86 ip4:69.28.52.87 ip4:69.28.52.88 include:_spf.google.com include:sendgrid.net ~all, 202010280952373gs9lrnzo3ozbmgkji7uy6cp0pshz7empxmkoqj8gznojlwygk"
,id.miui.com,47.241.94.133,,extranet-x-miui-pri-alisgp.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",,,,
,id.video.intl.xiaomi.com,"47.241.75.41, 47.241.68.222",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,ident.mistat.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,idm.api.io.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,idm.iot.mi.com,"3.122.150.96, 3.125.230.53, 3.121.106.46, 3.68.12.23, 3.124.247.246, 3.120.119.240",,"extranet-im-idm-pri-fraws.alb.xiaomi.com, mife-im-idm-fraws-internet-1224296484.eu-central-1.elb.amazonaws.com","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,idmb.api.xmpush.global.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,idmb.feedback.xmpush.global.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,idmb.register.xmpush.global.xiaomi.com,"13.127.225.124, 3.7.212.249",,idmb-register-xmpush-global-760867993.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,
,iedi.be.mi.com,20.107.102.191,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,im-x-api-io-pri-alisgp.alb.xiaomi.com,"8.219.41.4, 8.219.121.2",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,image.cdn.pandora.xiaomi.com,"223.247.108.188, 223.247.108.190, 218.76.79.59, 180.127.43.132, 218.76.79.56, 218.76.79.58, 218.76.79.57, 223.247.108.189, 218.76.79.60, 223.247.108.187, 180.127.43.134, 223.247.108.186",,"image.cdn.pandora.mgslb.com, image.cdn.pandora.xiaomi.com.bsgslb.cn, upiclq.v.bsgslb.cn, u999.v.bsgslb.cn","vns1.bsgslb.cn, gtm.baishan.com",NOERROR,,,,,,,
,images.cdn.pt.xiaomi.com,"163.181.56.171, 163.181.56.172, 163.181.56.173, 163.181.56.168, 163.181.56.169, 163.181.56.170, 163.181.56.175, 163.181.56.174",,"images.cdn.pt.xiaomi.com.mgslb.com, images.cdn.pt.xiaomi.com.w.cdngslb.com","ns1.vip.cdngslb.com, root.cdngslb.com",NOERROR,,,,,,,
,imap.xiaomi.com,114.255.3.248,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,img.cdn.mvideo.xiaomi.com,156.251.65.6,,"img.cdn.mvideo.mgslb.com, img.cdn.mvideo.xiaomi.com.bsgslb.cn, zxiaomipic.v.bsgslb.cn","vns1.bsgslb.cn, gtm.baishan.com",NOERROR,,,,,,,
,img.w.wg.miui.com,"163.171.128.148, 163.171.132.119",,img.w.wg.miui.com.wsglb0.com,"dns1.wsglb0.org, webmaster.glb0.lxdns.com",NOERROR,,,"dns4.wsglb0.info, dns3.wsglb0.org, dns2.wsglb0.info, dns1.wsglb0.org, dns5.cdn30.org",,,,
,img.w.xk.miui.com,"163.171.147.15, 163.171.143.15",,img.w.xk.miui.com.wsglb0.com,"dns1.wsglb0.org, webmaster.glb0.lxdns.com",NOERROR,,,,,,,
,in-api.buy.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,in-d2s.buy.mi.com,"185.23.181.24, 185.23.181.25, 185.23.181.20, 185.23.181.23",,"in-d2s.buy.mi.com.mgslb.com, in-d2s.buy.mi.com.bsgslb.cn, zxiaomipic.v.bsgslb.cn","vns1.bsgslb.cn, gtm.baishan.com",NOERROR,,,,,,,
,in-go.buy.mi.com,"35.154.139.225, 52.66.53.183, 3.108.213.45, 65.2.98.51, 52.66.95.64, 13.234.218.75",,mb-alb-b2c-i18n-big-pub-01-271977914.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,
,in-hd.c.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,in-protect-dev.sec.intl.miui.com,20.47.97.238,,extranet-ipv4-pub-azams.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,in-res-abroad-cdn.home.mi.com,"101.33.11.29, 101.33.11.110",,"in-res-abroad-cdn.home.mi.com.mgslb.com, in-res-abroad-cdn.home.mi.com.cdn.dnsv1.com, olklfc2o.tweb.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com",NOERROR,,,,,,,
,in-unlock.update.intl.miui.com,20.47.97.238,,extranet-ipv4-pub-azams.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,in.account.xiaomi.com,20.47.97.125,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,in.api.miwifi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,in.app.men.mi.com,"3.109.6.190, 3.109.97.37",,"matrix-pri-mbaws.alb.xiaomi.com, matrix-pri-mbaws-internet-238303091f072d1e.elb.ap-south-1.amazonaws.com","ns-1316.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,in.broker.miwifi.com,"2.19.205.48, 2.16.103.113","2a02:26f0:4600::213:cd30, 2a02:26f0:4600::210:6771","in.broker.miwifi.com.mgslb.com, in.broker.miwifi.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,True,azure,,,,,
,in.business.smartcamera.api.io.mi.com,161.117.73.67,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,in.cs.be.mi.com,"18.194.222.150, 3.127.227.23",,"in.cs.be.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1390.awsdns-45.org, ns-1853.awsdns-39.co.uk, ns-271.awsdns-33.com, ns-777.awsdns-33.net",,,,
,in.dms.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,in.event.mi.com,104.166.182.209,,"in.event.mi.com.mgslb.com, in.event.mi.com.w.kunlunsl.com","slns1.gds.kunlunsl.com, root.taobao.com",NOERROR,,,,,,,
,in.home.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,in.log.miwifi.com,,,in-log-miwifi-908425481.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,
,in.miui.com,"13.126.103.230, 13.127.44.78",,"miui-sec-pri-mbaws.alb.xiaomi.com, mife-miui-sec-mbaws-internet-767843083.ap-south-1.elb.amazonaws.com","ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,in.oms.men.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,in.processor.smartcamera.api.io.mi.com,161.117.73.70,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,in.support.kefu.mi.com,"18.194.222.150, 3.127.227.23",,"in.support.kefu.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,in.xms.d.mi.com,47.74.175.228,,"in.xms.d.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,in.xmsapi.d.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,in.xmss.micloud.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns4.dnsv5.com, ns3.dnsv5.com",,,,
,in01.c3.xiaomi.com,10.108.163.31,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.108.163.31,,
,in2.xmssdn.micloud.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,inapi.pay.xiaomi.com,"3.108.233.244, 13.235.211.126, 13.126.249.243, 13.233.12.227, 13.127.47.104, 3.108.70.210",,mb-alb-b2c-b2cop-pub-proxy01-518205193.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,
,india.activity.browser.intl.miui.com,47.241.0.17,,extranet.ap-southeast-1.miui-l7-browser.egp2iatnbr.elb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,inf.miui.com,127.0.0.1,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,127.0.0.1,,
,info.sec.miui.com,"124.251.100.130, 183.84.7.86",,matrix-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,infosec.pt.xiaomi.com,"3.127.227.23, 18.194.222.150",,"infosec.pt.xiaomi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,infosec.xiaomi.com,"18.194.222.150, 3.127.227.23",,"infosec.xiaomi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,ins.jr.mi.com,"124.251.58.3, 183.84.5.150",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,ins.tos.staging.mifi.pt.xiaomi.com,10.38.163.119,,tj1.staging.ins.pt.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",True,10.38.163.119,,
,intercom-service.comm.miui.com,"3.127.227.23, 18.194.222.150",,"intercom-service.comm.miui.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,intern.xiaomi.com,59.108.40.195,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",,,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx4.googlemail.com, aspmx5.googlemail.com",v=spf1 a mx a:59.108.40.194/28 a:180.186.32.200/28 a:222.35.137.145 a:222.35.137.233 include:_spf.google.com ~all
,internet.13e639f518.elb.xiaomi.com,161.117.68.31,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,internet.27b9718cd5.elb.xiaomi.com,161.117.69.191,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,internet.31cae9ccf4.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",True,0.0.0.0,,
,internet.4037981c85.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
,internet.4d2bb010ad.elb.xiaomi.com,47.74.172.59,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,internet.552d522141.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
,internet.59b55fab13.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",True,0.0.0.0,,
,internet.6b2b6aa4cf.elb.xiaomi.com,47.74.172.176,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,internet.6d9652a67f.elb.xiaomi.com,47.74.139.110,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,internet.81a2d69a72.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
,internet.8d57221dd5.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
,internet.94878d54b3.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
,internet.9a2e623cf7.elb.xiaomi.com,47.74.172.84,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,internet.cbf3ef0c6d.elb.xiaomi.com,161.117.69.172,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
,internet.cddc7abda3.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
,internet.dd895376a8.elb.xiaomi.com,161.117.97.80,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,internet.f930140b85.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
,intl.up.w.xk.miui.com,163.171.132.220,,"intl.up.w.xk.miui.com.mgslb.com, intl.up.w.xk.miui.com.wsglb0.com","dns1.wsglb0.org, webmaster.glb0.lxdns.com",NOERROR,,,,,,,
,intranet.ap-southeast-1.mig1-l7-beehive.euww0weqvn.elb.xiaomi.com,10.58.76.156,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.58.76.156,,
,intranet.ap-southeast-1.mig5-l7-monetization.e0p6990i9l.elb.xiaomi.com,10.58.77.225,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.58.77.225,,
,intranet.ap-southeast-1.miui-l7-middle-lan.ef2xnasxbe.elb.xiaomi.com,10.58.78.68,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",True,10.58.78.68,,
,intranet.ap-southeast-1.miui-l7-middle.xf0rzuab4j.elb.xiaomi.com,10.58.78.58,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.58.78.58,,
,intranet.ap-southeast-1.miui-l7-sas.kt2lcjhphx.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
,intranet.c3.mig5-l7-theme.9jksjmftbq.elb.xiaomi.com,10.108.192.145,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.108.192.145,,
,intranet.c3.miui-l7-ecoservice.zpanvlcubr.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
,intranet.c3.miui-l7-global.1kkr4r2mmw.elb.xiaomi.com,10.108.238.75,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",True,10.108.238.75,,
,intranet.c3.miui-l7-global.2t8gtxnssd.elb.xiaomi.com,10.108.230.149,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.108.230.149,,
,intranet.c3.miui-l7-middle-lan.cq4bkn7ahg.elb.xiaomi.com,10.115.25.81,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.115.25.81,,
,intranet.c3.miui-l7-middle.8hstz0pgrm.elb.xiaomi.com,10.115.24.118,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.115.24.118,,
,intranet.c3.miui-l7-mistat-lan.sbjwz0vsrg.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
,intranet.c3.miui-l7-mistat-lan.wfhktin0qe.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
,intranet.c3.miui-l7-miuiauto.m5ccro85py.elb.xiaomi.com,10.115.25.38,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.115.25.38,,
,intranet.c3.miui-l7-thm.dcddlxvqm9.elb.xiaomi.com,10.115.24.20,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.115.24.20,,
,intranet.c4.miui-l7-feedback.dofgnunufz.elb.xiaomi.com,10.132.99.105,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.132.99.105,,
,intranet.c4.miui-l7-telecom.sd5pulwwuw.elb.xiaomi.com,10.132.106.128,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.132.106.128,,7m269dh26qd8nub30hj8isrc24
,intranet.c4.miui-l7-vip.zzi7pe8u3x.elb.xiaomi.com,10.132.107.37,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.132.107.37,,
,intranet.cn-beijing-6.from-mfe-sec.egi1mlbdfu.elb.xiaomi.com,10.38.202.244,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.38.202.244,,
,intranet.cn-beijing-6.miui-l7-middle.tlo5pyqnxx.elb.xiaomi.com,10.38.202.78,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.38.202.78,,
