input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,lines,webserver,tech_,tls_self_signed,tls_subject_org_,tls_expired,cdn
help.jr.mi.com,‎,,3652,help.jr.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-23T09:34:41Z,CN=*.jr.mi.com,*.jr.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,help.jr.mi.com,443,https://help.jr.mi.com:443,https,text/html,GET,20.47.97.231,58,MonKing/3.14,,,,,True
hk-file.intl.miui.com,502 Bad Gateway,,204,hk-file.intl.miui.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-17T00:00:00Z,"CN=www.poco.in, O=Xiaomi Inc., ST=Beijing, C=CN",www.poco.in,"CN=GeoTrust CN RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust CN RSA CA G1,DigiCert Inc,ctls,hk-file.intl.miui.com,443,https://hk-file.intl.miui.com:443,https,text/html,GET,2.16.107.82,9,,,,Xiaomi Inc.,,
hk.billapi.xiaomi.com,请核对您输入的页面地址是否正确,,2535,hk.billapi.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T08:58:07Z,CN=hk.billapi.xiaomi.com,hk.billapi.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,hk.billapi.xiaomi.com,443,https://hk.billapi.xiaomi.com:443,https,text/html,GET,20.47.97.231,25,MonKing/3.14,Basic,,,,True
hk.mibi.api.xiaomi.com,请核对您输入的页面地址是否正确,,2535,hk.mibi.api.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T08:58:07Z,CN=hk.billapi.xiaomi.com,hk.billapi.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,hk.mibi.api.xiaomi.com,443,https://hk.mibi.api.xiaomi.com:443,https,text/html,GET,20.47.97.231,25,MonKing/3.14,,,,,True
hk.mibi.mi.com,,,2321,hk.mibi.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-08T00:00:00Z,CN=hk.mibi.mi.com,hk.mibi.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,hk.mibi.mi.com,443,https://hk.mibi.mi.com:443,https,text/html,GET,20.47.97.231,94,MonKing/3.14,Java,,,,True
hk.mibi.xiaomi.com,,,2321,hk.mibi.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-08T00:00:00Z,CN=hk.mibi.mi.com,hk.mibi.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,hk.mibi.mi.com,443,https://hk.mibi.xiaomi.com:443,https,text/html,GET,20.47.97.231,94,MonKing/3.14,Java,,,,True
hlth.io.mi.com,,,,hlth.io.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-25T00:00:00Z,CN=*.io.mi.com,*.io.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,hlth.io.mi.com,443,https://hlth.io.mi.com:443,https,,GET,183.84.5.199,1,Tengine,Tengine,,,,
hlthopen.io.mi.com,403 Forbidden,,223,hlthopen.io.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-25T00:00:00Z,CN=*.io.mi.com,*.io.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,hlthopen.io.mi.com,443,https://hlthopen.io.mi.com:443,https,text/html,GET,20.47.97.231,9,MonKing/3.14,,,,,True
hm.xiaomi.com,,,,hm.xiaomi.com,443,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2022-12-14T00:00:00Z,"CN=*.zepp.com, O=安徽华米信息科技有限公司, L=合肥市, ST=安徽省, C=CN",*.zepp.com,"CN=GeoTrust CN RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust CN RSA CA G1,DigiCert Inc,ctls,hm.xiaomi.com,443,https://hm.xiaomi.com:443,https,text/plain,GET,69.231.183.244,1,awselb/2.0,,,安徽华米信息科技有限公司,,
home.mi.com,米家,,947,home.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-07T00:00:00Z,CN=home.mi.com,home.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,home.mi.com,443,https://home.mi.com:443,https,text/html,GET,20.47.97.231,15,MonKing/3.14,,,,,True
home.miui.com,MIUI 14 锐意新生,,52143,home.miui.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-17T00:00:00Z,"CN=www.poco.in, O=Xiaomi Inc., ST=Beijing, C=CN",www.poco.in,"CN=GeoTrust CN RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust CN RSA CA G1,DigiCert Inc,ctls,home.miui.com,443,https://home.miui.com:443,https,text/html,GET,2.16.107.32,1,,,,Xiaomi Inc.,,
hot-browser-intl-miui-pri-alisgp.alb.xiaomi.com,403 Forbidden,,200,hot-browser-intl-miui-pri-alisgp.alb.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,CN=*.browser.intl.miui.com,*.browser.intl.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,hot-browser-intl-miui-pri-alisgp.alb.xiaomi.com,443,https://hot-browser-intl-miui-pri-alisgp.alb.xiaomi.com:443,https,text/html,GET,47.241.57.225,9,,,,,,
hot-newsfeed-intl-miui-pri-alisgp.alb.xiaomi.com,403 Forbidden,,200,hot-newsfeed-intl-miui-pri-alisgp.alb.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2020-10-29T11:20:33Z,"CN=hot.newsfeed.intl.miui.com, OU=Domain Control Validated",hot.newsfeed.intl.miui.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,hot-newsfeed-intl-miui-pri-alisgp.alb.xiaomi.com,443,https://hot-newsfeed-intl-miui-pri-alisgp.alb.xiaomi.com:443,https,text/html,GET,47.241.102.154,9,,,,,True,
hot.browser.intl.miui.com,热门,,551,hot.browser.intl.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,CN=*.browser.intl.miui.com,*.browser.intl.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,hot.browser.intl.miui.com,443,https://hot.browser.intl.miui.com:443,https,text/html,GET,183.84.5.11,1,,,,,,
hot.browser.miui.com,热门,,551,hot.browser.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-29T02:05:45Z,CN=*.browser.miui.com,*.browser.miui.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,hot.browser.miui.com,443,https://hot.browser.miui.com:443,https,text/html,GET,20.47.97.231,1,MonKing/3.14,,,,,True
hr.mi.com,小米招聘,,1874,hr.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-27T00:00:00Z,CN=*.xiaomi.com,*.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,hr.xiaomi.com,443,https://hr.mi.com:443,https,text/html,GET,20.47.97.231,66,MonKing/3.14,,,,,True
hr.xiaomi.com,小米招聘,,1874,hr.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-27T00:00:00Z,CN=*.xiaomi.com,*.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,hr.xiaomi.com,443,https://hr.xiaomi.com:443,https,text/html,GET,20.47.97.231,66,MonKing/3.14,,,,,True
htp.miwifi.com,403 Forbidden,,600,htp.miwifi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-06T00:00:00Z,CN=*.miwifi.com,*.miwifi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,htp.miwifi.com,443,https://htp.miwifi.com:443,https,text/html,GET,20.47.97.231,25,MonKing/3.14,,,,,True
httpdns.browser.miui.com,Welcome to tengine!,,555,httpdns.browser.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-29T02:05:45Z,CN=*.browser.miui.com,*.browser.miui.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,httpdns.browser.miui.com,443,https://httpdns.browser.miui.com:443,https,text/html,GET,20.47.97.231,24,MonKing/3.14,,,,,True
hub.test.xiaomi.com,401 Unauthorized,,381,,,,,,,,,,,,,443,https://hub.test.xiaomi.com:443,https,text/html,GET,20.47.97.231,13,MonKing/3.14,HSTS,,,,True
hub.xiaomi.com,POST data,,1833,,,,,,,,,,,,,443,https://hub.xiaomi.com:443,https,text/html,GET,18.156.211.21,12,Apache,HSTS,,,,
hugeota.d.miui.com,,,250,,,,,,,,,,,,,80,http://hugeota.d.miui.com:80,http,application/xml,GET,2.19.126.91,8,KS3,Spring,,,,
hybrid.miui.com,,,2,hybrid.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,CN=*.miui.com,*.miui.com,"CN=TrustAsia RSA DV TLS CA G2, O=TrustAsia Technologies\, Inc., C=CN",TrustAsia RSA DV TLS CA G2,"TrustAsia Technologies, Inc.",ctls,hybrid.miui.com,443,https://hybrid.miui.com:443,https,text/plain,GET,20.47.97.231,1,MonKing/3.14,,,,,True
hybrid.xiaomi.com,,,2,,,,,,,,,,,,,80,http://hybrid.xiaomi.com:80,http,text/plain,GET,20.47.97.231,1,MonKing/3.14,,,,,True
hysdk.game.xiaomi.com,Welcome to mife!,,420,hysdk.game.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-31T08:12:33Z,CN=*.game.xiaomi.com,*.game.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,hysdk.game.xiaomi.com,443,https://hysdk.game.xiaomi.com:443,https,text/html,GET,20.47.97.231,20,MonKing/3.14,,,,,True
hysdkservice.g.mi.com,Welcome to mife!,,420,hysdkservice.g.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-22T00:00:00Z,CN=*.g.mi.com,*.g.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,hysdkservice.g.mi.com,443,https://hysdkservice.g.mi.com:443,https,text/html,GET,20.47.97.231,20,MonKing/3.14,,,,,True
i.ai.mi.com,,,15417,account.xiaomi.com,443,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,2022-09-10T07:11:32Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,account.xiaomi.com,443,https://i.ai.mi.com:443,https,text/html,GET,20.47.97.231,20,Server,,,,,True
i.bd.sec.miui.com,404 Not Found,,200,,,,,,,,,,,,,80,http://i.bd.sec.miui.com:80,http,text/html,GET,183.84.5.170,9,,,,,,
i.mi.com,Xiaomi Cloud,,23357,i.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-04T07:25:53Z,CN=*.i.mi.com,*.i.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,i.mi.com,443,https://i.mi.com:443,https,text/html,GET,161.117.98.244,1,,,,,,
i.sg.sec.miui.com,404 Not Found,,200,,,,,,,,,,,,,80,http://i.sg.sec.miui.com:80,http,text/html,GET,124.251.34.43,9,,,,,,
i.xiaomi.com,Xiaomi Cloud,,23357,i.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-04T07:25:53Z,CN=*.i.mi.com,*.i.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,i.mi.com,443,https://i.xiaomi.com:443,https,text/html,GET,161.117.98.230,1,,,,,,
i2.api.io.mi.com,,,3,i2.api.io.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-05T00:00:00Z,CN=*.api.io.mi.com,*.api.io.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,i2.api.io.mi.com,443,https://i2.api.io.mi.com:443,https,text/plain,GET,20.47.97.231,1,MonKing/3.14,,,,,True
i2.market.xiaomi.com,请核对您输入的页面地址是否正确,,2535,i2.market.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-13T00:00:00Z,CN=*.market.xiaomi.com,*.market.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,i2.market.xiaomi.com,443,https://i2.market.xiaomi.com:443,https,text/html,GET,79.133.177.232,25,Tengine,Tengine,,,,
icrm.be.test.mi.com,主领域发现,,21957,icrmadfs.be.test.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,CN=icrmadfs.be.test.mi.com,icrmadfs.be.test.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,icrmadfs.be.test.mi.com,443,https://icrm.be.test.mi.com:443,https,text/html,GET,120.92.18.199,430,Microsoft-HTTPAPI/2.0,Microsoft HTTPAPI:2.0,,,,
ics-oms.cnbj6.cloud.mi.com,500 Internal Server Error,,199,ics-oms.cnbj6.cloud.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-20T09:04:14Z,CN=ics-oms.cnbj6.cloud.mi.com,ics-oms.cnbj6.cloud.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,ics-oms.cnbj6.cloud.mi.com,443,https://ics-oms.cnbj6.cloud.mi.com:443,https,text/html,GET,20.47.97.231,8,MonKing/3.14,,,,,True
ics.ai.xiaomi.com,403 Forbidden,,578,ics.ai.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-18T00:00:00Z,CN=*.ai.xiaomi.com,*.ai.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,ics.ai.xiaomi.com,443,https://ics.ai.xiaomi.com:443,https,text/html,GET,20.47.97.231,26,MonKing/3.14,,,,,True
id.mi.com,,,15417,account.xiaomi.com,443,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,2022-09-10T07:11:32Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,account.xiaomi.com,443,https://id.mi.com:443,https,text/html,GET,20.47.97.75,20,Server,,,,,True
id.video.intl.xiaomi.com,,,104,id.video.intl.xiaomi.com,443,tls13,TLS_AES_256_GCM_SHA384,2022-08-01T00:00:00Z,CN=*.video.intl.xiaomi.com,*.video.intl.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,id.video.intl.xiaomi.com,443,https://id.video.intl.xiaomi.com:443,https,application/json,GET,47.241.68.222,1,,,,,,
idm.api.io.mi.com,,,104,idm.api.io.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-05T00:00:00Z,CN=*.api.io.mi.com,*.api.io.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,idm.api.io.mi.com,443,https://idm.api.io.mi.com:443,https,text/html,GET,20.47.97.231,1,MonKing/3.14,,,,,True
idm.iot.mi.com,Welcome to mife!,,420,idm.iot.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-04-24T00:00:00Z,CN=*.idm.iot.mi.com,*.idm.iot.mi.com,"CN=TrustAsia TLS RSA CA, OU=Domain Validated SSL, O=TrustAsia Technologies\, Inc., C=CN",TrustAsia TLS RSA CA,"TrustAsia Technologies, Inc.",ctls,idm.iot.mi.com,443,https://idm.iot.mi.com:443,https,text/html,GET,3.124.247.246,20,,,,,,
idmb.feedback.xmpush.global.xiaomi.com,HTTP Status 404 – Not Found,,747,idmb.feedback.xmpush.global.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,CN=*.feedback.xmpush.global.xiaomi.com,*.feedback.xmpush.global.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,idmb.feedback.xmpush.global.xiaomi.com,443,https://idmb.feedback.xmpush.global.xiaomi.com:443,https,text/html,GET,20.47.97.231,1,MonKing/3.14,,,,,True
idmb.register.xmpush.global.xiaomi.com,HTTP Status 404 – Not Found,,747,idmb.register.xmpush.global.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,CN=*.register.xmpush.global.xiaomi.com,*.register.xmpush.global.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,idmb.register.xmpush.global.xiaomi.com,443,https://idmb.register.xmpush.global.xiaomi.com:443,https,text/html,GET,20.47.97.231,1,MonKing/3.14,,,,,True
iedi.be.mi.com,IIS Windows Server,,703,,,,,,,,,,,,,80,http://iedi.be.mi.com:80,http,text/html,GET,20.107.102.191,32,Microsoft-IIS/10.0,Windows Server,,,,
im-x-api-io-pri-alisgp.alb.xiaomi.com,403 Forbidden,,200,im-x-api-io-pri-alisgp.alb.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-05T00:00:00Z,CN=*.api.io.mi.com,*.api.io.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,im-x-api-io-pri-alisgp.alb.xiaomi.com,443,https://im-x-api-io-pri-alisgp.alb.xiaomi.com:443,https,text/html,GET,8.219.41.4,9,,,,,,
image.cdn.pandora.xiaomi.com,,,70,image.cdn.pandora.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-18T00:00:00Z,CN=*.cdn.pandora.xiaomi.com,*.cdn.pandora.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,image.cdn.pandora.xiaomi.com,443,https://image.cdn.pandora.xiaomi.com:443,https,application/octet-stream,GET,223.247.108.186,1,nginx,Nginx,,,,
images.cdn.pt.xiaomi.com,,,239,images.cdn.pt.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=*.cdn.pt.xiaomi.com,*.cdn.pt.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,images.cdn.pt.xiaomi.com,443,https://images.cdn.pt.xiaomi.com:443,https,application/xml,GET,163.181.56.168,8,Tengine,Tengine,,,,
img.cdn.mvideo.xiaomi.com,,,70,img.cdn.mvideo.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-27T00:00:00Z,CN=img.cdn.mvideo.xiaomi.com,img.cdn.mvideo.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,img.cdn.mvideo.xiaomi.com,443,https://img.cdn.mvideo.xiaomi.com:443,https,application/octet-stream,GET,185.23.181.25,1,nginx,Nginx,,,,
img.w.wg.miui.com,,,38,img.w.wg.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-04-15T00:00:00Z,CN=*.w.wg.miui.com,*.w.wg.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,img.w.wg.miui.com,443,https://img.w.wg.miui.com:443,https,application/json,GET,163.171.128.148,1,WS-web-server,,,,,
img.w.xk.miui.com,,,38,img.w.xk.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-11T00:00:00Z,CN=*.w.xk.miui.com,*.w.xk.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,img.w.xk.miui.com,443,https://img.w.xk.miui.com:443,https,application/json,GET,163.171.128.148,1,WS-web-server,,,,,
in-api.buy.mi.com,,,19,in-api.buy.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-03T00:00:00Z,CN=*.buy.mi.com,*.buy.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,in-api.buy.mi.com,443,https://in-api.buy.mi.com:443,https,text/plain,GET,20.47.97.231,2,MonKing/3.14,,,,,True
in-d2s.buy.mi.com,Please ensure that the web address you entered is correct.-Xiaomi India,,2878,promo.mi.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-17T00:00:00Z,"CN=www.poco.in, O=Xiaomi Inc., ST=Beijing, C=CN",www.poco.in,"CN=GeoTrust CN RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust CN RSA CA G1,DigiCert Inc,ctls,promo.mi.com,443,https://in-d2s.buy.mi.com:443,https,text/html,GET,163.181.56.175,31,,,,Xiaomi Inc.,,
in-go.buy.mi.com,,,34,in-go.buy.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-03T00:00:00Z,CN=*.buy.mi.com,*.buy.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,in-go.buy.mi.com,443,https://in-go.buy.mi.com:443,https,text/plain,GET,20.47.97.231,1,MonKing/3.14,,,,,True
in-hd.c.mi.com,Xiaomi Deutschland Offizielle Seite Mi.com -  Mi Deutschland,,84680,www.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2022-09-27T00:00:00Z,CN=www.mi.com,www.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,www.mi.com,443,https://in-hd.c.mi.com:443,https,text/html,GET,20.47.97.231,4,,Google Tag Manager,,,,True
