input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,cdn_name,cdn,final_url
0-login.okta.com.employee-specialsurvey.kinepolis.ch,Invalid URL,400,208,0-login.okta.com.employee-specialsurvey.kinepolis.ch,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-login.okta.com.employee-specialsurvey.kinepolis.ch,443,https://0-login.okta.com.employee-specialsurvey.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,585033015,2a02:26f0:3500:12::1730:17ba,8,False,,,,
0-login.okta.comwww5-6.employee-specialsurvey.kinepolis.ch,Invalid URL,400,208,0-login.okta.comwww5-6.employee-specialsurvey.kinepolis.ch,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-login.okta.comwww5-6.employee-specialsurvey.kinepolis.ch,443,https://0-login.okta.comwww5-6.employee-specialsurvey.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,95.101.54.211,/,1908293181,2a02:26f0:480:e::210:f105,8,False,,,,
0-ulrichsweb-15-okta.serialssolutions.com.iii-server.kinepolis.fr,Invalid URL,400,209,0-ulrichsweb-15-okta.serialssolutions.com.iii-server.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-ulrichsweb-15-okta.serialssolutions.com.iii-server.kinepolis.fr,443,https://0-ulrichsweb-15-okta.serialssolutions.com.iii-server.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,95.101.54.114,/,155781482,2a02:26f0:480:e::210:f105,8,False,,,,
0-ulrichsweb.15-okta.com.libraries.kinepolis.fr,Invalid URL,400,207,0-ulrichsweb.15-okta.com.libraries.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-ulrichsweb.15-okta.com.libraries.kinepolis.fr,443,https://0-ulrichsweb.15-okta.com.libraries.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-801311050,2a02:26f0:3500:12::1730:178e,8,False,,,,
0-ulrichsweb.17-secure.okta.com.employee-specialsurvey.kinepolis.ch,Invalid URL,400,208,0-ulrichsweb.17-secure.okta.com.employee-specialsurvey.kinepolis.ch,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-ulrichsweb.17-secure.okta.com.employee-specialsurvey.kinepolis.ch,443,https://0-ulrichsweb.17-secure.okta.com.employee-specialsurvey.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.42,/,1254031056,2a02:26f0:3500:12::1730:17ba,8,False,,,,
0-ulrichsweb.serialssolutions.co15-okta.libraries.kinepolis.fr,Invalid URL,400,207,0-ulrichsweb.serialssolutions.co15-okta.libraries.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-ulrichsweb.serialssolutions.co15-okta.libraries.kinepolis.fr,443,https://0-ulrichsweb.serialssolutions.co15-okta.libraries.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,1971217415,2a02:26f0:3500:12::1730:17ba,8,False,,,,
0-ulrichsweb.serialssolutions.com.iii-server.kinepolis.fr,Invalid URL,400,208,0-ulrichsweb.serialssolutions.com.iii-server.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-ulrichsweb.serialssolutions.com.iii-server.kinepolis.fr,443,https://0-ulrichsweb.serialssolutions.com.iii-server.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,95.101.54.211,/,500214328,2a02:26f0:780::5f65:3672,8,False,,,,
0-ulrichsweb.serialssolutions.com.libraries.kinepolis.fr,Invalid URL,400,209,0-ulrichsweb.serialssolutions.com.libraries.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-ulrichsweb.serialssolutions.com.libraries.kinepolis.fr,443,https://0-ulrichsweb.serialssolutions.com.libraries.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,95.101.54.114,/,-1917586632,2a02:26f0:780::5f65:3672,8,False,,,,
0-ulrichswebanalytics-okta-com.serialssolutions.com.libraries.kinepolis.fr,Invalid URL,400,209,0-ulrichswebanalytics-okta-com.serialssolutions.com.libraries.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-ulrichswebanalytics-okta-com.serialssolutions.com.libraries.kinepolis.fr,443,https://0-ulrichswebanalytics-okta-com.serialssolutions.com.libraries.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,95.101.54.114,/,1487736255,2a02:26f0:780::5f65:36e8,8,False,,,,
0-wcs-15-okta.maskan-com.employee-specialsurvey.kinepolis.ch,Invalid URL,400,208,0-wcs-15-okta.maskan-com.employee-specialsurvey.kinepolis.ch,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-wcs-15-okta.maskan-com.employee-specialsurvey.kinepolis.ch,443,https://0-wcs-15-okta.maskan-com.employee-specialsurvey.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,95.101.54.211,/,1338567858,2a02:26f0:780::5f65:3672,8,False,,,,
0-wcs.webofknowledge.cocom-okta.dewey2.library.kinepolis.fr,Invalid URL,400,208,0-wcs.webofknowledge.cocom-okta.dewey2.library.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-wcs.webofknowledge.cocom-okta.dewey2.library.kinepolis.fr,443,https://0-wcs.webofknowledge.cocom-okta.dewey2.library.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.42,/,325163515,2a02:26f0:3500:12::1730:178e,8,False,,,,
0-wcs.webofknowledge.com.dewey2.library.kinepolis.fr,Invalid URL,400,207,0-wcs.webofknowledge.com.dewey2.library.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-wcs.webofknowledge.com.dewey2.library.kinepolis.fr,443,https://0-wcs.webofknowledge.com.dewey2.library.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,1239785811,2a02:26f0:3500:12::1730:178e,8,False,,,,
0-wcs.webofknowledgeanalytics-okta.com.dewey2.library.kinepolis.fr,Invalid URL,400,208,0-wcs.webofknowledgeanalytics-okta.com.dewey2.library.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-wcs.webofknowledgeanalytics-okta.com.dewey2.library.kinepolis.fr,443,https://0-wcs.webofknowledgeanalytics-okta.com.dewey2.library.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,2144266987,2a02:26f0:3500:12::1730:178e,8,False,,,,
0-wellcomelibrary.on.worldcat-okta.org.catalogue.kinepolis.fr,Invalid URL,400,208,0-wellcomelibrary.on.worldcat-okta.org.catalogue.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-wellcomelibrary.on.worldcat-okta.org.catalogue.kinepolis.fr,443,https://0-wellcomelibrary.on.worldcat-okta.org.catalogue.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.19.126.96,/,1840432981,2a02:26f0:480:e::210:f113,8,False,,,,
0-wellcomelibrary.on.worldcat.org-analytics-okta.catalogue.kinepolis.fr,Invalid URL,400,209,0-wellcomelibrary.on.worldcat.org-analytics-okta.catalogue.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-wellcomelibrary.on.worldcat.org-analytics-okta.catalogue.kinepolis.fr,443,https://0-wellcomelibrary.on.worldcat.org-analytics-okta.catalogue.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.238.141,/,-225407424,2a02:26f0:780::5f65:3672,8,False,,,,
0-wellcomelibrary.on.worldcat.org.catalogue.kinepolis.fr,Invalid URL,400,207,0-wellcomelibrary.on.worldcat.org.catalogue.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-wellcomelibrary.on.worldcat.org.catalogue.kinepolis.fr,443,https://0-wellcomelibrary.on.worldcat.org.catalogue.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-21430555,2a02:26f0:3500:12::1730:178e,8,False,,,,
0-www.github-okta.sciencedirect.com.pacificatclassic.kinepolis.fr,Invalid URL,400,207,0-www.github-okta.sciencedirect.com.pacificatclassic.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-www.github-okta.sciencedirect.com.pacificatclassic.kinepolis.fr,443,https://0-www.github-okta.sciencedirect.com.pacificatclassic.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,1645643456,2a02:26f0:3500:12::1730:178e,8,False,,,,
0-www.lexisnexis-github-okta.com.pacificatclassic.kinepolis.fr,Invalid URL,400,207,0-www.lexisnexis-github-okta.com.pacificatclassic.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-www.lexisnexis-github-okta.com.pacificatclassic.kinepolis.fr,443,https://0-www.lexisnexis-github-okta.com.pacificatclassic.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-817238074,2a02:26f0:3500:12::1730:178e,8,False,,,,
0-www.lexisnexis.okta.pacificatclassic.kinepolis.fr,Invalid URL,400,209,0-www.lexisnexis.okta.pacificatclassic.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-www.lexisnexis.okta.pacificatclassic.kinepolis.fr,443,https://0-www.lexisnexis.okta.pacificatclassic.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.238.141,/,-2113158795,2a02:26f0:780::5f65:3672,8,False,,,,
0-www.ropercenter.uconn.4-okta.edu.libraries.kinepolis.fr,Invalid URL,400,209,0-www.ropercenter.uconn.4-okta.edu.libraries.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-www.ropercenter.uconn.4-okta.edu.libraries.kinepolis.fr,443,https://0-www.ropercenter.uconn.4-okta.edu.libraries.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,95.101.54.114,/,1473942218,2a02:26f0:480:e::210:f113,8,False,,,,
0-www.ropercenter.uconn.edu.15-okta-libraries.kinepolis.fr,Invalid URL,400,208,0-www.ropercenter.uconn.edu.15-okta-libraries.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-www.ropercenter.uconn.edu.15-okta-libraries.kinepolis.fr,443,https://0-www.ropercenter.uconn.edu.15-okta-libraries.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.42,/,-763581003,2a02:26f0:3500:12::1730:17ba,8,False,,,,
0-www.ropercenter.uconn.edu.libraries.kinepolis.fr,Invalid URL,400,208,0-www.ropercenter.uconn.edu.libraries.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-www.ropercenter.uconn.edu.libraries.kinepolis.fr,443,https://0-www.ropercenter.uconn.edu.libraries.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.42,/,641381880,2a02:26f0:3500:12::1730:17ba,8,False,,,,
0-www.sciencedirect.com.pacificatclassic.analytics-okta-com.kinepolis.fr,Invalid URL,400,208,0-www.sciencedirect.com.pacificatclassic.analytics-okta-com.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-www.sciencedirect.com.pacificatclassic.analytics-okta-com.kinepolis.fr,443,https://0-www.sciencedirect.com.pacificatclassic.analytics-okta-com.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.42,/,-855726855,2a02:26f0:3500:12::1730:17ba,8,False,,,,
0-www.sciencedirect.com.pacificatclassic.kinepolis.fr,Invalid URL,400,208,0-www.sciencedirect.com.pacificatclassic.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-www.sciencedirect.com.pacificatclassic.kinepolis.fr,443,https://0-www.sciencedirect.com.pacificatclassic.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.202.59,/,503035597,2a02:26f0:780::5f65:36e8,8,False,,,,
0.002picard.okta.prep.kinepolis.lu,Invalid URL,400,208,0.002picard.okta.prep.kinepolis.lu,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0.002picard.okta.prep.kinepolis.lu,443,https://0.002picard.okta.prep.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,95.101.54.211,/,-532215288,2a02:26f0:480:e::210:f105,8,False,,,,
0.002servicos.okta.prep.kinepolis.lu,Invalid URL,400,207,0.002servicos.okta.prep.kinepolis.lu,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0.002servicos.okta.prep.kinepolis.lu,443,https://0.002servicos.okta.prep.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,774493626,2a02:26f0:3500:12::1730:17ba,8,False,,,,
