new,host,a,soa,status_code,has_internal_ips,internal_ips,aaaa,cname,ns,mx,txt,cdn,cdn-name
[x],alt-fms4.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],altappaws.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],amp-eng-sg-l7-2.114.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],amsprd.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],analytics-nk.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],android.qq.com,,,NOERROR,,,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-cnc1.qq.com, ns-tel1.qq.com",,,,
[x],annerose.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],antivirus.database02.bo.webproxy.idc.tencent.com,157.240.10.36,,NOERROR,,,2a03:2880:f127:283:face:b00c:0:25de,,,,,,
[x],antivirus.dmz.disney.webproxy.idc.tencent.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,2a03:2880:f117:83:face:b00c:0:25de,,,,,,
[x],antivirus.oklahomacity.webproxy.idc.tencent.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,2a03:2880:f111:83:face:b00c:0:25de,,,,,,
[x],antivirus.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,shadu.qq.com,,,,,
[x],ap-southeast-6nl77-iad.114.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],ap-southeast1-aws.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],apaas.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],apg-130-114-26-82.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],apgea-131-92-105-66.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],api-asae1b.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],api-backup-b2bmy-oceania.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],api-dev.game.qq.com,0.0.0.1,"qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
[x],api-fra.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],api-ru.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],api-test.game.qq.com,183.47.104.240,"ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-ug2dr2ez.ias.tencent-cloud.net,,,,,
[x],api.idc.tencent.com,9.21.210.18,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],api.tcc.tencent.com,183.47.103.37,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],apiarchivemx-corporate.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],apigw.devops.tencent.com,101.32.196.150,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com, ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,"f81101a432fb955561b040da9fe068c9.qcloudwzgj.com, 2b5f8e4cea0f69dd-cl2.qcloudcjgj.com",,,,,
[x],apiint-mx-corporate.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],apistaff-mysqlbackups-www-test.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],app.r2.qq.com,0.0.0.1,"qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
[x],appinfo.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],apply-feedback.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],apps.devops.tencent.com,101.32.196.150,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,"92e0f23a24c8564868e1d9e9738ccef0.qcloudwzgj.com, 2b5f8e4cea0f69dd-cl2.qcloudcjgj.com",,,,,
[x],appservice-admin-beta.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],appservice-componentmetadata.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],appservice.qq.com,0.0.0.1,"ns1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
[x],appstore.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],apr01.sparta.3g.qq.com,183.47.126.43,"ns-open1.qq.com, webmaster.qq.com, ns-tel1.qq.com",NOERROR,,,,"xx.sparta.html5.qq.com, ins-gs11fsnd.ias.tencent-cloud.net",,,,,
[x],armuseum.html5.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],ash1-localization.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],assets-systeminternal-sqldoc-corporate.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],assets.km-test.tencent.com,"43.152.137.70, 43.152.29.17, 43.152.28.36, 43.152.29.19, 43.152.29.14, 43.152.28.32, 43.152.28.34, 101.33.11.88, 43.152.28.31, 43.152.28.33, 43.152.28.35, 43.152.29.12, 43.152.29.13, 203.205.224.26, 43.152.44.81","ns1.ovscdns.com, webmaster.ovscdns.com",NOERROR,,,,"assets.km-test.tencent.com.cdn.dnsv1.com, b0glfmte.ovslegodl.sched.ovscdns.com",,,,,
[x],assetsjrss.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],assetsmach131-87-24-1.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],ate-0-1-2.114.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],atl-dev-bid-01b.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],atl-p-jump-dow1.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],atl-prd-agg-03b.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],atl-prd-bkt-20a.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],atl-prd-fmc-01a.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],atl-prd-infdb-01b.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],atl-prd-jslc-01a.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],atl-prd-lsgbld-01a.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],atl-prd-res-18a.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],atl-prd-sums-01h-new.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],att-fedsnowprd.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],atticus-int.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],audio-ssl.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],auth-customers-www0master-backups-www-test.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],auth-europe-us.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],auth-miguard.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],auth.sec.tencent.com,121.14.78.101,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],authdbms.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],authdevapiproduction.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],authpreferences-data15.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],authsites-mx.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],auto3.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],autotest.ptlogin2.qq.com,0.0.0.1,"qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
[x],avatar.qq.com,"218.29.204.193, 221.204.43.75, 116.148.161.160, 218.98.57.47, 101.71.71.80, 113.207.69.139, 221.204.43.68, 211.93.212.138, 101.71.71.120, 114.112.216.72, 153.99.77.59, 114.112.216.178, 116.148.161.158, 36.248.43.90, 114.112.216.69","ns1.tdnsv6.com, webmaster.tdnsv6.com, ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,"avatar.qq.com.cloud.tc.qq.com, 406142.sched.legopic2.tdnsv6.com",,,,,
[x],aws-fms1.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],b2bmy-oceania.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],b81e.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],backend-api.txyy.tencent.com,"43.135.106.65, 43.135.106.77","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-9z0ze17k.ias.tencent-cloud.net,,,,,
[x],backup-b2bmy-oceania.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],backup-enes.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],backup-h.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],backup-mach131-87-88-47.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],backup-users-uploadsengineeringgitvpn.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],backupapi.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],backupjenkins-engineeringredirectliveaccept-domain.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],backuplogcontrollerclients-stats-corp.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],backuporigin.114.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],backupsdemo-dal13.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bak1.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],baldursgate2.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],balikesir.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bb.3g.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
[x],bbs.3g.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
[x],bbsimg1.qq.com,163.177.68.179,,NOERROR,,,,,,,,,
[x],bc1qr3s.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bcg28u.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bcs-api.devops.tencent.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
[x],beispiel.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],benefits.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],benning-147-169-55-53.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],best.qq.com,,"a.root-servers.net, nstld.verisign-grs.com",NOERROR,,,,"living.qq.com, 0.0.0.1",,,,,
[x],beta-adminwebconfaccept-domain.114.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],beta-backupassetsapp-betaeuauth-antiviruspre.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],beta-cache-accountauthvpn.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],beta-demo-dal12.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],beta-gsp3-ls-st1.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],beta-privatee4f8.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],beta.asn.qq.com,14.22.6.249,"ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-x87mpmzq.ias.tencent-cloud.net,,,,,
[x],betacms.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],betanetwork-link-tunnel-mx.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],betasslvpn-mediaconfig-helpdesk.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],betav1-devops-redirect.114.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],betav2-oceania-mx.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bfoma.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bg1.exmail.qq.com,"114.132.233.22, 114.132.62.65, 114.132.74.132, 114.132.58.6, 114.132.64.16, 114.132.124.171, 114.132.65.219, 114.132.58.223, 114.132.73.137, 114.132.77.159, 114.132.79.153, 114.132.67.179","ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bgr.qq.com,,"ns1.tdnsv6.com, webmaster.tdnsv6.com",NOERROR,,,,"bgr.qq.com.cloud.tc.qq.com, 406410.sched.legopic2.tdnsv6.com",,,,,
[x],bhvy8vbi9lkrnr30oqh44gk.ssh.ns1.smtp.antivirus.gq.webproxy.idc.tencent.com,75.126.124.162,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,True,cloudflare
[x],bicsfw.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid461q.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid469w.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid46a0.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid46d0.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid46d2.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid46d9.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid46ic.114.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid46ja.114.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid46jm.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid46qa.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid470s.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid471x.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid47dl.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid47dx.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid47h1.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid47ix.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid47kc.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid47lb.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid47mz.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid47pu.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid47qt.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid47sv.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid47tz.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid47um.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid47un.114.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid47vi.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid47yz.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid48pa.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bid48qp.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],biiptest.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],binary-signals-admincovervalet.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],biofavoritegamer.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bioglossa.114.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],biogreen.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bj-ccs-webconsole.cloud.tencent.com,120.53.101.225,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bjjr-ccs-webconsole.cloud.tencent.com,82.157.221.254,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bkapi.devops.tencent.com,101.32.196.150,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,"7ebf3dfe71e167fa527da27e2d25ef87.qcloudzygj.com, 2b5f8e4cea0f69dd-cl2.qcloudcjgj.com",,,,,
[x],bkiam.devops.tencent.com,101.32.196.150,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,"c8d9dc175be5cbec68ebf5ef1fcf9e2c.qcloudzygj.com, 2b5f8e4cea0f69dd-cl2.qcloudcjgj.com",,,,,
[x],bknodeman.devops.tencent.com,101.32.196.150,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,"66c9c782e828b4bfdb1efd2ccf39cf22.qcloudzygj.com, 2b5f8e4cea0f69dd-cl2.qcloudcjgj.com",,,,,
[x],bkpaas.devops.tencent.com,101.32.196.150,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,"22a8c64615c7a49ed8b93a77133a2d7b.qcloudzygj.com, 2b5f8e4cea0f69dd-cl2.qcloudcjgj.com",,,,,
[x],bkrepo-sg.devops.tencent.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],blink.qq.com,113.96.13.168,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],blog48.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],blog72.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bobo.video.qq.com,129.226.107.33,"ns-open1.qq.com, webmaster.qq.com, qq.com",NOERROR,,,,ins-z2rxanmz.ias.tencent-cloud.net,,,,,
[x],brain.tencent.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],brenc1.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bst.qq.com,,"a.root-servers.net, nstld.verisign-grs.com",NOERROR,,,,"living.qq.com, 0.0.0.1",,,,,
[x],bsyx.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bucket-capmed-47-42-8.114.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bucketalpha-alphaalt-acc-backupsauth-antiviruspre.114.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bucketbeta-accessdockerintra-backups-www-test.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bucketstagingmy.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bucketusermaster.mail.qq.com,14.18.175.146,"qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],buddhaoat.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],budget.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bwzy.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],bz.html5.qq.com,101.32.212.153,"ns-tel1.qq.com, webmaster.qq.com, ns-open1.qq.com",NOERROR,,,"240e:ff:f100:1006::54, 240e:ff:f100:1007::30, 240e:97c:2f::2d, 240e:97c:2f::26",ins-gxk8n29z.ias.tencent-cloud.net,,,,,
[x],c2c.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],c2c.weixin.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],c3.l.qq.com,0.0.0.1,"ns1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
[x],c56.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],ca-ccs-webconsole.cloud.tencent.com,49.51.103.147,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],ca-dmc.cloud.tencent.com,101.32.107.146,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,sg-dmc.cloud.tencent.com,,,,,
[x],cache-authconfluenceaccept-archivecorp.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],cache-biw-inspector.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],cache-network.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],cache-s3-devaltproduction.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],cache-singed-cmsqaphp-accountswebproxy.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],cacheaccountassetsbetatemp-exchangedns.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],cachebetaresearchtemp-exchangedns.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],cachecms-clients-git.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],cachejenkinsroot.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],campaign.tencent.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],canda.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],cc.l.qq.com,0.0.0.1,"ns1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
[x],cda.cloud.tencent.com,150.109.249.253,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,data-mc.cloud.tencent.com,,,,,
[x],cdb.cloud.tencent.com,"211.152.137.25, 101.33.29.110, 43.175.22.27, 43.175.22.25, 211.152.136.15, 43.175.22.24, 43.175.22.26","ns1.ovscdns.com, webmaster.ovscdns.com",NOERROR,,,,"cdb.cloud.tencent.com.dsa.dnsv1.com, ail2v8mo.e0.sched.ovscdns.com",,,,,
[x],cdn.app.open.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,cdn.app.open.qq.com.cloud.tc.qq.com,,,,,
[x],cdn.jkmobile.qq.com,,"ns1.dcloudstc.com, webmaster.dcloudstc.com, ns-tel1.qq.com, webmaster.qq.com, ns-cdn1.qq.com",NOERROR,,,,"cdn.jkmobile.qq.com.cloud.tc.qq.com, cdn.jkmobile.qq.com.legodlied1.sched.dcloudstc.com",,,,,
[x],cdp.cloud.tencent.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
[x],ce.tencent.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
