input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,tls_wildcard_certificate,final_url,csp_domains_,tls_expired,cdn_name,cdn
3344.qq.com,魔法花园,200,313,3344.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-04T06:16:01Z,2023-08-05T06:16:00Z,"CN=*.baobao.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.baobao.qq.com,Shenzhen Tencent Computer Systems Company Limited,baobao.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,ce2093af18f0a8aae2bbe5aeb6a39e3a,7a9b7babdfee39e6ec549cc9b1f5633d26db25629a12e270c681fc8cd08e24a7,ctls,3344.qq.com,443,https://3344.qq.com:443,https,qhttpd,text/html,GET,129.226.106.200,/,-1103181502,129.226.106.200,,11,False,,True,,,,,
3a.qq.com,403 Forbidden,403,162,aaa.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-25T00:00:00Z,2023-11-25T23:59:59Z,"CN=tsumtsum.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",tsumtsum.qq.com,Shenzhen Tencent Computer Systems Company Limited,tg.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,46d23b4a7d53b6b62f05c51ff69fdb59,2153715ff702c2e3750cdca48d1a458f6cd199c1a580c23d79c215c933724803,ctls,aaa.qq.com,443,https://3a.qq.com:443,https,nginx,text/html,GET,203.205.137.78,/,494670890,203.205.137.78,Nginx,8,False,,,https://aaa.qq.com/,,,,
3d.qq.com,周年庆典  职业进阶-传奇世界3D官方网站-腾讯游戏,200,10218,3d.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-14T00:00:00Z,2023-08-14T23:59:59Z,"CN=3d.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",3d.qq.com,Tencent Technology (Shenzhen) Company Limited,3d.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,761429104ccb90943f441821a6eadfb5,dba490e4c1aa0acd57d63377bc09da4965a85eba079617fef6f8008f5345de49,ctls,3d.qq.com,80,http://3d.qq.com:80,http,nginx,text/html,GET,203.205.234.24,/,-2050616205,203.205.234.24,Nginx,297,False,,,https://3d.qq.com/,,,,
3g.assistant.qq.com,403 Forbidden,403,564,3g.assistant.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2023-12-19T23:59:59Z,"CN=3g.assistant.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",3g.assistant.qq.com,Tencent Technology (Shenzhen) Company Limited,3g.assistant.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,ddb560fb57d2f3baf925d4d862369ec7,0dec475dc4225a58b3f2ea3f3bc98743478eb70354da53cbc1bf470f0c3d7aa1,ctls,3g.assistant.qq.com,443,https://3g.assistant.qq.com:443,https,nginx,text/html,GET,14.116.136.216,/,1201975693,14.116.136.216,Nginx,14,False,,,,,,,
3g.music.qq.com,,404,,3g.music.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T02:51:03Z,2024-04-01T02:51:02Z,"CN=*.stream.qqmusic.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.stream.qqmusic.qq.com,Tencent Technology (Shenzhen) Company Limited,stream.qqmusic.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G3, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G3,GlobalSign nv-sa,8e0298126d579059fc1ec5d03ecbc924,ae6b8e2f94ff045d1c9d571d02caf9b7e66a9b2f5c4346235c396b1008cb2a09,ctls,3g.music.qq.com,443,https://3g.music.qq.com:443,https,nginx,text/html,GET,101.32.212.164,/,-1840324437,43.129.255.33,Nginx,1,False,True,True,,,,,
3g.qq.com,腾讯网-QQ.COM,200,71706,xw.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-19T00:00:00Z,2023-07-20T23:59:59Z,"CN=toma.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=SHENZHEN, ST=GUANGDONG PROVINCE, C=CN",toma.qq.com,Shenzhen Tencent Computer Systems Company Limited,auto.qq.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a54bba1b6b42e4299c9a75ff0e87784a,775a8a0213c4a43bc93b10b11b6902891dbce71ac1044a90e7e19b5a9750f39d,ctls,xw.qq.com,443,https://3g.qq.com:443,https,nginx/1.16.0,text/html,GET,203.205.255.51,/,-457553279,203.205.255.51,Nginx:1.16.0,23,False,,,https://xw.qq.com,,,,
3g.tech.qq.com,,404,,3g.tech.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-02-27T23:59:59Z,"CN=mar01-2023-1.ias.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",mar01-2023-1.ias.qq.com,Shenzhen Tencent Computer Systems Company Limited,xian.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,517fca55a20f3a3b0089ddbda19d21b5,f9ed26d885fcdc2e12138e0fdfb30ecac16a7b107c89659a22031b5835a552e0,ctls,3g.tech.qq.com,443,https://3g.tech.qq.com:443,https,squid/3.5.24,,GET,129.226.106.167,/,104591641,129.226.102.190,,1,False,,,https://3g.tech.qq.com/3gtime/index.htm,,,,
3gimg.qq.com,,401,,3gimg.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-19T02:32:05Z,2023-08-16T13:45:42Z,"CN=*.cdnsource.sparta.3g.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.cdnsource.sparta.3g.qq.com,Tencent Technology (Shenzhen) Company Limited,cdnsource.sparta.3g.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,49e5da3e71e86a1873323bd06dfbea8e,486e4b387a29769893a454c874d2a1c8ef8225b4229932254e9e4b7e2c41c002,ctls,3gimg.qq.com,443,https://3gimg.qq.com:443,https,Gfp-Http-Api/1.0,,GET,218.98.57.47,/,-1840324437,211.93.212.138,,1,False,True,True,,,,,
3gscript.3g.qq.com,,401,,3gscript.3g.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-03T02:15:54Z,2023-12-05T02:15:53Z,"CN=*.3g.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.3g.qq.com,Shenzhen Tencent Computer Systems Company Limited,3g.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,d10284dc33c14b169b6dcad1128ac249,7b1565a945ba3b9b4eb548580d6bf242e4ad5207701e656b2d42ea4d7c3974ea,ctls,3gscript.3g.qq.com,443,https://3gscript.3g.qq.com:443,https,Gfp-Http-Api/1.0,,GET,218.98.57.47,/,-1840324437,36.248.43.90,,1,False,,True,,,,,
3lewi-45-32.mail.qq.com,��¼QQ����,200,20763,mail.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-30T07:16:29Z,2024-04-30T07:16:28Z,"CN=*.mail.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.mail.qq.com,Tencent Technology (Shenzhen) Company Limited,mail.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G3, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G3,GlobalSign nv-sa,81515db87cc03ec88397b7e979a277d1,9a6dd6617e2544486f33d5ffac7343e9a3c19493fe2a6d5e2515de5a480bc796,ctls,mail.qq.com,443,https://3lewi-45-32.mail.qq.com:443,https,nginx,text/html,GET,14.18.175.146,/,-1298027235,14.18.175.146,Nginx,377,False,,True,https://mail.qq.com/,,,,
3s.qq.com,三生三世十里桃花 - 服务退换中心 - 腾讯游戏,200,9680,change.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-27T00:00:00Z,2024-01-27T23:59:59Z,"CN=change.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",change.qq.com,Tencent Technology (Shenzhen) Company Limited,change.qq.com,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,3089f020f3aab22f941e1afd3a23c500,4c61863ed807023883b0f98d815b7ac5d2cfc3ebb51a4a2ee66910964faab43e,ctls,change.qq.com,80,http://3s.qq.com:80,http,nginx,text/html,GET,203.205.137.78,/,613181245,203.205.137.78,Nginx,185,False,,,https://change.qq.com/act/3576/a20200827hua/index.html,,,,
58.o.tencent.com,404 Not Found,404,564,58.o.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-15T00:00:00Z,2023-09-09T23:59:59Z,"CN=o.tencent.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",o.tencent.com,Shenzhen Tencent Computer Systems Company Limited,*.bkapps.o.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,198bfbc71bcfe402b730383a43eb3e6c,e52c4fe4187b9e35f1a10886abd272b38b8a9128b60bda4917fbab7759f6571b,ctls,58.o.tencent.com,443,https://58.o.tencent.com:443,https,nginx,text/html,GET,124.156.189.163,/,1506877856,124.156.189.163,Nginx,14,False,,True,,,,,
58job.cloud.tencent.com,登录|蓝鲸智云,200,12015,58.cloud.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-08T00:00:00Z,2023-08-23T23:59:59Z,"CN=58.cloud.tencent.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",58.cloud.tencent.com,Tencent Technology (Shenzhen) Company Limited,58job.cloud.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,e84055526bd1a4dd218595ee28ed9c7d,175b126181914616752eeb377cb5e73a9d999b881b65ed55842769e82d9893a4,ctls,58.cloud.tencent.com,80,http://58job.cloud.tencent.com:80,http,,text/html,GET,114.132.254.245,/,80350318,114.132.254.245,Python,90,False,,,https://58.cloud.tencent.com:443/login/?app_id=bk_job&c_url=http%3A%2F%2F58job.cloud.tencent.com%2F,,,,
5g.qq.com,腾讯5G开放平台,200,2151,5g.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-06-07T19:15:36Z,2023-07-09T19:15:35Z,"CN=*.jun08-2022-1.ias.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.jun08-2022-1.ias.qq.com,Tencent Technology (Shenzhen) Company Limited,jun08-2022-1.ias.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,122edfb789aec4669836acd2e66e6a1b,79e7a20adfc2c34894bc68d7ec4d2447eefdb45536bac47a8841d57092127667,ctls,5g.qq.com,443,https://5g.qq.com:443,https,,text/html,GET,129.226.103.169,/,814916820,43.154.240.245,React,4,False,,True,,,,,
5s.gamebbs.qq.com,QQ炫舞2官方论坛 -  手机版 - Powered by Discuz!,200,11078,5s.gamebbs.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-25T00:00:00Z,2023-09-15T23:59:59Z,"CN=newgamebbs.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",newgamebbs.qq.com,Shenzhen Tencent Computer Systems Company Limited,zt.gamebbs.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,90e6830300ba686ffcf752c0faeb89d4,4b9330367885cc7907678ae44b2d2039a13e530ab6d8540ec6562b4a2d420cad,ctls,5s.gamebbs.qq.com,443,https://5s.gamebbs.qq.com:443,https,Apache,text/html,GET,220.196.153.79,/,1283912248,220.196.153.79,PHP:5.4.45,196,False,,True,https://5s.gamebbs.qq.com/forum.php,,,,
5s.qq.com,QQ炫舞2官方网站-腾讯游戏,200,756,5s.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,"CN=5s.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",5s.qq.com,Tencent Technology (Shenzhen) Company Limited,5s.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,6b431fbf76989915d1c91069477eb096,4e2213ea7fcf0079606b3699e75a7461445bbb1ff2c79a933051dd292221c947,ctls,5s.qq.com,443,https://5s.qq.com:443,https,nginx,text/html,GET,203.205.136.160,/,-468367074,43.152.15.45,Nginx,18,False,,,,,,,
6721.liveplay.now.qq.com,,404,47,6721.liveplay.now.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-31T09:01:07Z,2023-10-02T09:01:06Z,"CN=*.now.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.now.qq.com,Shenzhen Tencent Computer Systems Company Limited,now.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,60ce42b0b846e022b4fabd5a3b9bd6d8,37d38b45b298ade120c4a6decdcae1c5337399782e424ac0ac4fb89b924453d8,ctls,6721.liveplay.now.qq.com,443,https://6721.liveplay.now.qq.com:443,https,MC_VCLOUD_LIVE,text/html,GET,101.33.11.119,/,-292356855,101.33.29.251,,1,False,,True,,,,,
6l.qq.com,六龙争霸-官方网站-腾讯游戏,200,58986,6l.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-14T00:00:00Z,2024-05-14T23:59:59Z,"CN=6l.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",6l.qq.com,Tencent Technology (Shenzhen) Company Limited,6l.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,9519236bc679f1d414dcc4d82c979d74,2997cc21c87e2c09b1d1a37765761c76fc31f805d6a36f258a4d38c373f9e212,ctls,6l.qq.com,443,https://6l.qq.com:443,https,X2S_Platform,text/html,GET,203.205.136.85,/,-316918435,203.205.136.85,,891,False,,,,,,,
6lzb.qq.com,六龙争霸-官方网站-腾讯游戏,200,58986,6lzb.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-08T00:00:00Z,2024-05-08T23:59:59Z,"CN=6lzb.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",6lzb.qq.com,Tencent Technology (Shenzhen) Company Limited,6lzb.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,5bc9477dfbe73e4fd7b82c01437993a8,8cffe1967e5af0fd4739e08d4499beb535af5a246176393d012bffab7f84a205,ctls,6lzb.qq.com,80,http://6lzb.qq.com:80,http,nginx,text/html,GET,203.205.136.85,/,-316918435,203.205.136.85,Nginx,891,False,,,https://6lzb.qq.com/,,,,
8kinweb.tencent.com,跳转提示,200,1400,8kinweb.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-26T00:00:00Z,2023-09-27T23:59:59Z,"CN=8kinweb.tencent.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",8kinweb.tencent.com,Tencent Technology (Shenzhen) Company Limited,8kinweb.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,a5a08a0df1c2005d360042e89504d6ca,f4518eae57de0a22b87c9a7d5b92cac79e5a10338d4cfd729eb98ce7cee8e80c,ctls,8kinweb.tencent.com,443,https://8kinweb.tencent.com:443,https,Microsoft-IIS/10.0,text/html,GET,183.47.110.181,/,1631801191,183.47.110.181,Windows Server,39,False,,,,,,,
a.3g.qq.com,,200,13,a.3g.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-23T00:00:00Z,2023-09-26T23:59:59Z,"CN=a.3g.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",a.3g.qq.com,Tencent Technology (Shenzhen) Company Limited,a.3g.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,c5b997eca5fe080dc447beba3566caea,2e94283c712ed1e570408978909493083b3912cfb17ea452f6c7a307bf19ceb4,ctls,a.3g.qq.com,443,https://a.3g.qq.com:443,https,stgw,text/plain,GET,183.47.97.200,/,-236170960,183.47.108.235,,1,False,,,,,,,
a.duo.qq.com,502 Bad Gateway,502,149,a.duo.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-17T00:00:00Z,2023-11-17T23:59:59Z,"CN=mta.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",mta.qq.com,Shenzhen Tencent Computer Systems Company Limited,xjimage.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,32d7fe64a4b0792ededeff31287e0963,023a1551169b111f5c01bd5dee8fb799034072eb0e860c6fb725aa2e69cee7f5,ctls,a.duo.qq.com,443,https://a.duo.qq.com:443,https,stgw,text/html,GET,112.60.13.145,/,-83193202,112.60.13.145,,8,False,,,,,,,
a.video.qq.com,,200,53,a.video.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-06T19:51:18Z,2024-06-06T19:51:17Z,"CN=*.may07-2023-1.ias.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.may07-2023-1.ias.qq.com,Tencent Technology (Shenzhen) Company Limited,may07-2023-1.ias.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G3, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G3,GlobalSign nv-sa,05198899827299ff91bc5a5d365e804a,f0ac9d8860324e44560ebeef377150f146502a3e6cd8ee9d67cec9a663e41b7c,ctls,a.video.qq.com,443,https://a.video.qq.com:443,https,,application/octet-stream,GET,43.155.124.236,/,-1519808161,240e:ff:f100:1006::50,HTTP/3,2,False,,True,,,,,
a.weixin.qq.com,微信广告服务商系统,200,1019,a.weixin.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-17T00:00:00Z,2024-04-14T23:59:59Z,"CN=mp.weixin.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",mp.weixin.qq.com,Shenzhen Tencent Computer Systems Company Limited,servicewechat.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,aee55cd52e6da29106e5a29f69b20b59,982a2f088b570d5850f2e206369a330b67c8ff8c03fdf65ca53e6faaa2288fd1,ctls,a.weixin.qq.com,443,https://a.weixin.qq.com:443,https,,text/html,GET,203.205.239.154,/,-1840324437,240d:c040:1:40::11d,,1,False,,True,,,,,
a10.video.qq.com,,200,,a10.video.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-06T19:51:18Z,2024-06-06T19:51:17Z,"CN=*.may07-2023-1.ias.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.may07-2023-1.ias.qq.com,Tencent Technology (Shenzhen) Company Limited,may07-2023-1.ias.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G3, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G3,GlobalSign nv-sa,05198899827299ff91bc5a5d365e804a,f0ac9d8860324e44560ebeef377150f146502a3e6cd8ee9d67cec9a663e41b7c,ctls,a10.video.qq.com,443,https://a10.video.qq.com:443,https,,application/json,GET,129.226.107.33,/,-1840324437,129.226.107.33,,1,False,,True,,,,,
aa.qq.com,世界新篇 探索经典-上古世纪官方网站-腾讯游戏,200,52323,age.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-22T09:48:02Z,2023-09-25T08:30:45Z,"CN=*.aci.game.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.aci.game.qq.com,Tencent Technology (Shenzhen) Company Limited,aci.game.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,8096ac0c7551338ead1a0116850838ab,3d542f86d35afeef26c7e43b2e7faeb1dfe3b0ff5f9a82f1bfd480ee208e4752,ctls,age.qq.com,80,http://aa.qq.com:80,http,nginx,text/html,GET,203.205.234.24,/,526763262,203.205.234.24,Nginx,1005,False,,True,https://age.qq.com/,,,,
aaa.qq.com,403 Forbidden,403,564,aaa.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-25T00:00:00Z,2023-11-25T23:59:59Z,"CN=tsumtsum.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",tsumtsum.qq.com,Shenzhen Tencent Computer Systems Company Limited,tg.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,46d23b4a7d53b6b62f05c51ff69fdb59,2153715ff702c2e3750cdca48d1a458f6cd199c1a580c23d79c215c933724803,ctls,aaa.qq.com,443,https://aaa.qq.com:443,https,nginx,text/html,GET,203.205.137.78,/,2035974507,203.205.137.78,Nginx,14,False,,,,,,,
aai.cloud.tencent.com,404 Not Found,404,146,aai.cloud.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,2023-07-27T23:59:59Z,"CN=asr.cloud.tencent.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",asr.cloud.tencent.com,Shenzhen Tencent Computer Systems Company Limited,tts.cloud.tencent.com.cn,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,66ae707c349075bebca0d426687248b0,32206853da9fca457519cccd4420e27f3eadc98522b36f7e1304f01fa57f75ea,ctls,aai.cloud.tencent.com,443,https://aai.cloud.tencent.com:443,https,nginx,text/html,GET,134.175.158.251,/,1494302000,134.175.158.251,Nginx,8,False,,,,,,,
aba.qq.com,下载站-狐妖小红娘手游官方网站-腾讯游戏,200,56183,aba.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-03-31T23:59:59Z,"CN=aba.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",aba.qq.com,Tencent Technology (Shenzhen) Company Limited,aba.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,09fc6f375f87991f372c5c100ec4a321,a0a58f38c03e0a62d64fb3e1773f208f370f40112f993c9e5c3b333da106bd05,ctls,aba.qq.com,443,https://aba.qq.com:443,https,nginx,text/html,GET,203.205.234.24,/,-633164672,203.205.234.24,Nginx,1108,False,,,,,,,
abcmouse.qq.com,腾讯开心鼠英语ABCmouse,200,104166,abcmouse.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-29T00:00:00Z,2023-07-30T23:59:59Z,"CN=*.abcmouse.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",*.abcmouse.qq.com,Shenzhen Tencent Computer Systems Company Limited,abcmouse.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,c0e5eb96ef3bce07d0acae804b37a501,9aeca2bca7497b682117167b3c4dd764a06bdb91a571d9897a00ae29286ef6c7,ctls,abcmouse.qq.com,443,https://abcmouse.qq.com:443,https,TSW/1.3.0,text/html,GET,58.250.137.88,/,-2014488557,58.250.137.88,HSTS,3525,False,,True,,,,,
abs.tenpay.com,,200,,abs.tenpay.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-19T00:00:00Z,2024-01-19T23:59:59Z,"CN=*.tenpay.com, O=Tenpay Technology Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",*.tenpay.com,Tenpay Technology Company Limited,tenpay.com,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,e45fd9f2b058609b793e69779f73175e,43a2b310b4ce722719057a01ca3d02738bd188d155f5fd62e18c84cdf60977da,ctls,abs.tenpay.com,443,https://abs.tenpay.com:443,https,stgw,text/html,GET,58.251.80.190,/,1017227723,58.251.80.190,,1,False,,True,,,,,
