input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_subject_org_,tls_wildcard_certificate,final_url,tech_,tls_mismatched,csp_domains_,cdn_name,cdn,tls_expired,tls_self_signed
makarock.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,,,,,,,,,,,,,,,,,,80,http://makarock.mlprox.csmc.edu:80,http,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,,,http://mlprox.csmc.edu/login,,,,,,,
mct.aacrjournals.org.mlprox.csmc.edu,Shibboleth Authentication Request,200,1454,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,80,http://mct.aacrjournals.org.mlprox.csmc.edu:80,http,EZproxy,text/html,GET,192.231.86.107,/,-1529404502,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login?qurl=http://mct.aacrjournals.org%2f,,,,,,,
meetcms.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://meetcms.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
member-dev.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://member-dev.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
metrics.cedars-sinai.org,,200,,AS15224,OMNITURE,US,63.140.60.0/22,metrics.cedars-sinai.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,ctls,metrics.cedars-sinai.org,443,https://metrics.cedars-sinai.org:443,https,jag,,GET,63.140.62.135,/,1936786007,63.140.62.164,1,False,Adobe Systems Incorporated,True,,,True,,,,,
mhsi-47-205-9.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://mhsi-47-205-9.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
moneris.com,Moneris: Debit and Credit Card Payment Processing,200,239994,AS32323,EQUINIX-EC-TR,US,23.249.204.0/23,www.moneris.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-08T16:41:28Z,2024-01-05T16:41:28Z,"CN=www.moneris.com, O=Moneris Solutions Corporation, L=Etobicoke, ST=Ontario, C=CA",www.moneris.com,moneris.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",0701c7022b00a170a157fb076e0fb7b8,6fdf3c174f9cc41da551b01fe96055e9c4cc7f27cfcb2d67029c6e5150a2730c,ctls,www.moneris.com,443,https://moneris.com:443,https,,text/html,GET,23.249.205.19,/,-1950479362,23.249.204.137,4895,False,Moneris Solutions Corporation,,https://www.moneris.com/,Google Tag Manager,,,,,,
mycslink.org,My CS-Link | Cedars-Sinai,200,225453,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,www.cedars-sinai.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-07-23T23:59:59Z,"CN=cedars-sinai.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US, serialNumber=C0035769, businessCategory=Private Organization, jurisdictionStateOrProvince=California, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=California, jurisdictionCountry=US",cedars-sinai.edu,biodev.cedars-sinai.org,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,a46fb3288f594e0fd3870d7e87a94ec9,45d8d26fe8e3753fa735a41f951952506e9f2543904deda8dc0cdd474257368c,ctls,www.cedars-sinai.org,443,https://mycslink.org:443,https,Apache,text/html,GET,192.231.86.54,/,1159147929,192.231.86.54,9487,False,Cedars-Sinai Medical Center,,https://www.cedars-sinai.org/mycslink.html,HSTS,,https://patients-test.mycslink.org/,,,,
myportaldev.cshs.org,Cedars-Sinai Medical Center - Sandbox - Sign In,200,17133,AS16509,AS16509,Unknown,76.223.0.0/17,myportaldev.cshs.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-02-02T23:59:59Z,"CN=myportaldev.cshs.org, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",myportaldev.cshs.org,www.myportaldev.cshs.org,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3c48ffafe39581e15de07b7f82ca3612,a46513350974bfd980cde0e4c0a6dbc38d47d3cf410079503c4c6b9468b47f02,ctls,myportaldev.cshs.org,443,https://myportaldev.cshs.org:443,https,nginx,text/html,GET,76.223.106.183,/,-599803935,13.248.236.251,475,False,Cedars-Sinai Medical Center,,,Nginx,,https://*.cloud.infor.com,,,,
naturalmedicines.therapeuticresearch.com.mlprox.csmc.edu,Shibboleth Authentication Request,200,1482,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://naturalmedicines.therapeuticresearch.com.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,-1382249231,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login?qurl=https://naturalmedicines.therapeuticresearch.com%2f,,,,,,,
new-csbackupconfig.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,,,,,,,,,,,,,,,,,,80,http://new-csbackupconfig.mlprox.csmc.edu:80,http,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,,,http://mlprox.csmc.edu/login,,,,,,,
new-mx-corporate.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://new-mx-corporate.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
newalpha.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,,,,,,,,,,,,,,,,,,80,http://newalpha.mlprox.csmc.edu:80,http,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,,,http://mlprox.csmc.edu/login,,,,,,,
newsystem.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,,,,,,,,,,,,,,,,,,80,http://newsystem.mlprox.csmc.edu:80,http,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,,,http://mlprox.csmc.edu/login,,,,,,,
newtempinternalminerva.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://newtempinternalminerva.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
nwttom.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,,,,,,,,,,,,,,,,,,80,http://nwttom.mlprox.csmc.edu:80,http,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,,,http://mlprox.csmc.edu/login,,,,,,,
offlineactivationui-us-west-2.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,,,,,,,,,,,,,,,,,,80,http://offlineactivationui-us-west-2.mlprox.csmc.edu:80,http,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,,,http://mlprox.csmc.edu/login,,,,,,,
online.statref.com.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://online.statref.com.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
onlinecredentialing.csmc.edu,403 - Forbidden: Access is denied.,403,1233,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,,,,,,,,,,,,,,,,,,80,http://onlinecredentialing.csmc.edu:80,http,Microsoft-IIS/8.5,text/html,GET,192.231.86.193,/,-1129303139,192.231.86.193,30,False,,,,Windows Server,,,,,,
opensched-stage.cedars-sinai.org,My CS-Link - Login Page,200,14183,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,mycslink-stage.cedars-sinai.org,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-27T00:00:00Z,2023-08-27T23:59:59Z,"CN=mycslink-test.cedars-sinai.org, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US, serialNumber=C0035769, businessCategory=Private Organization, jurisdictionStateOrProvince=California, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=California, jurisdictionCountry=US",mycslink-test.cedars-sinai.org,opensched-stage.cedars-sinai.org,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,ac43e16f80a9e139536f394d72960b61,608a237aaef6c1c304497f921bdd069c684d56118fdbc3bcfb259162ae8a1cd2,ctls,mycslink-stage.cedars-sinai.org,80,http://opensched-stage.cedars-sinai.org:80,http,,text/html,GET,192.231.86.79,/,1631801191,192.231.86.79,318,False,Cedars-Sinai Medical Center,,https://mycslink-stage.cedars-sinai.org/psup/Authentication/Login?,HSTS,,https://mycslink-stage.cedars-sinai.org,,,,
opensched.cedars-sinai.org,Server Busy | Cedars-Sinai,200,70616,AS29721,CSHS-ELSEGUNDO,US,192.203.41.0/24,www.cedars-sinai.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-07-23T23:59:59Z,"CN=cedars-sinai.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US, serialNumber=C0035769, businessCategory=Private Organization, jurisdictionStateOrProvince=California, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=California, jurisdictionCountry=US",cedars-sinai.edu,biodev.cedars-sinai.org,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,a46fb3288f594e0fd3870d7e87a94ec9,45d8d26fe8e3753fa735a41f951952506e9f2543904deda8dc0cdd474257368c,ctls,www.cedars-sinai.org,443,https://opensched.cedars-sinai.org:443,https,Apache,text/html,GET,192.203.41.156,/,-274817676,192.203.41.156,1589,False,Cedars-Sinai Medical Center,,https://www.cedars-sinai.org/error/server-busy.html,HSTS,,https://www.cedars-sinai.org/,,,,
orangelogic-my.sharepoint.com,,403,13,AS8068,MICROSOFT-CORP-MSN-AS-BLOCK,US,13.107.140.0/24,orangelogic-my.sharepoint.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-29T00:00:00Z,2023-11-28T23:59:59Z,"CN=*.sharepoint.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",*.sharepoint.com,*.gr.global.aa-rt.sharepoint.com,"CN=DigiCert Cloud Services CA-1, O=DigiCert Inc, C=US",DigiCert Cloud Services CA-1,DigiCert Inc,94838ce5c03406ddf851150d58ed195d,86d1fbe2487de6fc6392c9a863b091635a98c82aa66d1e1f9639595c18c1c155,ctls,orangelogic-my.sharepoint.com,443,https://orangelogic-my.sharepoint.com:443,https,,text/plain,GET,13.107.136.8,/,-1840324437,2603:1061:13f1:1814::,1,False,Microsoft Corporation,True,,Microsoft SharePoint,,,,,,
osuinfo.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://osuinfo.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
ovidsp-tx-ovid-com.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,,,,,,,,,,,,,,,,,,80,http://ovidsp-tx-ovid-com.mlprox.csmc.edu:80,http,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,,,http://mlprox.csmc.edu/login,,,,,,,
p02-mobilebackup.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://p02-mobilebackup.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
p04-hello.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://p04-hello.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
password-test.cshs.org,403 Forbidden,403,520,AS16509,AS16509,Unknown,54.200.0.0/14,,,,,,,,,,,,,,,,,,80,http://password-test.cshs.org:80,http,awselb/2.0,text/html,GET,54.201.202.109,/,2095155567,44.240.164.198,13,False,,,,,,,,,,
paypalmanager-v2.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://paypalmanager-v2.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
pd-buy.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,,,,,,,,,,,,,,,,,,80,http://pd-buy.mlprox.csmc.edu:80,http,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,,,http://mlprox.csmc.edu/login,,,,,,,
penang.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://penang.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
pgg3r3.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://pgg3r3.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
private-opsexamplestunnel-mx.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://private-opsexamplestunnel-mx.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
procportal-stage.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://procportal-stage.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
