new,host,a,cname,soa,status_code,ns,aaaa,cdn,cdn-name,mx,txt,has_internal_ips,internal_ips,caa
[x],secure9esdc.csmc.edu,192.231.86.117,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],secureev.csmc.edu,192.231.86.88,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],secureevtst.csmc.edu,192.203.41.101,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],securemail.cshs.org,205.220.175.138,pe-00260502.gslb.pphosted.com,"ns-sc4.proofpoint.com, ops.proofpoint.com",NOERROR,,,,,,,,,
[x],seg.csmc.edu,192.231.86.206,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],sellpy.mlprox.csmc.edu,192.231.86.107,,,NOERROR,,,,,,,,,
[x],service-boostradius.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],servicecenter.csmc.edu,192.231.86.22,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],servicecenterstage.csmc.edu,192.231.86.22,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],sfcap.cshs.org,192.231.86.133,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,"205.220.175.138, 205.220.163.138",,,,
[x],sg3.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],signupsupport-corp.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],simcwa.csmc.edu,192.231.86.42,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],simonrizgambar.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],simwebcon.csmc.edu,192.231.86.48,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],singlefileaccess.csmc.edu,192.203.41.123,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],singlefileapidev.csmc.edu,"44.240.164.198, 34.223.192.152, 54.201.202.109",ECS-ALB-Public-234029814.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],singlefiledev.csmc.edu,"54.201.202.109, 44.240.164.198, 34.223.192.152",ECS-ALB-Public-234029814.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],singlefileidentityapi.csmc.edu,192.203.41.122,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],singlefileidentityapitest.csmc.edu,192.203.41.118,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],sip.cshs.org,52.112.65.203,sipdir.online.lync.com,"admin.nsatc.net, dns.level3.net",NOERROR,,"2603:1037:0:2::b, 2603:1037:0:a::b, 2603:1037::b, 2603:1037:0:7::b, 2603:1037:0:3::b, 2603:1037:0:5::b, 2603:1037:0:15::c, 2603:1037:0:c::f",,,,,,,
[x],slb1-40-pda.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],slb2-1-lbe.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],smap.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns2.csmc.edu, ns1.csmc.edu",,,,,,,,
[x],smartsheet.csmc.edu,192.231.86.126,redirect.csmc.edu,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],snv-qae-net-6.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],sonarqube-test.cshs.org,"10.210.5.171, 10.210.10.129, 10.210.0.90",internal-ECS-ALB-1270412487.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,"10.210.5.171, 10.210.10.129, 10.210.0.90",
[x],spamcheck.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],spdev.csmc.edu,192.203.41.163,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],spearchiveiis.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],splunk.csmc.edu,192.231.86.145,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],spn1-2-gre.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],spn12-4-vzb.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],st14p09ls-gsp5-st14-pod09-r01.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],stag10-bastion-preferred.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],stage.cedars-sinai.edu,"54.219.252.234, 54.215.138.203",cedarssinai-stage-65e-1130683405.us-west-1.elb.amazonaws.com,"ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1036.awsdns-01.org, ns-1850.awsdns-39.co.uk, ns-467.awsdns-58.com, ns-699.awsdns-23.net, ns1.csmc.edu, ns2.csmc.edu",,,,,,,,
[x],stage2du33.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],stage2du63.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],staging-evidence.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],staging-fw01a.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],stagingalpha.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],stagingrepopaymentsstorage.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],stagingstatus-errorjirasite.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns1.csmc.edu, ns2.csmc.edu",,,,,,,,
[x],stash.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],status-preferences-connect-dns.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],statuspreferences-applications5.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],stg107-vm3.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],stinkstone.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],stm.sciencemag.org.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],stocklab.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],sts2.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],syarifcollectionsolo.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],syntho-core.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],syntho-demo.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],syntho-lab.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],system-jenkinsbeta-storebackups-www-test.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns1.csmc.edu, ns2.csmc.edu",,,,,,,,
[x],tanghin.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tanium.csmc.edu,192.203.41.99,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],team-private.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],teammemosdev.cshs.org,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],teamnodetemp-storage.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],techd-api.cedars-sinai.org,,Csmc-public-ALB2-prod-us-west-2-1777391565.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],techd-apidev.cedars-sinai.org,"35.167.171.81, 35.83.72.0, 44.236.25.252",Csmc-public-ALB1-dev-us-west-2-1619930994.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],techd-apitest.cedars-sinai.org,"44.236.25.252, 35.83.72.0, 35.167.171.81",Csmc-public-ALB1-dev-us-west-2-1619930994.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],temp-europe-logsauth-mirror-my-oceania.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],temp-internalmain-erpalt.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],testbox777.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],testing123.csmc.edu,192.231.133.10,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tetest.csmc.edu,"44.240.164.198, 34.223.192.152, 54.201.202.109",ECS-ALB-Public-234029814.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ticketmasterpat.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],ticketmasterpat2.csmc.edu,192.231.133.251,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor1-pdc.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor105-135-grc.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor12-15-pda.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor128-163-pda.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor130-165-pda.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor136-176-grc.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor144-204-pda.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor149-187-grc.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor155-203-grc.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor155-206-pdb.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns1.csmc.edu, ns2.csmc.edu",,,,,,,,
[x],tor179-195-grc.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor180-231-pdb.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor236-272-pda.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor256-308-pdb.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor258-290-gre.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor266-285-pdb.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor294-149-pdb.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor345-473-pda.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor351-479-pda.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor354-418-pda.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor369-252-pdb.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor446-246-grc.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor49-65-vzb.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tor54-72-grc.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],touca.csmc.edu,"192.231.86.204, 192.231.86.245, 192.203.204.245",,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns1.csmc.edu, ns2.csmc.edu",,,,,,,,
[x],train.csmc.edu,192.203.41.126,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],training.csmc.edu,192.231.86.246,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tuition.csmc.edu,192.231.86.22,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],tvcaptimes.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],uk-mg0.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],update-accesssftp54.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],update-alpha-portal.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],updaterouter.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],upgrade-cmsvideo-ipv6-log-b2bsystem.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],upgradevpndebug-wwwm-exchangedns.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],upload-v3-privateinternal-devaltproduction.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],uploaddaviddecoster.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],uploadwp.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],uptodate.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],urgentcarewaittimes.cedars-sinai.org,"34.209.35.67, 52.27.166.68, 44.225.71.159",d-wv0asbcfu2.execute-api.us-west-2.amazonaws.com,"ns-508.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],urgentcarewaittimesdev.cedars-sinai.org,"44.241.174.131, 34.217.235.151, 34.217.185.228",d-j2uqq084u0.execute-api.us-west-2.amazonaws.com,"ns-508.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],useroutbavnebakkeskolen.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],userscslink.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],usersnew-errorwebassetsacc-relay.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],usw2-1-origin.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],usw7.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],uswest2.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],util2.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],v0-3-5-7.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],v1.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],v1confluenceweb-oceania-uat.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns2.csmc.edu, ns1.csmc.edu",,,,,,,,
[x],v1wwwold-live.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],v2-debug-monitoringtunnel-mx.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],v2-ds2ne39tfqany.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],v3-enconfig-redirect.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],v3backuporigin.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],v3tempdata-partner-qa-apiproduction.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],v4-prodelasticbeanstalk-loghelpdesk.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],valointranet.cshs.org,192.203.41.184,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],vc6.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],vcs.csmc.edu,192.231.86.213,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],vcsexpress.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],vcsexpress2.csmc.edu,192.231.133.28,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],vets.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],vidyo.csmc.edu,"192.231.86.93, 192.231.86.245, 192.203.204.245",,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns2.csmc.edu, ns1.csmc.edu",,,,,,,,
[x],vitebsk.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],vnaa02.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],vnch05.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],vnsd62.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],vnshrso12.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],voaltesb1.csmc.edu,192.231.86.224,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],volunteerservices.cedars-sinai.edu,72.21.21.6,cedars.vsyslive.com,"ns-1643.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vpn-hosting-corporatemysqlbackups-www-test.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns1.csmc.edu, ns2.csmc.edu",,,,,,,,
[x],vpn-storage-corporate.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],vpnredirect-beta-origin.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],vx51.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],vxe-0-2-1.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],walygatorparc.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],wdc-p-vprxy-01a.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],wdel7c85zu-aggregator.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],web.a.ebscohost.com.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],web.csmc.edu,192.203.41.173,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],web.ebscohost.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],webconfluenceclouduploads.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],webhoststatus-db2-corp.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],webmail.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],webmail29d.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],webmail6a.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],webmailtest.csmc.edu,192.231.86.51,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],webridge.csmc.edu,192.231.86.114,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],webscheduler.csmc.edu,192.231.86.61,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],webvst.csmc.edu,192.231.133.61,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],weinifuwu.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],wfs.csmc.edu,192.231.86.35,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],whoknows.csmc.edu,192.231.86.22,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],wikibackups.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns2.csmc.edu, ns1.csmc.edu",,,,,,,,
[x],wikicustomersmeta.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],wkmnpqa1.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],wlopwangling.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],workplacepic.kerlanjobe.org,45.79.69.50,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],www-clinicalkey-com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],www-nature-com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],www-ncbi-nlm-nih-gov.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns2.csmc.edu, ns1.csmc.edu",,,,,,,,
[x],www-sciencedirect-com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],www.allofus.cedars-sinai.edu,,Csmc-public-ALB1-prod-us-west-2-1955192185.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
