new,host,a,soa,has_internal_ips,internal_ips,status_code,ns,cdn,cdn-name,cname,mx,txt,caa,aaaa
[x],2021-gcp.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,"ns-1324.awsdns-37.org, ns-1936.awsdns-50.co.uk, ns-566.awsdns-06.net, ns-91.awsdns-11.com",,,,,,,
[x],2021-raw-origin.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],2021104692g42.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],2021b2btempcontainer-corporate.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],2021cloud.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],2021ou.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],2022-cmsapi-2020-apimaster.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],2022-corp.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],2022-devaltproduction.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],2022-example.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141",,True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],2022-ftp.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],2022-infra-sql.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],2022-p4.mobilevikings.be,"18.67.76.83, 18.67.76.42, 18.67.76.80, 18.67.76.124","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],2022-upload-api.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],2022-upload-api.mobilevikings.be,"52.222.236.63, 52.222.236.12, 52.222.236.25, 52.222.236.46","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],2022-user-2018-jenkins.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],202232387g37.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],20223402391g41.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],2022auth-confluence-cache-huosai.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],2022users-controller.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],2022v3upload-internalminerva-clients-stats-corp.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],2088168.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],2101699g49.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],2112337.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,"ns-1324.awsdns-37.org, ns-1936.awsdns-50.co.uk, ns-566.awsdns-06.net, ns-91.awsdns-11.com",,,,,,,
[x],2159830g30.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,"ns-1324.awsdns-37.org, ns-1936.awsdns-50.co.uk, ns-566.awsdns-06.net, ns-91.awsdns-11.com",,,,,,,
[x],2252956g6.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],230082g32.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],2325482g32.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],2359864g14.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],2489059g9.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],24913144t.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],252fwww8.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],2812322.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],2857562g12.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141",,True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],286967g17.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],2877952g2.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],2885431g31.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],2887464g14.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],2f7sxrmn.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],301122214.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126",,True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],30uizan.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],31122221.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],322-67.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],32brest.test.mobilevikings.be,"13.227.219.15, 13.227.219.44, 13.227.219.22, 13.227.219.96","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],3379037g37.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],383733g33.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],3zegfibvfy.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],438122g22.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],4520312.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],455757g7.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],4cbfbb8d-bc42-49fd-b84f-3021da65b2f7.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],4em.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],4mechtech.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,"ns-1324.awsdns-37.org, ns-1936.awsdns-50.co.uk, ns-566.awsdns-06.net, ns-91.awsdns-11.com",,,,,,,
[x],5-9-5.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,"ns-1324.awsdns-37.org, ns-1936.awsdns-50.co.uk, ns-566.awsdns-06.net, ns-91.awsdns-11.com",,,,,,,
[x],516749g49.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],52uhhy.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],5919386m.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],66-196-83-85-bf1.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],66-220-157-20.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],677033g33.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],679.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],69-171-232-163.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],69-171-232-253.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126",,True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],69-171-244-112.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],6aw5h3rq.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],6ue1.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],711406.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],775ea0sj.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],79-65.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],7bkowuwetr.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],7dflare.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],7j0qavvf.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],7wkah.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],860773.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],8fcqrr3l.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],9311353t.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],93656g6.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,"ns-1324.awsdns-37.org, ns-1936.awsdns-50.co.uk, ns-566.awsdns-06.net, ns-91.awsdns-11.com",,,,,,,
[x],94-82.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,"ns-1324.awsdns-37.org, ns-1936.awsdns-50.co.uk, ns-566.awsdns-06.net, ns-91.awsdns-11.com",,,,,,,
[x],9a68ebac-632e-4911-bee1-868f4053ff6b.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],9mp1hdjt.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],9ngulmtgqi.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],9uq43fgn.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],a-96-118-1-35.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],a-96-118-15-45.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],a-96-118-15-95.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],a-96-118-2-15.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],a-96-118-60-92.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126",,True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],a-96-119-109-65.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],a-96-119-110-60.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],a-96-119-13-60.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],a-96-119-154-71.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],a-96-119-225-21.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],a-96-119-225-45.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],a-96-119-243-19.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],a-96-119-91-61.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],a-96-119-97-59.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],a006bucgts.test.mobilevikings.be,"18.155.129.11, 18.155.129.12, 18.155.129.58, 18.155.129.77",,,,NOERROR,,True,cloudfront,,,,,
[x],a1217.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],a1320.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],a137.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],a1492.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],a1579.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],a190.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],a381.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],a3c-2-1361-3999.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],a543.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],a57.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],a737.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],a846.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],a913.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],a938.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],a939.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],aa-56-9.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],absolutly.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],acc-images.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,"ns-1324.awsdns-37.org, ns-1936.awsdns-50.co.uk, ns-566.awsdns-06.net, ns-91.awsdns-11.com",,,,,,,
[x],acc-lon2-s2d04-1.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],acc-nocdn-cloud.mobilevikings.be,"52.222.236.12, 52.222.236.25, 52.222.236.46, 52.222.236.63","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],acc-nocdn.mobilevikings.be,"52.222.236.63, 52.222.236.25, 52.222.236.12, 52.222.236.46","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],acc-pub.mobilevikings.be,,"ns-71.awsdns-08.com, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],acc-sftp.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],acc-shop.mobilevikings.be,"18.67.76.80, 18.67.76.42, 18.67.76.124, 18.67.76.83","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],acc-strapi.mobilevikings.be,"52.30.200.225, 54.228.170.232, 108.128.167.228","ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,ac93e0402b81241ad83d93e358bc8716-f2e50818369f4d1b.elb.eu-west-1.amazonaws.com,,,,
[x],acc.mobilevikings.be,"10.54.240.132, 10.54.240.120","ns-1697.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",True,"10.54.240.132, 10.54.240.120",NOERROR,"ns-193.awsdns-24.com, ns-694.awsdns-22.net, ns-1365.awsdns-42.org, ns-1697.awsdns-20.co.uk",,,,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com","v=spf1 include:_spf.google.com -all, google-site-verification=GkyqZ3lEtEZzG7wV2OhKxqePFpjdv-ULr9qEN5oPHOg",,
[x],acc.shopify.mobilevikings.be,"13.227.219.22, 13.227.219.15, 13.227.219.44, 13.227.219.96","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
