input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_self_signed,tls_subject_org_,final_url,csp_domains_
mgm.mobilevikings.be,,401,59,AS16509,AMAZON-02,US,52.222.236.0/23,mgm.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,mgm.mobilevikings.be,cloudfront,443,https://mgm.mobilevikings.be:443,https,,application/json,GET,52.222.236.63,/,-909858089,52.222.236.12,HSTS,1,False,True,,,,
mgm.prd-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,mgm.prd-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,mgm.prd-nocdn.mobilevikings.be,cloudfront,443,https://mgm.prd-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,-960213488,52.222.236.63,Amazon Web Services,20,False,True,,,,
mips.acc-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,mips.acc-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,mips.acc-nocdn.mobilevikings.be,cloudfront,443,https://mips.acc-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,-1679055534,52.222.236.12,Amazon Web Services,20,False,True,,,,
mips.dev-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AS16509,Unknown,13.226.160.0/22,mips.dev-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,mips.dev-nocdn.mobilevikings.be,cloudfront,443,https://mips.dev-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,13.226.153.129,/,1102713187,13.226.153.14,Amazon Web Services,20,False,True,,,,
mips.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,mips.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,mips.mobilevikings.be,cloudfront,443,https://mips.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,1415799225,52.222.236.25,Amazon Web Services,20,False,True,,,,
mips.prd-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,mips.prd-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,mips.prd-nocdn.mobilevikings.be,cloudfront,443,https://mips.prd-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,963670653,52.222.236.63,Amazon Web Services,20,False,True,,,,
mobilevikings.be,Mobile Vikings | Scherpste prijs voor mobiel & thuis internet,200,312677,AS0,Not routed,None,13.32.100.0/23,mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=www.mobilevikings.be,www.mobilevikings.be,mobilevikings.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6eb21aa8f6d801418885729a3a8a61f1,c9564188e0bd708d43e1b995cc94a73f864bddec8a6e1134df226aa6eaa22411,,ctls,mobilevikings.be,cloudfront,443,https://mobilevikings.be:443,https,,text/html,GET,13.32.99.88,/,848750752,13.32.99.24,WordPress,2275,False,True,,,https://mobilevikings.be/nl/,
mollie-acceptance.mobilevikings.be,,401,23,AS16509,AS16509,Unknown,52.52.0.0/15,mollie-acceptance.mobilevikings.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-06T05:02:20Z,2023-07-05T05:02:19Z,CN=mollie-acceptance.mobilevikings.be,mollie-acceptance.mobilevikings.be,mollie-acceptance.mobilevikings.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,689bbd4630822324c8bcb4e53600edbd,ec65bc8df150f3732bf11303471f1f09aadbcb9392ec479b4a56a8061076a192,,ctls,mollie-acceptance.mobilevikings.be,,443,https://mollie-acceptance.mobilevikings.be:443,https,nginx,application/json,GET,52.49.188.11,/,190856733,52.17.186.253,Nginx,2,False,,,,,
mollie-preprod.mobilevikings.be,,401,23,AS16509,AS16509,Unknown,52.16.0.0/14,mollie-preprod.mobilevikings.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-06T05:06:20Z,2023-07-05T05:06:19Z,CN=mollie-preprod.mobilevikings.be,mollie-preprod.mobilevikings.be,mollie-preprod.mobilevikings.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,45c66a94bae35397d054659c8b070be3,76e92234aec7d0f8aebab1aecc071c89eae41dc18c4b0fd1777dc628aa822ae7,,ctls,mollie-preprod.mobilevikings.be,,443,https://mollie-preprod.mobilevikings.be:443,https,nginx,application/json,GET,52.17.186.253,/,1506877856,52.49.188.11,Nginx,2,False,,,,,
mollie.mobilevikings.be,,401,23,AS16509,AS16509,Unknown,52.16.0.0/14,mollie.mobilevikings.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-06T04:59:26Z,2023-07-05T04:59:25Z,CN=mollie.mobilevikings.be,mollie.mobilevikings.be,mollie.mobilevikings.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,91bc5d619e8ac017c1d84b6a9dfc02e4,655db7a8fbe8da3cba565857d6ec237fe2aaba76c628a54dab68be02ca549cdd,,ctls,mollie.mobilevikings.be,,443,https://mollie.mobilevikings.be:443,https,nginx,application/json,GET,52.17.186.253,/,1506877856,52.49.188.11,Nginx,2,False,,,,,
mtaproxy101.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,mtaproxy101.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,mtaproxy101.mobilevikings.be,cloudfront,443,https://mtaproxy101.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,1785849771,52.222.236.46,Amazon Web Services,20,False,True,,,,
mulertfproxy.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS0,Not routed,None,18.155.132.0/23,mulertfproxy.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,mulertfproxy.mobilevikings.be,cloudfront,443,https://mulertfproxy.mobilevikings.be:443,https,CloudFront,text/html,GET,18.155.129.58,/,283042922,18.155.129.11,Amazon Web Services,20,False,True,,,,
myes.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,myes.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,myes.mobilevikings.be,cloudfront,443,https://myes.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,-750657829,52.222.236.46,Amazon Web Services,20,False,True,,,,
mysql.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,mysql.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,mysql.mobilevikings.be,cloudfront,443,https://mysql.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,-1071087318,52.222.236.63,Amazon Web Services,20,False,True,,,,
netrubi.api-2freedom.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,54.230.208.0/22,netrubi.api-2freedom.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,netrubi.api-2freedom.mobilevikings.be,cloudfront,443,https://netrubi.api-2freedom.mobilevikings.be:443,https,CloudFront,text/html,GET,54.230.206.86,/,-552935794,54.230.206.42,Amazon Web Services,20,False,True,,,,
nk20007002.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS0,Not routed,None,13.227.224.0/22,nk20007002.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,nk20007002.mobilevikings.be,cloudfront,443,https://nk20007002.mobilevikings.be:443,https,CloudFront,text/html,GET,13.227.219.22,/,-1514763774,13.227.219.96,Amazon Web Services,20,False,True,,,,
ota-tool.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS0,Not routed,None,13.227.224.0/22,ota-tool.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,ota-tool.mobilevikings.be,cloudfront,443,https://ota-tool.mobilevikings.be:443,https,CloudFront,text/html,GET,13.227.219.22,/,1525559767,13.227.219.44,Amazon Web Services,20,False,True,,,,
ota-tool.prd-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,ota-tool.prd-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,ota-tool.prd-nocdn.mobilevikings.be,cloudfront,443,https://ota-tool.prd-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,1485610286,52.222.236.63,Amazon Web Services,20,False,True,,,,
p55-cache.dev-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS0,Not routed,None,13.227.224.0/22,p55-cache.dev-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,p55-cache.dev-nocdn.mobilevikings.be,cloudfront,443,https://p55-cache.dev-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,13.227.219.96,/,-1925614611,13.227.219.44,Amazon Web Services,20,False,True,,,,
pay.acc-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,pay.acc-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,pay.acc-nocdn.mobilevikings.be,cloudfront,443,https://pay.acc-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,-1615418293,52.222.236.63,Amazon Web Services,20,False,True,,,,
pay.mobilevikings.be,Mobile Vikings – Mobile Vikings,200,151937,AS16509,AMAZON-02,US,52.222.236.0/23,mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=www.mobilevikings.be,www.mobilevikings.be,mobilevikings.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6eb21aa8f6d801418885729a3a8a61f1,c9564188e0bd708d43e1b995cc94a73f864bddec8a6e1134df226aa6eaa22411,,ctls,mobilevikings.be,cloudfront,443,https://pay.mobilevikings.be:443,https,,text/html,GET,52.222.236.63,/,1915440274,52.222.236.46,WordPress,490,False,True,,,https://mobilevikings.be/nl/my-viking/account/invoices?spc=invoice-details&id=,
paypaydash.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,paypaydash.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,paypaydash.mobilevikings.be,cloudfront,443,https://paypaydash.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,1639090481,52.222.236.63,Amazon Web Services,20,False,True,,,,
postur.acc-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,postur.acc-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,postur.acc-nocdn.mobilevikings.be,cloudfront,443,https://postur.acc-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,-895040074,52.222.236.63,Amazon Web Services,20,False,True,,,,
postur.dev-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,postur.dev-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,postur.dev-nocdn.mobilevikings.be,cloudfront,443,https://postur.dev-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,-225936705,52.222.236.46,Amazon Web Services,20,False,True,,,,
postur.mobilevikings.be,Not Found,404,179,AS16509,AMAZON-02,US,52.222.236.0/23,postur.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,postur.mobilevikings.be,cloudfront,443,https://postur.mobilevikings.be:443,https,,text/html,GET,52.222.236.12,/,-909858089,52.222.236.25,HSTS,11,False,True,,,,
ppm.test.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,ppm.test.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,ppm.test.mobilevikings.be,cloudfront,443,https://ppm.test.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,-1873766749,52.222.236.25,Amazon Web Services,20,False,True,,,,
prd-code.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,prd-code.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,prd-code.mobilevikings.be,cloudfront,443,https://prd-code.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,-1656154536,52.222.236.46,Amazon Web Services,20,False,True,,,,
prd-nocdn-ads.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,prd-nocdn-ads.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,prd-nocdn-ads.mobilevikings.be,cloudfront,443,https://prd-nocdn-ads.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,-720640816,52.222.236.25,Amazon Web Services,20,False,True,,,,
prd-nocdn.payment.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,prd-nocdn.payment.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,prd-nocdn.payment.mobilevikings.be,cloudfront,443,https://prd-nocdn.payment.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,-719252161,52.222.236.12,Amazon Web Services,20,False,True,,,,
prd-pub.lab.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,prd-pub.lab.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,prd-pub.lab.mobilevikings.be,cloudfront,443,https://prd-pub.lab.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,337543811,52.222.236.12,Amazon Web Services,20,False,True,,,,
prd-pubnetlify.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,prd-pubnetlify.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,prd-pubnetlify.mobilevikings.be,cloudfront,443,https://prd-pubnetlify.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,-886544267,52.222.236.12,Amazon Web Services,20,False,True,,,,
prd-strapi.mobilevikings.be,,404,21,AS16509,AS16509,Unknown,52.40.0.0/14,prd-strapi.mobilevikings.be,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-09T22:36:21Z,2024-05-08T22:36:21Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,16c089799357c5e320e66237859bcc49,0a4b27d951a0bdb1a0814b6b250e43afa719ee4f28007914e3cc72c1a3860e72,,ctls,prd-strapi.mobilevikings.be,,443,https://prd-strapi.mobilevikings.be:443,https,,text/plain,GET,52.30.200.225,/,-1669793162,108.128.167.228,HSTS,1,False,,True,Acme Co,,
prd.engineering.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,prd.engineering.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,prd.engineering.mobilevikings.be,cloudfront,443,https://prd.engineering.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,-609800429,52.222.236.46,Amazon Web Services,20,False,True,,,,
prenta.mobilevikings.be,,401,59,AS16509,AMAZON-02,US,52.222.236.0/23,prenta.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,prenta.mobilevikings.be,cloudfront,443,https://prenta.mobilevikings.be:443,https,,application/json,GET,52.222.236.12,/,-909858089,52.222.236.46,HSTS,1,False,True,,,,
present.mobilevikings.be,Google Meet: Onlinevideokonferenzen und -anrufe | Google Workspace,200,117637,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,apps.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,True,ctls,apps.google.com,,443,https://present.mobilevikings.be:443,https,sffe,text/html,GET,108.128.167.228,/,-92999786,52.30.200.225,HTTP/3,1533,False,,,,https://apps.google.com/meet/?present=1,https://csp.withgoogle.com/csp/dasher-web
