new,host,a,cname,soa,status_code,cdn,cdn-name,ns,aaaa,has_internal_ips,internal_ips,mx,txt
[x],myapps.glb.cbre.com,208.68.247.33,,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],myappscl.cbre.com,208.68.246.87,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myappscldr.cbre.com,208.68.244.31,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],myappsdr.cbre.com,208.68.245.45,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],mybi.cbre.com,107.154.102.172,c2hrdf2.x.incapdns.net,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,True,incapsula,,,,,,
[x],mybiordc.cbre.com,208.68.246.43,mybiordc.glb.cbre.com,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],mybiordc.glb.cbre.com,208.68.246.43,,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],mybiuat.cbre.com,107.154.108.172,5lg6b.x.incapdns.net,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,True,incapsula,,,,,,
[x],mydata-staging.cbre.com,45.223.59.188,pqxkws8.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],mydata.cbre.com,45.223.59.188,o7iszg7.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],mydevices.cbre.com,"208.68.245.37, 208.68.247.145",mydevices.glb.cbre.com,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],mydevices.glb.cbre.com,"208.68.247.145, 208.68.245.37",,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],mydrvpn.cbre.com,208.68.245.50,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myemail.cbre.com,208.68.246.240,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myemaildr.cbre.com,208.68.244.85,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myemailtest.cbre.com,208.68.247.71,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myfin.cbre.com,107.154.113.172,tmbi95s.x.incapdns.net,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,True,incapsula,,,,,,
[x],myfinext.cbre.com,208.68.246.51,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myfinmatstext.cbre.com,208.68.246.238,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myfinmauat.cbre.com,208.68.246.124,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myfinmauatext.cbre.com,208.68.246.52,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myfinpjdevext.cbre.com,208.68.247.27,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myfinpjtst.cbre.com,208.68.247.67,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myfinspuatext.cbre.com,208.68.246.51,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myfmadmin-qa.cbre.com,,usawse1mfmaq-alb-1410462295.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],myfmadmin-uat.cbre.com,"54.243.159.255, 34.234.121.204, 52.200.30.198",usawse1mfmau-alb-242403464.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],myfmadmin.cbre.com,"3.228.44.116, 54.88.52.235, 52.204.99.224",usawse1mfmap-alb-44603573.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],myhcm.cbre.com,,397wtum.x.incapdns.net,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,True,incapsula,,,,,,
[x],myhcmmauat.cbre.com,208.68.246.124,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myhcmmauatext.cbre.com,208.68.246.52,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],myhcmpjtst.cbre.com,208.68.247.67,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myid-uat.cbre.com,,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myid.cbre.com,208.68.246.192,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myim.cbre.com,208.68.246.143,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],mylearning.cbre.com,208.68.247.12,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],mymeeting.cbre.com,208.68.246.62,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],mymobile.cbre.com,208.68.247.11,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],mymta.cbre.com,107.154.114.172,ufoic6g.x.incapdns.net,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,True,incapsula,,,,,,
[x],mymtamauat.cbre.com,208.68.246.124,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myocs.cbre.com,,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myocsweb.cbre.com,208.68.246.148,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],mypassword-test.cbre.com,20.88.114.141,mypassword-nonprod-appgtw.eastus2.cloudapp.azure.com,"ns1-06.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],mypassword.cbre.com,52.138.104.195,mypassword-prod-appgtw.eastus2.cloudapp.azure.com,"ns1-06.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,
[x],mypc-dr.cbre.com,208.68.244.243,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],mypc.glb.cbre.com,208.68.246.243,,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],myphone.cbre.com,208.68.246.52,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myportal.cbre.com,107.154.114.172,47gju.x.incapdns.net,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,True,incapsula,,,,,,
[x],myportalloginuat.cbre.com,208.68.246.130,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myportalmatst.cbre.com,208.68.246.51,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myportalmauat.cbre.com,208.68.246.124,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],myportalpjtst.cbre.com,208.68.247.67,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myportaluat.cbre.com,208.68.246.51,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],myproperty.cbre.com,,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myproxy.cbre.com,208.68.246.143,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],myreceipts.cbre.com,"3.221.250.219, 54.83.47.212, 35.171.39.135",myreceipts-alb-prod-1381731774.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],myservice-dev.cbre.com,"54.197.60.253, 52.205.212.210, 34.200.204.192",usawse1msrvd-alb-745768401.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],myservice-qa.cbre.com,"52.71.54.131, 3.230.11.77, 54.87.67.94",usawse1msrvq-alb-1702671199.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],myservice-uat.cbre.com,45.223.164.170,7zma8kc.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],myservice.cbre.com,45.223.164.170,2xn48du.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],mysite.cbre.com,208.68.246.39,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],mysupplier.cbre.com,"34.247.101.208, 34.248.144.103",cbremysupplier.supplierscontroller.com,"ns-1961.awsdns-53.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],mysurvey.cbre.com,152.115.76.133,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,"mail2.survey-it.dk.cbre.com, mail.survey-it.dk",v=spf1 mx -all
[x],myvantage.cbre.com,52.165.129.203,"myvantage2.azurewebsites.net, waws-prod-dm1-059.sip.azurewebsites.windows.net, waws-prod-dm1-059.centralus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,
[x],myvpn.cbre.com,208.68.245.2,myvpn.glb.cbre.com,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],myvpn.glb.cbre.com,208.68.245.2,,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],mywork-dev.cbre.com,"34.201.238.153, 34.225.175.147, 34.229.28.146",usawse1mwrkd-alb-1435446138.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],mywork-uat.cbre.com,45.223.164.170,f5viam7.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],mywork.cbre.com,45.223.164.170,vh7hbio.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],navigator.cbre.com,208.68.246.63,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],nexus.cbre.com,54.214.85.51,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],nissanhelpdesk-vaws.cbre.com,,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],notify.cbre.com,,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,"mxb-001bfb01.gslb.pphosted.com, mxa-001bfb01.gslb.pphosted.com","ddbd6bf9-f1fb-4ef1-b7ab-d98eb77b85f9, v=spf1 mx include:spf.protection.outlook.com include:everbridge.net ip4:103.37.228.0/24 ip4:159.222.40.0/23 ip4:185.69.116.0/22 ip4:192.34.68.0/24 ip4:192.34.69.0/24 ip4:208.68.245.0/24 ip4:208.68.246.0/24 ip4:208.68.247.0/24 ~all"
[x],o365exchangecdc.cbre.com,208.68.246.45,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],o365exchangerom.cbre.com,208.68.247.204,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],oath.locator.cbre.com,185.181.124.198,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],officeready-np.cbre.com,,,"ns-573.awsdns-07.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],officeready.cbre.com,"44.212.194.255, 34.225.175.92, 3.83.186.228",,"ns-660.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-660.awsdns-18.net, ns-1162.awsdns-17.org, ns-1766.awsdns-28.co.uk, ns-499.awsdns-62.com",,,,,
[x],ol-tops2.cbre.com,45.223.163.4,u4239cl.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],oman.cbre.com,"104.18.21.118, 104.18.20.118",oman.cbre.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,"2606:4700::6812:1576, 2606:4700::6812:1476",,,,
[x],onboardclientadmin.cbre.com,,amladmin-sy.ase1-int-ausy-cbre-prod.cbrecloudapps.com,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],optimizer.greenqa.cbre.com,20.75.28.20,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,"mxb-001bfb01.gslb.pphosted.com, mxa-001bfb01.gslb.pphosted.com","v=DMARC1; p=reject; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com;fo=1, v=spf1 mx include:spf.protection.outlook.com include:%{ir}.%{v}.%{d}.spf.has.pphosted.com ~all"
[x],opus.cbre.com,194.35.8.159,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],orelistings.cbre.com,208.68.246.231,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],owa.cbre.com,208.68.244.57,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],pact-gateway.serviceinsight.cbre.com,20.96.237.32,,"ns1-04.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,,,,,
[x],pakistan.cbre.com,"104.18.20.118, 104.18.21.118",pakistan.cbre.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,"2606:4700::6812:1576, 2606:4700::6812:1476",,,,
[x],partners.cbre.com,208.68.246.142,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],pas.cbre.com,208.68.246.52,pas.glb.cbre.com,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],pas.glb.cbre.com,208.68.246.52,,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],password.cbre.com,208.68.246.22,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],passwordmanager.cbre.com,208.68.246.185,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],pcg.cbre.com,208.68.246.63,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],pdev.gcso.cbre.com,,,"ns-994.awsdns-60.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1284.awsdns-32.org, ns-1953.awsdns-52.co.uk, ns-228.awsdns-28.com, ns-994.awsdns-60.net",,,,,
[x],pds.cbre.com,"13.107.237.67, 13.107.238.67","cbregwsfd.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0039.t-0009.fdv2-t-msedge.net, part-0039.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0039.t-0009.fb-t-msedge.net, part-0039.t-0009.fb-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com, ns1.fdv2-t-msedge.net",NOERROR,,,,"2620:1ec:4e:1::67, 2620:1ec:4f:1::67",,,,
[x],pds.uat.cbre.com,"13.107.253.45, 13.107.226.45","cbregwsfd.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],performanceiq.cbre.com,"13.32.121.77, 13.32.121.125, 13.32.121.17, 13.32.121.124",d20yuqqaxxa27p.cloudfront.net,"ns-1486.awsdns-57.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-850.awsdns-42.net, ns-393.awsdns-49.com, ns-1666.awsdns-16.co.uk, ns-1486.awsdns-57.org","2600:9000:2240:5600:e:cfcb:ad40:93a1, 2600:9000:236e:fa00:e:cfcb:ad40:93a1, 2600:9000:236e:e00:e:cfcb:ad40:93a1, 2600:9000:236e:e200:e:cfcb:ad40:93a1, 2600:9000:236e:4c00:e:cfcb:ad40:93a1, 2600:9000:236e:b000:e:cfcb:ad40:93a1, 2600:9000:236e:a00:e:cfcb:ad40:93a1, 2600:9000:2240:7c00:e:cfcb:ad40:93a1",,,,
[x],philippines.cbre.com,"104.18.20.118, 104.18.21.118",philippines.cbre.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,"2606:4700::6812:1476, 2606:4700::6812:1576",,,,
[x],pic.cbre.com,208.68.247.36,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],piq.cbre.com,208.68.247.27,piq.glb.cbre.com,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],piq.glb.cbre.com,208.68.247.27,,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],pjmtech.cbre.com,"45.223.176.170, 45.223.160.170",,"ns-604.awsdns-11.net, awsdns-hostmaster.amazon.com",NOERROR,True,incapsula,"ns-604.awsdns-11.net, ns-1077.awsdns-06.org, ns-126.awsdns-15.com, ns-1760.awsdns-28.co.uk",,,,,
[x],plus.glb.cbre.com,208.68.247.27,,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],pluto.cbre.com,208.68.244.99,scorecard.cbre.com,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],pm.cbre.com,40.70.9.232,cbrenlb.pmail4.com,"pdns07.domaincontrol.com, dns.jomax.net",NOERROR,True,azure,,,,,,
[x],pmail.cbre.com,40.70.9.232,cbrenlb.pmail4.com,"pdns07.domaincontrol.com, dns.jomax.net",NOERROR,True,azure,,,,,,
[x],pmc.pdt.cbre.com,207.159.143.146,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],pnonprod.gcso.cbre.com,"44.231.43.54, 52.37.82.52, 52.39.194.211",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],po.cbre.com,45.223.167.4,x2bm9jq.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],po.gslb.cbre.com,194.35.8.133,,"dns3.cbre.eu, dnsadmin.com",NOERROR,,,,,,,,
[x],pocws.cbre.com,208.68.246.107,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],poiapi-uat.cbre.com,20.22.162.38,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],poiapi.cbre.com,20.98.185.60,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],pprod.gcso.cbre.com,"52.37.82.52, 52.39.194.211, 44.231.43.54",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],preview.cbre.com,"104.18.21.118, 104.18.20.118",preview.cbre.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,"2606:4700::6812:1576, 2606:4700::6812:1476",,,,
[x],privacy-toolkit.cbre.com,,"dpt-waf.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0016.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0016.t-0009.fb-t-msedge.net, part-0016.t-0009.fb-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,,,,"2620:1ec:29:1::44, 2620:1ec:48:1::44",,,,
[x],prod.gcso.cbre.com,"44.231.43.54, 52.37.82.52, 52.39.194.211",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],projectinsight.cbre.com,205.201.25.154,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],proofpoint.cbre.com,148.163.156.92,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],proptech-feedback-qa.cbre.com,208.68.244.20,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],proptech-feedback.cbre.com,208.68.246.52,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],proptech.cbre.com,"18.184.97.145, 18.192.74.206, 3.71.133.116","proptech-cbre-com.qmarkets-dns.org, aws-fr-7-2-alb-2-1370281727.eu-central-1.elb.amazonaws.com","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],pscareers.cbre.com,208.68.244.66,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],pulse-rec.cbre.com,45.223.164.170,v5ms9nr.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],pulse-test.cbre.com,45.223.176.170,iahfkt8.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],pulse-uat.cbre.com,45.223.164.170,mj57ynz.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],pulse.cbre.com,45.223.164.170,v2yup5i.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],pulseforms-uat.cbre.com,45.223.163.4,3vjlx8j.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],putil.gcso.cbre.com,,,"ns-1795.awsdns-32.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1399.awsdns-46.org, ns-1795.awsdns-32.co.uk, ns-274.awsdns-34.com, ns-675.awsdns-20.net",,,,,
[x],qa-cmms-auth.serviceinsight.cbre.com,45.223.167.4,tshgnug.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],qa-cmms.serviceinsight.cbre.com,45.223.167.4,b4fxz66.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],qa-gateway.serviceinsight.cbre.com,20.62.29.234,,"ns1-04.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,True,azure,,,,,,
[x],qa.brokerhub.cbre.com,"52.222.236.86, 52.222.236.95, 52.222.236.101, 52.222.236.87",d33o8cdwnr8aqq.cloudfront.net,"ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1539.awsdns-00.co.uk, ns-170.awsdns-21.com, ns-646.awsdns-16.net, ns-1278.awsdns-31.org","2600:9000:223e:dc00:3:8d77:d880:93a1, 2600:9000:223e:5200:3:8d77:d880:93a1, 2600:9000:223e:1400:3:8d77:d880:93a1, 2600:9000:223e:8e00:3:8d77:d880:93a1, 2600:9000:223e:3000:3:8d77:d880:93a1, 2600:9000:223e:be00:3:8d77:d880:93a1, 2600:9000:223e:1800:3:8d77:d880:93a1, 2600:9000:223e:6000:3:8d77:d880:93a1",,,,
[x],qa.smartfm.cbre.com,20.221.91.221,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],qa.vantage-analytics.cbre.com,208.68.245.44,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],qa.vantageanalytics.cbre.com,208.68.245.44,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],qa1.nonprod.cbre.com,20.29.123.8,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],qaapi.officeready-np.cbre.com,45.223.167.4,mwmfd4g.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],qaapi.pjmtech-np.cbre.com,45.223.152.188,co8px9f.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],qaui.officeready-np.cbre.com,45.223.167.4,7yvkcyy.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],qlik-stage.cbre.com,"3.82.254.166, 3.224.208.215, 18.211.136.32",salesforcenonprodqlik-1337376491.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],qpconferencerooms.glb.cbre.com,208.68.247.27,,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],quantum.cbre.com,"13.107.253.45, 13.107.226.45","dcsquantum-prd.trafficmanager.net, cbregwsfd.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net","ns1.fdv2-t-msedge.net, msnhst.microsoft.com, ns1.fb-t-msedge.net",NOERROR,,,,"2620:1ec:29:1::45, 2620:1ec:48:1::45",,,,
[x],rap.cbre.com,194.35.1.241,rap.glb.cbre.com,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],rap.glb.cbre.com,8.14.222.24,,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],registration.cbre.com,,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],remote.cbre.com,208.68.246.135,remote.glb.cbre.com,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],remote.glb.cbre.com,208.68.246.135,,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],rentcycleapi-uat.cbre.com,20.36.236.74,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,True,azure,"dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],rentcycleui-dev.cbre.com,40.65.245.73,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,True,azure,,,,,,
[x],report.capitalflows.cbre.com,52.174.193.210,"gitdb-api-report-prod.azurewebsites.net, waws-prod-am2-115.sip.azurewebsites.windows.net, waws-prod-am2-115.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,
[x],reports-ext.glb.cbre.com,208.68.246.52,,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],reports.cbre.com,208.68.246.133,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
