new,host,a,cname,soa,status_code,aaaa,ns,cdn,cdn-name,txt,caa,has_internal_ips,internal_ips,mx
[x],nrikunabi.next.airbnb.com,"104.126.37.162, 104.126.37.154","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],nrrxvddvzll9uvt.aws.inst.airbnb.com,,,,NOERROR,,,,,,,,,
[x],ns.next.airbnb.com,"95.101.111.163, 95.101.111.158","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ns1.next.airbnb.com,"23.53.43.56, 23.53.43.51","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ns2.next.airbnb.com,,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ns3.next.airbnb.com,"23.12.147.39, 23.12.147.12","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ns4.next.airbnb.com,"2.20.142.83, 92.122.215.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],nshift.next.airbnb.com,"80.239.137.154, 62.115.252.50","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],nstg.next.airbnb.com,"23.53.43.56, 23.53.43.51","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ntenshokuknowhow.next.airbnb.com,,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ntest.next.airbnb.com,"96.16.54.113, 96.16.54.161","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],nuat.next.airbnb.com,"23.12.147.12, 23.12.147.39","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],nuk-int.next.airbnb.com,"95.101.111.158, 95.101.111.163","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],nuk.next.airbnb.com,"23.53.43.51, 23.53.43.56","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],nv1.next.airbnb.com,"23.12.147.39, 23.12.147.12","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],nweb1.next.airbnb.com,"23.0.174.120, 23.0.174.82","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],nwebforward.next.airbnb.com,"96.16.54.113, 96.16.54.161","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],nzh-t.next.airbnb.com,"2.16.241.98, 2.16.241.73","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],o1.email.airbnb.com,75.126.253.214,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o10.email.airbnb.com,167.89.35.182,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o11.email.airbnb.com,50.31.32.157,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o12.email.airbnb.com,50.31.32.19,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o13.email.airbnb.com,50.31.32.60,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o14.email.airbnb.com,50.31.32.8,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o15.email.airbnb.com,50.31.33.106,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o16.email.airbnb.com,50.31.32.146,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o17.email.airbnb.com,167.89.50.144,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o18.email.airbnb.com,167.89.102.162,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o19.email.airbnb.com,167.89.102.165,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o2.email.airbnb.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o20.email.airbnb.com,167.89.102.166,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o21.email.airbnb.com,167.89.102.173,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o22.email.airbnb.com,167.89.102.174,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o23.email.airbnb.com,167.89.102.176,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o3.email.airbnb.com,167.89.32.207,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o4.email.airbnb.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o5.email.airbnb.com,167.89.32.204,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o6.email.airbnb.com,167.89.32.208,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o7.email.airbnb.com,167.89.32.249,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o8.email.airbnb.com,167.89.35.174,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],o9.email.airbnb.com,167.89.35.173,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],obamaharumi.dev.next.airbnb.com,,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],oceania-covid19hu.next.airbnb.com,"88.221.24.9, 88.221.24.56","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],office.next.airbnb.com,"23.0.174.82, 23.0.174.120","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ogikubo-i-com.optustvnow.next.airbnb.com,"62.115.252.50, 80.239.137.154","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],okajima.instwww.next.airbnb.com,"88.221.24.9, 88.221.24.56","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],okta.next.airbnb.com,"23.0.174.120, 23.0.174.82","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],old.next.airbnb.com,"88.221.24.9, 88.221.24.56","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],open.airbnb.com,"23.53.43.56, 23.53.43.51","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],openweb.next.airbnb.com,"2.16.187.11, 2.16.187.115","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],optimize.next.airbnb.com,"2.16.241.73, 2.16.241.98","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],order.next.airbnb.com,"2.16.241.98, 2.16.241.73","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],origin-api-cnprod.airbnb.com,"172.21.34.242, 172.21.11.97, 172.21.41.4, 172.21.3.173, 172.21.103.73, 172.21.7.133, 172.21.118.98, 172.21.125.130, 172.21.110.116, 172.21.58.71, 172.21.100.83, 172.21.114.115, 172.21.50.135, 172.21.1.183, 172.21.45.182, 172.21.97.99, 172.21.29.161, 172.21.114.166, 172.21.61.224, 172.21.9.70, 172.21.124.171, 172.21.21.33, 172.21.3.77, 172.21.40.94, 172.21.127.214, 172.21.121.139, 172.21.97.162, 172.21.16.33, 172.21.27.96, 172.21.108.189, 172.21.99.26, 172.21.108.60, 172.21.122.165, 172.21.37.81, 172.21.35.101, 172.21.6.156, 172.21.116.11, 172.21.5.229, 172.21.22.137, 172.21.22.144, 172.21.63.52, 172.21.61.72, 172.21.42.241, 172.21.7.223, 172.21.17.71, 172.21.45.101, 172.21.35.39, 172.21.7.229, 172.21.100.61, 172.21.57.138, 172.21.31.29, 172.21.11.222, 172.21.47.17, 172.21.108.127, 172.21.10.12, 172.21.31.218, 172.21.118.88, 172.21.17.33, 172.21.25.125, 172.21.39.241, 172.21.9.197, 172.21.118.9, 172.21.36.5, 172.21.0.164, 172.21.56.115, 172.21.17.156, 172.21.44.181, 172.21.44.0, 172.21.45.165, 172.21.31.178, 172.21.56.87, 172.21.50.206, 172.21.54.210, 172.21.109.60, 172.21.114.130, 172.21.56.204, 172.21.107.189, 172.21.108.67, 172.21.126.202, 172.21.22.127, 172.21.118.67, 172.21.47.47, 172.21.0.16, 172.21.10.67, 172.21.117.188, 172.21.121.184, 172.21.111.193, 172.21.37.230, 172.21.37.45, 172.21.52.231",charon.internal.us-east-1.prod.musta.ch,"ns-1984.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1056.awsdns-04.org, ns-1984.awsdns-56.co.uk, ns-286.awsdns-35.com, ns-740.awsdns-28.net",,,,,True,"172.21.34.242, 172.21.11.97, 172.21.41.4, 172.21.3.173, 172.21.103.73, 172.21.7.133, 172.21.118.98, 172.21.125.130, 172.21.110.116, 172.21.58.71, 172.21.100.83, 172.21.114.115, 172.21.50.135, 172.21.1.183, 172.21.45.182, 172.21.97.99, 172.21.29.161, 172.21.114.166, 172.21.61.224, 172.21.9.70, 172.21.124.171, 172.21.21.33, 172.21.3.77, 172.21.40.94, 172.21.127.214, 172.21.121.139, 172.21.97.162, 172.21.16.33, 172.21.27.96, 172.21.108.189, 172.21.99.26, 172.21.108.60, 172.21.122.165, 172.21.37.81, 172.21.35.101, 172.21.6.156, 172.21.116.11, 172.21.5.229, 172.21.22.137, 172.21.22.144, 172.21.63.52, 172.21.61.72, 172.21.42.241, 172.21.7.223, 172.21.17.71, 172.21.45.101, 172.21.35.39, 172.21.7.229, 172.21.100.61, 172.21.57.138, 172.21.31.29, 172.21.11.222, 172.21.47.17, 172.21.108.127, 172.21.10.12, 172.21.31.218, 172.21.118.88, 172.21.17.33, 172.21.25.125, 172.21.39.241, 172.21.9.197, 172.21.118.9, 172.21.36.5, 172.21.0.164, 172.21.56.115, 172.21.17.156, 172.21.44.181, 172.21.44.0, 172.21.45.165, 172.21.31.178, 172.21.56.87, 172.21.50.206, 172.21.54.210, 172.21.109.60, 172.21.114.130, 172.21.56.204, 172.21.107.189, 172.21.108.67, 172.21.126.202, 172.21.22.127, 172.21.118.67, 172.21.47.47, 172.21.0.16, 172.21.10.67, 172.21.117.188, 172.21.121.184, 172.21.111.193, 172.21.37.230, 172.21.37.45, 172.21.52.231",
[x],origin-api.airbnb.com,"54.82.222.94, 3.228.155.12, 34.206.126.103, 52.201.131.193, 44.206.108.119, 54.243.79.151, 34.205.217.46, 34.230.162.56","charon.airbnb.com, charon-elb.airbnb.com, vpc-elb-charon-1316180355.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],origin-events.airbnb-aws.com,"18.233.181.62, 35.170.115.34, 52.55.244.83",vpc-nlb-eris-d921d1cb01b57e1a.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],origin-events.airbnb.com,"35.170.115.34, 52.55.244.83, 18.233.181.62","origin-events.airbnb-aws.com, vpc-nlb-eris-d921d1cb01b57e1a.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],origin-images-s.airbnb.com,,,,NOERROR,,,,,,,,,
[x],origin-images.airbnb.com,"3.87.223.46, 54.235.51.87, 107.22.104.63, 54.224.164.22, 44.202.65.129, 54.146.155.159, 54.166.136.122, 3.86.147.3, 18.207.155.34, 3.90.240.166, 52.207.229.86, 54.225.25.212, 44.203.144.186, 54.163.51.213, 54.91.31.61, 52.207.194.32, 54.209.243.179, 3.83.95.222, 34.204.9.78, 54.226.87.208, 3.83.239.92, 34.238.51.148",hypnos.airbnb-aws.com,"ns-754.awsdns-30.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1331.awsdns-38.org, ns-2000.awsdns-58.co.uk, ns-500.awsdns-62.com, ns-754.awsdns-30.net",,,,,,,
[x],origin-m.airbnb.com,"34.206.126.103, 34.205.217.46, 54.82.222.94, 54.243.79.151, 34.230.162.56, 35.175.60.155, 52.201.131.193, 54.90.183.184","charon.airbnb.com, charon-elb.airbnb.com, vpc-elb-charon-1316180355.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],origin-misc.airbnb-aws.com,"54.90.183.184, 54.243.79.151, 35.175.60.155, 54.86.158.66, 18.235.161.199, 34.206.126.103, 44.206.108.119, 52.201.131.193",vpc-elb-charon-1316180355.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],origin-misc.airbnb.com,"3.228.155.12, 54.86.158.66, 34.206.126.103, 44.206.108.119, 34.205.217.46, 52.73.58.183, 52.201.131.193, 54.84.37.206","origin-misc.airbnb-aws.com, vpc-elb-charon-1316180355.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],origin-one.airbnb-aws.com,"3.228.155.12, 54.90.183.184, 52.3.189.94, 54.82.222.94, 34.230.162.56, 54.86.158.66, 52.201.131.193, 18.235.161.199",vpc-elb-charon-1316180355.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],origin-test.hoteltonight-test.com,,d34b3jqgxc27e9.cloudfront.net,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,,,,,,
[x],origin-www-cn.airbnb.com,"34.206.126.103, 35.175.60.155, 44.206.108.119, 52.3.189.94, 52.201.131.193, 54.84.37.206, 54.86.158.66, 3.228.155.12","charon.airbnb.com, charon-elb.airbnb.com, vpc-elb-charon-1316180355.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],origin-www-cnprod.airbnb.com,"172.21.9.70, 172.21.29.161, 172.21.44.181, 172.21.47.47, 172.21.114.166, 172.21.108.67, 172.21.37.230, 172.21.22.127, 172.21.36.5, 172.21.17.71, 172.21.97.162, 172.21.61.72, 172.21.57.138, 172.21.44.0, 172.21.11.222, 172.21.54.210, 172.21.110.116, 172.21.107.189, 172.21.111.193, 172.21.6.156, 172.21.31.178, 172.21.52.231, 172.21.121.184, 172.21.45.182, 172.21.22.137, 172.21.31.218, 172.21.114.115, 172.21.27.96, 172.21.16.33, 172.21.41.4, 172.21.50.135, 172.21.31.29, 172.21.42.241, 172.21.35.101, 172.21.7.133, 172.21.118.67, 172.21.22.144, 172.21.99.26, 172.21.118.98, 172.21.127.214, 172.21.58.71, 172.21.10.67, 172.21.17.33, 172.21.121.139, 172.21.1.183, 172.21.7.229, 172.21.9.197, 172.21.50.206, 172.21.114.130, 172.21.116.11, 172.21.11.97, 172.21.0.16, 172.21.118.88, 172.21.56.87, 172.21.103.73, 172.21.35.39, 172.21.126.202, 172.21.21.33, 172.21.63.52, 172.21.45.101, 172.21.3.173, 172.21.61.224, 172.21.118.9, 172.21.97.99, 172.21.124.171, 172.21.0.164, 172.21.10.12, 172.21.100.61, 172.21.7.223, 172.21.47.17, 172.21.40.94, 172.21.108.189, 172.21.122.165, 172.21.45.165, 172.21.25.125, 172.21.17.156, 172.21.39.241, 172.21.109.60, 172.21.108.127, 172.21.34.242, 172.21.56.204, 172.21.5.229, 172.21.100.83, 172.21.37.81, 172.21.125.130, 172.21.37.45, 172.21.56.115, 172.21.108.60, 172.21.117.188, 172.21.3.77",charon.internal.us-east-1.prod.musta.ch,"ns-1984.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,"172.21.9.70, 172.21.29.161, 172.21.44.181, 172.21.47.47, 172.21.114.166, 172.21.108.67, 172.21.37.230, 172.21.22.127, 172.21.36.5, 172.21.17.71, 172.21.97.162, 172.21.61.72, 172.21.57.138, 172.21.44.0, 172.21.11.222, 172.21.54.210, 172.21.110.116, 172.21.107.189, 172.21.111.193, 172.21.6.156, 172.21.31.178, 172.21.52.231, 172.21.121.184, 172.21.45.182, 172.21.22.137, 172.21.31.218, 172.21.114.115, 172.21.27.96, 172.21.16.33, 172.21.41.4, 172.21.50.135, 172.21.31.29, 172.21.42.241, 172.21.35.101, 172.21.7.133, 172.21.118.67, 172.21.22.144, 172.21.99.26, 172.21.118.98, 172.21.127.214, 172.21.58.71, 172.21.10.67, 172.21.17.33, 172.21.121.139, 172.21.1.183, 172.21.7.229, 172.21.9.197, 172.21.50.206, 172.21.114.130, 172.21.116.11, 172.21.11.97, 172.21.0.16, 172.21.118.88, 172.21.56.87, 172.21.103.73, 172.21.35.39, 172.21.126.202, 172.21.21.33, 172.21.63.52, 172.21.45.101, 172.21.3.173, 172.21.61.224, 172.21.118.9, 172.21.97.99, 172.21.124.171, 172.21.0.164, 172.21.10.12, 172.21.100.61, 172.21.7.223, 172.21.47.17, 172.21.40.94, 172.21.108.189, 172.21.122.165, 172.21.45.165, 172.21.25.125, 172.21.17.156, 172.21.39.241, 172.21.109.60, 172.21.108.127, 172.21.34.242, 172.21.56.204, 172.21.5.229, 172.21.100.83, 172.21.37.81, 172.21.125.130, 172.21.37.45, 172.21.56.115, 172.21.108.60, 172.21.117.188, 172.21.3.77",
[x],origin-www.airbnb-aws.com,"54.84.37.206, 34.206.126.103, 52.201.131.193, 54.90.183.184, 54.243.79.151, 44.206.108.119, 54.86.158.66, 34.230.162.56",vpc-elb-charon-1316180355.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],origin-www.airbnb.com,"35.175.60.155, 54.86.158.66, 3.228.155.12, 54.82.222.94, 52.3.189.94, 52.201.131.193, 52.73.58.183, 34.230.162.56","origin-www.airbnb-aws.com, vpc-elb-charon-1316180355.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],origin-www.luxuryretreats.com,"18.235.161.199, 54.82.222.94, 34.230.162.56, 54.86.158.66, 52.201.131.193, 34.206.126.103, 52.73.58.183, 54.84.37.206","origin-www.airbnb.com, origin-www.airbnb-aws.com, vpc-elb-charon-1316180355.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],origin.next.airbnb.com,"23.53.43.51, 23.53.43.56","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],orthrus.airbnb-aws.com,34.235.171.72,"i-08fa3def747e16227.inst.aws.us-east-1.prod.musta.ch, ec2-34-235-171-72.compute-1.amazonaws.com, i-007edd9dfdcc8b344.inst.aws.us-east-1.prod.musta.ch, ec2-54-90-167-43.compute-1.amazonaws.com, i-056b6290ff336c051.inst.aws.us-east-1.prod.musta.ch, ec2-54-91-251-199.compute-1.amazonaws.com, i-0c478dc1ff433ce87.inst.aws.us-east-1.prod.musta.ch, ec2-54-242-98-155.compute-1.amazonaws.com, i-07a67e3d389c41559.inst.aws.us-east-1.prod.musta.ch, ec2-3-82-209-38.compute-1.amazonaws.com, i-02fc6d77b7a1c7fa8.inst.aws.us-east-1.prod.musta.ch, ec2-34-224-61-99.compute-1.amazonaws.com","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,
[x],ote.rpanel.next.airbnb.com,"2.16.241.73, 2.16.241.98","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ovh1.dev.next.airbnb.com,"96.16.54.113, 96.16.54.161","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],p2p.next.airbnb.com,"62.115.252.50, 80.239.137.154","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],page-slot-update-mode-airbnb-vercel-bot.airbnb.app,"76.76.21.93, 76.76.21.22",,"ns1.vercel-dns.com, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],pages.mail.airbnb.com,13.111.140.46,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],pages.mail.luxuryretreats.com,68.232.203.80,pages.virt.s6.exacttarget.com,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,
[x],partners-cx.hoteltonight-test.com,151.101.178.217,u2.shared.global.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,True,fastly,,,,,
[x],partners-desktop.hoteltonight-test.com,"151.101.2.217, 151.101.66.217, 151.101.130.217, 151.101.194.217",u2.shared.global.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,True,fastly,,,,,
[x],partners.hoteltonight-test.com,146.75.118.217,u2.shared.global.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,True,fastly,,,,,
[x],patchwork.next.airbnb.com,"92.122.215.11, 2.20.142.83","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pdu6.blast2s.next.airbnb.com,"23.53.43.51, 23.53.43.56","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],peritus.cspi.next.airbnb.com,"2.20.142.83, 92.122.215.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],persona.hoteltonight-test.com,"10.0.102.220, 10.0.101.162, 10.0.203.239, 10.0.201.131",internal-staging-persona-web-alb-fargate-1067931867.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,"10.0.102.220, 10.0.101.162, 10.0.203.239, 10.0.201.131",
[x],pictures.next.airbnb.com,"2.16.187.11, 2.16.187.115","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pinnacle.merchdirect.next.airbnb.com,"104.126.37.162, 104.126.37.154","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pino.merchdirect.next.airbnb.com,,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pinterest.canary.airbnb.com,34.224.61.99,"orthrus.airbnb-aws.com, i-02fc6d77b7a1c7fa8.inst.aws.us-east-1.prod.musta.ch, ec2-34-224-61-99.compute-1.amazonaws.com, i-07a67e3d389c41559.inst.aws.us-east-1.prod.musta.ch, ec2-3-82-209-38.compute-1.amazonaws.com, i-007edd9dfdcc8b344.inst.aws.us-east-1.prod.musta.ch, ec2-54-90-167-43.compute-1.amazonaws.com","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,
[x],pisirusi1.p2p.next.airbnb.com,"96.16.54.161, 96.16.54.113","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pl.airbnb.com,"2.16.241.73, 2.16.241.98","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],places-h2.hoteltonight-test.com,146.75.122.217,u2.shared.global.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,True,fastly,,,,,
[x],places.feature-googleio1.hoteltonight-test.com,54.144.128.85,,,NOERROR,,,,,,,,,
[x],places.hoteltonight-test.com,146.75.118.217,u2.shared.global.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,True,fastly,,,,,
[x],platform.airbnb.com,"88.221.24.9, 88.221.24.56","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],playground.optustvnow.next.airbnb.com,"95.101.111.158, 95.101.111.163","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],playstationadmin.apiwww.next.airbnb.com,"92.122.215.11, 2.20.142.83","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pm-bounces.airbnb.com,138.197.30.54,pm.mtasv.net,"ns-1077.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"google-site-verification=2ltbW8iunE_pv1YaZoVYbntlT_hNyiAaBkhcO9fgZ8s, google-site-verification=pViDNqSauXskObXnIyWwa2KxIP-CAA9GWpasGALiYek, mailru-verification: 7e478ddcd067e847, v=spf1 include:spf.mtasv.net -all",,,,"p-pm-bounce-smtp01a-aws-useast2a.mtasv.net, p-pm-bounce-smtp01c-aws-useast2c.mtasv.net"
[x],pm.demo.urbandoor.com,,,,NOERROR,,,,,,,,,
[x],pm.urbandoor.com,,,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
