new,host,a,soa,ns,status_code,mx,cname,aaaa,cdn,cdn-name,txt,has_internal_ips,internal_ips,caa
,ip-91.191.71.0.sk.o2.com,91.191.71.0,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.1.sk.o2.com,91.191.71.1,"dns.iol.cz, hostmaster.iol.cz","dns.iol.cz, ns2.tel.cz",NOERROR,,,,,,,,,
,ip-91.191.71.10.sk.o2.com,91.191.71.10,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.100.sk.o2.com,91.191.71.100,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.101.sk.o2.com,91.191.71.101,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.104.sk.o2.com,91.191.71.104,"dns.iol.cz, hostmaster.iol.cz","ns2.tel.cz, dns.iol.cz",NOERROR,,,,,,,,,
,ip-91.191.71.105.sk.o2.com,91.191.71.105,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.106.sk.o2.com,91.191.71.106,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.107.sk.o2.com,91.191.71.107,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.11.sk.o2.com,91.191.71.11,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.110.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.111.sk.o2.com,91.191.71.111,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.112.sk.o2.com,91.191.71.112,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.113.sk.o2.com,91.191.71.113,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.114.sk.o2.com,91.191.71.114,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.116.sk.o2.com,91.191.71.116,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.118.sk.o2.com,91.191.71.118,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.12.sk.o2.com,91.191.71.12,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.120.sk.o2.com,91.191.71.120,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.122.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.123.sk.o2.com,91.191.71.123,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.124.sk.o2.com,91.191.71.124,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.128.sk.o2.com,91.191.71.128,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.129.sk.o2.com,91.191.71.129,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.13.sk.o2.com,91.191.71.13,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.130.sk.o2.com,91.191.71.130,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.131.sk.o2.com,91.191.71.131,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.132.sk.o2.com,91.191.71.132,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.134.sk.o2.com,91.191.71.134,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.135.sk.o2.com,91.191.71.135,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.136.sk.o2.com,91.191.71.136,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.137.sk.o2.com,91.191.71.137,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.138.sk.o2.com,91.191.71.138,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.139.sk.o2.com,91.191.71.139,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.14.sk.o2.com,91.191.71.14,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.140.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.141.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.142.sk.o2.com,91.191.71.142,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.143.sk.o2.com,91.191.71.143,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.144.sk.o2.com,91.191.71.144,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.146.sk.o2.com,91.191.71.146,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.148.sk.o2.com,91.191.71.148,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.15.sk.o2.com,91.191.71.15,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.151.sk.o2.com,91.191.71.151,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.152.sk.o2.com,91.191.71.152,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.153.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.154.sk.o2.com,91.191.71.154,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.155.sk.o2.com,91.191.71.155,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.156.sk.o2.com,91.191.71.156,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.158.sk.o2.com,91.191.71.158,"dns.iol.cz, hostmaster.iol.cz","ns2.tel.cz, dns.iol.cz",NOERROR,,,,,,,,,
,ip-91.191.71.159.sk.o2.com,91.191.71.159,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.163.sk.o2.com,91.191.71.163,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.164.sk.o2.com,91.191.71.164,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.165.sk.o2.com,91.191.71.165,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.166.sk.o2.com,91.191.71.166,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.167.sk.o2.com,91.191.71.167,"dns.iol.cz, hostmaster.iol.cz","ns2.tel.cz, dns.iol.cz",NOERROR,,,,,,,,,
,ip-91.191.71.168.sk.o2.com,91.191.71.168,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.17.sk.o2.com,91.191.71.17,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.170.sk.o2.com,91.191.71.170,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.171.sk.o2.com,91.191.71.171,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.172.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.173.sk.o2.com,91.191.71.173,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.174.sk.o2.com,91.191.71.174,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.175.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.176.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.177.sk.o2.com,91.191.71.177,"dns.iol.cz, hostmaster.iol.cz","ns2.tel.cz, dns.iol.cz",NOERROR,,,,,,,,,
,ip-91.191.71.178.sk.o2.com,91.191.71.178,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.18.sk.o2.com,91.191.71.18,"dns.iol.cz, hostmaster.iol.cz","dns.iol.cz, ns2.tel.cz",NOERROR,,,,,,,,,
,ip-91.191.71.180.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.181.sk.o2.com,91.191.71.181,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.182.sk.o2.com,91.191.71.182,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.183.sk.o2.com,91.191.71.183,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.185.sk.o2.com,91.191.71.185,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.186.sk.o2.com,91.191.71.186,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.187.sk.o2.com,91.191.71.187,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.188.sk.o2.com,91.191.71.188,"dns.iol.cz, hostmaster.iol.cz","ns2.tel.cz, dns.iol.cz",NOERROR,,,,,,,,,
,ip-91.191.71.189.sk.o2.com,91.191.71.189,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.191.sk.o2.com,91.191.71.191,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.195.sk.o2.com,91.191.71.195,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.196.sk.o2.com,91.191.71.196,"dns.iol.cz, hostmaster.iol.cz","ns2.tel.cz, dns.iol.cz",NOERROR,,,,,,,,,
,ip-91.191.71.197.sk.o2.com,91.191.71.197,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.201.sk.o2.com,91.191.71.201,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.202.sk.o2.com,91.191.71.202,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.203.sk.o2.com,91.191.71.203,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.206.sk.o2.com,91.191.71.206,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.207.sk.o2.com,91.191.71.207,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.209.sk.o2.com,91.191.71.209,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.212.sk.o2.com,91.191.71.212,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.213.sk.o2.com,91.191.71.213,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.214.sk.o2.com,91.191.71.214,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.215.sk.o2.com,91.191.71.215,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.216.sk.o2.com,91.191.71.216,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.217.sk.o2.com,91.191.71.217,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.219.sk.o2.com,91.191.71.219,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.22.sk.o2.com,91.191.71.22,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.220.sk.o2.com,91.191.71.220,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.222.sk.o2.com,91.191.71.222,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.223.sk.o2.com,91.191.71.223,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.225.sk.o2.com,91.191.71.225,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.226.sk.o2.com,91.191.71.226,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.227.sk.o2.com,91.191.71.227,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.228.sk.o2.com,91.191.71.228,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.23.sk.o2.com,91.191.71.23,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.230.sk.o2.com,91.191.71.230,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.232.sk.o2.com,91.191.71.232,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.235.sk.o2.com,91.191.71.235,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.242.sk.o2.com,91.191.71.242,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.244.sk.o2.com,91.191.71.244,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.245.sk.o2.com,91.191.71.245,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.248.sk.o2.com,91.191.71.248,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.25.sk.o2.com,91.191.71.25,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.250.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.251.sk.o2.com,91.191.71.251,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.252.sk.o2.com,91.191.71.252,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.253.sk.o2.com,91.191.71.253,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.254.sk.o2.com,91.191.71.254,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.255.sk.o2.com,91.191.71.255,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.26.sk.o2.com,91.191.71.26,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.27.sk.o2.com,91.191.71.27,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.3.sk.o2.com,91.191.71.3,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.30.sk.o2.com,91.191.71.30,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.32.sk.o2.com,91.191.71.32,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.36.sk.o2.com,91.191.71.36,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.37.sk.o2.com,91.191.71.37,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.38.sk.o2.com,91.191.71.38,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.39.sk.o2.com,91.191.71.39,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.4.sk.o2.com,91.191.71.4,"dns.iol.cz, hostmaster.iol.cz","ns2.tel.cz, dns.iol.cz",NOERROR,,,,,,,,,
,ip-91.191.71.42.sk.o2.com,91.191.71.42,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.43.sk.o2.com,91.191.71.43,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.45.sk.o2.com,91.191.71.45,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.46.sk.o2.com,91.191.71.46,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.5.sk.o2.com,91.191.71.5,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.51.sk.o2.com,91.191.71.51,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.54.sk.o2.com,91.191.71.54,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.55.sk.o2.com,91.191.71.55,"dns.iol.cz, hostmaster.iol.cz","ns2.tel.cz, dns.iol.cz",NOERROR,,,,,,,,,
,ip-91.191.71.59.sk.o2.com,91.191.71.59,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.61.sk.o2.com,91.191.71.61,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.62.sk.o2.com,91.191.71.62,"dns.iol.cz, hostmaster.iol.cz","dns.iol.cz, ns2.tel.cz",NOERROR,,,,,,,,,
,ip-91.191.71.63.sk.o2.com,91.191.71.63,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.64.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.65.sk.o2.com,91.191.71.65,"dns.iol.cz, hostmaster.iol.cz","ns2.tel.cz, dns.iol.cz",NOERROR,,,,,,,,,
,ip-91.191.71.67.sk.o2.com,91.191.71.67,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.68.sk.o2.com,91.191.71.68,"dns.iol.cz, hostmaster.iol.cz","dns.iol.cz, ns2.tel.cz",NOERROR,,,,,,,,,
,ip-91.191.71.7.sk.o2.com,91.191.71.7,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.70.sk.o2.com,91.191.71.70,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.71.sk.o2.com,91.191.71.71,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.73.sk.o2.com,91.191.71.73,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.75.sk.o2.com,91.191.71.75,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.79.sk.o2.com,91.191.71.79,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.8.sk.o2.com,91.191.71.8,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.80.sk.o2.com,91.191.71.80,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.82.sk.o2.com,91.191.71.82,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.83.sk.o2.com,91.191.71.83,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.84.sk.o2.com,91.191.71.84,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.86.sk.o2.com,91.191.71.86,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.87.sk.o2.com,91.191.71.87,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.88.sk.o2.com,91.191.71.88,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.90.sk.o2.com,91.191.71.90,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.91.sk.o2.com,91.191.71.91,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.93.sk.o2.com,91.191.71.93,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.94.sk.o2.com,91.191.71.94,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.96.sk.o2.com,91.191.71.96,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.97.sk.o2.com,91.191.71.97,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ip-91.191.71.98.sk.o2.com,91.191.71.98,"dns.iol.cz, hostmaster.iol.cz","dns.iol.cz, ns2.tel.cz",NOERROR,,,,,,,,,
,is.base.de,85.114.159.109,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,isar.o2.de,46.28.184.112,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,ispapps.o2.com,172.17.199.110,"n1.02.net, hostmaster.02.net","n4.02.net, n1.02.net, n2.02.net, n3.02.net",NOERROR,,,,,,,True,172.17.199.110,
,it-protect.o2business.de,,"ns-1937.awsdns-50.co.uk, awsdns-hostmaster.amazon.com","ns-1122.awsdns-12.org, ns-19.awsdns-02.com, ns-1937.awsdns-50.co.uk, ns-841.awsdns-41.net",NOERROR,,it-protect.telefonicatech.com,,,,,,,
,it-sim-karte-aktivierung.blauworld.de,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,jacs.o2.com,158.230.101.61,"n1.02.net, hostmaster.02.net",,NOERROR,,,,,,,,,
,jfm.telefonica.de,82.113.113.177,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,jihg.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,jira-dev.telefonica.de,10.170.48.206,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,True,10.170.48.206,
,jira-ex.telefonica.de,82.113.113.177,"ns.mediaways.net, hostmaster.telefonica.de","ns-2.mediaways.net, ns-3.mediaways.net, ns.mediaways.net",NOERROR,,,,,,,,,
,jira-test.telefonica.de,"10.170.32.89, 10.170.32.69","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,internal-dev-atlas-jira-alb-1-1070175687.eu-central-1.elb.amazonaws.com,,,,,True,"10.170.32.89, 10.170.32.69",
,jira.telefonica.de,"10.170.16.71, 10.170.16.88","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,internal-prod-atlas-jira-alb-1-1092491898.eu-central-1.elb.amazonaws.com,,,,,True,"10.170.16.71, 10.170.16.88",
,jogjauncover.mein.simfinity.de,194.245.166.8,"ns1.p7s1ns.de, domains.prosiebensat1.com",,NOERROR,,,,,,,,,
,john.netzclub.net,,,,NOERROR,"alt2.aspmx.l.google.com, aspmx2.googlemail.com, mailer40.netzclub.net, aspmx3.googlemail.com, alt1.aspmx.l.google.com, aspmx.l.google.com",,,,,,,,
,jss.o2.com,158.230.102.204,"n1.02.net, hostmaster.02.net",,NOERROR,,,,,,,,,
,kampagne.ayyildiz.de,195.230.102.171,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,kana.o2online.de,82.113.113.130,"ns1.o2online.de, domain-de.o2.com",,NOERROR,kana.o2online.de,,,,,,,,
,kappa.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"mailer40.netzclub.net, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx.l.google.com, aspmx3.googlemail.com, aspmx2.googlemail.com",,,,,,,,
,keycloak.dap.next.telefonica.de,"3.124.116.252, 3.126.190.183","ns-2005.awsdns-58.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,"heritage=external-dns,external-dns/owner=default",,,
,keycloak.staging.dap.next.telefonica.de,"3.121.135.34, 3.122.197.72","ns-230.awsdns-28.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,"heritage=external-dns,external-dns/owner=default",,,
,kibana.dap.next.telefonica.de,"3.126.190.183, 3.124.116.252","ns-2005.awsdns-58.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,"heritage=external-dns,external-dns/owner=default",,,
,kibana.staging.dap.next.telefonica.de,"3.122.197.72, 3.121.135.34","ns-230.awsdns-28.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,"heritage=external-dns,external-dns/owner=default",,,
,kiteplatform.telefonica.de,81.45.14.153,"ns1.telefonica.de, hostmaster.de.telefonica.com","ns3.telefonica.de, ns2.telefonica.de, ns1.telefonica.de",NOERROR,,,,,,"ptp3nnhb0gnx7ny7hkm3zq4th3d525sw, v=spf1 ip4:195.235.76.146/31 ip4:81.47.223.244 ip4:81.45.59.242 ip4:195.235.93.200 ip4:195.235.93.44 ~all",,,
,konzole.sk.o2.com,194.228.200.76,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,kreditkarten-bonus.o2.de,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,kuendigung.fonic-mobile.de,212.101.207.139,"ns01.novomind.com, operations.novomind.com",,NOERROR,,"kuendigung-fonic-mobile.novomind.com, fonic.novomind.com",,,,,,,
,kuendigung.netzclub.net,"212.101.207.139, 217.89.146.17, 212.101.212.217, 212.101.212.223","ns01.novomind.com, operations.novomind.com","ns01.novomind.com, ns03.novomind.com, ns02.novomind.com",NOERROR,,"kuendigung-netzclub.novomind.com, fonic.novomind.com",,,,,,,
,kuendigung.turkei-sim.de,212.101.207.139,"ns01.novomind.com, operations.novomind.com",,NOERROR,,"kuendigung-tuerkeisim.novomind.com, fonic.novomind.com",,,,,,,
,kunden-portal.whatsappsim.de,194.245.166.18,"a.ns.joker.com, hostmaster.joker.com",,NOERROR,,,,,,,,,
,kundenportal.whatsappsim.de,194.245.166.7,"a.ns.joker.com, hostmaster.joker.com",,NOERROR,,,,,,,,,
,lab.blau.de,,"ns-449.awsdns-56.com, awsdns-hostmaster.amazon.com","ns-449.awsdns-56.com, ns-824.awsdns-39.net, ns-1121.awsdns-12.org, ns-1841.awsdns-38.co.uk",NOERROR,,,,,,,,,
,lan.moe.alditalk-kundenbetreuung.de,,"ns.udag.de, hostmaster.united-domains.de",,NOERROR,,,,,,,,,
,lax.moe.alditalk-kundenbetreuung.de,89.31.143.1,"ns.udag.de, hostmaster.united-domains.de",,NOERROR,,,,,,,,,
