input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_wildcard_certificate,final_url,tls_mismatched,tls_self_signed,csp_domains_,tls_expired
8a0957ccc0e22453b10119c14c73a487.sf-int.aurasa.telefonica.de,Sign in to your account,200,198870,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.64.0.0/10,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,ctls,login.microsoftonline.com,,443,https://8a0957ccc0e22453b10119c14c73a487.sf-int.aurasa.telefonica.de:443,https,,text/html,GET,20.82.230.178,/,2125685474,20.82.230.178,HSTS,174,False,,Microsoft Corporation,,https://login.microsoftonline.com/5e4aa364-a215-4acd-a560-c4d0299660ef/oauth2/v2.0/authorize?response_type=code&client_id=fefa9d74-638c-4ced-84e7-f10ec7ab335f&redirect_uri=https%3A%2F%2Faura-secure-forms-agent.int.aurasa.telefonica.de%2Fcallback&scope=email+openid+profile,,,,
8a9b83b98d1ef79470953a3aa85b2195.int.aurasa.telefonica.de,404 Not Found,404,146,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.64.0.0/10,8a9b83b98d1ef79470953a3aa85b2195.int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-06T19:24:39Z,2023-12-06T19:24:39Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,da45bb9960cf4601a08d8631bd817440,3972626e40639cc5db9485bffb0eea162b6cc9bc698bbe00257e9fb348dd5fa6,ctls,8a9b83b98d1ef79470953a3aa85b2195.int.aurasa.telefonica.de,azure,443,https://8a9b83b98d1ef79470953a3aa85b2195.int.aurasa.telefonica.de:443,https,,text/html,GET,20.54.37.102,/,1494302000,20.54.37.102,HSTS,8,False,True,Acme Co,,,True,True,,
8base-dev.atlassian.net,Log in with Atlassian account,200,6709,AS16509,AS16509,Unknown,185.166.140.0/22,id.atlassian.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-05-10T00:00:00Z,2023-06-10T23:59:59Z,"CN=*.atlassian.com, O=Atlassian Pty Ltd, L=Sydney, ST=New South Wales, C=AU",*.atlassian.com,atlassian.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,3edf964b3c1544df6bc04b41c5d25da5,e235541fefa6308aeb87159dd7969b5fc42d9794aea6dbcd35a83d242a5ddd53,ctls,id.atlassian.com,,443,https://8base-dev.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.37,/,-1199386611,185.166.143.36,HSTS,1,False,,Atlassian Pty Ltd,True,https://id.atlassian.com/login?continue=https%3A%2F%2Fid.atlassian.com%2Fjoin%2Fuser-access%3Fresource%3Dari%253Acloud%253Ajira%253A%253Asite%252Fc8f00847-282d-42de-9e8c-8274d4a715f1%26continue%3Dhttps%253A%252F%252F8base-dev.atlassian.net%252Fjira&application=jira,,,https://recaptcha.net/,
8c63453419387b6be1a40f5a0aa2bf6b.int.aurasa.telefonica.de,404 Not Found,404,548,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.64.0.0/10,8c63453419387b6be1a40f5a0aa2bf6b.int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-06T19:24:39Z,2023-12-06T19:24:39Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,da45bb9960cf4601a08d8631bd817440,3972626e40639cc5db9485bffb0eea162b6cc9bc698bbe00257e9fb348dd5fa6,ctls,8c63453419387b6be1a40f5a0aa2bf6b.int.aurasa.telefonica.de,azure,443,https://8c63453419387b6be1a40f5a0aa2bf6b.int.aurasa.telefonica.de:443,https,,text/html,GET,20.54.37.102,/,566218143,20.54.37.102,HSTS,14,False,True,Acme Co,,,True,True,,
9.moe.alditalk-kundenbetreuung.de,Domain im Kundenauftrag registriert,200,6637,AS15598,IPX-AS15598,DE,89.31.143.0/24,,,,,,,,,,,,,,,,,,,80,http://9.moe.alditalk-kundenbetreuung.de:80,http,UD Forwarding 3.1,text/html,GET,89.31.143.1,/,-1840324437,89.31.143.1,,1,False,,,,,,,,
9d8a864bbb4759ea8e3e5fdbb54a862b.sf-int.aurasa.telefonica.de,404 Not Found,404,548,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.64.0.0/10,9d8a864bbb4759ea8e3e5fdbb54a862b.sf-int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-08T03:35:48Z,2024-01-08T03:35:48Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,b837fb9556dc2799c2d98ed8af206bb2,9ea9951fdc4572aca9ad8a104b1f353f92ca02c471b9b23223e6dc4264d53371,ctls,9d8a864bbb4759ea8e3e5fdbb54a862b.sf-int.aurasa.telefonica.de,,443,https://9d8a864bbb4759ea8e3e5fdbb54a862b.sf-int.aurasa.telefonica.de:443,https,,text/html,GET,20.82.230.178,/,566218143,20.82.230.178,HSTS,14,False,,Acme Co,,,True,True,,
abfahrt.o2.de,Reiseland Erfolgsprämie,200,1356,AS39227,CORPEX-AS Schauenburgerstrasse 6,DE,194.6.192.0/22,abfahrt.o2.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-03T15:25:14Z,2024-06-03T15:25:13Z,CN=*.reiseland.de,*.reiseland.de,reiseland.de,"CN=AlphaSSL CA - SHA256 - G4, O=GlobalSign nv-sa, C=BE",AlphaSSL CA - SHA256 - G4,GlobalSign nv-sa,62fdc6d0e3cfb910e6b073436a3e921d,0e449589a9e18193fd319c8f6bd752ac5356fe59bc89a9f64ce6465800e9fe3b,ctls,abfahrt.o2.de,,443,https://abfahrt.o2.de:443,https,Apache,text/html,GET,194.6.195.186,/,-1812417198,194.6.195.186,Apache,40,False,,,True,,True,,,
abmeldung.information.o2.de,,200,,AS15224,OMNITURE,US,63.140.60.0/22,abmeldung.information.o2.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-06-03T23:59:59Z,"CN=abmeldung.information.o2.de, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",abmeldung.information.o2.de,abmeldung.information.o2.de,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,0a43b8dd4084d1afddd0b8fa54081d27,0be7bacb79dcf26359352705979c044e9bdfa1f3322fc734e3f7ad0e2fa4031f,ctls,abmeldung.information.o2.de,,443,https://abmeldung.information.o2.de:443,https,jag,,GET,63.140.62.164,/,1936786007,63.140.62.160,HSTS,1,False,,Adobe Systems Incorporated,,,,,,
abmeldung.information.whatsappsim.de,,200,,AS15224,OMNITURE,US,63.140.60.0/22,abmeldung.information.whatsappsim.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-11T00:00:00Z,2023-10-11T23:59:59Z,"CN=abmeldung.information.whatsappsim.de, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",abmeldung.information.whatsappsim.de,abmeldung.information.whatsappsim.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1c4f46877acce165f246cff19e39ad32,84bcf53fc205427fb39825e4e034f3487206515a4629f9106610b69cd9374e23,ctls,abmeldung.information.whatsappsim.de,,443,https://abmeldung.information.whatsappsim.de:443,https,jag,,GET,63.140.62.160,/,1936786007,63.140.62.135,HSTS,1,False,,Adobe Systems Incorporated,,,,,,
ac.o2online.de,HTTP Status 404 – Not Found,404,678,AS6805,TDDE-ASN1,DE,82.113.96.0/19,ac.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,ac.o2online.de,,443,https://ac.o2online.de:443,https,,text/html,GET,82.113.101.225,/,-418615081,82.113.101.225,Varnish,1,False,,Telefónica Germany GmbH & Co. OHG,True,,,,,
acs.ncc.de.o2.com,404 Not Found,404,198,AS6805,TDDE-ASN1,DE,82.113.96.0/19,acs.ncc.de.o2.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-11T00:00:00Z,2023-11-11T23:59:59Z,"CN=acs.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",acs.o2online.de,acs.o2online.de,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a48bdcd447a5781fa45c2cc83119b607,feaa0a3059c3bd276cd82e489620c8784fd5e8e57f659b9e219d7a2da6150f19,ctls,acs.ncc.de.o2.com,,443,https://acs.ncc.de.o2.com:443,https,Apache,text/html,GET,82.113.127.253,/,1891804387,82.113.127.253,Apache,8,False,,Telefónica Germany GmbH & Co. OHG,,,True,,,
adm.ortelmobile.de,Ortel Außendienst New,200,3325,AS24940,HETZNER-AS,DE,168.119.0.0/16,adm.ortelmobile.de,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-02T00:00:00Z,2024-03-29T23:59:59Z,"CN=adm.ortelmobile.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",adm.ortelmobile.de,adm.ortelmobile.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d6a446028ccb541b0b8e83f8900fd79b,34bc539abbd91a61385bd39e4098c4590551c370e0bd2f63f158112ec7af4f16,ctls,adm.ortelmobile.de,,443,https://adm.ortelmobile.de:443,https,Apache,text/html,GET,168.119.112.51,/,-2121342859,2a01:4f8:c2c:d3e2::2,PHP,90,False,,Telefónica Germany GmbH & Co. OHG,,,,,,
admin.digitalphone.o2business.de,Login - Digital Phone,200,19131,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,admin.digitalphone.o2business.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-09T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.digitalphone.o2business.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.digitalphone.o2business.de,digitalphone.o2business.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5fe5653e626845f8a66cb9007511f576,00630a72acd909e004b21b8fbcc4b70ece6210859362fba1174ad73169f26961,ctls,admin.digitalphone.o2business.de,,443,https://admin.digitalphone.o2business.de:443,https,NFON AG,text/html,GET,109.68.97.161,/,129457226,109.68.97.161,HSTS,1,False,,Telefónica Germany GmbH & Co. OHG,True,https://admin.digitalphone.o2business.de/login;jsessionid=2e2adc8d3100b3f076e4075c57c3?p_p_id=58&p_p_lifecycle=0&_58_redirect=%2F,,,,
admin.o2online.de,o2 Business Hotline: Kontakt & Telefonnummer finden,200,329944,AS13335,CLOUDFLARENET,US,141.101.90.0/24,www.o2business.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,www.o2business.de,cloudflare,443,https://admin.o2online.de:443,https,,text/html,GET,141.101.90.96,/,-1510305859,2a06:98c1:3200::90:2,Java,4907,False,True,Telefónica Germany GmbH & Co. OHG,True,https://www.o2business.de/service/hilfe-kontakt/hotlines/,True,,,
administratoreloper.moe.alditalk-kundenbetreuung.de,Domain im Kundenauftrag registriert,200,6637,AS15598,IPX-AS15598,DE,89.31.143.0/24,,,,,,,,,,,,,,,,,,,80,http://administratoreloper.moe.alditalk-kundenbetreuung.de:80,http,UD Forwarding 3.1,text/html,GET,89.31.143.1,/,-1840324437,89.31.143.1,,1,False,,,,,,,,
ads.o2online.de,"o2 | Mobilfunkanbieter für Handytarif, Smartphone & Internet",200,171088,AS15598,IPX-AS15598,DE,193.239.185.0/24,www.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,www.o2online.de,,443,https://ads.o2online.de:443,https,Apache,text/html,GET,193.239.185.89,/,822597874,193.239.185.89,Varnish,3391,False,,Telefónica Germany GmbH & Co. OHG,True,https://www.o2online.de,,,,
aktion.ayyildiz.de,Ay Yildiz,200,1047,AS41372,VELTI-AS,GR,195.230.102.0/24,aktion.ayyildiz.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-23T00:00:00Z,2023-08-23T23:59:59Z,CN=aktion.ayyildiz.de,aktion.ayyildiz.de,www.aktion.ayyildiz.de,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,e593b2e4d554ca85c30d538c69ca05bc,a347c0159e0019416e299da68833dbd674e5544882aebdd8bedfa5621550e0e6,ctls,aktion.ayyildiz.de,,443,https://aktion.ayyildiz.de:443,https,Apache,text/html,GET,195.230.102.171,/,116323821,195.230.102.171,HSTS,4,False,,,,,,,,
aktion.blauworld.de,konsoleH :: Login,200,6062,AS24940,HETZNER-AS,DE,78.46.0.0/15,aktion.blauworld.de,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-14T00:00:00Z,2023-11-03T23:59:59Z,CN=*.your-server.de,*.your-server.de,your-server.de,"CN=Thawte TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",Thawte TLS RSA CA G1,DigiCert Inc,9bc132f109bdd28e750b2aabd5b0d93e,6b7a4448dc60de8e542a1852f14621facd24ed12aa189d730328d1543f0a2558,ctls,aktion.blauworld.de,,443,https://aktion.blauworld.de:443,https,Apache,text/html,GET,78.46.156.196,/,1383476439,78.46.156.196,Apache,107,False,,,True,,True,,,
alditalk-kundenbetreuung.de,403 Forbidden,403,199,AS5517,CSL,DE,194.245.0.0/16,login.alditalk-kundenbetreuung.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,login.alditalk-kundenbetreuung.de,,443,https://alditalk-kundenbetreuung.de:443,https,Apache,text/html,GET,194.245.166.2,/,-1601580370,194.245.166.2,Apache,8,False,,Telefónica Germany GmbH & Co. OHG,True,https://login.alditalk-kundenbetreuung.de:443/goto/cookies-aktivieren,True,,,
alertmanager.dev.dap.next.telefonica.de,403 Forbidden,403,146,AS16509,AS16509,Unknown,18.200.0.0/14,alertmanager.dev.dap.next.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-27T03:32:34Z,2023-06-25T03:32:33Z,CN=*.dev.dap.next.telefonica.de,*.dev.dap.next.telefonica.de,*.schmidr.dev.dap.next.telefonica.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,602a25f8e054f2615cb306a86d9b76bf,707f67c810fe68276be5287056592b9d9d6d9a750d5fa0dec4896c99ccd294de,ctls,alertmanager.dev.dap.next.telefonica.de,,443,https://alertmanager.dev.dap.next.telefonica.de:443,https,,text/html,GET,18.192.102.48,/,-1561873722,3.123.109.84,,8,False,,,True,,,,,
alertmanager.staging.dap.next.telefonica.de,403 Forbidden,403,146,AS16509,AS16509,Unknown,3.144.0.0/13,alertmanager.staging.dap.next.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-28T03:34:13Z,2023-07-27T03:34:12Z,CN=*.staging.dap.next.telefonica.de,*.staging.dap.next.telefonica.de,*.staging.dap.next.telefonica.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,aa78d38580f9c61266fe2920f710cb21,e4e721d1df1c4c88a1f60ba646e2fa149370376b2f1789974e7eea9a0b126f5d,ctls,alertmanager.staging.dap.next.telefonica.de,,443,https://alertmanager.staging.dap.next.telefonica.de:443,https,,text/html,GET,3.122.197.72,/,-1561873722,3.121.135.34,,8,False,,,True,,,,,
alm-sso.telefonica.de,,403,1,AS6805,TDDE-ASN1,DE,82.113.96.0/19,alm-sso.telefonica.de,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2023-02-02T00:00:00Z,2024-03-04T23:59:59Z,"CN=*.telefonica.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.telefonica.de,*.telefonica.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3744b97282ac2b7c472a4e7df2dd8dd9,a021b50d4bea45a91731cbe0733a0abe4a1ca577d36ac7b9ea0706c9a965f146,ctls,alm-sso.telefonica.de,,443,https://alm-sso.telefonica.de:443,https,,text/html,GET,82.113.113.177,/,1631801191,82.113.113.177,HSTS,1,False,,Telefónica Germany GmbH & Co. OHG,True,,,,,
angebote.blau.de,Mobilfunkanbieter: So günstig geht mobil | Blau entdecken,200,106066,AS15598,IPX-AS15598,DE,193.239.185.0/24,www.blau.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,www.blau.de,,443,https://angebote.blau.de:443,https,Apache,text/html,GET,193.239.185.61,/,822597874,193.239.185.61,Varnish,1745,False,,Telefónica Germany GmbH & Co. OHG,True,https://www.blau.de,True,,,
angebote.webviews.blau.de,Angebote,200,3111,AS16509,AMAZON-02,US,52.222.220.0/23,angebote.webviews.blau.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-11-17T23:59:59Z,CN=angebote.webviews.blau.de,angebote.webviews.blau.de,www.angebote.webviews.o2online.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,aecc94bd00d9cc604c7d872081ff4608,107782abf4e73fa9a052c0a3cd1a8c154a923b23064a2403bf46a338be2f5f26,ctls,angebote.webviews.blau.de,cloudfront,443,https://angebote.webviews.blau.de:443,https,AmazonS3,text/html,GET,52.222.214.79,/,-1056318921,2600:9000:223d:4a00:6:44d0:8a40:93a1,Amazon Web Services,61,False,True,,,,,,,
angebote.webviews.o2online.de,Angebote,200,3111,AS16509,AMAZON-02,US,52.222.220.0/23,angebote.webviews.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-11-17T23:59:59Z,CN=angebote.webviews.blau.de,angebote.webviews.blau.de,www.angebote.webviews.o2online.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,aecc94bd00d9cc604c7d872081ff4608,107782abf4e73fa9a052c0a3cd1a8c154a923b23064a2403bf46a338be2f5f26,ctls,angebote.webviews.o2online.de,cloudfront,443,https://angebote.webviews.o2online.de:443,https,AmazonS3,text/html,GET,52.222.214.79,/,-1056318921,52.222.214.76,Amazon Web Services,61,False,True,,,,,,,
anwww.alditalk-kundenbetreuung.de,403 Forbidden,403,199,AS5517,CSL,DE,194.245.0.0/16,login.alditalk-kundenbetreuung.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,login.alditalk-kundenbetreuung.de,,443,https://anwww.alditalk-kundenbetreuung.de:443,https,Apache,text/html,GET,194.245.166.2,/,-1601580370,194.245.166.2,Apache,8,False,,Telefónica Germany GmbH & Co. OHG,True,https://login.alditalk-kundenbetreuung.de:443/goto/cookies-aktivieren,True,,,
api.fonic-mobile.de,FONIC mobile,200,207905,AS12638,AS12638 Duesseldorf,DE,212.23.96.0/19,api.fonic-mobile.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-10T00:00:00Z,2024-03-05T23:59:59Z,"CN=*.fonic-mobile.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.fonic-mobile.de,fonic-mobile.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a5c9966609764b730a27f90443cef9b9,95eea5f3dcea27d0758dc984571c43041741e5d0fbb8c2b33993a67e78410e8a,ctls,api.fonic-mobile.de,,443,https://api.fonic-mobile.de:443,https,Apache,text/html,GET,212.23.125.154,/,-458757640,212.23.125.154,Vue.js,9,False,,Telefónica Germany GmbH & Co. OHG,True,,,,https://sentry.fonic.de,
api.fonic.de,FONIC,200,257455,AS12638,AS12638 Duesseldorf,DE,212.23.96.0/19,api.fonic.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-10T00:00:00Z,2024-03-12T23:59:59Z,"CN=*.fonic.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.fonic.de,fonic.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,885eb018185d2159c3e61082ec9faa5f,a87a91f0f37b85c7412bd11732cfa249b78865f014eef572a05398276e4a91b9,ctls,api.fonic.de,,443,https://api.fonic.de:443,https,Apache,text/html,GET,212.23.125.147,/,-931432872,212.23.125.147,Vue.js,9,False,,Telefónica Germany GmbH & Co. OHG,True,,,,https://vc.hotjar.io,
api.nica-live.telefonica.de,Your Azure Function App is up and running.,200,150093,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,51.116.0.0/16,api.nica-live.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-15T00:00:00Z,2023-07-15T23:59:59Z,CN=api.nica-live.telefonica.de,api.nica-live.telefonica.de,api.nica-live.telefonica.de,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",fe3e75e708321cb558e25b7c53e50b90,dd10510255fff11f7f0f5c1c4dc985fcb8360578714884af04f4f54d11d39a71,ctls,api.nica-live.telefonica.de,azure,443,https://api.nica-live.telefonica.de:443,https,,text/html,GET,51.116.145.38,/,-1840324437,51.116.145.38,HSTS,300,False,True,,,,,,,
api.nica-test.telefonica.de,Your Azure Function App is up and running.,200,150093,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,51.116.0.0/16,api.nica-test.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-04T00:00:00Z,2023-07-04T23:59:59Z,CN=api.nica-test.telefonica.de,api.nica-test.telefonica.de,api.nica-test.telefonica.de,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",b72906b5acca05cb320dedba3e56a62e,1085188d6dabdfa84f5e61cf976f927cb25807980d105dd0b12d3dd5981bd097,ctls,api.nica-test.telefonica.de,azure,443,https://api.nica-test.telefonica.de:443,https,,text/html,GET,51.116.145.38,/,-1840324437,51.116.145.38,HSTS,300,False,True,,,,,,,
