new,host,a,status_code,mx,soa,ns,aaaa,cname,cdn,cdn-name,txt,caa,has_internal_ips,internal_ips,ptr
[x],analytics.talx.com,12.148.77.205,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],andghi.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],andhika.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],andyf1.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],anscers.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],anywidget.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],ap.healthefx.us,"54.198.218.128, 3.210.142.237",NOERROR,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,ey-cc-alb-1419683358.us-east-1.elb.amazonaws.com,,,,,,,
[x],api-census.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com, ibloxgrid11.equifax.com",,,,,,,,,,
[x],api-intg07.kount.com,"44.240.211.80, 54.214.165.240, 100.21.129.45",NOERROR,,"ns-1289.awsdns-33.org, awsdns-hostmaster.amazon.com",,,,,,,,,,
[x],api-intg10.kount.com,"52.10.98.138, 52.10.176.63, 52.88.178.222",NOERROR,,"ns-1289.awsdns-33.org, awsdns-hostmaster.amazon.com",,,,,,,,,,
[x],api-intg11.kount.com,,NOERROR,,"ns-1289.awsdns-33.org, awsdns-hostmaster.amazon.com",,,,,,,,,,
[x],api-qa.instatouch.equifax.com,107.162.147.48,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],api-sandbox.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],api-sandbox.midigator.com,"44.231.203.50, 54.148.77.82, 54.184.176.53",NOERROR,,"ns-67.awsdns-08.com, awsdns-hostmaster.amazon.com",,,,,,"heritage=external-dns,external-dns/owner=us-west-2-prod-eks,external-dns/resource=service/ingress-nginx-public/ingress-nginx-public-controller",,,,
[x],api-uat.eport.equifax.com,,NOERROR,,"internal.akadns.net, hostmaster.akamai.com",,,api-uat-eport-transition.usis.ext.gslb.akadns.net,True,google,,,,,
[x],api.auth-router.mobileconnect.equifax.com,198.51.158.243,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],api.auth.mobileconnect.equifax.com,198.51.158.242,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],api.beta.kount.net,,NOERROR,,"daisy.ns.cloudflare.com, dns.cloudflare.com",,,,True,cloudflare,,,,,
[x],api.demo.kount.net,"104.16.181.187, 104.16.182.187, 104.16.179.187, 104.16.178.187, 104.16.180.187",NOERROR,,"daisy.ns.cloudflare.com, dns.cloudflare.com",,"2606:4700::6810:b4bb, 2606:4700::6810:b5bb, 2606:4700::6810:b3bb, 2606:4700::6810:b2bb, 2606:4700::6810:b6bb",,True,cloudflare,,,,,
[x],api.dev.equifax.com,34.241.162.188,NOERROR,,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,,"efxus-nonprod-dev.apigee.net, efxus-nonprod.dn.apigee.net",,,,,,,
[x],api.devqa.equifax.com,34.241.162.139,NOERROR,,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,,"equifax-dev-qa.apigee.net, equifax.dn.apigee.net",,,,,,,
[x],api.devsandbox.equifax.com,34.241.162.188,NOERROR,,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com","ns-1346.awsdns-40.org, ns-1671.awsdns-16.co.uk, ns-58.awsdns-07.com, ns-925.awsdns-51.net",,"efxus-nonprod-devsandbox.apigee.net, efxus-nonprod.dn.apigee.net",,,,,,,
[x],api.devsandbox.latam.equifax.com,35.203.4.249,NOERROR,,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,,"efxlatam-nonprod-gcp-devsandbox.apigee.net, rgne1drt001-0-routers.dn.apigee.net",True,google,,,,,
[x],api.digitalid.mobileconnect.equifax.com,107.162.157.11,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],api.econsumer.equifax.com,216.46.96.12,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],api.efficientforms.com,"44.230.191.184, 44.233.79.105, 34.215.23.191",NOERROR,,"ns-508.awsdns-63.com, awsdns-hostmaster.amazon.com",,,d-pwi6ei5r5b.execute-api.us-west-2.amazonaws.com,,,,,,,
[x],api.employersedge.com,216.46.127.163,NOERROR,"alt4.aspmx.l.google.com, alt3.aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx.l.google.com","ibloxgrid4.equifax.com, hostmaster.equifax.com","a16-66.akam.net, a14-64.akam.net, a3-66.akam.net, pdns105.ultradns.com, a1-111.akam.net, pdns105.ultradns.net, pdns105.ultradns.biz, a11-64.akam.net, a4-66.akam.net, pdns105.ultradns.org",,edgeclaims.com,,,"0ed1fe018ac888e2c78c1c4806bdf8e4c641db4c89, v=spf1 include:%{i}._ip.%{h}._ehlo.%{d}._spf.vali.email ~all, google-site-verification=Uk3PNrdf4X2ge5GJsNalsuvW0dZgZ3ZRvTVPINvUk6I",,,,
[x],api.eport.equifax.com,,NOERROR,,"internal.akadns.net, hostmaster.akamai.com","pdns105.ultradns.org, pdns105.ultradns.net, pdns105.ultradns.com, pdns105.ultradns.biz, a4-66.akam.net, a3-66.akam.net, a16-66.akam.net, a14-64.akam.net, a11-64.akam.net, a1-111.akam.net",,api-eport.usis.ext.gslb.akadns.net,True,google,,,,,
[x],api.equifax.cl,165.183.93.90,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],api.equifax.com,34.237.118.186,NOERROR,,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,,"efxus-prod.apigee.net, efxus.dn.apigee.net",,,,,,,
[x],api.hiretech.com,3.20.141.153,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],api.i9advantage.com,107.162.162.117,NOERROR,,"ns30.secure-24.net, hostmaster.secure-24.net",,,,,,,,,,
[x],api.kount.com,"34.223.163.70, 35.160.135.200, 52.88.176.151",NOERROR,,"ns-1289.awsdns-33.org, awsdns-hostmaster.amazon.com",,,,,,,,,,
[x],api.kount.net,"104.16.180.187, 104.16.179.187, 104.16.178.187, 104.16.182.187, 104.16.181.187",NOERROR,,"daisy.ns.cloudflare.com, dns.cloudflare.com",,"2606:4700::6810:b4bb, 2606:4700::6810:b3bb, 2606:4700::6810:b5bb, 2606:4700::6810:b6bb, 2606:4700::6810:b2bb",,True,cloudflare,,,,,
[x],api.latam.equifax.com,35.203.11.173,NOERROR,,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,,"efxlatam-gcp-prod.apigee.net, pgno9f7a91f0-routers.dn.apigee.net",True,google,,,,,
[x],api.load.equifax.com,35.86.102.250,NOERROR,,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,,"efxus-nonprod-load.apigee.net, efxus-nonprod.dn.apigee.net",,,,,,,
[x],api.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com, ibloxgrid4.equifax.com",,,,,,,,,,
[x],api.midigator.com,"54.148.77.82, 54.184.176.53, 44.231.203.50",NOERROR,,"ns-67.awsdns-08.com, awsdns-hostmaster.amazon.com",,,,,,"heritage=external-dns,external-dns/owner=us-west-2-prod-eks,external-dns/resource=service/ingress-nginx-public/ingress-nginx-public-controller",,,,
[x],api.mortgage.equifax.com,,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],api.qa.equifax.com,34.241.162.188,NOERROR,,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,,"efxus-nonprod-qa.apigee.net, efxus-nonprod.dn.apigee.net",,,,,,,
[x],api.sandbox.latam.equifax.com,35.203.11.173,NOERROR,,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,,"efxlatam-gcp-sandbox.apigee.net, pgno9f7a91f0-routers.dn.apigee.net",True,google,,,,,
[x],api.supplier.equifax.com,12.148.77.20,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],api.uat-wotc.equifax.com,34.95.106.53,NOERROR,,"internal.akadns.net, hostmaster.akamai.com",,,uat-wotc.ews.ext.gslb.akadns.net,True,google,,,,,
[x],api.uat.equifax.com,34.237.118.103,NOERROR,,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,,"efxus-uat.apigee.net, efxus.dn.apigee.net",,,,,,,
[x],api.wageverify.com,54.191.206.5,NOERROR,"alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com","ns31.domaincontrol.com, dns.jomax.net","ns31.domaincontrol.com, ns32.domaincontrol.com",,wageverify.com,,,"google-site-verification=aIAvv6O3Ep_sUuymaf-C2Akurm2LaPV_93Oq-nx3S2I, google-site-verification=kw7jnQqIgqLb6pn0GK1yDdtsZZJ1FQ8MLv6EPGyvUT8, E0Q4U52306, v=spf1 include:spf.protection.outlook.com include:mail.zendesk.com -all",,,,
[x],apiauth2.i9advantage.com,107.162.162.120,NOERROR,,"ns30.secure-24.net, hostmaster.secure-24.net",,,,,,,,,,
[x],apiauthtest.i9advantage.com,107.162.137.50,NOERROR,,"ns30.secure-24.net, hostmaster.secure-24.net",,,,,,,,,,
[x],apis.equifax.com,"35.172.72.223, 35.174.149.134, 107.22.140.221, 35.173.23.255",NOERROR,,"ns-1268.awsdns-30.org, awsdns-hostmaster.amazon.com",,,prodefx.lb.anypointdns.net,,,,,,,
[x],app-intg07.kount.com,"18.66.97.67, 18.66.97.60, 18.66.97.99, 18.66.97.127",NOERROR,,"ns-1289.awsdns-33.org, awsdns-hostmaster.amazon.com",,,,True,cloudfront,,,,,
[x],app-intg10.kount.com,195.46.39.1,NOERROR,,,,,,True,cloudfront,,,,,
[x],app-qa06.kount.com,,NOERROR,,"ns-1289.awsdns-33.org, awsdns-hostmaster.amazon.com",,,,True,cloudfront,,,,,
[x],app-qa07.kount.com,"52.222.139.117, 52.222.139.15, 52.222.139.71, 52.222.139.39",NOERROR,,"ns-1289.awsdns-33.org, awsdns-hostmaster.amazon.com",,,,True,cloudfront,,,,,
[x],app-sandbox.kount.com,"18.65.39.63, 18.65.39.115, 18.65.39.40, 18.65.39.119",NOERROR,,"ns-1289.awsdns-33.org, awsdns-hostmaster.amazon.com",,,,True,cloudfront,,,,,
[x],app.i2verify.com,,NOERROR,,"internal.akadns.net, hostmaster.akamai.com",,,app-i2verify.ews.ext.gslb.akadns.net,,,,,,,
[x],app.inform.equifax.com,209.167.231.15,NOERROR,,"ns1.p201.dns.oraclecloud.net, hostmaster.eloqua.com","ns2.p201.dns.oraclecloud.net, ns3.p201.dns.oraclecloud.net, ns4.p201.dns.oraclecloud.net, ns1.p201.dns.oraclecloud.net",,now.eloqua.com,,,,,,,
[x],app.kount.com,"18.66.147.53, 18.66.147.23, 18.66.147.31, 18.66.147.37",NOERROR,,"ns-1289.awsdns-33.org, awsdns-hostmaster.amazon.com",,,,True,cloudfront,,,,,
[x],app.midigator.com,"54.148.77.82, 44.231.203.50, 54.184.176.53",NOERROR,,"ns-67.awsdns-08.com, awsdns-hostmaster.amazon.com",,,,,,"heritage=external-dns,external-dns/owner=us-west-2-prod-eks,external-dns/resource=service/ingress-nginx-public/ingress-nginx-public-controller",,,,
[x],app.solutions-ca.equifax.com,147.154.0.188,NOERROR,,"ns1.p201.dns.oraclecloud.net, hostmaster.t.en25.com",,,"s136591222.t.en25.com, p03j.t.en25.com",True,oracle,,,,,
[x],app.uk.partner.equifax.com,209.167.231.15,NOERROR,,"ns1.p201.dns.oraclecloud.net, hostmaster.eloqua.com",,,now.eloqua.com,,,,,,,
[x],app1-privista-com.equifax.com,216.46.96.189,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],apply.bankfeeds.datacredito3.com,190.122.100.86,NOERROR,,"DNS101.REGISTER.com, root.REGISTER.com",,,,,,,,,,
[x],apply.equifax.com,,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],appoint.efficientforms.com,"35.161.52.86, 54.71.191.131",NOERROR,,"ns-1163.awsdns-17.org, awsdns-hostmaster.amazon.com",,,,,,,,,,
[x],apptesting.talx.com,12.19.61.179,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],arnim.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],as2.healthefx.us,54.175.21.123,NOERROR,,"ns-1340.awsdns-39.org, awsdns-hostmaster.amazon.com",,,,,,,,,,
[x],aspftp3.talx.com,12.10.115.183,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],aspguru.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],aspmx.l.google.com.equifax.com.pe,173.194.205.26,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],aspwebtest.talx.com,12.10.115.210,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],assets.equifax.com,152.199.23.217,NOERROR,,"ns1.omicroncdn.net, noc.edgecast.com",,,"efxglobal.azureedge.net, efxglobal.ec.azureedge.net, cs1221.wpc.omicroncdn.net",,,,,,,
[x],astest-ie.equifax.com,"76.223.106.8, 13.248.244.122",NOERROR,,"ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com","ns-1484.awsdns-57.org, ns-1949.awsdns-51.co.uk, ns-409.awsdns-51.com, ns-609.awsdns-12.net",,"efxtest-ie-us.customdomains.oktapreview.com, op3-custom-crtrs.oktapreview.com, op3-custom-crtrs.oktaedge.oktapreview.com, a556120ce37110a35.awsglobalaccelerator.com",,,,,,,
[x],astest4-ie.equifax.com,"13.248.244.122, 76.223.106.8",NOERROR,,"ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",,,"efxtest4-ie-us.customdomains.oktapreview.com, op3-custom-crtrs.oktapreview.com, op3-custom-crtrs.oktaedge.oktapreview.com, a556120ce37110a35.awsglobalaccelerator.com",,,,,,,
[x],asthmafree.tok.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],atlaccess.equifax.com,12.13.55.65,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],atlassoa.cps-dev.equifax.com,216.46.110.148,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],atlassoa.cps-qa.equifax.com,216.46.110.127,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],atlassoa.cps-qa2.equifax.com,165.183.168.81,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],atlassoa.cps-qa3.equifax.com,165.183.168.82,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],atlassoa.cps-qa4.equifax.com,165.183.168.83,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],atlassoa.cps-qa5.equifax.com,165.183.168.98,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],atlassoa.cps-run.equifax.com,216.46.110.168,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],atlassoa.cps-uat104.equifax.com,216.46.110.159,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],atllyncextws.equifax.com,12.13.55.64,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],atlppag03.equifax.com,216.46.107.36,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],attcaslite.interconnect.equifax.com,147.146.41.230,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],attcrsm.icsaas.equifax.com,,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],aubsymoen.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],aurico.i9advantage.com,67.216.185.228,NOERROR,,"ns30.secure-24.net, hostmaster.secure-24.net",,,nh-webpw01.secure.i9advantage.com,,,,,,,
[x],auth-demo-intg10.kount.com,"108.156.60.126, 108.156.60.55, 108.156.60.118, 108.156.60.47",NOERROR,,"ns-1289.awsdns-33.org, awsdns-hostmaster.amazon.com","ns-1289.awsdns-33.org, ns-1814.awsdns-34.co.uk, ns-416.awsdns-52.com, ns-662.awsdns-18.net",,,True,cloudfront,,,,,
[x],auth-demo-qa06.kount.com,"99.86.4.8, 99.86.4.16, 99.86.4.33, 99.86.4.102",NOERROR,,"ns-1289.awsdns-33.org, awsdns-hostmaster.amazon.com",,,,True,cloudfront,,,,,
[x],auth-intg10.kount.com,"65.9.55.17, 65.9.55.104, 65.9.55.113, 65.9.55.58",NOERROR,,"ns-1289.awsdns-33.org, awsdns-hostmaster.amazon.com",,,,True,cloudfront,,,,,
[x],auth-sandbox.kount.com,"18.173.233.122, 18.173.233.102, 18.173.233.72, 18.173.233.96",NOERROR,,"ns-1289.awsdns-33.org, awsdns-hostmaster.amazon.com",,,,True,cloudfront,,,,,
[x],auth.au.equifax.com,"103.23.217.131, 103.23.219.131",NOERROR,,"sydp-gtm.mgt.equifax.com.gslb.au.equifax.com, hostmaster.sydp-gtm.mgt.equifax.com.gslb.au.equifax.com",,,auth.au.prod.ext.gslb.au.equifax.com,,,,,,,
[x],auth.ca.equifax.com,192.203.158.43,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],auth.dr.uk.equifax.com,216.46.124.50,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],auth.ews.us.equifax.com,"3.15.167.136, 3.15.167.137, 3.15.167.135",NOERROR,,"ns-1513.awsdns-61.org, awsdns-hostmaster.amazon.com",,,"equifax-ecbsv-us-gcp.customdomains.okta.com, ok10-custom-crtrs.okta.com, ok10-crtr-custom-domains-41811ec0e0ad12fb.elb.us-east-2.amazonaws.com",,,,,,,
[x],auth.hiretech.com,3.20.141.153,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],auth.latam.equifax.com,,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],auth0.atl.equifax.com,216.46.96.100,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],auth1.atl.equifax.com,216.46.96.101,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],auth2-mum.equifax.com,121.241.250.189,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],auth2.ca.equifax.com,216.46.126.65,NOERROR,,"internal.akadns.net, hostmaster.akamai.com",,,auth2-ca.gcs.ext.gslb.akadns.net,,,,,,,
[x],auth2.dr.uk.equifax.com,216.46.124.50,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,auth.dr.uk.equifax.com,,,,,,,
[x],auth2.in.equifax.com,121.241.250.189,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,auth2-mum.equifax.com,,,,,,,
[x],auth3.equifax.com,,NOERROR,,,,,,,,,,,,
[x],authsvc-alpha-apac.equifax.com,"35.71.156.117, 52.223.1.182",NOERROR,,"ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",,,"efxalpha-apac.customdomains.okta.com, ok8-custom-crtrs.okta.com, ok8-custom-crtrs.oktaedge.okta.com, ae17847cd3020b115.awsglobalaccelerator.com",,,,,,,
[x],authsvc-alpha-fr.equifax.com,"3.15.167.137, 3.15.167.135, 3.15.167.136",NOERROR,,"ns-1513.awsdns-61.org, awsdns-hostmaster.amazon.com",,,"efxalphafedramp.customdomains.okta.com, ok10-custom-crtrs.okta.com, ok10-crtr-custom-domains-41811ec0e0ad12fb.elb.us-east-2.amazonaws.com",,,,,,,
[x],authsvc-alpha.equifax.com,"3.33.189.110, 15.197.181.212",NOERROR,,"ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",,,"efxalpha.customdomains.okta.com, ok11-custom-crtrs.okta.com, ok11-custom-crtrs.oktaedge.okta.com, af77c9e516730cc51.awsglobalaccelerator.com",,,,,,,
[x],authsvc-beta-eu.equifax.com,"15.197.195.200, 3.33.238.178",NOERROR,,"ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",,,"efxbeta-eu.customdomains.okta.com, ok9-custom-crtrs.okta.com, ok9-custom-crtrs.oktaedge.okta.com, ac4b547508e00da8e.awsglobalaccelerator.com",,,,,,,
[x],authsvc-beta-fr.equifax.com,"3.15.167.135, 3.15.167.136, 3.15.167.137",NOERROR,,"ns-1513.awsdns-61.org, awsdns-hostmaster.amazon.com",,,"efxbetafedramp.customdomains.okta.com, ok10-custom-crtrs.okta.com, ok10-crtr-custom-domains-41811ec0e0ad12fb.elb.us-east-2.amazonaws.com",,,,,,,
[x],authsvc-dev.igm.au.equifax.com,"35.71.156.117, 52.223.1.182",NOERROR,,"ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",,,"efxalpha-igm-au-bb.customdomains.okta.com, ok8-custom-crtrs.okta.com, ok8-custom-crtrs.oktaedge.okta.com, ae17847cd3020b115.awsglobalaccelerator.com",,,,,,,
[x],authsvc-sandbox.equifax.com,"3.33.189.110, 15.197.181.212",NOERROR,,"ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",,,"equifaxb2b-trial.customdomains.okta.com, ok11-custom-crtrs.okta.com, ok11-custom-crtrs.oktaedge.okta.com, af77c9e516730cc51.awsglobalaccelerator.com",,,,,,,
[x],authsvc.igm.eu.equifax.com,"3.33.238.178, 15.197.195.200",NOERROR,,"ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",,,"equifax-igm-eu-ec9.customdomains.okta.com, ok9-custom-crtrs.okta.com, ok9-custom-crtrs.oktaedge.okta.com, ac4b547508e00da8e.awsglobalaccelerator.com",,,,,,,
[x],autoconnect-uat.equifax.com,34.95.106.35,NOERROR,,"internal.akadns.net, hostmaster.akamai.com",,,autoconnect-uat.usis.ext.gslb.akadns.net,True,google,,,,,
[x],autoconnect.equifax.com,34.95.106.36,NOERROR,,"internal.akadns.net, hostmaster.akamai.com",,,autoconnect.usis.ext.gslb.akadns.net,True,google,,,,,
[x],autodiscover.employersedge.com,66.35.57.90,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,mail.employersedge.com,,,,,,,
[x],autodiscover.healthefx.net,"40.101.80.24, 40.101.83.200, 40.101.12.136, 40.99.205.40",NOERROR,,"ns1-ms-acdc.office.com, hostmaster.microsoft.com",,"2603:1026:206:5::8, 2603:1026:207:163::8, 2603:1026:c03:7065::8, 2603:1026:c03:706c::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,
[x],autodiscover.healthefx.us,"40.99.149.152, 40.99.149.168, 52.97.189.104, 40.99.157.24, 52.97.188.72, 40.99.157.8, 40.99.149.104, 40.99.149.184",NOERROR,,"ns1-ms-acdc.office.com, hostmaster.microsoft.com",,"2603:1026:c0d:c2b::8, 2603:1026:c0d:c29::8, 2603:1026:c0d:828::8, 2603:1026:c0d:c02::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,
[x],autodiscover.hiretech.com,"52.98.240.120, 52.98.239.120, 52.98.229.152",NOERROR,,"ns1-34.azure-dns.com, azuredns-hostmaster.microsoft.com, ns1-ms-acdc.office.com, hostmaster.microsoft.com",,"2603:1026:c0e:86a::8, 2603:1026:c0e:866::8, 2603:1026:c0e:86c::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,
[x],autodiscover.i2verify.com,"40.99.201.248, 40.99.204.168, 52.97.162.8, 52.97.201.200, 52.98.154.136, 52.98.159.248, 52.98.198.232, 52.98.223.168",NOERROR,,"tm1.dns-tm.com, hostmaster.trafficmanager.net",,"2603:1026:300:8d::8, 2603:1026:500:62::8, 2603:1026:206:4::8, 2603:1026:4:27::8, 2603:1026:207:a6::8, 2603:1026:c03:28f0::8, 2603:1026:c0f:1017::8, 2603:1026:302:50::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com, autod-fs.office.com, autod-g.trafficmanager.net",,,,,,,
[x],autodiscover.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],autosubmit.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],avvppi03.equifax.com,216.46.96.237,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],avvppi04.equifax.com,216.46.96.238,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],avvppi05.equifax.com,216.46.96.239,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],awc.beta.kount.net,"104.16.178.187, 104.16.182.187, 104.16.181.187, 104.16.179.187, 104.16.180.187",NOERROR,,"daisy.ns.cloudflare.com, dns.cloudflare.com",,,,True,cloudflare,,,,,
[x],awc.demo.kount.net,"104.16.182.187, 104.16.180.187, 104.16.179.187, 104.16.178.187, 104.16.181.187",NOERROR,,"daisy.ns.cloudflare.com, dns.cloudflare.com",,,,True,cloudflare,,,,,
[x],awc.kount.net,"104.16.179.187, 104.16.180.187, 104.16.182.187, 104.16.178.187, 104.16.181.187",NOERROR,,"daisy.ns.cloudflare.com, dns.cloudflare.com",,"2606:4700::6810:b2bb, 2606:4700::6810:b5bb, 2606:4700::6810:b3bb, 2606:4700::6810:b4bb, 2606:4700::6810:b6bb",,True,cloudflare,,,,,
[x],awc.test.kount.net,,NOERROR,,,,"2606:4700::6810:b6bb, 2606:4700::6810:b4bb, 2606:4700::6810:b3bb, 2606:4700::6810:b2bb, 2606:4700::6810:b5bb",,True,cloudflare,,,,,
[x],awxfeatlmag.snr.equifax.com,216.46.110.87,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com, ns1.equifax.com","pdns105.ultradns.org, pdns105.ultradns.net, pdns105.ultradns.com, pdns105.ultradns.biz, a4-66.akam.net, a3-66.akam.net, a16-66.akam.net, a14-64.akam.net, a11-64.akam.net, a1-111.akam.net",,,,,,,,,
[x],awxfeseg.snr.equifax.com,12.13.55.68,NOERROR,,"ns1.equifax.com, hostmaster.equifax.com, ns0.equifax.com",,,,,,,,,,
[x],awxfestlmag.snr.equifax.com,165.183.162.80,NOERROR,,"ns1.equifax.com, hostmaster.equifax.com, ns0.equifax.com",,,,,,,,,,
[x],awxfestlseg.snr.equifax.com,12.104.201.197,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com, ns1.equifax.com",,,,,,,,,,
[x],awxfesydseg.snr.equifax.com,103.23.218.138,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com, ns1.equifax.com",,,,,,,,,,
