new,host,a,soa,status_code,has_internal_ips,internal_ips,aaaa,cname,ns,caa,cdn,cdn-name,mx,txt
,leaprinti.sbb.ch,"193.203.121.88, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,,,2a00:4bc0:130:333::1000,,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,
,leapsyncweb.sbb.ch,194.150.244.146,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,leapulldataflee.sbb.ch,193.203.120.171,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,leapulldatafleei.sbb.ch,193.203.120.104,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,leapulldatapers.sbb.ch,"193.203.120.172, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,,,2a00:4bc0:130:333::1000,,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,
,leapulldataperst.sbb.ch,193.203.120.48,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,leapushdata.sbb.ch,194.150.245.41,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,leapushdatat.sbb.ch,194.150.245.11,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,leatsyncweb.sbb.ch,194.150.245.123,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,lef7-4-gre.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com, ns1.eurodns.com","sectigo.com, pki.goog",True,google,,
,legacy.sbb.ch,194.150.244.124,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,activesync.sbb.ch,,,,,,
,leisure.sbb.ch,"18.193.151.66, 3.126.123.72, 18.185.190.21","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"web.ac910af4ddded6ac33b3878bde7b6c8e.customer.alturos.com, aa89419d77d964186afccb01dfdda584-2045173454.eu-central-1.elb.amazonaws.com",,,,,,
,lidir-testext.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,lidir.sbb.ch,193.203.120.149,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,lisaprod.sbb.ch,194.150.244.151,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,lisatest.sbb.ch,194.150.245.114,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,log.sbb.ch,40.68.126.219,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,True,azure,,
,login-tc.sbb.ch,91.230.141.192,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,login.swisspass.ch,193.203.121.166,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,logistik-gepaeck.sbb.ch,193.104.34.52,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,lohn.sbb.ch,157.133.206.170,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,eu2286340406125.ssl.ondemand.com,,,,,,
,lostandfound.sbb.ch,193.104.34.51,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,lostandfound2.sbb.ch,193.104.34.51,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,lscmeeting.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns2.eurodns.com, ns4.eurodns.com, ns3.eurodns.com, ns1.eurodns.com","pki.goog, sectigo.com",True,google,,
,lsweb.sbb.ch,194.150.244.126,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,lt.sbb.ch,"52.28.127.176, 52.57.148.72, 35.157.225.80","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,lt-pub.app.sbb.ch,,,,,,
,lvsschiene-int-ws.sbb.ch,193.203.120.71,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,lvsschiene-int.sbb.ch,193.203.120.123,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,lvsschiene.sbb.ch,194.150.245.164,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,lvxvqvxz.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","sectigo.com, pki.goog",True,google,,
,lyncdiscover.sbb.ch,52.112.196.45,"admin.nsatc.net, dns.level3.net",NOERROR,,,2603:1027:0:2::e,webdir.online.lync.com,,,,,,
,m365-admin.sbb.ch,20.203.152.114,"ns1-224.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"prod-sbb-m365-admin-portal.azurewebsites.net, ssl.prod-sbb-m365-admin-portal.azurewebsites.net",,,,,,
,mail.sbb.ch,194.150.244.125,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,mailing.sbb.ch,"195.191.133.43, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,,,2a00:4bc0:130:333::1000,,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,
,mailing.swisspass.ch,93.191.164.121,"ns1.domains.inxserver.com, hostmaster.inxserver.com",NOERROR,,,,,"ns1.domains.inxserver.com, ns2.domains.inxserver.com, ns3.domains.inxserver.com, ns4.domains.inxserver.com","letsencrypt.org, ;",,,"mx-in-005.inxserver.de, mx-in-001.inxserver.de, mx-in-002.inxserver.de",v=spf1 include:inxserver.com -all
,maps.sbb.ch,52.174.35.5,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"prod-o365-redirect.azurewebsites.net, waws-prod-am2-185.vip.azurewebsites.windows.net, waws-prod-am2-185.westeurope.cloudapp.azure.com",,,True,azure,,
,mcts.int.sbb.ch,194.150.244.235,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,mdocs.mobiletest.sbb.ch,193.203.121.23,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,mds.sbb.ch,194.6.166.170,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,mediacentertest.sbb.ch,195.49.23.122,"ns1.namesrv.ch, hostmaster.dogado.de",NOERROR,,,,janus.brix.ch,,,,,,
,meldlft.sbb.ch,193.203.121.18,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,leaprintt.sbb.ch,,,,,,
,metermaid-alias.app.sbb.ch,"52.57.26.73, 18.194.68.34, 3.123.94.26","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,metermaid-int-alias.app.sbb.ch,"52.57.26.73, 3.123.94.26, 18.194.68.34","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,metermaid-int.app.sbb.ch,"3.123.94.26, 18.194.68.34, 52.57.26.73","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,metermaid-int.sbb.ch,"18.194.68.34, 3.123.94.26, 52.57.26.73","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,metermaid-int-alias.app.sbb.ch,,,,,,
,metermaid.sbb.ch,"18.194.68.34, 3.123.94.26, 52.57.26.73","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,metermaid-alias.app.sbb.ch,,,,,,
,metrics-aws-dev-cc.kafka.sbb.ch,"10.241.29.19, 10.241.29.54, 10.241.28.240, 10.241.28.236, 10.241.29.58, 10.241.28.197","ns-191.awsdns-23.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.241.29.19, 10.241.29.54, 10.241.28.240, 10.241.28.236, 10.241.29.58, 10.241.28.197",,router-default.apps.aws01t.sbb-aws-test.net,,,,,,
,metrics-aws-inte-cc.kafka.sbb.ch,"10.241.28.236, 10.241.29.58, 10.241.28.240, 10.241.28.197, 10.241.29.54, 10.241.29.19","ns-191.awsdns-23.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.241.28.236, 10.241.29.58, 10.241.28.240, 10.241.28.197, 10.241.29.54, 10.241.29.19",,router-default.apps.aws01t.sbb-aws-test.net,,,,,,
,mfonline.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","sectigo.com, pki.goog",True,google,,
,mgate-int.ws.sbb.ch,193.203.120.101,"ns-636.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mgate-test.ws.sbb.ch,193.203.120.36,"ns-636.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mgate.ws.sbb.ch,193.203.120.168,"ns-636.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mgatefahrplan.sbb.ch,194.150.244.34,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,mgatefahrplani.sbb.ch,194.150.244.211,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,mh-customerportal-client.app.sbb.ch,"3.65.155.240, 3.124.89.17, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mi.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,miku-int.sbb.ch,193.203.120.80,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,miku-test.sbb.ch,193.203.120.20,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,miku2.sbb.ch,"193.203.120.144, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,,,2a00:4bc0:130:333::1000,,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,
,mitarbeiteranlasspla.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns3.eurodns.com, ns4.eurodns.com, ns1.eurodns.com, ns2.eurodns.com","sectigo.com, pki.goog",True,google,,
,mobile.sbb.ch,52.174.193.210,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"sbb-urlredirect-api.azurewebsites.net, waws-prod-am2-115.sip.azurewebsites.windows.net, waws-prod-am2-115.cloudapp.net",,,True,azure,,
,mobilepreview.sbb.ch,"13.224.189.11, 13.224.189.111, 13.224.189.105, 13.224.189.32","ns-215.awsdns-26.com, awsdns-hostmaster.amazon.com",NOERROR,,,"2600:9000:20eb:da00:2:7dc7:3b00:93a1, 2600:9000:20eb:e00:2:7dc7:3b00:93a1, 2600:9000:20eb:d000:2:7dc7:3b00:93a1, 2600:9000:20eb:8800:2:7dc7:3b00:93a1, 2600:9000:20eb:7400:2:7dc7:3b00:93a1, 2600:9000:20eb:ce00:2:7dc7:3b00:93a1, 2600:9000:20eb:d400:2:7dc7:3b00:93a1, 2600:9000:20eb:aa00:2:7dc7:3b00:93a1","pxaze45529.lithium.com, d2k4nbjbe597u4.cloudfront.net","ns-1531.awsdns-63.org, ns-1801.awsdns-33.co.uk, ns-215.awsdns-26.com, ns-608.awsdns-12.net",,True,cloudfront,,
,mobileprod.sbb.ch,194.150.245.51,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,mobiletest.sbb.ch,193.203.121.23,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,mobilevpn.sbb.ch,91.230.141.184,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,mobileworkplace.sbb.ch,52.174.35.5,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"prod-o365-redirect.azurewebsites.net, waws-prod-am2-185.vip.azurewebsites.windows.net, waws-prod-am2-185.westeurope.cloudapp.azure.com",,,True,azure,,
,mon.sbb.ch,,"ns-1785.awsdns-31.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-113.awsdns-14.com, ns-1468.awsdns-55.org, ns-1785.awsdns-31.co.uk, ns-759.awsdns-30.net",,,,,
,monitor.tools.sbb.ch,"3.124.171.32, 52.28.251.30, 52.29.1.45","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"2a00:4bc0:2103:2:790d:872a:cde8:95da, 2a00:4bc0:2103:1:3560:1d03:c9a7:6ba6, 2a00:4bc0:2103:0:8684:d8ff:7d98:a51d",monitor-p-228263442.eu-central-1.elb.amazonaws.com,,,,,,
,monitoring-dev-cc.kafka.sbb.ch,"10.241.29.58, 10.241.28.236, 10.241.29.19, 10.241.28.240, 10.241.29.54, 10.241.28.197","ns-191.awsdns-23.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.241.29.58, 10.241.28.236, 10.241.29.19, 10.241.28.240, 10.241.29.54, 10.241.28.197",,router-default.apps.aws01t.sbb-aws-test.net,,,,,,
,mszw-alt.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","sectigo.com, pki.goog",True,google,,
,myevents.sbb.ch,195.15.246.17,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,myprint.sbb.ch,193.246.79.19,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,myprintint.sbb.ch,193.246.93.39,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
