input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,tls_mismatched,final_url,tls_expired
image.dickssportinggoods.com,Access Denied,403,277,image.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,image.dickssportinggoods.com,443,https://image.dickssportinggoods.com:443,https,AkamaiGHost,text/html,GET,2.23.197.26,/,-5402039,2.23.197.26,Akamai Bot Manager,10,False,,,,,,
image.golfgalaxy.com,Access Denied,403,270,image.golfgalaxy.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,image.golfgalaxy.com,443,https://image.golfgalaxy.com:443,https,AkamaiGHost,text/html,GET,23.32.238.224,/,90401120,23.32.238.192,,10,False,,,,True,,
images.dickssportinggoods.com,,404,104,images.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,images.dickssportinggoods.com,443,https://images.dickssportinggoods.com:443,https,Unknown,text/html,GET,104.111.217.32,/,-277464596,104.111.217.32,HSTS,3,False,,,,,,
img.dickssportinggoods.com,Access Denied,503,276,img.dickssportinggoods.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,img.dickssportinggoods.com,443,https://img.dickssportinggoods.com:443,https,,text/html,GET,95.101.54.209,/,-595583844,2.16.202.122,Akamai Bot Manager,10,False,,,,True,,
img.fieldandstreamshop.com,Access Denied,403,276,img.fieldandstreamshop.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,img.fieldandstreamshop.com,443,https://img.fieldandstreamshop.com:443,https,AkamaiGHost,text/html,GET,2.19.126.220,/,2136534177,2.19.126.227,,10,False,,,,True,,
img.riskified.com,403 Forbidden,403,153,img.riskified.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-05-25T00:00:00Z,2023-05-25T23:59:59Z,"CN=img.riskified.com, O=Riskified Ltd, L=Tel Aviv-Yafo, C=IL",img.riskified.com,Riskified Ltd,img-staging.riskified.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ab7c3e43fab88b7d4fa8ede9f1ffc5c4,9a061c0abed3ca9b072d3380021388c490daeb796b1361c2cf7ea0a6ee2a92e1,,ctls,img.riskified.com,443,https://img.riskified.com:443,https,nginx/1.20.1,text/html,GET,3.233.69.232,/,1503975126,3.233.69.232,Nginx:1.20.1,8,False,,,,,,
inclusion.dickssportinggoods.com,Dick's Sporting Goods,200,9833,inclusion.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,inclusion.dickssportinggoods.com,443,https://inclusion.dickssportinggoods.com:443,https,nginx/1.23.4,text/html,GET,104.111.217.32,/,911176340,2a02:26f0:1700:390::25db,Nginx:1.23.4,24,False,,,,,,
index.dickssportinggoods.com,Error,200,2234,index.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,index.dickssportinggoods.com,443,https://index.dickssportinggoods.com:443,https,AkamaiNetStorage,text/html,GET,2.23.197.26,/,179139589,2.23.197.26,Akamai Bot Manager,82,False,,,,,,
inqjal.dickssportinggoods.com,,404,91,inqjal.dickssportinggoods.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2023-06-16T23:59:59Z,"CN=inqjal.dickssportinggoods.com, O=Criteo SA, L=Paris, ST=Île-de-France, C=FR",inqjal.dickssportinggoods.com,Criteo SA,inqjal.dickssportinggoods.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a40ae0469688a2ee744a563039079db4,9f0209bd3bf84307d3a288db5067fb296cf8c3dac12a07594066abde29c888d5,,ctls,inqjal.dickssportinggoods.com,443,https://inqjal.dickssportinggoods.com:443,https,Kestrel,text/html,GET,178.250.7.13,/,-1947197333,2a02:2638:3::c,Microsoft ASP.NET,1,False,,,,,,
instacart.dickssportinggoods.com,Dick's Sporting Goods Powered by Instacart,200,43489,instacart.dickssportinggoods.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-15T00:00:00Z,2024-03-14T23:59:59Z,"CN=instacart.dickssportinggoods.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",instacart.dickssportinggoods.com,"Cloudflare, Inc.",instacart.dickssportinggoods.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",48ffc52e8d33ed4152fce1bc75525db9,f4e13898c4c9f5090d7c478f604fda9d737f7850ed55a414fc1f5b15784b00be,,ctls,instacart.dickssportinggoods.com,443,https://instacart.dickssportinggoods.com:443,https,cloudflare,text/html,GET,104.18.14.237,/,1126835021,2606:4700::6812:fed,HTTP/3,140,False,cloudflare,True,,,,
ipv4-c328-dfw001-ix.vrst.com,,200,94,,,,,,,,,,,,,,,,,,,,80,http://ipv4-c328-dfw001-ix.vrst.com:80,http,,,GET,165.160.15.20,/,820150424,165.160.13.20,,2,False,,,,,,
iq.vrst.com,,200,94,,,,,,,,,,,,,,,,,,,,80,http://iq.vrst.com:80,http,,,GET,165.160.15.20,/,820150424,165.160.13.20,,2,False,,,,,,
ir.dickssportinggoods.com,Access Denied,503,274,,,,,,,,,,,,,,,,,,,,80,http://ir.dickssportinggoods.com:80,http,,text/html,GET,23.53.43.48,/,853076294,23.53.43.41,Akamai Bot Manager,10,False,,,,,,
jobs.fieldandstreamshop.com,Retail Careers For Outdoor Enthusiasts| Hourly and Management |,200,197176,www.dickssportinggoods.jobs,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T14:42:36Z,2023-06-14T14:42:35Z,CN=www.dickssportinggoods.jobs,www.dickssportinggoods.jobs,,www.dickssportinggoods.jobs,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,50cf3a29f0891a35d77eda53a57acb8b,c7b8dde33ccb96a93f662e2dcef3a031f0f9e286370afb2bc42d51bcb12643ef,,ctls,www.dickssportinggoods.jobs,80,http://jobs.fieldandstreamshop.com:80,http,nginx,text/html,GET,165.160.13.20,/,649291918,165.160.15.20,jQuery,1046,False,,,,,https://www.dickssportinggoods.jobs/field-and-stream/,
kappa.dickssportinggoods.com,Access Denied,403,277,kappa.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,kappa.dickssportinggoods.com,443,https://kappa.dickssportinggoods.com:443,https,AkamaiGHost,text/html,GET,2.23.197.26,/,-370472628,2a02:26f0:480:9aa::25db,,10,False,,,,,,
lee-132-159-244-0.goinggoinggone.com,,200,94,,,,,,,,,,,,,,,,,,,,80,http://lee-132-159-244-0.goinggoinggone.com:80,http,,,GET,165.160.15.20,/,820150424,165.160.13.20,,2,False,,,,,,
lessons.golfgalaxy.com,GDPR GG - We're Sorry.,503,1011,lessons.golfgalaxy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.golfgalaxy.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.golfgalaxy.com,"Dick's Sporting Goods, Inc.",golfgalaxy.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,eda9ac77db4f47558419cba2cd78ac39,5c17fca68ec3ab6ae3428372073afbffca371097d6454b3cdbc2e6b470b9d287,True,ctls,lessons.golfgalaxy.com,443,https://lessons.golfgalaxy.com:443,https,AkamaiNetStorage,text/html,GET,104.102.49.108,/,1863475411,104.102.49.108,PayPal,32,False,,,*.safeframe.googlesyndication.com,,,
link.fieldandstreamshop.com,,200,101,link.fieldandstreamshop.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-05-02T00:00:00Z,2024-05-17T23:59:59Z,CN=*.ed10.net,*.ed10.net,,ed10.net,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,2af3accd826bd521f69f5a42ab244b6a,cce652c4848d8a6ec6a4e0ee241183e9e996bbdc20cb24c733af50a27c216bb6,True,ctls,link.fieldandstreamshop.com,443,https://link.fieldandstreamshop.com:443,https,Apache,text/html,GET,208.94.20.19,/,-366337701,208.94.20.19,Apache,2,False,,,,True,,
linkto.dickssportinggoods.com,Dead End,404,248,linkto.dickssportinggoods.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-03T23:59:59Z,CN=linkto.dickssportinggoods.com,linkto.dickssportinggoods.com,,linkto.dickssportinggoods.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,fb90a8de87dbfc06c7c6a84097591223,b47c41d5194b1d3a9936005eef0dd4fb5af387a0e1d4e594a08798e32ce66577,,ctls,linkto.dickssportinggoods.com,443,https://linkto.dickssportinggoods.com:443,https,,text/html,GET,35.168.73.186,/,1351214488,54.243.144.119,Amazon Web Services,14,False,,,,,,
login-nonprod.dickssportinggoods.com,,409,16,,,,,,,,,,,,,,,,,,,,80,http://login-nonprod.dickssportinggoods.com:80,http,cloudflare,text/plain,GET,104.18.5.63,/,1000520165,2606:4700::6812:53f,Cloudflare,1,False,cloudflare,True,,,,
login-prod.dickssportinggoods.com,,409,16,,,,,,,,,,,,,,,,,,,,80,http://login-prod.dickssportinggoods.com:80,http,cloudflare,text/plain,GET,104.18.1.129,/,1000520165,2606:4700::6812:81,Cloudflare,1,False,cloudflare,True,,,,
logistics-mda.dcsg.com,,200,4665,logistics-mda.dcsg.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dcsg.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dcsg.com,"Dick's Sporting Goods, Inc.",dcsg.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0afda22faf79e42a9d95e167bcf3dba4,d04084aa72a876c30b28bc58acca501fc82d5f5ca51c8dff10a97631f7f359be,True,ctls,logistics-mda.dcsg.com,443,https://logistics-mda.dcsg.com:443,https,Manhattan Associates,text/html,GET,23.201.252.24,/,867347577,2a02:26f0:1700:38f::1fb3,,26,False,,,,,,
logistics.dcsg.com,,200,4657,logistics.dcsg.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dcsg.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dcsg.com,"Dick's Sporting Goods, Inc.",dcsg.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0afda22faf79e42a9d95e167bcf3dba4,d04084aa72a876c30b28bc58acca501fc82d5f5ca51c8dff10a97631f7f359be,True,ctls,logistics.dcsg.com,443,https://logistics.dcsg.com:443,https,Manhattan Associates,text/html,GET,23.201.252.24,/,867347577,2a02:26f0:1700:38f::1fb3,,26,False,,,,,,
logisticsq.dcsg.com,,200,4654,logisticsq.dcsg.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dcsg.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dcsg.com,"Dick's Sporting Goods, Inc.",dcsg.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0afda22faf79e42a9d95e167bcf3dba4,d04084aa72a876c30b28bc58acca501fc82d5f5ca51c8dff10a97631f7f359be,True,ctls,logisticsq.dcsg.com,443,https://logisticsq.dcsg.com:443,https,Manhattan Associates,text/html,GET,23.201.252.24,/,867347577,2a02:26f0:1700:38d::1fb3,,26,False,,,,,,
logisticsq2019-mda.dcsg.com,,200,4666,logisticsq2019-mda.dcsg.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dcsg.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dcsg.com,"Dick's Sporting Goods, Inc.",dcsg.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0afda22faf79e42a9d95e167bcf3dba4,d04084aa72a876c30b28bc58acca501fc82d5f5ca51c8dff10a97631f7f359be,True,ctls,logisticsq2019-mda.dcsg.com,443,https://logisticsq2019-mda.dcsg.com:443,https,Manhattan Associates,text/html,GET,23.37.60.116,/,867347577,2a02:26f0:1700:38f::1fb3,,26,False,,,,,,
logisticsq2019.dcsg.com,,200,4654,logisticsq2019.dcsg.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dcsg.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dcsg.com,"Dick's Sporting Goods, Inc.",dcsg.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0afda22faf79e42a9d95e167bcf3dba4,d04084aa72a876c30b28bc58acca501fc82d5f5ca51c8dff10a97631f7f359be,True,ctls,logisticsq2019.dcsg.com,443,https://logisticsq2019.dcsg.com:443,https,Manhattan Associates,text/html,GET,23.201.252.24,/,867347577,2a02:26f0:1700:38f::1fb3,,26,False,,,,,,
lyncdiscover.dcsg.com,,200,352,lyncdiscover.dcsg.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,True,ctls,lyncdiscover.dcsg.com,443,https://lyncdiscover.dcsg.com:443,https,,application/json,GET,52.112.196.45,/,-2053983512,2603:1027:0:3::e,Azure,1,False,,,,True,,
m.dcsg.com,Invalid URL,400,209,,,,,,,,,,,,,,,,,,,,80,http://m.dcsg.com:80,http,AkamaiGHost,text/html,GET,2.18.162.137,/,-1596594022,2.18.162.137,,8,False,,,,,,
m.fieldandstreamshop.com,Access Denied,403,274,m.fieldandstreamshop.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.fieldandstreamshop.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.fieldandstreamshop.com,"Dick's Sporting Goods, Inc.",fieldandstreamshop.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,a1945519a6a99aaa91d746b4f18a1a5b,3e2e540563d97017061becce459b65baffbfd43e4752b1805195317d6f228a2a,True,ctls,m.fieldandstreamshop.com,443,https://m.fieldandstreamshop.com:443,https,AkamaiGHost,text/html,GET,104.102.48.19,/,1837825714,104.102.48.19,PayPal,10,False,,,*.go-mpulse.net,,,
marilyn-dev.dcsg.com,Sign in - Google Accounts,200,586716,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T12:01:17Z,2023-07-17T12:01:16Z,CN=accounts.google.com,accounts.google.com,,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ffbd570980888cb257acebdb708a2d75,3596256e83356f09d6079b9630443622df53790c7165aeabb3be3476ce9e74db,True,ctls,accounts.google.com,443,https://marilyn-dev.dcsg.com:443,https,ESF,text/html,GET,34.110.216.157,/,31633094,34.110.216.157,HTTP/3,46,False,google,True,https://ssl.gstatic.com,,https://accounts.google.com/v3/signin/identifier?opparams=%253Fcred_ref%253Dtrue&dsh=S-889183879%3A1683899073100784&client_id=902851167607-p4fqggsmk802oe13sudotbfophgecem4.apps.googleusercontent.com&code_challenge=xdcTMZeB2z08F2d2TyOA6vBWzNBBKJoEC4jLe0SJtFg&code_challenge_method=S256&o2v=2&redirect_uri=https%3A%2F%2Fiap.googleapis.com%2Fv1%2Foauth%2FclientIds%2F902851167607-p4fqggsmk802oe13sudotbfophgecem4.apps.googleusercontent.com%3AhandleRedirect&response_type=code&scope=openid+email&service=lso&state=AVinkEkEANp1ewTQIRUSup0I_q5Elf_XEmX5Z5qNXtrlOVPai09IzMDAKFTM7L03Us7U9UdUcBd9VUuvuvpieu2TcpFGN2e6qnE0LNKaIy0I9dGWyxxlaqDI7D5v4gTKBRHRIvDBj1qyXUf1A81GjL95rG2Ry5ULeEAkqqs-6D2DL8geSmKembfXpjT4v9Ql_P6_TnpL-5Y6MWc2K7dSaJnKi4QUlGy4jJ04Lm_biqreHPnoyQoj7odu1DtIucRk9OgHbbkhook1le3Ca0ceuA-rXARpaX23IMzEiZ4_SWjuLkVD9Zto2IiecgMFB3mnRodqw13PT6MzZDcC38BUcM1e2OA9OEhAKrGPyFkpGOJwy6yzh9ocdaOD1llN0HBChU__q1uDWHmvPTwwhIuVtLlgs4Wew2t_WDmhplHHyk9D2wmeE7f80025QkWuA8lMgE0Xj0o2AzgYYWhbXJaLEbbAwSHld_ZWYZ6jFJiz9ohaivhV2KoWOko8Lywj1sZ41xiI3m2n4xp4H5cJcxdf4RdmZJot5N_IfCTWuWkRPHX8UCHdiV5B39EqOKvqUcXBKJK8RygitdN2UXFl7ozxIndgL_p8rePI7Razrw-vtrRtbZyfyOpYii9PmuC3jHK2i7WVtFi44Sypi5d4jgb6AGDFxxY-yJGx2KWa53Q7ExggNPgppSF6kOFPp3cDl3Z2atHEHksqeYZVGJaEVxkLRhwI7L8o9Kl9RLe7hijrzEIU6msWe2NsKpv-GaDJUHUuwwe0VHv2i1O5W_aA_qP6Emj6X0IuIBtsZGGWheEUN03s70D03eBEH0aADp2MZcYepqR-fR2rrFBHqQSUbadZO4gYTP7spY7rgyBfrX4mXOmYWhc437duzIcqyuS9-AQcO8ipKwugOj2HGvWukaq8PT1EYrgJ9ZvcKTy0RgOybXCRxNJKhQif0PiyFJt7IxBC5eKbQDYnr1MZQ8Xt_ucz4rBOA6DmFa6iTqEUTZglIp0l37ofexDKZKn8NyfkwCcBGHyhObOOHik9p5udJdOK3nBt&flowName=GeneralOAuthFlow&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAM30yzt8MMbDeRlo-3js-ynfc4_xE3rjfpNcOD5ZjrmToT22Rr1s0uOmvznZCcy1u2prM2VClcDMLS4iKprWF4exc5Nf68cC6rXQk8kp0_m9yIzLKgfqrBl3sHE8LBnjb4HyJXV54HFApT_3HBAewFsMylR3QXQ0FSUad-evk9qV-5aWy42jI6x59vKDQRo2iPwe4Dek8RjwtFx0BL0qNKlQS7eVKt_lCHSK2ZuPnFf-8uHqNDWB-7jtL6Kw-voPMax-vYx55PF6nfhK--WmdKv1dXdIGQesbpQvzRjqKcBKBByp28TzZ7XP_EWW1IkX92bvJybe2T3JJ1yOxv6Zf8018zA7S_1CUOXnRWlHDVpQD9sHMD9DJmCaaxSB7MGAErUiYaaRNtZrDLOtW6qONx9YCIVoxJ5AV5w2lQTNRxPgMcKV8vEfNBP3GCUa6akxp07hFlNIBOU7MYjuefsja2PnkGs9A%26as%3DS-889183879%253A1683899073100784%26client_id%3D902851167607-p4fqggsmk802oe13sudotbfophgecem4.apps.googleusercontent.com%23&app_domain=https%3A%2F%2Fiap.googleapis.com&rart=ANgoxcdkbI8-UodoO1kbITE-ZA_Cy5X2zlHtcoQ1_pCEK5fbr-XLTomevYMPVA4Hhfgd3VAXhk2N2pjIjLtZ03cdISSrfLcqwQ,
match.adsrvr.org,403 - Forbidden: Access is denied.,403,1233,match.adsrvr.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-12T16:51:15Z,2024-05-13T16:51:14Z,CN=*.adsrvr.org,*.adsrvr.org,,adsrvr.org,"CN=GlobalSign GCC R3 DV TLS CA 2020, O=GlobalSign nv-sa, C=BE",GlobalSign GCC R3 DV TLS CA 2020,GlobalSign nv-sa,f79c5141df51cffd9e9cea4c7036588a,e68c571f6556fdc7e62e944d5f644f99c25aaf7a1da0f14714fcc9e2b0411832,True,ctls,match.adsrvr.org,443,https://match.adsrvr.org:443,https,Microsoft-IIS/10.0,text/html,GET,15.197.193.217,/,1631801191,52.223.40.198,Windows Server,30,False,,,,,,
maxcdn.bootstrapcdn.com,The Tudors,200,204,maxcdn.bootstrapcdn.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-30T00:00:00Z,2023-12-30T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",bootstrapcdn.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",43bf2e015428996a5a19a3bc0dcf7608,a90dcbfa8b2740d5693f93ad771ea7f8fa9afe2e756304e912f763ddb0c287f5,True,ctls,maxcdn.bootstrapcdn.com,443,https://maxcdn.bootstrapcdn.com:443,https,cloudflare,text/html,GET,104.18.11.207,/,453686924,2606:4700::6812:bcf,HTTP/3,9,False,cloudflare,True,URL='https://www.bootstrapcdn.com/',,,
