new,host,a,cname,soa,status_code,aaaa,ns,cdn,cdn-name,mx,txt,caa
[x],1717innovationcenter.capitalone.com,"54.68.121.112, 44.236.85.226, 35.166.50.157","1717innovationcenter.aws-ito.capitalonegslbex.com, ext1717-prod-west-traffic.aws-cof-st-core-pub-prd-waf-uw2.capitalonegslbex.com","ns-1710.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],access.capitalone.com,204.63.42.225,access.wpionhub.capitalone.com,,NOERROR,,,,,,,
[x],access.wpionhub.capitalone.com,204.63.40.225,,,NOERROR,,,,,,,
[x],access2.capitalone.com,204.63.42.225,"access.capitalone.com, access.wpionhub.capitalone.com",,NOERROR,,,,,,,
[x],access3p.capitalone.com,204.63.42.227,access3p.wpionhub.capitalone.com,,NOERROR,,,,,,,
[x],access3pash.capitalone.com,204.63.40.227,access3pash.wpionhub.capitalone.com,,NOERROR,,,,,,,
[x],access3pash.wpionhub.capitalone.com,204.63.40.227,,,NOERROR,,,,,,,
[x],access3pashdqt.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],access3pchi.capitalone.com,,access3pchi.wpionhub.capitalone.com,,NOERROR,,,,,,,
[x],access3psea.capitalone.com,204.63.41.227,access3psea.wpionhub.capitalone.com,,NOERROR,,,,,,,
[x],access3psea.wpionhub.capitalone.com,204.63.41.227,,,NOERROR,,,,,,,
[x],access3psnj.wpionhub.capitalone.com,204.63.43.227,,,NOERROR,,,,,,,
[x],accessash.capitalone.com,204.63.40.225,accessash.wpionhub.capitalone.com,,NOERROR,,,,,,,
[x],accesschi.capitalone.com,204.63.42.225,accesschi.wpionhub.capitalone.com,,NOERROR,,,,,,,
[x],accesschi.wpionhub.capitalone.com,204.63.42.225,,,NOERROR,,,,,,,
[x],accesskdcdqt.capitalone.com,199.244.219.81,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],accessmdc.capitalone.com,204.63.40.225,accessmdc.wpionhub.capitalone.com,,NOERROR,,,,,,,
[x],accesssea.capitalone.com,204.63.41.225,accesssea.wpionhub.capitalone.com,,NOERROR,,,,,,,
[x],accesssea.wpionhub.capitalone.com,204.63.41.225,,,NOERROR,,,,,,,
[x],accesssnj.wpionhub.capitalone.com,204.63.43.225,,,NOERROR,,,,,,,
[x],accessvdc.capitalone.com,204.63.40.225,accessvdc.wpionhub.capitalone.com,,NOERROR,,,,,,,
[x],accessvdc.wpionhub.capitalone.com,204.63.40.225,,,NOERROR,,,,,,,
[x],accesswah.capitalone.com,204.63.42.226,accesswah.wpionhub.capitalone.com,,NOERROR,,,,,,,
[x],accesswah.wpionhub.capitalone.com,,,,NOERROR,,,,,,,
[x],accesswahash.capitalone.com,204.63.40.226,accesswahash.wpionhub.capitalone.com,,NOERROR,,,,,,,
[x],accesswahash.wpionhub.capitalone.com,204.63.40.226,,,NOERROR,,,,,,,
[x],accesswahashdqt.capitalone.com,204.63.40.229,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],accesswahchi.capitalone.com,204.63.42.226,accesswahchi.wpionhub.capitalone.com,,NOERROR,,,,,,,
[x],accesswahmdc.capitalone.com,204.63.40.226,accesswahmdc.wpionhub.capitalone.com,,NOERROR,,,,,,,
[x],accesswahsea.capitalone.com,204.63.41.226,accesswahsea.wpionhub.capitalone.com,,NOERROR,,,,,,,
[x],accesswahsea.wpionhub.capitalone.com,204.63.41.226,,,NOERROR,,,,,,,
[x],accesswahsnj.wpionhub.capitalone.com,204.63.43.226,,,NOERROR,,,,,,,
[x],accesswahvdc.capitalone.com,204.63.40.226,accesswahvdc.wpionhub.capitalone.com,,NOERROR,,,,,,,
[x],accesswahvdc.wpionhub.capitalone.com,204.63.40.226,,,NOERROR,,,,,,,
[x],ach3.capitalonebank.com,139.131.82.32,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],achonlineselfservice-uate.capitalone.com,"52.222.236.106, 52.222.236.87, 52.222.236.2, 52.222.236.118",aoss-client-cloudfront.aws-cb-dqa.capitalonegslbex.com,"ns-624.awsdns-14.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],acs.capitalone.com,"108.157.4.82, 108.157.4.36, 108.157.4.8, 108.157.4.89",acs-browser-prod.aws-card.capitalonegslbex.com,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],activate.capitalone.co.uk,"52.222.174.99, 52.222.174.21, 52.222.174.129, 52.222.174.2",web-onboarding-cloudfront.aws-uk.capitalonegslbex.com,"ns-657.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],activate1.capitalone.com,,,,NOERROR,,,,,,,
[x],activation.capitalone.ca,"52.222.214.4, 52.222.214.88, 52.222.214.70, 52.222.214.57","canada-activations-landing-page-prod-east.aws-card.capitalonegslbex.com, d188jzxm9o578n.cloudfront.net","ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:223d:2800:13:becb:f9c0:93a1, 2600:9000:223d:9600:13:becb:f9c0:93a1, 2600:9000:223d:4a00:13:becb:f9c0:93a1, 2600:9000:223d:4200:13:becb:f9c0:93a1, 2600:9000:223d:600:13:becb:f9c0:93a1, 2600:9000:223d:c400:13:becb:f9c0:93a1, 2600:9000:223d:bc00:13:becb:f9c0:93a1, 2600:9000:223d:8c00:13:becb:f9c0:93a1","ns-1866.awsdns-41.co.uk, ns-817.awsdns-38.net, ns-1093.awsdns-08.org, ns-1.awsdns-00.com",True,cloudfront,,,
[x],agent-initiated-message.capitalone.co.uk,"52.210.174.181, 34.249.77.25, 52.212.160.72","api-connected-ext-uk.aws-uk-hzl.capitalonegslbex.com, gwmtls-prod-mtls-euw1-traffic.aws-cof-uk-core-pub-prd-waf-ew1.capitalonegslbex.com","ns-769.awsdns-32.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1059.awsdns-04.org, ns-1647.awsdns-13.co.uk, ns-374.awsdns-46.com, ns-769.awsdns-32.net",,,,,
[x],agt-inittd-msgs-pp.capitalone.co.uk,"18.200.159.182, 34.250.177.29","api-connected-ext-it-uk.aws-uk-hzldqa.capitalonegslbex.com, gwmtls-qa-mtls-euw1-traffic.aws-cof-uk-core-pub-qa-waf-ew1.capitalonegslbex.com","ns-1931.awsdns-49.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],alerts.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],alwayson.eit.bluetarp.com,,,,NOERROR,,,,,,,
[x],amdbqxds0102.kdc.capitalone.com,54.144.128.85,,,NOERROR,,,,,,,
[x],an-akamai-it.capitalone.com,"13.32.121.17, 13.32.121.121, 13.32.121.33, 13.32.121.6",an-akamai-it.aws-coaf-dqa.capitalonegslbex.com,"ns-1701.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],an-akamai-static-it.capitalone.com,"13.32.121.17, 13.32.121.6, 13.32.121.121, 13.32.121.33",an-akamai-static-it.aws-coaf-dqa.capitalonegslbex.com,"ns-1701.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],ane-akamai.capitalone.com,"52.222.236.62, 52.222.236.112, 52.222.236.32, 52.222.236.43",ane-prod.aws-coaf.capitalonegslbex.com,"ns-236.awsdns-29.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],ane-east.capitalone.com,"107.21.52.194, 54.205.69.104, 34.202.21.73","ane-east.aws-coaf.capitalonegslbex.com, ane-east1.aws-coaf.capitalonegslbex.com, cnsmrext-prod-east-traffic.aws-cof-fs-core-pub-prod-waf.capitalonegslbex.com","ns-487.awsdns-60.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],ane-east1.capitalone.com,"54.205.69.104, 34.202.21.73, 107.21.52.194","ane-east1.aws-coaf.capitalonegslbex.com, cnsmrext-prod-east-traffic.aws-cof-fs-core-pub-prod-waf.capitalonegslbex.com","ns-487.awsdns-60.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],ane-east2.capitalone.com,,"ane-east2.aws-coaf.capitalonegslbex.com, cudawafelb-anewaf-prod-blue-703267389.us-east-1.elb.amazonaws.com",,NOERROR,,,,,,,
[x],ane-preprod.capitalone.com,"108.156.184.121, 108.156.184.46, 108.156.184.36, 108.156.184.55",ane-preprod.aws-coaf-dqa.capitalonegslbex.com,"ns-1701.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],ane-sitemap.capitalone.com,,ane-sitemap.aws-coaf.capitalonegslbex.com,"ns-236.awsdns-29.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],ane-west.capitalone.com,"35.165.231.206, 52.33.59.165, 35.166.162.8","ane-west.aws-coaf.capitalonegslbex.com, ane-west1.aws-coaf.capitalonegslbex.com, cnsmrext-prod-west-traffic.aws-cof-fs-core-pub-prd-waf-uw2.capitalonegslbex.com","ns-460.awsdns-57.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],ane-west1.capitalone.com,"35.166.162.8, 52.33.59.165, 35.165.231.206","ane-west1.aws-coaf.capitalonegslbex.com, cnsmrext-prod-west-traffic.aws-cof-fs-core-pub-prd-waf-uw2.capitalonegslbex.com","ns-460.awsdns-57.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1425.awsdns-50.org, ns-1751.awsdns-26.co.uk, ns-460.awsdns-57.com, ns-929.awsdns-52.net",,,,,
[x],ane.capitalone.com,"108.156.60.10, 108.156.60.92, 108.156.60.112, 108.156.60.42",ane-prod.aws-coaf.capitalonegslbex.com,"ns-236.awsdns-29.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],ants-perf.capitalone.com,"18.66.233.78, 18.66.233.17, 18.66.233.114, 18.66.233.96",ants-perf.aws-fs1-qa.capitalonegslbex.com,"ns-156.awsdns-19.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],api-3pp-salesforce-cde.capitalone.com,204.63.48.193,api-3pp-salesforce-cde.aws-coreservices-prod.capitalonegslbex.com,"ns-1246.awsdns-27.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],api-3pp-salesforce.capitalone.com,204.63.48.193,api-3pp-salesforce.aws-coreservices-prod.capitalonegslbex.com,"ns-1246.awsdns-27.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],api-an-it.capitalone.com,"34.235.194.100, 18.204.146.207, 35.168.95.128","api-an-it-rp.aws-coreservices-qa.capitalonegslbex.com, api-an-it-east-rp.aws-coreservices-qa.capitalonegslbex.com, api-an-it-east-rp-mig.aws-coreservices-qa.capitalonegslbex.com, apigw-dxgw-anon-it-east.aws-cof-eppt-core-pub-qa-waf-ue1.capitalonegslbex.com","ns-1941.awsdns-50.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],api-cde.capitalone.com,,api-waf-cde-rp.aws-st-cat1.capitalonegslbex.com,,NOERROR,,,,,,,
[x],api-comms.capitalone.co.uk,"52.31.118.232, 54.195.103.156, 34.240.48.218","api-ext-uk.aws-uk-hzl.capitalonegslbex.com, gwnomtls-prod-euw1-traffic.aws-cof-uk-core-pub-prd-waf-ew1.capitalonegslbex.com","ns-769.awsdns-32.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],api-connected-ext-it-uk.capitalone.co.uk,"18.200.159.182, 34.250.177.29","api-connected-ext-it-uk.aws-uk-hzldqa.capitalonegslbex.com, gwmtls-qa-mtls-euw1-traffic.aws-cof-uk-core-pub-qa-waf-ew1.capitalonegslbex.com","ns-1931.awsdns-49.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],api-connected-ext-uk.capitalone.co.uk,"52.210.174.181, 52.212.160.72, 34.249.77.25","api-connected-ext-uk.aws-uk-hzl.capitalonegslbex.com, gwmtls-prod-mtls-euw1-traffic.aws-cof-uk-core-pub-prd-waf-ew1.capitalonegslbex.com","ns-769.awsdns-32.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1059.awsdns-04.org, ns-1647.awsdns-13.co.uk, ns-374.awsdns-46.com, ns-769.awsdns-32.net",,,,,
[x],api-dev.capitalone.co.uk,"34.240.48.218, 54.195.103.156, 52.31.118.232","api-ext-uk.aws-uk-hzl.capitalonegslbex.com, gwnomtls-prod-euw1-traffic.aws-cof-uk-core-pub-prd-waf-ew1.capitalonegslbex.com","ns-769.awsdns-32.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1059.awsdns-04.org, ns-1647.awsdns-13.co.uk, ns-374.awsdns-46.com, ns-769.awsdns-32.net",,,,,
[x],api-ext-it-uk.capitalone.co.uk,"54.154.242.160, 52.212.251.167, 52.214.233.202","api-ext-it-uk.aws-uk-hzldqa.capitalonegslbex.com, gwnomtls-qa-euw1-traffic.aws-cof-uk-core-pub-qa-waf-ew1.capitalonegslbex.com","ns-1931.awsdns-49.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],api-ext-uk.capitalone.co.uk,"52.31.118.232, 54.195.103.156, 34.240.48.218","api-ext-uk.aws-uk-hzl.capitalonegslbex.com, gwnomtls-prod-euw1-traffic.aws-cof-uk-core-pub-prd-waf-ew1.capitalonegslbex.com","ns-769.awsdns-32.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1059.awsdns-04.org, ns-1647.awsdns-13.co.uk, ns-374.awsdns-46.com, ns-769.awsdns-32.net",,,,,
[x],api-it.capitalone.com,"34.192.60.253, 52.0.107.117, 54.85.216.252","api-waf-it-rp.aws-coreservices-qa.capitalonegslbex.com, api-waf-it-east-rp.aws-coreservices-qa.capitalonegslbex.com, api-waf-it-east-rp-mig.aws-coreservices-qa.capitalonegslbex.com, apigw-dxgw-it-east.aws-cof-eppt-core-pub-qa-waf-ue1.capitalonegslbex.com","ns-1941.awsdns-50.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],api-legacy-it.capitalone.com,"52.73.3.132, 52.200.55.188","api-legacywaf-it-rp.aws-coreservices-qa.capitalonegslbex.com, api-legacywaf-it-east-rp.aws-coreservices-qa.capitalonegslbex.com, api-legacywaf-it-east-rp-mig.aws-coreservices-qa.capitalonegslbex.com, apigw-dxgw-it-ssl-east.aws-cof-eppt-core-pub-qa-waf-ue1.capitalonegslbex.com","ns-1941.awsdns-50.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],api-legacy-precde.capitalone.com,"34.203.3.75, 34.192.69.182","api-legacywaf-precde-rp.aws-st-pcat1.capitalonegslbex.com, api-legacywaf-precde-east-rp.aws-st-pcat1.capitalonegslbex.com, api-legacywaf-precde-east-rp-mig.aws-st-pcat1.capitalonegslbex.com, apigw-precdessl-east.aws-cof-eppt-core-pub-pcd-waf-ue1.capitalonegslbex.com","ns-776.awsdns-33.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],api-partner-cde.capitalone.com,204.63.48.65,api-partner-cde.aws-coreservices-prod.capitalonegslbex.com,"ns-1246.awsdns-27.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],api-partner-it.capitalone.com,204.63.48.17,api-partner-it.aws-coreservices-qa.capitalonegslbex.com,"ns-632.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],api-partner-precde.capitalone.com,204.63.48.17,api-partner-precde.aws-coreservices-qa.capitalonegslbex.com,"ns-632.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],api-partner.capitalone.com,204.63.48.65,api-partner.aws-coreservices-prod.capitalonegslbex.com,"ns-1246.awsdns-27.org, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1246.awsdns-27.org, ns-1703.awsdns-20.co.uk, ns-272.awsdns-34.com, ns-772.awsdns-32.net",,,,,
[x],api-potomac-it.capitalone.com,,"api-potomac-it-rp.aws-coreservices-qa.capitalonegslbex.com, api-potomac-it-east-rp.aws-coreservices-qa.capitalonegslbex.com, api-potomac-it-east-rp-mig.aws-coreservices-qa.capitalonegslbex.com, api-potomac-it-east-elb.aws-coreservices-qa.capitalonegslbex.com","ns-632.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],api-sandbox-it.capitalone.com,"44.198.73.99, 34.202.111.114, 3.226.230.173","api-waf-sbit-rp.aws-coreservices-qa.capitalonegslbex.com, api-waf-sbit-east-rp.aws-coreservices-qa.capitalonegslbex.com, api-waf-sbit-east-rp-mig.aws-coreservices-qa.capitalonegslbex.com, apigw-dxgw-sb-it-east.aws-cof-eppt-core-pub-qa-waf-ue1.capitalonegslbex.com","ns-1941.awsdns-50.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],api-sandbox.capitalone.co.uk,217.169.161.11,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],api-tc.capitalone.com,"54.189.77.31, 52.10.50.47, 54.218.220.32","api-an.capitalone.com, api-an-prod-rp.aws-coreservices-prod.capitalonegslbex.com, api-an-prod-west-rp.aws-coreservices-prod.capitalonegslbex.com, api-an-prod-west-rp-mig.aws-coreservices-prod.capitalonegslbex.com, apigw-dxgw-an-prod-active-w.aws-cof-eppt-core-pub-prd-waf-uw2.capitalonegslbex.com","ns-1930.awsdns-49.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],api-web.capitalone.com,"52.38.123.172, 52.89.158.28, 34.216.235.20","api-weba-prod-rp.aws-coreservices-prod.capitalonegslbex.com, api-weba-prod-west-rp.aws-coreservices-prod.capitalonegslbex.com, api-weba-prod-west-rp-mig.aws-coreservices-prod.capitalonegslbex.com, apigw-dxgw-prod-active-w.aws-cof-eppt-core-pub-prd-waf-uw2.capitalonegslbex.com","ns-1930.awsdns-49.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1455.awsdns-53.org, ns-1930.awsdns-49.co.uk, ns-319.awsdns-39.com, ns-709.awsdns-24.net",,,,,
[x],api.bluetarp.com,"54.218.220.32, 52.10.50.47, 54.189.77.31","api-an.capitalone.com, api-an-prod-rp.aws-coreservices-prod.capitalonegslbex.com, api-an-prod-west-rp.aws-coreservices-prod.capitalonegslbex.com, api-an-prod-west-rp-mig.aws-coreservices-prod.capitalonegslbex.com, apigw-dxgw-an-prod-active-w.aws-cof-eppt-core-pub-prd-waf-uw2.capitalonegslbex.com","ns-1930.awsdns-49.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1455.awsdns-53.org, ns-1930.awsdns-49.co.uk, ns-319.awsdns-39.com, ns-709.awsdns-24.net",,,,,
[x],api.capitalone.com,"52.38.123.172, 52.89.158.28, 34.216.235.20","api-waf-prod-rp.aws-coreservices-prod.capitalonegslbex.com, api-waf-prod-west-rp.aws-coreservices-prod.capitalonegslbex.com, api-waf-prod-west-rp-mig.aws-coreservices-prod.capitalonegslbex.com, apigw-dxgw-prod-active-w.aws-cof-eppt-core-pub-prd-waf-uw2.capitalonegslbex.com","ns-1930.awsdns-49.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],api.capitaloneshopping.com,"104.18.28.173, 104.18.29.173",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700::6812:1cad, 2606:4700::6812:1dad",,True,cloudflare,,,
[x],api.paribus.co,"172.67.193.246, 104.21.44.23",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700:3031::6815:2c17, 2606:4700:3035::ac43:c1f6",,True,cloudflare,,,
[x],api.wikibuy.com,"104.16.189.71, 104.16.190.71",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700::6810:be47, 2606:4700::6810:bd47",,True,cloudflare,,,
[x],apiit.capitalone.com,,"api-waf-it-rp.aws-coreservices-qa.capitalonegslbex.com, api-waf-it-east-rp.aws-coreservices-qa.capitalonegslbex.com, api-waf-it-east-rp-mig.aws-coreservices-qa.capitalonegslbex.com, apigw-dxgw-it-east.aws-cof-eppt-core-pub-qa-waf-ue1.capitalonegslbex.com","ns-1941.awsdns-50.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],apipr01.capitalone.co.uk,,cardapp.aws-uk-cat1.capitalonegslbex.com,"ns-957.awsdns-55.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],applicationcenter.capitalone.com,"52.222.236.42, 52.222.236.32, 52.222.236.46, 52.222.236.66",applicationcenter-ui.aws-card-madtc-prod.capitalonegslbex.com,"ns-1374.awsdns-43.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],applinks.capitalone.co.uk,"13.57.112.110, 54.151.40.49, 52.52.180.44, 13.56.176.121, 52.8.16.246, 52.9.40.219, 54.177.1.46, 52.8.106.109",custom.bnc.lt,"ns-1925.awsdns-48.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"letsencrypt.org, entrust.net, digicert.com"
[x],apply-api-qa-int.capitalone.com,"13.57.172.82, 54.215.11.235","oao-shape-external.aws-rb-dqa.capitalonegslbex.com, oao-weighted-shape.aws-rb-dqa.capitalonegslbex.com, capital-one-cap1bankoaoqa-usw1.fastcache.net, a1092a9533ae1493ebf9f95c2692d51e-4627b24e848adb0c.elb.us-west-1.amazonaws.com, capital-one-cap1bankoaoqa-use1.fastcache.net, a87e7b696c3d84a7296dfdec8adb1942-3f7e5034ea3332ac.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],apply-api.capitalone.com,"54.196.233.40, 34.196.80.190, 34.196.76.50","oao-shape-external.aws-rb.capitalonegslbex.com, oao-weighted-shape.aws-rb.capitalonegslbex.com, capital-one-cap1bankoaopr-use1.fastcache.net, a7931c0a4b0584ce99973e6c5989f4b5-8cc76123b286205b.elb.us-east-1.amazonaws.com, capital-one-cap1bankoaopr-usw1.fastcache.net, a2f714e6c7a2a4e53b9cce88463be285-b2a4ff95860e82e6.elb.us-west-1.amazonaws.com","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com, ns-1826.awsdns-36.co.uk",NOERROR,,,,,,,
[x],apply-data.capitalone.co.uk,"65.9.55.88, 65.9.55.79, 65.9.55.12, 65.9.55.74",agreements-data-prod.aws-uk.capitalonegslbex.com,"ns-657.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],apply-origin.capitalone.com,"18.244.140.62, 18.244.140.72, 18.244.140.37, 18.244.140.93",apply-origin.oao.aws-rb.capitalonegslbex.com,"ns-925.awsdns-51.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1075.awsdns-06.org, ns-1876.awsdns-42.co.uk, ns-222.awsdns-27.com, ns-925.awsdns-51.net",True,cloudfront,,,
[x],apply-staging.capitalone.com,"23.50.57.43, 23.50.57.51","apply.capitalone.com.edgekey-staging.net, e129297.a.akamaiedge-staging.net","n0a.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,,
[x],apply-submission-data.capitalone.co.uk,"18.244.140.18, 18.244.140.53, 18.244.140.22, 18.244.140.123",apply-submission-data.aws-uk-cat1.capitalonegslbex.com,"ns-957.awsdns-55.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1281.awsdns-32.org, ns-1910.awsdns-46.co.uk, ns-257.awsdns-32.com, ns-957.awsdns-55.net",True,cloudfront,,,
[x],apply.capitalone.ca,"52.60.160.16, 3.98.63.202, 52.60.165.183",read.uberflip.com,"ns-1251.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],apply.capitalone.co.uk,"65.9.66.108, 65.9.66.24, 65.9.66.44, 65.9.66.96",agreements-prod-master.aws-uk-cat1.capitalonegslbex.com,"ns-957.awsdns-55.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],apply.capitalone.com,"2.16.241.155, 2.16.241.135","apply.capitalone.com.edgekey.net, e129297.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,
[x],applynow-qa.capitalone.com,23.212.212.90,"applynow-qa.capitalone.com.edgekey.net, e9565.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,
[x],applynow-tradecredit-beta.capitalone.com,"54.244.21.164, 35.164.77.108, 52.40.208.107","appportal-prod-traffic.aws-cof-prd-bluetarp.capitalonegslbex.com, btacqext-prod-west-traffic.aws-cof-card-core-pub-prd-waf-uw2.capitalonegslbex.com","ns-787.awsdns-34.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],applynow-tradecredit-qa.capitalone.com,"54.160.169.229, 3.223.64.41, 18.206.105.220","app-portal-qa.aws-cof-qa-bluetarp.capitalonegslbex.com, btacqext-qa-east-traffic.aws-cof-card-core-pub-qa-waf-ue1.capitalonegslbex.com, btacqext-qa-west-traffic.aws-cof-card-core-pub-qa-waf-uw2.capitalonegslbex.com","ns-301.awsdns-37.com, awsdns-hostmaster.amazon.com, ns-1432.awsdns-51.org",NOERROR,,,,,,,
[x],applynow-tradecredit.bluetarp.com,"52.40.208.107, 54.244.21.164, 35.164.77.108","applynow-tradecredit.capitalone.com, appportal-prod-traffic.aws-cof-prd-bluetarp.capitalonegslbex.com, btacqext-prod-west-traffic.aws-cof-card-core-pub-prd-waf-uw2.capitalonegslbex.com","ns-787.awsdns-34.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],applynow.capitalone.ca,"52.222.139.106, 52.222.139.33, 52.222.139.5, 52.222.139.4","dynamicappcanada.aws-card.capitalonegslbex.com, dynamic-app-canada-cloudfront-prod.aws-card.capitalonegslbex.com","ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],applynow.capitalone.com,23.212.219.17,"dynamicapp-prod.aws-card.capitalonegslbex.com, applynow.capitalone.com.edgekey.net, e13458.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,
[x],applynow.eit.bluetarp.com,,,,NOERROR,,,,,,,
[x],appointments.capitalone.com,"34.213.65.244, 44.230.227.145, 44.235.172.16, 34.212.219.127",capitalone.coconutcalendar.com,"ns-1918.awsdns-47.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1457.awsdns-54.org, ns-1918.awsdns-47.co.uk, ns-499.awsdns-62.com, ns-547.awsdns-04.net",,,,,
[x],ashibxextns.capitalone.com,204.63.40.20,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],ashzmsbc.capitalone.com,204.63.40.236,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],asos-setup.capitalone.co.uk,"99.86.4.70, 99.86.4.103, 99.86.4.104, 99.86.4.68",setup-prod.aws-uk.capitalonegslbex.com,"ns-657.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],assets.capitalone.co.uk,"13.225.34.85, 13.225.34.120, 13.225.34.112, 13.225.34.115",coukassets-prod.aws-uk.capitalonegslbex.com,"ns-657.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],assistance.capitalone.ca,"3.98.63.202, 52.60.165.183, 52.60.160.16",read.uberflip.com,"ns-1251.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
