new,host,a,cname,soa,status_code,aaaa,cdn,cdn-name,ns,caa,mx,txt,has_internal_ips,internal_ips
[x],treatwellationsdevdiscovid19.vpn-sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],treatwellationsdevdiscovid19.web.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],treatwellationsdevdiscovid19.webmail.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],treatwellationsdevdiscovid19.www.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],treatwellationsdevdiscovid192019.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],treatwellationsdevdiscovid19api.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],treatwellationsdevdiscovid19bbs.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,"pdns210.ultradns.net, pdns210.ultradns.com, pdns210.ultradns.org, pdns210.ultradns.biz",,,,,
[x],treatwellationsdevdiscovid19blog.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,"pdns210.ultradns.net, pdns210.ultradns.com, pdns210.ultradns.org, pdns210.ultradns.biz",,,,,
[x],treatwellationsdevdiscovid19cloud.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],treatwellationsdevdiscovid19dev.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],treatwellationsdevdiscovid19mail.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],treatwellationsdevdiscovid19mailin1.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],treatwellationsdevdiscovid19mx0.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],treatwellationsdevdiscovid19mx7.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],treatwellationsdevdiscovid19ns2.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],treatwellationsdevdiscovid19owa.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],treatwellationsdevdiscovid19secure.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],treatwellationsdevdiscovid19smtp.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],treatwellationsdevdiscovid19www1.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],trustwave-e6a168ba-133a-41dd-a1ab-0a59a31c2459.2d7dd.cdn.bitdefender.net,152.195.133.11,cs1197.wpc.alphacdn.net,"ns1.alphacdn.net, noc.edgecast.com",NOERROR,2606:2800:233:6ad6:3412:7a2f:f1b3:a0eb,,,,,,,,
[x],twitchcpanel.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],uat.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],ukeudown.bitdefender.com,,,,NOERROR,,,,,,,,,
[x],update-cloud.2d585.cdn.bitdefender.net,152.199.21.172,cs500.cc.wpc.rhocdn.net,"ns1.rhocdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],update-lb.bitdefender.com,"104.18.169.222, 104.18.168.222",update-lb.bitdefender.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,"2606:4700::6812:a8de, 2606:4700::6812:a9de",True,cloudflare,,,,,,
[x],update-onprem.2d585.cdn.bitdefender.net,152.199.24.214,cs500.cc.wpc.rhocdn.net,"ns1.rhocdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],update-solarwinds-mav.2d585.cdn.bitdefender.net,152.199.21.172,cs500.wpc.rhocdn.net,"ns1.rhocdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],update-solarwinds.2d585.cdn.bitdefender.net,152.199.21.172,cs500.wpc.rhocdn.net,"ns1.rhocdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],update.bitdefender.com,"104.18.168.222, 104.18.169.222",update.bitdefender.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,"2606:4700::6812:a9de, 2606:4700::6812:a8de",True,cloudflare,,,,,,
[x],update.cloud.2d585.cdn.bitdefender.net,152.199.23.244,cs350.cc.wpc.rhocdn.net,"ns1.rhocdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-avfree-2017-p.2d8cd.cdn.bitdefender.net,152.195.34.102,cs2348.wpc.xicdn.net,"ns1.xicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-avfree-2017.2d8cd.cdn.bitdefender.net,152.195.33.137,cs2348.wpc.xicdn.net,"ns1.xicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-midgress-21.fra.htz.bitdefender.net,136.243.166.107,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],upgr-midgress-23.fra.htz.bitdefender.net,94.130.221.45,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],upgr-midgress-24.fra.htz.bitdefender.net,94.130.221.44,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],upgr-mmxiii-p.cdn.bitdefender.net,93.184.221.133,"wpc.8348.chicdn.net, gs1.wpc.chicdn.net","ns1.chicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-mmxiii-rgr.bitdefender.net,93.184.221.133,"wpc.8348.chicdn.net, gs1.wpc.chicdn.net","ns1.chicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-mmxiii-rp.bitdefender.net,93.184.221.133,"wpc.8348.chicdn.net, gs1.wpc.chicdn.net","ns1.chicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-mmxiv.cdn.bitdefender.net,93.184.221.133,"wpc.8348.chicdn.net, gs1.wpc.chicdn.net","ns1.chicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-mmxix-cl-ts.2d8cd.cdn.bitdefender.net,152.195.34.102,cs2348.wpc.xicdn.net,"ns1.xicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-mmxv-p.cdn.bitdefender.net,93.184.221.133,"wpc.8348.chicdn.net, gs1.wpc.chicdn.net","ns1.chicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-mmxv.cdn.bitdefender.net,93.184.221.133,"wpc.8348.chicdn.net, gs1.wpc.chicdn.net","ns1.chicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-mmxvi-p.cdn.bitdefender.net,93.184.221.133,"wpc.8348.chicdn.net, gs1.wpc.chicdn.net","ns1.chicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-mmxvii-cl-ts-p.2d8cd.cdn.bitdefender.net,152.195.34.102,cs2348.wpc.xicdn.net,"ns1.xicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-mmxviii-avfm.2d8cd.cdn.bitdefender.net,152.195.34.102,cs2348.wpc.xicdn.net,"ns1.xicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-mmxviii-cl-ts-p.2d8cd.cdn.bitdefender.net,152.195.34.102,cs2348.wpc.xicdn.net,"ns1.xicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-mmxviii-cl-ts.2d8cd.cdn.bitdefender.net,152.195.33.137,cs2348.wpc.xicdn.net,"ns1.xicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-mmxx-cl-ts-p.2d8cd.cdn.bitdefender.net,152.195.33.137,cs2348.wpc.xicdn.net,"ns1.xicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-mmxxi-cl-ts-p.2d8cd.cdn.bitdefender.net,152.195.33.137,cs2348.wpc.xicdn.net,"ns1.xicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-mmxxi-cl-ts.2d8cd.cdn.bitdefender.net,152.195.33.137,cs23482.cc.wpc.xicdn.net,"ns1.xicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-mmxxi-padv.2d8cd.cdn.bitdefender.net,152.195.34.102,cs2348.wpc.xicdn.net,"ns1.xicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-mmxxii-cl-ts-p.2d8cd.cdn.bitdefender.net,152.195.33.137,cs2348.wpc.xicdn.net,"ns1.xicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-mmxxii-cl-ts.2d8cd.cdn.bitdefender.net,152.195.34.102,cs23483.cc.wpc.xicdn.net,"ns1.xicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgr-rp-vtr-p.cdn.bitdefender.net,93.184.221.133,"wpc.8348.chicdn.net, gs1.wpc.chicdn.net","ns1.chicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgrade-please-change-me.cdn.bitdefender.net,93.184.221.133,"wpc.8348.chicdn.net, gs1.wpc.chicdn.net","ns1.chicdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],upgrade.bitdefender.com,"104.18.169.222, 104.18.168.222",upgrade.bitdefender.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,"2606:4700::6812:a8de, 2606:4700::6812:a9de",True,cloudflare,,,,,,
[x],upload.bitdefender.net,"104.17.108.108, 104.17.107.108",upload.bitdefender.net.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,"2606:4700::6811:6b6c, 2606:4700::6811:6c6c",True,cloudflare,,,,,,
[x],us-lurker-input.gcp.gravityzone.bitdefender.com,35.212.22.229,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,True,google,"pdns210.ultradns.net, pdns210.ultradns.biz, pdns210.ultradns.org, pdns210.ultradns.com",,,,,
[x],us-lurker-input.gravityzone.bitdefender.com,35.212.22.229,us-lurker-input.gcp.gravityzone.bitdefender.com,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,True,google,,,,,,
[x],us-pluto-coll-pg.gravityzone.bitdefender.com,,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],us-tc.gcp.gravityzone.bitdefender.com,35.212.69.139,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,True,google,,,,,,
[x],v2-mail.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],va01.bbu.gts.bitdefender.net,81.161.59.169,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,"pdns210.ultradns.net, pdns210.ultradns.com, pdns210.ultradns.org, pdns210.ultradns.biz",,,,,
[x],vaccineautodiscover-loadbalancer.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],vaccineerch.blog.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],vdc.bitdefender.net,,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],videotron-central.bitdefender.net,34.96.66.233,videotron-central.bitdefender.net.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,True,google,,,,,,
[x],view-download.bitdefender.com,195.189.155.150,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],vip.bitdefender.com,,,,NOERROR,,,,,,,,,
[x],virus0316.i.api.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],virus0316.research.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],virus0316ail-payment.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],virus0316aprilblog.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],virus0316wsclient.blog.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],viruscauta.athena.bitdefender.net,,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],vmd01.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],vpedi-prod.bitdefender.com,51.144.91.239,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,True,azure,,,,,,
[x],vpedi-test.bitdefender.com,51.144.100.85,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,True,azure,,,,,,
[x],vpn-brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],vpn-treatwellationsdevdiscovid19.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],vsinv55.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],w3huzar.bitdefender.com,195.189.155.148,ftp.bbu.gts.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],wdc1.vdc.bitdefender.net,,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],web-treatwellationsdevdiscovid19.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],webapp-dattostub.rmm.bitdefender.com,20.107.224.23,"webapp-dattostub-prod-001.azurewebsites.net, waws-prod-db3-265.sip.azurewebsites.windows.net, waws-prod-db3-265-c2f9.northeurope.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],webdisk-team.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],webdisk-w3.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],webdisk.photo.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,"pdns210.ultradns.net, pdns210.ultradns.com, pdns210.ultradns.org, pdns210.ultradns.biz",,,,,
[x],webmail-nginx.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],webmail-treatwellationsdevdiscovid19.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],webmail.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],webmailtreatwellationsdevdiscovid19.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],webspam.bitdefender.com,91.199.104.17,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],whitelist.bitdefender.com,195.189.155.162,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],whitelisting.bitdefender.com,195.189.155.173,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],windtre-login.bitdefender.net,34.110.244.247,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,True,google,,,,,,
[x],ws-demo.edit.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],ws.aprilblog.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],ws.editanalytics.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],ws.editelb.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],ws.editeng.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],wsclient.blog.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],wsmail.edit.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],wsprivate.amazon-blog.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],wsprivate.blog.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],ww1.bitdefender.com,91.199.104.12,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],www-alt.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],www-any-eu.bitdefender.com,"52.210.150.53, 63.33.78.152","www-1428500537.eu-west-1.elb.amazonaws.com, www-314936288.eu-central-1.elb.amazonaws.com","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com, ns-1053.awsdns-03.org",NOERROR,,,,,,,,,
[x],www-any-us.bitdefender.com,,www-1962193912.us-east-1.elb.amazonaws.com,,NOERROR,,,,,,,,,
[x],www-any.bitdefender.com,"3.64.115.26, 52.29.105.154",www-314936288.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www-brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],www-ghcpi.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],www-hq.bitdefender.com,91.199.104.35,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],www-prod.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],www-treatwellationsdevdiscovid19.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],www-trial.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],www-us-e.bitdefender.com,,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,mail.bitdefender.com,,,
[x],www-us-w.bitdefender.com,,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,mail.bitdefender.com,,,
[x],www.bbu.gts.bitdefender.net,195.189.155.190,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],www.bitdefender.net,"104.17.108.108, 104.17.107.108",www.bitdefender.net.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,"2606:4700::6811:6b6c, 2606:4700::6811:6c6c",True,cloudflare,,,,,,
[x],www.buy.bitdefender.com,54.144.128.85,,,NOERROR,,,,,,,,,
[x],www.central.bitdefender.com,"104.17.51.22, 104.17.52.22",www.central.bitdefender.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,"2606:4700::6811:3316, 2606:4700::6811:3416",True,cloudflare,,,,,,
[x],www.download.bitdefender.com,,,,NOERROR,,,,,,,,,
[x],www.gravityzone.bitdefender.com,,gravityzone.bitdefender.com,,NOERROR,,True,google,,,,,,
[x],www.hq.vdc.bitdefender.net,91.199.104.35,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],www.quickscan.bitdefender.com,,,,NOERROR,,,,,,,,,
[x],www.sba-update.bitdefender.net,,,,NOERROR,,,,,,,,,
[x],www.vsa-54-85-63-238.bitdefender.com,,,,NOERROR,,,,,,,,,
[x],www1-brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],www1-treatwellationsdevdiscovid19.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],www1.bitdefender.com,91.199.104.12,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],www1brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],www2.bitdefender.com,91.199.104.185,,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],wwwtreatwellationsdevdiscovid19.sa-api.brasil.athena.bitdefender.net,195.189.155.207,athena.bitdefender.net,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],xmail.bitdefender.com,91.199.104.8,xmail-lb.bitdefender.com,"pdns210.ultradns.com, tech-admin.bitdefender.com",NOERROR,,,,,,,,,
[x],zabbixaws.bitdefender.com,,,,NOERROR,,,,,,,,,
[x],zemana-2a56bdb2-17ce-4b85-b8f5-f756f21d8121.2d7dd.cdn.bitdefender.net,152.195.133.11,cs1197.wpc.alphacdn.net,"ns1.alphacdn.net, noc.edgecast.com",NOERROR,2606:2800:233:6ad6:3412:7a2f:f1b3:a0eb,,,,,,,,
