input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,final_url
api.githubassets.com,Fastly error: unknown domain api.githubassets.com,500,268,AS54113,AS54113,Unknown,185.199.108.0/22,api.githubassets.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-05T00:00:00Z,2023-10-05T23:59:59Z,"CN=*.githubassets.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.githubassets.com,"GitHub, Inc.",githubassets.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,39604bf3c8071666c13bfa1281d46e3a,ce34a2397ca7ebd08b141838674a5fb4ac8bc71d86ca4d11fc4f84cd257d780a,True,ctls,api.githubassets.com,443,https://api.githubassets.com:443,https,Varnish,text/html,GET,185.199.111.154,/,88693189,185.199.108.154,Varnish,8,False,,,,
api.githubusercontent.com,Fastly error: unknown domain api.githubusercontent.com,500,278,AS54113,AS54113,Unknown,185.199.108.0/22,api.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,api.githubusercontent.com,443,https://api.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,-1261041757,185.199.111.133,Varnish,8,False,,,,
api.hac.td1.argta.srv.githubassets.com,Fastly error: unknown domain api.hac.td1.argta.srv.githubassets.com,500,304,AS54113,AS54113,Unknown,185.199.108.0/22,api.hac.td1.argta.srv.githubassets.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-05T00:00:00Z,2023-10-05T23:59:59Z,"CN=*.githubassets.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.githubassets.com,"GitHub, Inc.",githubassets.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,39604bf3c8071666c13bfa1281d46e3a,ce34a2397ca7ebd08b141838674a5fb4ac8bc71d86ca4d11fc4f84cd257d780a,True,ctls,api.hac.td1.argta.srv.githubassets.com,443,https://api.hac.td1.argta.srv.githubassets.com:443,https,Varnish,text/html,GET,185.199.108.154,/,-757217536,185.199.111.154,Varnish,8,False,,,,
api.security.github.com,,200,5139,AS36459,GITHUB,US,140.82.116.0/23,api.security.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-05T00:00:00Z,2023-10-05T23:59:59Z,"CN=api.security.github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",api.security.github.com,"GitHub, Inc.",www.api.security.github.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,794f312be2018567ccb95c9c2bf89122,71be1bc495bb0ba949f3e40a494e658e436cd97954cd5e858a1b17a530cbe1da,,ctls,api.security.github.com,443,https://api.security.github.com:443,https,,text/html,GET,140.82.114.21,/,1105770275,140.82.114.21,GitHub Pages,59,False,,,,
api.stars.github.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,api.stars.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,api.stars.github.com,443,https://api.stars.github.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,1920503104,2606:50c0:8003::153,Varnish,80,False,,,,
apiappsacc.enterprise.github.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,apiappsacc.enterprise.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,apiappsacc.enterprise.github.com,443,https://apiappsacc.enterprise.github.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,1920503104,2606:50c0:8003::153,Varnish,80,False,,,,
apivip-s3assets-dbs-start-storage.sgmail.github.com,Page not found · GitHub Pages,404,9584,AS54113,AS54113,Unknown,185.199.108.0/22,apivip-s3assets-dbs-start-storage.sgmail.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,apivip-s3assets-dbs-start-storage.sgmail.github.com,443,https://apivip-s3assets-dbs-start-storage.sgmail.github.com:443,https,GitHub.com,text/html,GET,185.199.109.153,/,-1365779992,2606:50c0:8002::153,Varnish,86,False,,,,
app.githubusercontent.com,Fastly error: unknown domain app.githubusercontent.com,500,278,AS54113,AS54113,Unknown,185.199.108.0/22,app.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,app.githubusercontent.com,443,https://app.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.110.133,/,1696467516,185.199.109.133,Varnish,8,False,,,,
app78.enterprise.github.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,app78.enterprise.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,app78.enterprise.github.com,443,https://app78.enterprise.github.com:443,https,GitHub.com,text/html,GET,185.199.111.153,/,1920503104,2606:50c0:8000::153,Varnish,80,False,,,,
apps.dev.codespaces.githubusercontent.com,Fastly error: unknown domain apps.dev.codespaces.githubusercontent.com,500,310,AS54113,AS54113,Unknown,185.199.108.0/22,apps.dev.codespaces.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,apps.dev.codespaces.githubusercontent.com,443,https://apps.dev.codespaces.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,1147544873,185.199.109.133,Varnish,8,False,,,,
apps.ppe.workspaces.githubusercontent.com,Fastly error: unknown domain apps.ppe.workspaces.githubusercontent.com,500,310,AS54113,AS54113,Unknown,185.199.108.0/22,apps.ppe.workspaces.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,apps.ppe.workspaces.githubusercontent.com,443,https://apps.ppe.workspaces.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,140381334,185.199.111.133,Varnish,8,False,,,,
apps.workspaces.githubusercontent.com,Fastly error: unknown domain apps.workspaces.githubusercontent.com,500,302,AS54113,AS54113,Unknown,185.199.108.0/22,apps.workspaces.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,apps.workspaces.githubusercontent.com,443,https://apps.workspaces.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.110.133,/,-258603494,185.199.108.133,Varnish,8,False,,,,
ars2.githubusercontent.com,Fastly error: unknown domain ars2.githubusercontent.com,500,280,AS54113,AS54113,Unknown,185.199.108.0/22,ars2.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,ars2.githubusercontent.com,443,https://ars2.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.110.133,/,-1709371484,185.199.109.133,Varnish,8,False,,,,
ash1-iad.enterprise.github.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,ash1-iad.enterprise.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,ash1-iad.enterprise.github.com,443,https://ash1-iad.enterprise.github.com:443,https,GitHub.com,text/html,GET,185.199.111.153,/,1920503104,2606:50c0:8003::153,Varnish,80,False,,,,
assets-cdn.raw.githubusercontent.com,Fastly error: unknown domain assets-cdn.raw.githubusercontent.com,500,300,AS54113,AS54113,Unknown,185.199.108.0/22,assets-cdn.raw.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,assets-cdn.raw.githubusercontent.com,443,https://assets-cdn.raw.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.111.133,/,-201485646,185.199.110.133,Varnish,8,False,,,,
atl-prd-fpr-ve-12-mgmt.enterprise.github.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,,,,,,,,,,,,,,,,,,,,,80,http://atl-prd-fpr-ve-12-mgmt.enterprise.github.com:80,http,GitHub.com,text/html,GET,185.199.108.153,/,1920503104,2606:50c0:8003::153,Varnish,80,False,,,,
atom-installer.github.com,503 No healthy IP available for the backend,503,515,AS54113,AS54113,Unknown,185.199.108.0/22,atom-installer.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,atom-installer.github.com,443,https://atom-installer.github.com:443,https,Varnish,text/html,GET,185.199.109.133,/,1829210255,185.199.110.133,Varnish,18,False,,,,
auth-beta.enterprise.github.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,auth-beta.enterprise.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,auth-beta.enterprise.github.com,443,https://auth-beta.enterprise.github.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,1920503104,2606:50c0:8000::153,Varnish,80,False,,,,
auth-sharetemp-exchangedns.enterprise.github.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,auth-sharetemp-exchangedns.enterprise.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,auth-sharetemp-exchangedns.enterprise.github.com,443,https://auth-sharetemp-exchangedns.enterprise.github.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,1920503104,2606:50c0:8003::153,Varnish,80,False,,,,
authority.sgmail.github.com,Page not found · GitHub Pages,404,9584,AS54113,AS54113,Unknown,185.199.108.0/22,authority.sgmail.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,authority.sgmail.github.com,443,https://authority.sgmail.github.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,-1365779992,2606:50c0:8003::153,Varnish,86,False,,,,
autoconfig.githubusercontent.com,Fastly error: unknown domain autoconfig.githubusercontent.com,500,292,AS54113,AS54113,Unknown,185.199.108.0/22,autoconfig.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,autoconfig.githubusercontent.com,443,https://autoconfig.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,-1208154771,185.199.109.133,Varnish,8,False,,,,
autodiscover.githubusercontent.com,Fastly error: unknown domain autodiscover.githubusercontent.com,500,296,AS54113,AS54113,Unknown,185.199.108.0/22,autodiscover.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,autodiscover.githubusercontent.com,443,https://autodiscover.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.109.133,/,143403169,185.199.108.133,Varnish,8,False,,,,
automatedetailerz.comraw.githubusercontent.com,Fastly error: unknown domain automatedetailerz.comraw.githubusercontent.com,500,320,AS54113,AS54113,Unknown,185.199.108.0/22,automatedetailerz.comraw.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,automatedetailerz.comraw.githubusercontent.com,443,https://automatedetailerz.comraw.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.109.133,/,502569981,185.199.110.133,Varnish,8,False,,,,
avantgardehotel.amraw.githubusercontent.com,Fastly error: unknown domain avantgardehotel.amraw.githubusercontent.com,500,314,AS54113,AS54113,Unknown,185.199.108.0/22,avantgardehotel.amraw.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,avantgardehotel.amraw.githubusercontent.com,443,https://avantgardehotel.amraw.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.110.133,/,-434848635,185.199.108.133,Varnish,8,False,,,,
avatar1.githubusercontent.com,Fastly error: unknown domain avatar1.githubusercontent.com,500,286,AS54113,AS54113,Unknown,185.199.108.0/22,avatar1.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,avatar1.githubusercontent.com,443,https://avatar1.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.111.133,/,-67043459,185.199.109.133,Varnish,8,False,,,,
avatar2.githubusercontent.com,Fastly error: unknown domain avatar2.githubusercontent.com,500,286,AS54113,AS54113,Unknown,185.199.108.0/22,avatar2.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,avatar2.githubusercontent.com,443,https://avatar2.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,-1612028337,185.199.111.133,Varnish,8,False,,,,
avatars.2.githubusercontent.com,Fastly error: unknown domain avatars.2.githubusercontent.com,500,290,AS54113,AS54113,Unknown,185.199.108.0/22,avatars.2.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,avatars.2.githubusercontent.com,443,https://avatars.2.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,-1825552896,185.199.111.133,Varnish,8,False,,,,
avatars2.githubusercontent.com,GitHub: Let’s build from here · GitHub,200,224878,AS54113,AS54113,Unknown,185.199.108.0/22,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,80,http://avatars2.githubusercontent.com:80,http,GitHub.com,text/html,GET,185.199.110.133,/,98870310,185.199.109.133,HSTS,2366,False,,,secured-user-images.githubusercontent.com/,https://github.com
avatars3.githubusercontent.com,GitHub: Let’s build from here · GitHub,200,224873,AS54113,AS54113,Unknown,185.199.108.0/22,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,80,http://avatars3.githubusercontent.com:80,http,GitHub.com,text/html,GET,185.199.110.133,/,98870310,185.199.108.133,HSTS,2366,False,,,media.githubusercontent.com,https://github.com
avatars6.githubusercontent.com,GitHub: Let’s build from here · GitHub,200,223226,AS54113,AS54113,Unknown,185.199.108.0/22,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,80,http://avatars6.githubusercontent.com:80,http,GitHub.com,text/html,GET,185.199.110.133,/,98870310,185.199.111.133,HSTS,2366,False,,,github.githubassets.com,https://github.com
