new,host,a,cname,soa,txt,status_code,has_internal_ips,internal_ips,ns,aaaa,mx,cdn,cdn-name,caa,ptr
[x],165-254-88-155.zoomsvr.com,165.254.88.155,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1139.awsdns-14.org, ns-1968.awsdns-54.co.uk, ns-466.awsdns-58.com, ns-916.awsdns-50.net",,,,,,
[x],165-254-88-156.zoomsvr.com,165.254.88.156,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-158.zoomsvr.com,165.254.88.158,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-16.zoomsvr.com,165.254.88.16,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-160.zoomsvr.com,,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-161.zoomsvr.com,165.254.88.161,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1139.awsdns-14.org, ns-1968.awsdns-54.co.uk, ns-466.awsdns-58.com, ns-916.awsdns-50.net",,,,,,
[x],165-254-88-162.zoomsvr.com,165.254.88.162,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-163.zoomsvr.com,165.254.88.163,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-164.zoomsvr.com,165.254.88.164,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-165.zoomsvr.com,165.254.88.165,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-166.zoomsvr.com,165.254.88.166,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-170.zoomsvr.com,165.254.88.170,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-171.zoomsvr.com,165.254.88.171,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-172.zoomsvr.com,165.254.88.172,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-173.zoomsvr.com,165.254.88.173,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-174.zoomsvr.com,165.254.88.174,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-176.zoomsvr.com,165.254.88.176,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-179.zoomsvr.com,165.254.88.179,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-180.zoomsvr.com,165.254.88.180,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-181.zoomsvr.com,165.254.88.181,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-182.zoomsvr.com,165.254.88.182,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1139.awsdns-14.org, ns-1968.awsdns-54.co.uk, ns-466.awsdns-58.com, ns-916.awsdns-50.net",,,,,,
[x],165-254-88-183.zoomsvr.com,165.254.88.183,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-184.zoomsvr.com,165.254.88.184,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-185.zoomsvr.com,165.254.88.185,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-190.zoomsvr.com,165.254.88.190,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-191.zoomsvr.com,165.254.88.191,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-193.zoomsvr.com,165.254.88.193,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-194.zoomsvr.com,165.254.88.194,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-196.zoomsvr.com,165.254.88.196,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-20.zoomsvr.com,165.254.88.20,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-200.zoomsvr.com,165.254.88.200,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-201.zoomsvr.com,165.254.88.201,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-202.zoomsvr.com,,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-203.zoomsvr.com,165.254.88.203,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-204.zoomsvr.com,165.254.88.204,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-205.zoomsvr.com,165.254.88.205,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-206.zoomsvr.com,165.254.88.206,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-21.zoomsvr.com,165.254.88.21,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-210.zoomsvr.com,,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-211.zoomsvr.com,165.254.88.211,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1139.awsdns-14.org, ns-1968.awsdns-54.co.uk, ns-466.awsdns-58.com, ns-916.awsdns-50.net",,,,,,
[x],165-254-88-212.zoomsvr.com,165.254.88.212,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-213.zoomsvr.com,165.254.88.213,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-214.zoomsvr.com,165.254.88.214,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-215.zoomsvr.com,165.254.88.215,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-216.zoomsvr.com,165.254.88.216,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-22.zoomsvr.com,165.254.88.22,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-221.zoomsvr.com,165.254.88.221,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1139.awsdns-14.org, ns-1968.awsdns-54.co.uk, ns-466.awsdns-58.com, ns-916.awsdns-50.net",,,,,,
[x],165-254-88-222.zoomsvr.com,165.254.88.222,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-223.zoomsvr.com,165.254.88.223,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-224.zoomsvr.com,165.254.88.224,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-225.zoomsvr.com,165.254.88.225,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-226.zoomsvr.com,165.254.88.226,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-227.zoomsvr.com,165.254.88.227,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-23.zoomsvr.com,165.254.88.23,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-230.zoomsvr.com,165.254.88.230,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-231.zoomsvr.com,165.254.88.231,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-233.zoomsvr.com,165.254.88.233,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-234.zoomsvr.com,165.254.88.234,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-235.zoomsvr.com,165.254.88.235,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-236.zoomsvr.com,,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-24.zoomsvr.com,165.254.88.24,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-240.zoomsvr.com,165.254.88.240,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-241.zoomsvr.com,165.254.88.241,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-242.zoomsvr.com,165.254.88.242,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-243.zoomsvr.com,165.254.88.243,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-244.zoomsvr.com,165.254.88.244,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-245.zoomsvr.com,165.254.88.245,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-246.zoomsvr.com,165.254.88.246,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-25.zoomsvr.com,165.254.88.25,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-250.zoomsvr.com,165.254.88.250,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1139.awsdns-14.org, ns-1968.awsdns-54.co.uk, ns-466.awsdns-58.com, ns-916.awsdns-50.net",,,,,,
[x],165-254-88-252.zoomsvr.com,165.254.88.252,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-254.zoomsvr.com,165.254.88.254,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-26.zoomsvr.com,165.254.88.26,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-30.zoomsvr.com,165.254.88.30,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-31.zoomsvr.com,165.254.88.31,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-32.zoomsvr.com,165.254.88.32,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-33.zoomsvr.com,165.254.88.33,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-34.zoomsvr.com,165.254.88.34,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-35.zoomsvr.com,165.254.88.35,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-36.zoomsvr.com,165.254.88.36,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-40.zoomsvr.com,165.254.88.40,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-41.zoomsvr.com,165.254.88.41,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-42.zoomsvr.com,165.254.88.42,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-43.zoomsvr.com,165.254.88.43,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-44.zoomsvr.com,165.254.88.44,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-45.zoomsvr.com,,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-51.zoomsvr.com,165.254.88.51,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-52.zoomsvr.com,165.254.88.52,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-53.zoomsvr.com,165.254.88.53,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-55.zoomsvr.com,165.254.88.55,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-56.zoomsvr.com,165.254.88.56,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-60.zoomsvr.com,165.254.88.60,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1139.awsdns-14.org, ns-1968.awsdns-54.co.uk, ns-466.awsdns-58.com, ns-916.awsdns-50.net",,,,,,
[x],165-254-88-61.zoomsvr.com,165.254.88.61,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-62.zoomsvr.com,165.254.88.62,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1139.awsdns-14.org, ns-1968.awsdns-54.co.uk, ns-466.awsdns-58.com, ns-916.awsdns-50.net",,,,,,
[x],165-254-88-63.zoomsvr.com,165.254.88.63,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-64.zoomsvr.com,165.254.88.64,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-65.zoomsvr.com,165.254.88.65,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-66.zoomsvr.com,165.254.88.66,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-70.zoomsvr.com,165.254.88.70,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-71.zoomsvr.com,165.254.88.71,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-72.zoomsvr.com,165.254.88.72,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-73.zoomsvr.com,165.254.88.73,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-75.zoomsvr.com,165.254.88.75,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-76.zoomsvr.com,165.254.88.76,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-80.zoomsvr.com,165.254.88.80,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-81.zoomsvr.com,165.254.88.81,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-82.zoomsvr.com,165.254.88.82,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-83.zoomsvr.com,,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-85.zoomsvr.com,165.254.88.85,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-86.zoomsvr.com,165.254.88.86,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-90.zoomsvr.com,165.254.88.90,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1139.awsdns-14.org, ns-1968.awsdns-54.co.uk, ns-466.awsdns-58.com, ns-916.awsdns-50.net",,,,,,
[x],165-254-88-91.zoomsvr.com,165.254.88.91,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1139.awsdns-14.org, ns-1968.awsdns-54.co.uk, ns-466.awsdns-58.com, ns-916.awsdns-50.net",,,,,,
[x],165-254-88-92.zoomsvr.com,,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-93.zoomsvr.com,165.254.88.93,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1139.awsdns-14.org, ns-1968.awsdns-54.co.uk, ns-466.awsdns-58.com, ns-916.awsdns-50.net",,,,,,
[x],165-254-88-94.zoomsvr.com,165.254.88.94,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-95.zoomsvr.com,165.254.88.95,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-88-96.zoomsvr.com,165.254.88.96,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-100.zoomsvr.com,165.254.89.100,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-101.zoomsvr.com,165.254.89.101,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-103.zoomsvr.com,165.254.89.103,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-104.zoomsvr.com,165.254.89.104,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-105.zoomsvr.com,165.254.89.105,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-106.zoomsvr.com,165.254.89.106,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-107.zoomsvr.com,165.254.89.107,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-110.zoomsvr.com,165.254.89.110,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-111.zoomsvr.com,165.254.89.111,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-112.zoomsvr.com,,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-113.zoomsvr.com,165.254.89.113,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1139.awsdns-14.org, ns-1968.awsdns-54.co.uk, ns-466.awsdns-58.com, ns-916.awsdns-50.net",,,,,,
[x],165-254-89-114.zoomsvr.com,165.254.89.114,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-115.zoomsvr.com,165.254.89.115,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-116.zoomsvr.com,165.254.89.116,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1139.awsdns-14.org, ns-1968.awsdns-54.co.uk, ns-466.awsdns-58.com, ns-916.awsdns-50.net",,,,,,
[x],165-254-89-120.zoomsvr.com,165.254.89.120,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-121.zoomsvr.com,,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-122.zoomsvr.com,165.254.89.122,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-123.zoomsvr.com,165.254.89.123,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1139.awsdns-14.org, ns-1968.awsdns-54.co.uk, ns-466.awsdns-58.com, ns-916.awsdns-50.net",,,,,,
[x],165-254-89-125.zoomsvr.com,165.254.89.125,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-126.zoomsvr.com,165.254.89.126,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-130.zoomsvr.com,165.254.89.130,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-131.zoomsvr.com,165.254.89.131,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1139.awsdns-14.org, ns-1968.awsdns-54.co.uk, ns-466.awsdns-58.com, ns-916.awsdns-50.net",,,,,,
[x],165-254-89-132.zoomsvr.com,,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-133.zoomsvr.com,165.254.89.133,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-134.zoomsvr.com,165.254.89.134,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-135.zoomsvr.com,165.254.89.135,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-136.zoomsvr.com,165.254.89.136,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-140.zoomsvr.com,165.254.89.140,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-141.zoomsvr.com,165.254.89.141,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-142.zoomsvr.com,165.254.89.142,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-143.zoomsvr.com,,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-144.zoomsvr.com,165.254.89.144,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-145.zoomsvr.com,165.254.89.145,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-146.zoomsvr.com,165.254.89.146,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-150.zoomsvr.com,165.254.89.150,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-151.zoomsvr.com,165.254.89.151,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-152.zoomsvr.com,165.254.89.152,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-153.zoomsvr.com,165.254.89.153,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1139.awsdns-14.org, ns-1968.awsdns-54.co.uk, ns-466.awsdns-58.com, ns-916.awsdns-50.net",,,,,,
[x],165-254-89-154.zoomsvr.com,165.254.89.154,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-155.zoomsvr.com,165.254.89.155,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-156.zoomsvr.com,165.254.89.156,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-16.zoomsvr.com,165.254.89.16,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-160.zoomsvr.com,165.254.89.160,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-161.zoomsvr.com,165.254.89.161,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-162.zoomsvr.com,,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-163.zoomsvr.com,165.254.89.163,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-164.zoomsvr.com,,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-165.zoomsvr.com,165.254.89.165,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-166.zoomsvr.com,165.254.89.166,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],165-254-89-170.zoomsvr.com,165.254.89.170,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
