new,host,a,soa,status_code,aaaa,cname,ns,cdn,cdn-name,txt,has_internal_ips,internal_ips,caa,mx
,profile.api-gateway.sit.ls.hereapi.com,"63.32.174.118, 52.215.139.129, 34.251.120.190","ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/sit-62305-gateway-sentry",,,,
,profile.mobilitygraph.cit.hereapi.com,"52.213.161.217, 34.242.183.243, 54.194.184.229","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,profile-cit-iam.api-gateway.ls.hereapi.com,,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/cit-profile-1656666671650-sentry",,,,
,profile.mobilitygraph.hereapi.com,"52.48.171.78, 34.255.104.150, 52.210.35.185","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"profile.mobilitygraph.hereapi.com.a2305.p01.hereglb.com, eu-west-1-profile.api-gateway.ls.hereapi.com",,,,,,,,
,profile.mobilitygraph.sit.hereapi.com,"63.32.174.118, 52.215.139.129, 34.251.120.190","ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,profile.api-gateway.sit.ls.hereapi.com,,,,"heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/sit-62305-gateway-sentry",,,,
,prov.sit.ext.here.com,131.228.152.59,"dns1.p09.nsone.net, hostmaster.nsone.net",NOERROR,,prov.sit.ext.here.com.a1040.p01.hereglb.com,,,,,,,,
,provider.ns.api.platform.here.com,"10.116.3.5, 10.116.17.10, 10.116.10.22","ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-olp-neutralserver-backend-prod/ns-provider-sentry",True,"10.116.3.5, 10.116.17.10, 10.116.10.22",,
,qa-gerrit.it.here.com,193.67.103.17,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com, us-qas99-colo-ucs01ib.as1248.net",NOERROR,,,,,,,,,,
,qa.account.api.here.com,"34.225.199.139, 18.205.205.139","ns-1269.awsdns-30.org, awsdns-hostmaster.amazon.com",NOERROR,,"qa.account.api.here.com.a693.p01.hereglb.com, qa.api.eu-west-1.account.here.com",,,,,,,,
,qa.account.here.com,"18.205.205.139, 34.225.199.139","ns-1269.awsdns-30.org, awsdns-hostmaster.amazon.com",NOERROR,,"qa.account.here.com.a693.p01.hereglb.com, qa.eu-west-1.account.here.com",,,,,,,,
,qa.api.eu-west-1.account.here.com,,"ns-1269.awsdns-30.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,qa.api.us-west-2.account.here.com,"18.205.205.139, 34.225.199.139","ns-1451.awsdns-53.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,qa.collector.data.here.com,,"ns-2008.awsdns-59.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,qa.notification.api.here.com,"3.226.202.206, 205.251.193.74, 205.251.194.195, 205.251.197.236, 205.251.198.119","ns-1655.awsdns-14.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-330.awsdns-41.com, ns-1655.awsdns-14.co.uk, ns-1516.awsdns-61.org, ns-707.awsdns-24.net",,,,,,,
,qa.rd.account.here.com,"34.247.149.199, 34.249.171.1","ns-1251.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,qa.testsso.ap.cda.data.here.com,,"ns-1982.awsdns-55.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-579.awsdns-08.net, ns-1047.awsdns-02.org, ns-1982.awsdns-55.co.uk, ns-433.awsdns-54.com",,,,,,,
,qa.us-east-1.account.here.com,"34.225.199.139, 18.205.205.139","ns-624.awsdns-14.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1199.awsdns-21.org, ns-1849.awsdns-39.co.uk, ns-508.awsdns-63.com, ns-624.awsdns-14.net",,,,,,,
,qa.us-west-2.account.here.com,"18.205.205.139, 34.225.199.139","ns-1451.awsdns-53.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,qg-dv.heremobileweb.here.com,"13.226.153.75, 13.226.153.76, 13.226.153.48, 13.226.153.73","ns-1821.awsdns-35.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,awstrust.com,
,qg-dv.hereweb.here.com,"18.165.201.98, 18.165.201.39, 18.165.201.36, 18.165.201.63","ns-465.awsdns-58.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1290.awsdns-33.org, ns-1704.awsdns-21.co.uk, ns-465.awsdns-58.com, ns-606.awsdns-11.net",True,cloudfront,,,,,
,query.data.api.platform.here.com,,"ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,metadata.data.api.platform.here.com,,,,"heritage=external-dns,external-dns/owner=prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-olp-api-gateway-prod/prd-1614-ext-1634731245951-sentry",,,,
,ra2.ext.here.com,,,NOERROR,,ra2.pki.aws.in.here.com,,,,,,,,
,radiomap.vcdn.pos.here.com,"13.224.132.129, 13.224.132.33, 13.224.132.75, 13.224.132.121","ns-873.awsdns-45.net, awsdns-hostmaster.amazon.com",NOERROR,,d25hkzorddhg9r.cloudfront.net,"ns-1097.awsdns-09.org, ns-139.awsdns-17.com, ns-1554.awsdns-02.co.uk, ns-873.awsdns-45.net",True,cloudfront,,,,,
,rc.cns.cit.hereapi.com,"52.17.71.68, 34.252.175.107, 176.34.139.100","ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,"rtti.cns.cit.hereapi.com.a1971.p01.hereglb.com, rtti-cns-cit.borg-p.nw.ops.here.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/cit-2211-gateway-sentry",,,,
,rc.cns.nxt.hereapi.com,"34.246.18.21, 34.248.136.217, 34.249.85.101","ns-1239.awsdns-26.org, awsdns-hostmaster.amazon.com",NOERROR,,rtti-cns-nxt.borg-rd.nw.ops.here.com,,,,"heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/nxt-2211-gateway-sentry",,,,
,rc.cns.pat.hereapi.com,"10.117.231.220, 10.117.225.141, 10.117.235.141","ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,cumulus-pat.api-gateway.sit.ls.hereapi.com,,,,"heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/cumulus-pat-gw-1675788754409-sentry",True,"10.117.231.220, 10.117.225.141, 10.117.235.141",,
,rcp.ext.here.com,,"ns-235.awsdns-29.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-235.awsdns-29.com, ns-646.awsdns-16.net, ns-1173.awsdns-18.org, ns-1977.awsdns-55.co.uk",,,,,,,
,rcs.cc.api.here.com,54.144.213.209,"ns-1064.awsdns-05.org, awsdns-hostmaster.amazon.com",NOERROR,2600:1f18:1e5:cf01:ca55:ee74:963a:152a,,"ns-1064.awsdns-05.org, ns-1544.awsdns-01.co.uk, ns-215.awsdns-26.com, ns-820.awsdns-38.net",,,,,,,
,rcs.cit.cc.api.here.com,35.174.212.17,"ns-869.awsdns-44.net, awsdns-hostmaster.amazon.com",NOERROR,2600:1f18:1e5:cf00:a279:19c9:9d85:6a75,,"ns-1498.awsdns-59.org, ns-869.awsdns-44.net, ns-263.awsdns-32.com, ns-1567.awsdns-03.co.uk",,,,,,,
,rd.account.here.com,,"ns-1251.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1988.awsdns-56.co.uk, ns-794.awsdns-35.net, ns-109.awsdns-13.com, ns-1251.awsdns-28.org",,,,,,,
,rd.hereweb.here.com,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1600.awsdns-08.co.uk, ns-277.awsdns-34.com, ns-905.awsdns-49.net, ns-1218.awsdns-24.org",,,,,,,
,rds-traffic.api.here.com,,"ns-1264.awsdns-30.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1264.awsdns-30.org, ns-1740.awsdns-25.co.uk, ns-200.awsdns-25.com, ns-863.awsdns-43.net",,,,,,,inbound-smtp.eu-west-1.amazonaws.com
,rds-traffic.cit.api.here.com,,"ns-761.awsdns-31.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-761.awsdns-31.net, ns-1992.awsdns-57.co.uk, ns-387.awsdns-48.com, ns-1397.awsdns-46.org",,,,,,,
,rds-traffic.sit.api.here.com,"205.251.192.33, 205.251.195.254, 205.251.197.174, 205.251.199.132","ns-1924.awsdns-48.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1022.awsdns-63.net, ns-33.awsdns-04.com, ns-1924.awsdns-48.co.uk, ns-1454.awsdns-53.org",,,,,,,
,recommendations.hybrid.api.here.com,"52.31.209.23, 54.72.17.182","ns-920.awsdns-51.net, awsdns-hostmaster.amazon.com",NOERROR,,"search.api.here.com.a121.p01.hereglb.com, cluster-1.eu-west-1.pr.gate5.us",,,,,,,,
,redirect.here.com,"3.75.127.193, 3.124.22.197, 35.157.85.172","ns-995.awsdns-60.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1392.awsdns-46.org, ns-1771.awsdns-29.co.uk, ns-479.awsdns-59.com, ns-995.awsdns-60.net",,,,,,,
,reporting.hub.api.here.com,"54.243.127.45, 54.165.127.38, 205.251.192.170, 205.251.195.135, 205.251.196.69, 205.251.199.98","ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-170.awsdns-21.com, ns-1890.awsdns-44.co.uk, ns-1093.awsdns-08.org, ns-903.awsdns-48.net",,,,,,,
,research.aws.in.here.com,,,NOERROR,,,,,,,,,,
,resource-access.api.platform.here.com,,"ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,resource-access.api.platform.sit.here.com,,"ns-1207.awsdns-22.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,resource-access.platform.sit.api.here.com,,"ns-1342.awsdns-39.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,reverse.geocoder.bulk.api.here.com,"34.215.138.45, 44.241.164.27, 44.228.235.81","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,us-west-2-prd-bulkreverse.geocoder.ls.hereapi.com,,,,"heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hlsv6-bulkrgc-prd-1673432866383-sentry",,,,
,reverse.geocoder.cit.api.here.com,"52.209.92.35, 52.17.226.98, 34.247.132.127","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,eu-west-1-cit-reverse.geocoder.ls.hereapi.com,,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hlsv6-rgc-cit-1679400393482-sentry",,,,
,reverse.geocoder.cit.bulk.api.here.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,us-west-2-cit-bulkreverse.geocoder.ls.hereapi.com,,,,,,,,
,reverse.geocoder.cit.cc.api.here.com,"52.209.92.35, 34.247.132.127, 52.17.226.98","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"reverse.geocoder.cit.api.here.com, eu-west-1-cit-reverse.geocoder.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hlsv6-rgc-cit-1679400393482-sentry",,,,
,reverse.geocoder.ls.hereapi.com,"44.230.59.191, 44.236.87.33, 44.241.206.149","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"reverse.geocoder.ls.hereapi.com.a1971.p01.hereglb.com, us-west-2-prd-reverse.geocoder.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hlsv6-rgc-prd-1673432858285-sentry",,,,
,revgeocode.search.hereapi.com,"54.194.97.109, 34.243.147.88, 99.80.168.16","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"search.hereapi.com, search.hereapi.com.a1971.p01.hereglb.com, eu-west-1-prd-opensearch.api-gateway.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hgsv7-prd-2f6f6387-361e-11eb-a41b-0e081c257876-sentry",,,,
,rgmatrix72.hls-routing.hereapi.com,"44.207.42.27, 52.204.81.91, 54.82.167.251","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"rgmatrix72.hls-routing.hereapi.com.a2689.p01.hereglb.com, us-east-1.hls-rgmatrix72-dp.api-gateway.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hls-matrix-gw-34b94e06-0874-11eb-b645-3eda73be7d45-sentry",,,,
,rgmatrix72.hls-routing.sit.hereapi.com,54.144.128.85,,NOERROR,,,,,,,,,,
,rme.api.here.com,"34.241.206.244, 52.214.187.45, 54.228.130.98","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"routematching.hereapi.com, routematching.hereapi.com.a1187.p01.hereglb.com, fleet.api-gateway.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/fta-gateway-prd-2281bae9-e84b-11ea-a735-3ebe1f72fbcd-sentry",,,,
,route-oet.cit.hybrid.cc.api.here.com,"52.19.139.14, 52.212.231.48, 54.247.140.110","ns-1834.awsdns-37.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1.awsdns-00.com, ns-1247.awsdns-27.org, ns-1834.awsdns-37.co.uk, ns-663.awsdns-18.net",,,,,,,
,route-oet.hybrid.cc.api.here.com,"52.210.12.196, 52.215.71.78, 52.48.225.240, 205.251.193.78","ns-1171.awsdns-18.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-334.awsdns-41.com, ns-1902.awsdns-45.co.uk, ns-1171.awsdns-18.org, ns-982.awsdns-58.net",,,,,,,
,route-oet.sit.hybrid.cc.api.here.com,"34.233.24.213, 54.243.203.250, 54.173.171.205","ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,route.cit.api.here.com,"52.50.22.162, 52.17.48.232, 46.137.39.36, 3.248.124.97, 52.210.31.78, 52.214.166.144","ns-1920.awsdns-48.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-680.awsdns-21.net, ns-1083.awsdns-07.org, ns-1920.awsdns-48.co.uk, ns-329.awsdns-41.com",,,,,,,
,route.cit.hybrid.ccv.api.here.com,"54.154.249.97, 34.252.94.221, 34.255.241.159","ns-2009.awsdns-59.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-17.awsdns-02.com, ns-851.awsdns-42.net, ns-1180.awsdns-19.org, ns-2009.awsdns-59.co.uk",,,,,,,
,route.cpt.api.here.com,,"ns-117.awsdns-14.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1350.awsdns-40.org, ns-1735.awsdns-24.co.uk, ns-944.awsdns-54.net, ns-117.awsdns-14.com",,,,,,,
,route.ctt.hybrid.api.here.com,,"ns-1278.awsdns-31.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1278.awsdns-31.org, ns-150.awsdns-18.com, ns-1571.awsdns-04.co.uk, ns-698.awsdns-23.net",,,,,,,
,route.hereapi.com,205.251.193.162,"ns-1418.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,"route.hereapi.com.a1971.p01.hereglb.com, eu-west-1.route.hereapi.com","ns-822.awsdns-38.net, ns-418.awsdns-52.com, ns-1595.awsdns-07.co.uk, ns-1418.awsdns-49.org",,,,,,,
,route.hybrid.api.here.com,,"ns-290.awsdns-36.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-290.awsdns-36.com, ns-1678.awsdns-17.co.uk, ns-1018.awsdns-63.net, ns-1130.awsdns-13.org",,,,,,,
,route.hybrid.cc.api.here.com,,"ns-1320.awsdns-37.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1320.awsdns-37.org, ns-1608.awsdns-09.co.uk, ns-687.awsdns-21.net, ns-406.awsdns-50.com",,,,,,,
,route.hybrid.ccv.api.here.com,"52.51.176.199, 3.248.104.177, 205.251.192.92, 205.251.194.203, 205.251.197.170, 205.251.199.33","ns-715.awsdns-25.net, awsdns-hostmaster.amazon.com",NOERROR,"2a05:d018:eb5:2201:37d5:6092:dce4:92e7, 2a05:d018:eb5:2200:9bed:70f6:d785:1fef",,"ns-1825.awsdns-36.co.uk, ns-92.awsdns-11.com, ns-715.awsdns-25.net, ns-1450.awsdns-53.org",,,,,,,
,route.ls.hereapi.com,"52.214.166.144, 52.210.31.78, 52.50.22.162, 52.17.48.232, 3.248.124.97, 46.137.39.36","ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,"routingrest.hls-routing.hereapi.com, hlsrtgrest-prd.borg-p.nw.ops.here.com","ns-1421.awsdns-49.org, ns-1651.awsdns-14.co.uk, ns-208.awsdns-26.com, ns-577.awsdns-08.net",,,,,,,
,route.nxt.hybrid.api.here.com,,"ns-518.awsdns-00.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1738.awsdns-25.co.uk, ns-1360.awsdns-42.org, ns-518.awsdns-00.net, ns-417.awsdns-52.com",,,,,,,
,route.nxt.hybrid.ccv.api.here.com,,"ns-846.awsdns-41.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-846.awsdns-41.net, ns-1157.awsdns-16.org, ns-2038.awsdns-62.co.uk, ns-38.awsdns-04.com",,,,,,,
,route.sit.api.here.com,"34.239.197.75, 54.224.130.114, 52.205.89.176","ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-162.awsdns-20.com, ns-1634.awsdns-12.co.uk, ns-1455.awsdns-53.org, ns-861.awsdns-43.net",,,,,,,
,route.sit.hybrid.api.here.com,"3.230.61.90, 52.1.98.123","ns-1341.awsdns-39.org, awsdns-hostmaster.amazon.com",NOERROR,"2600:1f18:60b8:7900:7b5f:78c9:9ba5:1b0e, 2600:1f18:60b8:7901:a2bf:c179:31bb:d930",,"ns-1341.awsdns-39.org, ns-1664.awsdns-16.co.uk, ns-402.awsdns-50.com, ns-572.awsdns-07.net",,,,,,,
,route.sit.hybrid.ccv.api.here.com,"44.197.127.187, 3.214.2.182, 54.211.23.225","ns-583.awsdns-08.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-583.awsdns-08.net, ns-1328.awsdns-38.org, ns-167.awsdns-20.com, ns-1952.awsdns-52.co.uk",,,,,,,
,router.hereapi.com,"54.77.132.4, 54.229.189.184, 52.30.130.57","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"router.hereapi.com.a1971.p01.hereglb.com, eu-west-1.ols-router.api-gateway.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/prd-2190-rtg-8cc25747-7c01-11eb-8c2a-d2fb75c25b3e-sentry",,,,
,routing.ext.here.com,131.228.152.33,"ns-1894.awsdns-44.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-902.awsdns-48.net, ns-1158.awsdns-16.org, ns-57.awsdns-07.com, ns-1894.awsdns-44.co.uk",,,,,,,
,routingiso.hls-routing.hereapi.com,"52.210.216.35, 54.194.185.245, 54.229.136.162","ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,hlsrtgiso-prd.borg-p.nw.ops.here.com,,,,,,,,
,routingrest.hls-routing.hereapi.com,"52.50.22.162, 52.17.48.232, 52.214.166.144, 46.137.39.36, 3.248.124.97, 52.210.31.78","ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,hlsrtgrest-prd.borg-p.nw.ops.here.com,,,,,,,,
,rtti.cns.cit.hereapi.com,"35.161.250.125, 52.43.91.32, 35.163.112.20","ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,"rtti.cns.cit.hereapi.com.a1971.p01.hereglb.com, rtti-cns-us-west-2-cit.borg-p.nw.ops.here.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/cit-2211-gateway-sentry",,,,
,rtti.cns.pat.hereapi.com,"10.117.235.141, 10.117.231.220, 10.117.225.141","ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,cumulus-pat.api-gateway.sit.ls.hereapi.com,,,,,True,"10.117.235.141, 10.117.231.220, 10.117.225.141",,
,rw.tpeg-oet.cit.hybrid.cc.api.here.com,"34.252.45.170, 52.30.75.42, 54.72.179.238","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,eu-west-1-tpegoetrw-cit.api-gateway.ls.hereapi.com,,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tpegoetrw-gw-cit-1678709728055-sentry",,,,
,rw.tpeg-oet.hybrid.cc.api.here.com,"52.210.247.78, 52.211.12.45, 52.31.76.5","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,eu-west-1-tpegoetrw-prd.api-gateway.ls.hereapi.com,"ns-1380.awsdns-44.org, ns-1642.awsdns-13.co.uk, ns-333.awsdns-41.com, ns-992.awsdns-60.net",,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tpegoetrw-gw-prd-1678709746162-sentry",,,,
,rw.tpeg-oet.nxt.hybrid.cc.api.here.com,,"ns-217.awsdns-27.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,rw.tpeg-set.hybrid.cc.api.here.com,"52.49.92.70, 34.241.37.236, 52.31.248.2","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,eu-west-1-tpegsetrw-prd.api-gateway.ls.hereapi.com,,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tpegsetrw-gw-prd-1675850586057-sentry",,,,
,s.fleet.ls.hereapi.com,"34.241.206.244, 54.228.130.98, 52.214.187.45","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"routematching.hereapi.com, routematching.hereapi.com.a1187.p01.hereglb.com, fleet.api-gateway.ls.hereapi.com",,,,,,,,
,saeljira-qa.it.here.com,131.228.152.21,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com, gb-lon99-colo-ucs01ib.as1248.net",NOERROR,,,,,,,,,,
,saeljira.it.here.com,131.228.152.21,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com, us-qas99-colo-ucs01ib.as1248.net",NOERROR,,saeljira-ams.it.here.com,,,,,,,,
,saga.net.in.here.com,,,NOERROR,,,,,,,,,,
,scandium.slp.pos.here.com,"52.18.101.227, 34.247.1.248, 54.194.219.124","ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,"hydrogen.slp.pos.here.com, hydrogen.slp.pos.here.com.a2298.p01.hereglb.com, herecom-euwest1-prd.slp.positioning.borg-p.nw.ops.here.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-pos-positioning-aws-prd/slp-gateway-dp-prd-slp-herecom-service",,,,
,scbe.cc.api.here.com,"54.229.9.3, 54.217.254.238, 34.254.130.120","ns-1047.awsdns-02.org, awsdns-hostmaster.amazon.com",NOERROR,,"scbe.cc.api.here.com.a137.p01.hereglb.com, cc.eu-west-1.scbe.api.here.com",,,,,,,,
,scbe.sit.api.here.com,,"ns-1047.awsdns-02.org, awsdns-hostmaster.amazon.com",NOERROR,,"scbe.sit.api.here.com.a137.p01.hereglb.com, sit.eu-west-1.scbe.api.here.com",,,,,,,,
,scbe.stt.api.here.com,"34.242.187.52, 54.195.121.220","ns-482.awsdns-60.com, awsdns-hostmaster.amazon.com",NOERROR,,"scbe.stt.api.here.com.a137.p01.hereglb.com, stt.eu-west-1.scbe.api.here.com","ns-584.awsdns-09.net, ns-1314.awsdns-36.org, ns-1751.awsdns-26.co.uk, ns-482.awsdns-60.com",,,,,,,
,scheduler.here.com,131.228.152.16,"dns1.p09.nsone.net, hostmaster.nsone.net",NOERROR,,"scheduler.it.here.com, dialin.it.here.com.a859.p01.hereglb.com",,,,,,,,
,scheduler.it.here.com,131.228.152.16,"dns1.p09.nsone.net, hostmaster.nsone.net",NOERROR,,dialin.it.here.com.a859.p01.hereglb.com,,,,,,,,
,sda.api.here.com,"52.210.141.9, 52.19.150.138, 52.49.225.122","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"sda.api.here.com.a2020.p01.hereglb.com, dub-sdaa.api-gateway.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/ols-sdaa-prd-e9467cab-825a-11eb-8c2a-d2fb75c25b3e-sentry",,,,
,sda.sit.api.here.com,,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,sdaa.api-gateway.sit.ls.hereapi.com,,,,,,,,
,sdabb-sit.api-gateway.sit.ls.hereapi.com,"52.214.211.85, 52.18.87.77, 52.50.18.156","ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/sdabb-sit-1631638048232-sentry",,,,
,sdabb.api.here.com,"34.250.134.71, 34.246.150.163, 34.240.206.185","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"sdabb.api.here.com.a2223.p01.hereglb.com, dub-sdaabb.api-gateway.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/sdaabb-prd-1639662657586-sentry",,,,
,sdabb.cit.api.here.com,"52.18.243.228, 54.229.155.124, 52.214.215.135","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,sdabb-cit.api-gateway.ls.hereapi.com,,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/sdabb-cit-1630569625572-sentry",,,,
