new,host,a,soa,status_code,cdn,cdn-name,cname,ns,mx,txt,aaaa,has_internal_ips,internal_ips,caa
[x],n.mrjet.se,136.147.129.27,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,"ns4.exacttarget.com, ns3.exacttarget.com, ns2.exacttarget.com, ns1.exacttarget.com",inbound-reply.s7.exacttarget.com,"spf2.0/pra include:cust-senderid.exacttarget.com -all, v=spf1 include:cust-spf.exacttarget.com -all",,,,
[x],nagios.abritel.fr,,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],nat-apiicrs.hotwire.com,"10.139.80.234, 10.139.80.70","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,,"apiicrs.hotwire.com, internal-apiicrs-1143159657.us-west-1.elb.amazonaws.com",,,,,True,"10.139.80.234, 10.139.80.70",
[x],nautilus.expedia.com,216.251.125.14,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],navadmin.expedia.com,23.206.92.247,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"navadmin.expedia.com.edgekey.net, e7236.x.akamaiedge.net",,,,,,,
[x],navigator-external1.lab.expedia.com,70.42.224.245,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],navigator.expedia.com,184.31.77.110,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"navigator.expedia.com.edgekey.net, e7236.x.akamaiedge.net",,,,,,,
[x],navreport.expedia.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"navreport.expedia.com.edgekey.net, e7236.x.akamaiedge.net",,,,,,,
[x],nectar.ebookers.com,83.245.36.210,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],nederlands.hotels.com,216.251.127.32,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,"pdns3.ultradns.org, pdns4.ultradns.org, pdns5.ultradns.info, pdns6.ultradns.co.uk, dns1.p09.nsone.net, dns2.p09.nsone.net, dns3.p09.nsone.net, dns4.p09.nsone.net, pdns1.ultradns.net, pdns2.ultradns.net",,,,,,
[x],nets.travelocity.com,151.193.224.80,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],network.homeaway.com,,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],neworleans.hotels.com,"23.197.136.152, 198.51.44.9, 198.51.45.9, 198.51.44.73, 198.51.45.73, 204.74.108.1, 204.74.109.1, 199.7.68.1, 199.7.69.1","pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,hotels.com,"dns2.p09.nsone.net, pdns2.ultradns.net, dns4.p09.nsone.net, dns1.p09.nsone.net, dns3.p09.nsone.net, pdns3.ultradns.org, pdns4.ultradns.org, pdns5.ultradns.info, pdns6.ultradns.co.uk, pdns1.ultradns.net","mx1a.expedia.com, mx1b.expedia.com, mailcorp.expedia.com","cisco-ci-domain-verification=219cb92a7413acc4ada80c38b332f031b1d9fb14d2b93f11210868f0a6704adb, teamviewer-sso-verification=46724290556b4bf9a9e662f863036ae9, v=spf1 include:_spf.expedia.com include:_spf.egencia.com include:amazonses.com include:_spf.messagegears.net include:musvc.com ip4:83.138.167.180 ip4:83.138.167.181 ip4:83.138.167.182 -all, google-site-verification=hR0AUIqpZmAjDXCxUo_ls0uRkYCkRCXvrO5C9P3oOow, amazonses:ym5qxfxH9KtwEZQZRyrzmjkwF1pRRt6EjlR886pw//0=, dropbox-domain-verification=cm27uqe4e92f, _globalsign-domain-verification=uRqRfTSCT0gYLtwCqa7WfMlYcTKiiJo1mj2kD_9yul, workplace-domain-verification= 826e2bdf-1ea8-4845-a505-f36c37269ec4, _globalsign-domain-verification=IoJ9QM4Xkkn-2WKLgnOSiGViGrw0MTngZzot1uc8jD, cyysyrw6w3n2r3kfddy2r2v4hxxxwwnw, adobe-idp-site-verification=8fbdca8c-33d7-482a-85ed-4e3f51e0be40, amazonses:frPOGYJutrXlHFDWCxHiHGnT3AQlbeYQXVKfwH7WMWo=, _globalsign-domain-verification=QPEwfePEG3Fuoqr8G9JYoNA01dHJIESZRk2m2CZDir, slack-domain-verification=p4gvlab7Sq8thT6b8H6nTd61kja3rcVO2wdThhaB, MS=ms30020737, ca3-634bd10df5674b6f828e43ec25f9d370, _globalsign-domain-verification=11a5FGtQOpJ2BvnYRDjjGNItt2swAfG5GTmWsa8x-W, facebook-domain-verification=lrtesy9nnamunmab0ftl6wzlv1yv6u, _globalsign-domain-verification=Gd1HqtTEf-hCc7O-t_1qpDbxcEPyVgU3cMvT1emw8_, atlassian-domain-verification=BoDCBNyHJzHh97Myx/Z4n3grU8sMEGR10Mi8CdpStC01PdMAuIARlKP/odGI7CvN, smartsheet-site-validation=5hSp63C15wUffZzmzacvCWBlYWJizGeD, _globalsign-domain-verification=EWqKgrAW_f53vvr92el-T9HCzekCQ--36B4NUpDCJy, _globalsign-domain-verification=Gg6TjM4p6ndq3xyOTaufsIRHyS0qvVbPK2u8jiC0gD, _globalsign-domain-verification=KojUbB3O2Ypo5eymogeCUbY7118J3jRbgzynEEcRRz, _globalsign-domain-verification=OwOe6H_jF63LNxOFKy_UTvUc35IZ30B1sxTvcuj-z1, _globalsign-domain-verification=MNdnRY-5gzZA1zfhlb-SJgnW79QLn3WMzROgAAbXx2, _globalsign-domain-verification=ghkbU3wiWN2R8B0XqvT9td3R78BqkS6yVyTfABmzbP, YtPxWloD7txAno2HmoxlC//ZCN9Aez5sANG5GYD32H7RjrbY3ouFx4/me6AWAa3kXWQT+MojXROgBkOlQ4OZKQ==","2a02:26f0:d8:1087::277d, 2a02:26f0:d8:109d::277d, 2620:4d:4000:6259:7:9:0:1, 2a00:edc0:6259:7:9::2, 2620:4d:4000:6259:7:9:0:3, 2a00:edc0:6259:7:9::4, 2001:502:f3ff::1, 2610:a1:1014::1, 2610:a1:1015::1, 2001:502:4612::1",,,
[x],news.cheaptickets.com,"2.16.106.184, 2.16.106.219","n0g1.akamai.net, hostmaster.akamai.com",NOERROR,,,"9f9e69cb42e7725fe4fa6e7365c8e79b.edgesuite.net, a1531.g1.akamai.net",,,,,,,
[x],news.expedia.com,"104.126.117.193, 104.126.117.152","n0g1.akamai.net, hostmaster.akamai.com",NOERROR,,,"74404df8eec075f000e3f120c87a2e72.edgesuite.net, a1189.g1.akamai.net",,,,,,,
[x],news.orbitz.com,"2.16.106.225, 2.16.106.155","n0g1.akamai.net, hostmaster.akamai.com",NOERROR,,,"2148019cc2bb8f6f4878949fdd59f83d.edgesuite.net, a1582.g1.akamai.net",,,,,,,
[x],news.vrbo.com,"52.212.24.17, 63.35.87.16, 54.228.46.27","ns-991.awsdns-59.net, awsdns-hostmaster.amazon.com",NOERROR,,,ssl-client.presspage.com,,,v=spf1 -all,"2a01:578:3::36e4:2e1b, 2a01:578:3::3f23:5710, 2a01:578:3::34d4:1811",,,
[x],newsletter.wotif.com,202.125.108.17,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,"dns4.p09.nsone.net, dns3.p09.nsone.net, dns2.p09.nsone.net, dns1.p09.nsone.net, pdns6.ultradns.co.uk, UDNS2.ULTRADNS.net, UDNS1.ULTRADNS.net, pdns1.ULTRADNS.net, pdns4.ultradns.org, pdns5.ultradns.info, pdns2.ULTRADNS.net, pdns3.ultradns.org",,,,,,
[x],newsletters.lastminute.com.au,202.125.108.17,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,"relay6.lastminute.com.au, relay3.lastminute.com.au, relay5.lastminute.com.au, relay4.lastminute.com.au","google-site-verification=uHYaP5YJVkvqpQcxuulbmJiu-wVNR0g6HYkvC2xalEs, v=spf1 include:_spf.wotifgroup.com ~all",,,,
[x],newsroom.expedia.com,"104.17.31.170, 104.17.30.170, 104.17.28.170, 104.17.27.170, 104.17.29.170","dom.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,expediabrand.mediaroom.com,,,,"2606:4700::6811:1eaa, 2606:4700::6811:1caa, 2606:4700::6811:1daa, 2606:4700::6811:1baa, 2606:4700::6811:1faa",,,
[x],newt-canary-us-west-2.prod.epsdecaf.expedia.com,"54.187.242.171, 44.238.91.198","ns-1596.awsdns-07.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1002.awsdns-61.net, ns-1405.awsdns-47.org, ns-1596.awsdns-07.co.uk, ns-252.awsdns-31.com",,,,,,
[x],newt-canary-us-west-2.test.epsdecaf.expedia.com,"54.201.250.196, 44.238.116.164","ns-1426.awsdns-50.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],newt-main-us-west-2.prod.epsdecaf.expedia.com,"35.167.59.231, 52.36.41.148","ns-1596.awsdns-07.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],newtrade.expedia.com,216.251.114.41,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],nexus.aws.hotwire.com,10.139.13.216,"ns-668.awsdns-19.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,True,10.139.13.216,
[x],nfms.travelocity.com,,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],nice.cct.expedia.com,10.207.14.10,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,True,10.207.14.10,
[x],nice.expedia.com,10.207.14.10,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,nice.cct.expedia.com,,,,,True,10.207.14.10,
[x],ninemsn.stayz.com.au,119.15.70.151,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],ninemsn.wotif.com,202.125.108.1,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],nl-be.hotels.com,"173.222.107.75, 173.222.107.92","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,"nl-be.hotels.com.edgesuite.net, a11.r.akamai.net",,,,,,,
[x],nl.bip.expedia.net.ar.expedia.com,,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],nl.hotels.com,23.206.98.167,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"ipv6-global.hotels.com.edgekey.net, e10109.dscx.akamaiedge.net",,,,"2a02:26f0:c900:280::277d, 2a02:26f0:c900:289::277d",,,
[x],nl.karmalab.net.ar.expedia.com,,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],nl.ns.expedia.net.ar.expedia.com,,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],no.hotels.com,23.47.27.62,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"ipv6-global.hotels.com.edgekey.net, e10109.dscx.akamaiedge.net",,,,"2600:1408:9000:6be::277d, 2600:1408:9000:689::277d",,,
[x],no.service.hotels.com,"35.82.156.173, 44.231.225.87","ns-50.awsdns-06.com, awsdns-hostmaster.amazon.com",NOERROR,,,redirect.expecsp.com,,"mx.expedia.com, smtp.expedia.com",,,,,
[x],northstar.ebookers.com,213.52.164.121,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],notification-stub-public-us-west-2.test.epsdecaf.expedia.com,"52.32.60.4, 52.33.133.77, 44.224.215.140","ns-1426.awsdns-50.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1426.awsdns-50.org, ns-1946.awsdns-51.co.uk, ns-557.awsdns-05.net, ns-8.awsdns-01.com",,,,,,
[x],notifications-api-us-west-2.prod.epsdecaf.expedia.com,"13.227.219.47, 13.227.219.12, 13.227.219.77, 13.227.219.125","ns-1596.awsdns-07.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,"ns-1002.awsdns-61.net, ns-1405.awsdns-47.org, ns-1596.awsdns-07.co.uk, ns-252.awsdns-31.com",,,,,,
[x],notifications-api-us-west-2.test.epsdecaf.expedia.com,"13.224.189.7, 13.224.189.83, 13.224.189.37, 13.224.189.38","ns-1426.awsdns-50.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],notifications.ean.com,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,d2m9fys4ti25f8.cloudfront.net,,,,,,,
[x],nova.homeaway.com,64.132.236.102,"dns1.p01.nsone.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],ns01.carrentals.com,64.124.165.16,"ns-2029.awsdns-61.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,mr01.carrentals.com,,,,,,,
[x],ns1.ebookers.com,89.167.209.251,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,eblghdns01.ebookers.com,"pdns5.ultradns.info, pdns6.ultradns.co.uk, pdns4.ultradns.org, dns2.p09.nsone.net, dns4.p09.nsone.net, dns3.p09.nsone.net, dns1.p09.nsone.net, pdns3.ultradns.org, pdns1.ultradns.net, pdns2.ultradns.net",,,,,,
[x],ns1.gslbcct.expedia.com,,"ns2.gslbcct.expedia.com, admin.gslbcct.expedia.com",NOERROR,,,,,,,,,,
[x],ns1.hotels.com,12.19.68.99,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,ns1.citypick.com,,,,,,,
[x],ns1.orbitz.com,65.216.67.53,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],ns2.abritel.fr,212.43.223.55,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],ns2.cheaptickets.com,198.151.61.55,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],ns2.gslbcct.expedia.com,,"ns2.gslbcct.expedia.com, admin.gslbcct.expedia.com",NOERROR,,,,,,,,,,
[x],ns2.hotels.com,12.19.68.100,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,ns2.citypick.com,,,,,,,
[x],ns2.orbitz.com,216.64.203.90,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],ns3.ebookers.com,,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],ns3.orbitz.com,198.151.60.55,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],ns4.orbitz.com,198.151.61.55,"dns1.p01.nsone.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],ns5.orbitz.com,,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],ns6.ebookers.com,,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],ns7.ebookers.com,198.151.61.168,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],ns9.ebookers.com,198.151.61.168,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],nstest1.expedia.biz.ar.expedia.com,216.251.112.199,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],ntp.prod.hotwire.com,169.254.169.123,"ns-1142.awsdns-14.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,True,169.254.169.123,
[x],ntp.prodp.hotwire.com,169.254.169.123,"ns-310.awsdns-38.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,True,169.254.169.123,
[x],nud.hotels.com,2.17.185.187,"n0ce.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"api-hcom-cdn.nd.nudatasecurity.com, api-us-west-2-san2-akamai.nd.nudatasecurity.com-cac.edgekey.net, e3383.ce.akamaiedge.net",,,,,,,
[x],nz.hotels.com,84.53.165.94,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"ipv6-global.hotels.com.edgekey.net, e10109.dscx.akamaiedge.net",,,,"2a02:26f0:ab00:385::277d, 2a02:26f0:ab00:389::277d",,,
[x],o1.sg.messages.homeaway.com,149.72.71.243,"ns-392.awsdns-49.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o207.ptr7876.expediagroup.com,149.72.122.25,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],o28.ptr2115.events.expediagroup.com,168.245.58.27,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],ocsrp.expedia.biz.ar.expedia.com,216.251.112.227,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],offer.homeaway.com,64.245.48.41,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],offersvc.expedia.com,23.37.33.214,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"offersvc.expedia.com.edgekey.net, e6859.x.akamaiedge.net",,,,,,,
[x],office.bookabach.co.nz,43.245.240.116,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],office1.wotif.com,202.125.108.15,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],ofshooter.expediagroup.com,70.32.88.103,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],om.abritel.fr,,"ns201.adobe.net, dnsadmin.omniture.com, hostmaster.adobe.com",NOERROR,,,abritel.fr.122.2o7.net,,,,,,,
[x],om.fewo-direkt.de,"63.140.62.135, 63.140.62.160, 63.140.62.164","ns201.adobe.net, hostmaster.adobe.com, dnsadmin.omniture.com",NOERROR,,,fewo-direkt.de.122.2o7.net,,,,,,,
[x],om.homeaway.com,"63.140.62.164, 63.140.62.135, 63.140.62.160","ns201.adobe.net, dnsadmin.omniture.com, hostmaster.adobe.com",NOERROR,,,homeaway.com.122.2o7.net,,,,,,,
[x],om.hoteles.com,"63.140.62.164, 63.140.62.135, 63.140.62.160","ns201.adobe.net, hostmaster.adobe.com",NOERROR,,,hoteles.com.d2.sc.omtrdc.net,"ns204.adobe.net, ns206.adobe.net, ns401.adobe.net, ns402.adobe.net, ns403.adobe.net, ns404.adobe.net, ns203.adobe.net, ns202.adobe.net, ns201.adobe.net, ns205.adobe.net",,,,,,
[x],om.hotels.com,"63.140.38.169, 63.140.38.12, 63.140.38.120, 63.140.38.201, 63.140.38.113, 63.140.38.0, 63.140.38.115, 63.140.38.178, 63.140.38.149, 63.140.38.225","ns201.adobe.net, hostmaster.adobe.com",NOERROR,,,hotels.com.d2.sc.omtrdc.net,,,,,,,
[x],om.hotwire.com,"63.140.62.135, 63.140.62.160, 63.140.62.164","ns201.adobe.net, hostmaster.adobe.com",NOERROR,,,hotwire.com.sc.omtrdc.net,"ns204.adobe.net, ns206.adobe.net, ns401.adobe.net, ns402.adobe.net, ns403.adobe.net, ns404.adobe.net, ns203.adobe.net, ns202.adobe.net, ns201.adobe.net, ns205.adobe.net",,,,,,
[x],om.travelocity.ca,"63.140.62.135, 63.140.62.160, 63.140.62.164","ns201.adobe.net, hostmaster.adobe.com",NOERROR,,,travelocity.ca.d1.sc.omtrdc.net,,,,,,,
[x],om.travelocity.com,"63.140.62.135, 63.140.62.160, 63.140.62.164","ns201.adobe.net, hostmaster.adobe.com",NOERROR,,,travelocity.com.d1.sc.omtrdc.net,,,,,,,
[x],om.vrbo.com,"63.140.62.135, 63.140.62.160, 63.140.62.164","ns201.adobe.net, hostmaster.adobe.com, dnsadmin.omniture.com",NOERROR,,,vrbo.com.122.2o7.net,,,,,,,
[x],omk.expediagroup.com,70.32.88.103,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],omp-rth.e.hotwire.com,"12.130.153.48, 12.130.153.49, 12.130.153.50, 12.130.153.51, 12.130.153.47","ns1.responsys.net, hostmaster.responsys.com",NOERROR,,,,,,,,,,
[x],omp.e.hotwire.com,"12.130.136.26, 12.130.139.101, 129.145.68.21, 129.145.68.2, 129.145.68.6, 12.130.136.28","ns1.responsys.net, hostmaster.responsys.com",NOERROR,,,,,,,,,,
[x],omptrans.e.hotwire.com,"129.145.67.189, 12.130.154.142","ns1.responsys.net, hostmaster.responsys.com",NOERROR,,,,,,,,,,
[x],omptrans.e1.hotwire.com,,"ns1.responsys.net, hostmaster.responsys.com",NOERROR,,,,,,,,,,
[x],oms.expedia.com,"63.140.36.121, 63.140.36.139, 63.140.36.117, 63.140.36.130, 63.140.36.148, 63.140.36.138, 63.140.36.119, 63.140.36.112, 63.140.36.14, 63.140.36.104","ns201.adobe.net, hostmaster.adobe.com",NOERROR,,,expedia.com.ssl.d1.sc.omtrdc.net,,,,,,,
[x],oms.hoteis.com,"63.140.62.160, 63.140.62.164, 63.140.62.135","ns201.adobe.net, hostmaster.adobe.com",NOERROR,,,hoteis.com.ssl.d2.sc.omtrdc.net,"ns204.adobe.net, ns206.adobe.net, ns401.adobe.net, ns402.adobe.net, ns403.adobe.net, ns404.adobe.net, ns203.adobe.net, ns202.adobe.net, ns201.adobe.net, ns205.adobe.net",,,,,,
[x],oms.hoteles.com,"63.140.62.135, 63.140.62.160, 63.140.62.164","ns201.adobe.net, hostmaster.adobe.com",NOERROR,,,hoteles.com.ssl.d2.sc.omtrdc.net,"ns204.adobe.net, ns206.adobe.net, ns401.adobe.net, ns402.adobe.net, ns403.adobe.net, ns404.adobe.net, ns203.adobe.net, ns202.adobe.net, ns201.adobe.net, ns205.adobe.net",,,,,,
[x],oms.travelocity.ca,"63.140.62.135, 63.140.62.160, 63.140.62.164","ns201.adobe.net, hostmaster.adobe.com",NOERROR,,,travelocity.ca.ssl.d1.sc.omtrdc.net,,,,,,,
[x],oms.travelocity.com,"63.140.38.163, 63.140.38.225, 63.140.38.137, 63.140.38.12, 63.140.38.115, 63.140.38.117, 63.140.38.139, 63.140.38.180, 63.140.38.149, 63.140.38.232","ns201.adobe.net, hostmaster.adobe.com",NOERROR,,,travelocity.com.ssl.d1.sc.omtrdc.net,,,,,,,
[x],onboarding.expediapartnercentral.com,23.210.115.158,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"onboarding.expediapartnercentral.com.edgekey.net, e9977.x.akamaiedge.net",,,,,,,
[x],opensource.expediagroup.com,"185.199.108.153, 185.199.109.153, 185.199.110.153, 185.199.111.153","ns-1622.awsdns-10.co.uk, awsdns-hostmaster.amazon.com, dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,,,expediagroup.github.io,,,,"2606:50c0:8002::153, 2606:50c0:8003::153, 2606:50c0:8000::153, 2606:50c0:8001::153",,,"digicert.com, letsencrypt.org"
[x],opex.test.monitoring.expedia.com,"52.33.101.245, 54.187.132.197","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,vector-nodes-elb-352269605.us-west-2.elb.amazonaws.com,"ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net",,,,,,
[x],opi.expedia.com,204.74.99.100,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],ops.travelocity.com,172.30.66.232,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,True,172.30.66.232,
[x],orbitz.com,"184.85.4.188, 198.51.44.9, 198.51.45.9, 198.51.44.73, 198.51.45.73, 204.74.108.1, 204.74.109.1, 199.7.68.1, 199.7.69.1, 204.74.114.1, 204.74.115.1","pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,"dns2.p09.nsone.net, dns3.p09.nsone.net, dns4.p09.nsone.net, pdns1.ultradns.net, pdns2.ultradns.net, pdns3.ultradns.org, pdns4.ultradns.org, pdns5.ultradns.info, pdns6.ultradns.co.uk, dns1.p09.nsone.net","mx1b.expedia.com, mailcorp.expedia.com, mx1a.expedia.com","google-site-verification=a8erHssMATv6uEAw-ofzT9t_dBTwfpXplStTobmAbBM, adobe-idp-site-verification=d865726b-2383-4a6c-9ca2-da00f86f98ab, MS=ms15538493, v=spf1 ip4:74.63.152.0/24 include:spf.orbitz.com include:custhelp.com include:amazonses.com include:_spf.salesforce.com ip4:69.20.22.252 ip4:69.20.22.253 ip4:74.205.21.242 ip4:69.25.103.15 ip4:69.25.103.16 ip4:69.20.19.171 ip4:69.20.83.154 ip4:69.20.19.17, 0 ip4:66.244.67.50 ip4:66.244.67.80 include:mail.zendesk.com -all, EB44D38B-E3CD-4F68-AB8E-CA0A25D9D8D6, Iu+wrUNp4qcKPuFKnY5KRK4anO9maIlwpWqDDH9d5cskszBhzMcxA+q+HN8f/TtsJhbzybThR71nGXNi+JeMcA==, docusign=c171f635-a89a-4ac8-9290-466600fb97bc, facebook-domain-verification=gm2b5tumswpr4h70jwkjxs5nopdsjk, dropbox-domain-verification=mz31213bqr6c, smartsheet-site-validation=OP8AgtjSpW-nN5TYFXIJ0ZBLwVVvem0g, 1a05380b-1fa9-4aa9-a560-9718e34c2a15, slack-domain-verification=9dq8RUIZkDtr1tK9SrbeZS5P6YbN7DgLavz4X2sR, workplace-domain-verification=u59rxSPgCzFz1HYF556jD4d8gdDVds, google-site-verification=zbsoUzQi04gOnVEBOBdqVt88bsT-wYAdgVV18d5HQKc, cisco-ci-domain-verification=512fe12a7933bc67a01345737cdaed4ff3aabb1f29b36009df61b5b880424400, facebook-domain-verification=2t4741imggvnjatjzyhy65z1hfm8ux, Tg7S4TDnLVwmreBjA0vfOFKOr+AexNt8XcevzjKBraod55zHn/Oe7K2ASRXOc6nLHgRB7dDG1K5nf2GqxtVb2Q==, atlassian-domain-verification=BoDCBNyHJzHh97Myx/Z4n3grU8sMEGR10Mi8CdpStC01PdMAuIARlKP/odGI7CvN","2620:4d:4000:6259:7:9:0:1, 2a00:edc0:6259:7:9::2, 2620:4d:4000:6259:7:9:0:3, 2a00:edc0:6259:7:9::4, 2001:502:f3ff::1, 2610:a1:1014::1, 2610:a1:1015::1, 2001:502:4612::1, 2610:a1:1016::1",,,
[x],origin-arabic.hotels.com,216.251.127.172,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],origin-asia.hotels.com,216.251.127.175,"dns1.p01.nsone.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],origin-cesko.hotels.com,216.251.127.58,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],origin-ch.hotels.com,216.251.127.112,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],origin-china.hotels.com,216.251.127.141,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],origin-cn.hotels.com,216.251.127.119,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],origin-de.hotels.com,216.251.127.22,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],origin-ellada.hotels.com,216.251.127.54,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],origin-emea.hotels.com,216.251.127.27,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
