input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,tls_mismatched,csp_domains_,tls_expired,tls_self_signed,location
analytics-api-internal-v2.prod.epsdecaf.expedia.com,,403,42,analytics-api-internal-v2.prod.epsdecaf.expedia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T22:34:33Z,2023-12-08T22:34:33Z,"CN=analytics-api-internal-v2.prod.epsdecaf.expedia.com, O=Expedia\, Inc., L=Seattle, ST=Washington, C=US",analytics-api-internal-v2.prod.epsdecaf.expedia.com,"Expedia, Inc.",analytics-api-internal-v2.prod.epsdecaf.expedia.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",839feb1940b9f1e21f53f5c066433a5b,0952b86c5cf1fc470fb6b877a93e4d2a62ced8160397c2c3597631427bb6b107,,ctls,analytics-api-internal-v2.prod.epsdecaf.expedia.com,cloudfront,443,https://analytics-api-internal-v2.prod.epsdecaf.expedia.com:443,https,,application/json,GET,108.138.7.19,/,768769774,108.138.7.12,Amazon Web Services,1,False,True,,,,,,
analytics-api-internal-v2.test.epsdecaf.expedia.com,,403,42,analytics-api-internal-v2.test.epsdecaf.expedia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T09:53:14Z,2023-12-07T09:53:14Z,"CN=analytics-api-internal-v2.test.epsdecaf.expedia.com, O=Expedia\, Inc., L=Seattle, ST=Washington, C=US",analytics-api-internal-v2.test.epsdecaf.expedia.com,"Expedia, Inc.",analytics-api-internal-v2.test.epsdecaf.expedia.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",df003da1e8a227c98d7441bc136d0df7,5eabb17b35acbff0fe8336a5e7b84290e05ee65341766045df6a0b5184d49db2,,ctls,analytics-api-internal-v2.test.epsdecaf.expedia.com,cloudfront,443,https://analytics-api-internal-v2.test.epsdecaf.expedia.com:443,https,,application/json,GET,143.204.89.22,/,768769774,143.204.89.70,Amazon Web Services,1,False,True,,,,,,
analytics.expediapartnersolutions.com,,403,42,analytics.expediapartnersolutions.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-07T01:52:53Z,2023-07-06T01:52:52Z,CN=analytics.expediapartnersolutions.com,analytics.expediapartnersolutions.com,,analytics.expediapartnersolutions.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f8c3e4576a43775c2b963b0c5cc33933,3fe55d59bbc8389a5e30475a537c4f04bc82ee7671dfb2d360eff3469d50ff4e,,ctls,analytics.expediapartnersolutions.com,,443,https://analytics.expediapartnersolutions.com:443,https,,application/json,GET,2.16.187.40,/,768769774,2.16.187.27,Amazon Web Services,1,False,,,,,,,
answers.travelocity.ca,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,cloudfront,80,http://answers.travelocity.ca:80,http,CloudFront,text/html,GET,108.138.7.113,/,-355855920,2600:9000:2490:7800:1d:945b:5880:93a1,Amazon Web Services,20,False,True,,,,,,
api-connect.expediagroup.com,403 Forbidden,403,146,api-connect.expediagroup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-08T23:59:59Z,CN=connect.expediagroup.com,connect.expediagroup.com,,api-connect.expediagroup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,27fea670021dcad15a46fe0220095ce7,134f943f2560169cb9285973a8abb6fe95fe6a23a3e27046915d46c925a0f360,,ctls,api-connect.expediagroup.com,,443,https://api-connect.expediagroup.com:443,https,nginx,text/html,GET,52.52.13.128,/,1494302000,52.9.143.188,Nginx,8,False,,,,,,,
api-f4ecbba1.duosecurity.com,Multi-Factor Authentication & Single Sign-On | Duo Security,200,77426,duo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-10-21T23:59:59Z,CN=www.duosecurity.com,www.duosecurity.com,,duosecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,43ebb26ebdc9f2de685624c126ca1552,0d863756b277ca2067fbb57e444d2b47a31b2dedf71a2e34e12987f95c32ff49,,ctls,duo.com,,443,https://api-f4ecbba1.duosecurity.com:443,https,Duo/1.0,text/html,GET,54.241.191.168,/,374378023,54.241.191.168,Vue.js,3041,False,,https://duo.com/,,https://learn-cloudsecurity.cisco.com,,,
api-keys-api-us-west-2.test.epsdecaf.expedia.com,,403,42,api-keys-api-us-west-2.test.epsdecaf.expedia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-20T15:52:43Z,2023-10-20T15:52:43Z,"CN=api-keys-api-us-west-2.test.epsdecaf.expedia.com, O=Expedia\, Inc., L=Seattle, ST=Washington, C=US",api-keys-api-us-west-2.test.epsdecaf.expedia.com,"Expedia, Inc.",api-keys-api-us-west-2.test.epsdecaf.expedia.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",b6798e6cbff403a0f669afba02dade8b,3182a79a14cf2f47460d1dfb271764e0e4ee7b86833417a5a3e158a81622400c,,ctls,api-keys-api-us-west-2.test.epsdecaf.expedia.com,cloudfront,443,https://api-keys-api-us-west-2.test.epsdecaf.expedia.com:443,https,,application/json,GET,65.9.66.119,/,768769774,65.9.66.117,Amazon Web Services,1,False,True,,,,,,
api.carrentals.com,Access Denied,403,267,api.carrentals.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=carrentals.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",carrentals.com,"Expedia Group, Inc.",cardelmar.se,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d3440d1aefd910d1ecd13a0115a67a22,8e72bb3c6240d10831bce3d10232c231819b60600b276668c0724873ad8f4ebe,True,ctls,api.carrentals.com,,443,https://api.carrentals.com:443,https,AkamaiGHost,text/html,GET,23.212.208.74,/,-1501196156,23.212.208.74,,10,False,,,True,,,,
api.ean.com,,404,96,api.ean.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-11T07:22:31Z,2023-07-10T07:22:30Z,CN=api.ean.com,api.ean.com,,test.ean.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3c983aee477edb1240cccd4074b98dea,a1c23fbdddde0b361702417a17e45daa2bd2f1f390a2fe6c95706a814f011b18,,ctls,api.ean.com,,443,https://api.ean.com:443,https,,application/json,GET,2.23.209.131,/,1740231899,2.23.209.153,HSTS,5,False,,,,,,,
api.expediagroup.com,,404,71,api.expediagroup.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-20T00:00:00Z,2023-09-22T23:59:59Z,"CN=*.expediagroup.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",*.expediagroup.com,"Expedia Group, Inc.",expediagroup.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f90b5ef4e29e870e5478cb06858db510,822f5b502bbaa5159d57c50e0f123ecb978ae03656260972bd50ee801ee52a84,True,ctls,api.expediagroup.com,,443,https://api.expediagroup.com:443,https,Heighliner,application/json,GET,23.201.248.105,/,-1669378156,23.201.248.105,HSTS,1,False,,,,,,,
api.expediapartnercentral.com,Partner Central - Login,200,83937,www.expediapartnercentral.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-16T00:00:00Z,2023-07-19T23:59:59Z,"CN=*.expediapartnercentral.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",*.expediapartnercentral.com,"Expedia Group, Inc.",expediapartnercentral.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,559ec6a7c7ed88df778e41ecb6bbf07f,f4ba9511a3da8bbae3a079e0410996f15ae21692d25ec38a5ffe115104d0236f,True,ctls,www.expediapartnercentral.com,,443,https://api.expediapartnercentral.com:443,https,istio-envoy,text/html,GET,23.212.213.60,/,-891684246,23.212.213.60,HSTS,923,False,,https://www.expediapartnercentral.com/Account/Logon?returnUrl=https%3A%2F%2Fapi.expediapartnercentral.com%2F,,,,,
api.hotwire.com,,596,30,api.hotwire.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-23T08:00:41Z,2024-01-29T08:00:38Z,"CN=api.hotwire.com, O=Expedia\, Inc., L=Seattle, ST=Washington, C=US",api.hotwire.com,"Expedia, Inc.",mashery.hotwire.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",eb25e9dc536c9213cfe71cdf9480b45b,a6cf63ad87018f8d55057252cf1048c33fcc11b08a10d622cfb777d6babd6c04,,ctls,api.hotwire.com,,443,https://api.hotwire.com:443,https,Mashery Proxy,text/xml,GET,44.229.92.109,/,-1840324437,44.235.246.98,,1,False,,,,,,,
api.preprod.hotwire.com,,596,30,api.preprod.hotwire.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2017-12-20T21:58:42Z,2020-03-20T22:28:41Z,"CN=api.preprod.hotwire.com, O=Expedia\, Inc., L=Bellevue, ST=Washington, C=US",api.preprod.hotwire.com,"Expedia, Inc.",api.preprod.hotwire.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",4caafa264b0b969733a81223f960bfa7,22925696070adf90289b71ef69930ea95d9cd74ea1c1a398b3236ff680ddd134,,ctls,api.preprod.hotwire.com,,443,https://api.preprod.hotwire.com:443,https,Mashery Proxy,text/xml,GET,34.214.244.91,/,-1840324437,44.240.221.25,,1,False,,,,,True,,
api.qa.hotwire.com,,403,27,api.qa.hotwire.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-21T07:22:37Z,2024-04-04T07:22:37Z,"CN=api.qa.hotwire.com, O=Expedia\, Inc., L=Seattle, ST=Washington, C=US",api.qa.hotwire.com,"Expedia, Inc.",api.qa.hotwire.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",5af09fa709a41cd0347bf74256bbf41a,50742973fdf5e16870b5a5e6be549a57514abe47fc2cf5463a17cf9268a1f420,,ctls,api.qa.hotwire.com,,443,https://api.qa.hotwire.com:443,https,Mashery Proxy,text/xml,GET,44.229.28.151,/,-1840324437,44.235.224.140,,1,False,,,,,,,
api.travelocity.com,,596,30,api.travelocity.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-03T23:59:59Z,"CN=*.mashery.com, O=TIBCO Software Inc., L=Palo Alto, ST=California, C=US",*.mashery.com,TIBCO Software Inc.,api.mashery.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,9a2e744edc957027b7a863045ae5ce5b,6592068a059c5ae724f6c8ad23048799c87b47b0143d846eb603ad5f09597473,True,ctls,api.travelocity.com,,443,https://api.travelocity.com:443,https,Mashery Proxy,text/xml,GET,34.225.71.46,/,-1840324437,35.169.142.197,,1,False,,,True,,,,
api2.hotwire.com,,596,30,api2.hotwire.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-10T06:19:23Z,2023-10-09T06:19:23Z,"CN=api2.hotwire.com, O=Expedia\, Inc., L=Seattle, ST=Washington, C=US",api2.hotwire.com,"Expedia, Inc.",api2.hotwire.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",74973df81250fa684a15bf5de9a5d63f,f2384c795d5740dec5c4af3fa38cb5bc2e276b6faac1d53f0a45a81fdb72b0b6,,ctls,api2.hotwire.com,,443,https://api2.hotwire.com:443,https,Mashery Proxy,text/xml,GET,44.230.253.1,/,-1840324437,34.208.238.245,,1,False,,,,,,,
apigee.expedia.com,Access Denied,403,268,apigee.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T00:00:00Z,2024-01-17T23:59:59Z,"CN=vap.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",vap.expedia.com,"Expedia Group, Inc.",agent.console.expedia.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4f186dc95cfd20f7f1a99641359c6417,6603caa4794f1bdaa500de6ff6bbc9082488212fe8cdb54b0bcbff01d17b1482,,ctls,apigee.expedia.com,,443,https://apigee.expedia.com:443,https,AkamaiGHost,text/html,GET,23.212.203.221,/,829265484,23.212.203.221,,10,False,,,,,,,
apim-uswest2.prod-p.expedia.com,Invalid URL,400,209,apim-uswest2.prod-p.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-16T00:00:00Z,2023-11-16T23:59:59Z,"CN=apim.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",apim.expedia.com,"Expedia Group, Inc.",apim.uswest2.expedia.se,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,67ef9f11ae52c4db221fed6237f6f5cb,dd16eab0396f6c318ffc268470cd4f34452992cb8b1fc65176d410260c496508,,ctls,apim-uswest2.prod-p.expedia.com,,443,https://apim-uswest2.prod-p.expedia.com:443,https,AkamaiGHost,text/html,GET,23.201.255.202,/,-807911800,2a02:26f0:480:9a3::235c,,8,False,,,True,,,,
apim.expedia.com,,404,138,apim.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-16T00:00:00Z,2023-11-16T23:59:59Z,"CN=apim.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",apim.expedia.com,"Expedia Group, Inc.",apim.uswest2.expedia.se,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,67ef9f11ae52c4db221fed6237f6f5cb,dd16eab0396f6c318ffc268470cd4f34452992cb8b1fc65176d410260c496508,,ctls,apim.expedia.com,,443,https://apim.expedia.com:443,https,,application/json,GET,23.212.211.91,/,-2131849315,2a02:26f0:1700:390::235c,HSTS,1,False,,,,,,,
apim.int.expedia.com,,404,136,apim.int.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-16T00:00:00Z,2023-11-16T23:59:59Z,"CN=apim.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",apim.expedia.com,"Expedia Group, Inc.",apim.uswest2.expedia.se,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,67ef9f11ae52c4db221fed6237f6f5cb,dd16eab0396f6c318ffc268470cd4f34452992cb8b1fc65176d410260c496508,,ctls,apim.int.expedia.com,,443,https://apim.int.expedia.com:443,https,,application/json,GET,23.212.211.91,/,1816976071,2a02:26f0:1700:390::235c,HSTS,1,False,,,,,,,
apim.uswest2.expedia.com,Invalid URL,400,208,apim.uswest2.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-16T00:00:00Z,2023-11-16T23:59:59Z,"CN=apim.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",apim.expedia.com,"Expedia Group, Inc.",apim.uswest2.expedia.se,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,67ef9f11ae52c4db221fed6237f6f5cb,dd16eab0396f6c318ffc268470cd4f34452992cb8b1fc65176d410260c496508,,ctls,apim.uswest2.expedia.com,,443,https://apim.uswest2.expedia.com:443,https,AkamaiGHost,text/html,GET,23.212.211.91,/,156301310,2a02:26f0:1700:384::235c,,8,False,,,,,,,
apis.expediagroup.com,,404,,apis.expediagroup.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-08-18T23:59:59Z,"CN=www.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",www.expedia.com,"Expedia Group, Inc.",apim.int-stage.expedia.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,7f906bc90afd57b3f933e6a231a0a1e4,0bf92a21a90b39fb8ff5b37a1a776dcafce31a2eab895929dab79d2a71b38158,,ctls,apis.expediagroup.com,,443,https://apis.expediagroup.com:443,https,,,GET,2.23.196.184,/,-1840324437,2.23.196.184,,1,False,,,,,,,
apiv2.carrentals.com,Service Unavailable,503,268,apiv2.carrentals.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=carrentals.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",carrentals.com,"Expedia Group, Inc.",cardelmar.se,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d3440d1aefd910d1ecd13a0115a67a22,8e72bb3c6240d10831bce3d10232c231819b60600b276668c0724873ad8f4ebe,True,ctls,apiv2.carrentals.com,,443,https://apiv2.carrentals.com:443,https,AkamaiGHost,text/html,GET,23.201.249.243,/,-1074320972,23.201.249.243,,9,False,,,True,,,,
app-travelagencies.hoteles.com,Travel Partner Technology - Expedia Partner Solutions,200,46274,expediapartnersolutions.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-12T14:59:09Z,2023-07-11T14:59:08Z,CN=www.expediapartnersolutions.com,www.expediapartnersolutions.com,,www.expediapartnersolutions.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b2c9b0cf7e3cfa9cc1c5d9323d9ceb2d,7c0730f79a824ee3fed690c5f8a02bf859c12cb522a078ab048db8906ba0b032,,ctls,expediapartnersolutions.com,,443,https://app-travelagencies.hoteles.com:443,https,,text/html,GET,2.23.209.184,/,1361746100,2a02:26f0:480:22::1726:62e5,Yii,1023,False,,https://expediapartnersolutions.com/,,https://*.marketo.com,,,
app.pendo.io,pendo.io,200,3122,app.pendo.io,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-19T23:31:07Z,2023-07-19T00:21:59Z,CN=pendo.io,pendo.io,,*.pendo.io,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,e04a48c3138127ae538ea9f0a36c2229,e9bc1f48c632c79288d25aa968322ab77e40c6a21378249e2cb0b21e73078039,True,ctls,app.pendo.io,google,443,https://app.pendo.io:443,https,Google Frontend,text/html,GET,34.107.204.85,/,406012577,34.107.204.85,HTTP/3,1,False,True,,,,,,
apps-metadata.expediapartnersolutions.com,,400,,apps-metadata.expediapartnersolutions.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-15T03:43:21Z,2023-07-14T03:43:20Z,CN=apps-metadata.expediapartnersolutions.com,apps-metadata.expediapartnersolutions.com,,apps-metadata.expediapartnersolutions.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b2388fb7e288533e06be761849424b92,ae998aa023fd2567e39b134ccb250a374cfac78e7c9cfa23a03b9fc1d1cd1842,,ctls,apps-metadata.expediapartnersolutions.com,,443,https://apps-metadata.expediapartnersolutions.com:443,https,,,GET,2.20.132.147,/,-1840324437,2.20.132.128,,1,False,,,,,,,
apps.expediapartnercentral.com,Partner Central - Login,200,83643,www.expediapartnercentral.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-16T00:00:00Z,2023-07-19T23:59:59Z,"CN=*.expediapartnercentral.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",*.expediapartnercentral.com,"Expedia Group, Inc.",expediapartnercentral.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,559ec6a7c7ed88df778e41ecb6bbf07f,f4ba9511a3da8bbae3a079e0410996f15ae21692d25ec38a5ffe115104d0236f,True,ctls,www.expediapartnercentral.com,,443,https://apps.expediapartnercentral.com:443,https,istio-envoy,text/html,GET,23.212.213.60,/,-775874373,23.212.213.60,HSTS,921,False,,https://www.expediapartnercentral.com/Account/Logon?returnUrl=https%3A%2F%2Fapps.expediapartnercentral.com%2F,,,,,
apws.orbitz.com,Service Unavailable,503,268,apws.orbitz.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-02T00:00:00Z,2023-08-03T23:59:59Z,"CN=orbitz.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",orbitz.com,"Expedia Group, Inc.",ws.owweasyconnect.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,17e6962b95664fee1d2f165fb934dbb8,d467ee969b8a4f1f9b101446e80bdc07708fa9b8d993c956315287f8e88c9464,,ctls,apws.orbitz.com,,443,https://apws.orbitz.com:443,https,AkamaiGHost,text/html,GET,23.201.240.26,/,1593105040,23.201.240.26,HSTS,9,False,,,,,,,
asia.homeaway.com,,503,62,,,,,,,,,,,,,,,,,,,,,443,https://asia.homeaway.com:443,https,,,GET,199.247.90.163,/,107704025,199.247.90.163,,1,False,,http://asia.homeaway.com,,,,,
assets.prod.epsdecaf.expedia.com,,403,255,assets.prod.epsdecaf.expedia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-20T07:49:41Z,2023-10-20T07:49:41Z,"CN=assets.prod.epsdecaf.expedia.com, O=Expedia\, Inc., L=Seattle, ST=Washington, C=US",assets.prod.epsdecaf.expedia.com,"Expedia, Inc.",assets.prod.epsdecaf.expedia.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",9dfceb28552fe60336d6c0564a20ed15,813ed0d5f214c0ba9da40b1777e4e17a98c2f5a61e6a03bbf2caad3b5c80b3a7,,ctls,assets.prod.epsdecaf.expedia.com,cloudfront,443,https://assets.prod.epsdecaf.expedia.com:443,https,AmazonS3,application/xml,GET,18.66.112.90,/,-373439959,2600:9000:223f:f200:10:2d29:3700:93a1,Amazon Web Services,2,False,True,,,,,,
assets.test.epsdecaf.expedia.com,,403,243,assets.test.epsdecaf.expedia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-20T07:50:01Z,2023-10-20T07:50:01Z,"CN=assets.test.epsdecaf.expedia.com, O=Expedia\, Inc., L=Seattle, ST=Washington, C=US",assets.test.epsdecaf.expedia.com,"Expedia, Inc.",assets.test.epsdecaf.expedia.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",263228d98e045fb426b76b4ca663d7be,dffda720d0bfd08c0255801f37ae4926b59d93b9db9bfc32519370371d90e400,,ctls,assets.test.epsdecaf.expedia.com,cloudfront,443,https://assets.test.epsdecaf.expedia.com:443,https,AmazonS3,application/xml,GET,65.9.66.46,/,-1715503959,2600:9000:206f:2a00:10:41cd:3e80:93a1,Amazon Web Services,2,False,True,,,,,,
australia.expedia.com,Home | Tourism Australia,200,87783,australia.expedia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-07-12T23:59:59Z,CN=australia.expedia.com,australia.expedia.com,,*.tourism-australia.ca.expedia.pulselive.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,9315216709d2d2bc922fbe1cfc7a41d1,5f70c0b934d898e4bf6132cf57cf498eeb9e39ca46e532cae66e3f350387ce9f,True,ctls,australia.expedia.com,cloudfront,443,https://australia.expedia.com:443,https,,text/html,GET,13.227.153.113,/,517677872,2600:9000:223e:4000:10:1608:6f40:93a1,HSTS,1306,False,True,,,,,,
australia.hotels.com,Access Denied,403,222,australia.hotels.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-26T12:41:22Z,2023-07-25T12:41:21Z,CN=hotels.com,hotels.com,,zh.hotels.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4ebb91af7c69e02c49898dc091895f7b,b49b27e0231e85ffea220234bca4fce71a2c155711ed441ccae6b44f3327ea20,,ctls,australia.hotels.com,,443,https://australia.hotels.com:443,https,AkamaiGHost,text/html,GET,23.212.213.113,/,-1311867826,2a02:26f0:1700:384::277d,,10,False,,,True,,,,
auth-stage.vrbo.com,My Apps Dashboard | ciam-expediagroup-test,200,8957,auth-stage.vrbo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-22T15:09:43Z,2023-07-21T15:09:42Z,CN=auth-stage.vrbo.com,auth-stage.vrbo.com,,auth-stage.vrbo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f21b628ae74530fd48084727cb220f10,e9c0d5e3d7c8a8e9a0109c63117a60ff119d5d782300b55120495407328e15f1,,ctls,auth-stage.vrbo.com,,443,https://auth-stage.vrbo.com:443,https,nginx,text/html,GET,13.248.244.122,/,-599803935,76.223.106.8,Nginx,183,False,,https://auth-stage.vrbo.com/app/UserHome?iss=https%3A%2F%2Fauth-stage.vrbo.com&session_hint=AUTHENTICATED,,login.okta.com,,,
