new,host,mx,soa,status_code,a,aaaa,cname,caa,ns,cdn,cdn-name,txt,has_internal_ips,internal_ips
[x],sgmpbpctxweb1.citrixad.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb1.sing.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb10.citrixad.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb10.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb11.citrixad.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb11.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb12.citrixad.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb13.citrixad.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb13.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb14.citrixad.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb15.citrixad.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb15.sing.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb16.citrixad.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb16.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb17.citrixad.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb17.sing.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb2.citrixad.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb20.citrixad.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb20.sing.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb21.citrixad.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb22.sing.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb23.citrixad.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb23.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb24.citrixad.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb25.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb26.citrixad.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb28.citrixad.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb28.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb29.citrixad.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb29.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb3.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb30.citrixad.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb31.citrixad.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb31.sing.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb4.citrixad.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb4.sing.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb5.sing.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb6.citrixad.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb7.citrixad.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb7.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpbpctxweb8.citrixad.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpjbadm1.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpoccproxy.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,192.55.17.78,,,,,,,,,
[x],sgmpparisweb1.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmptabext.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmpzqpmweb1.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmtbpctxweb1.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgmtparisweb.seagate.com,,,NOERROR,192.55.17.132,,,,,,,,,
[x],sgmtzqpmweb1.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgpayroll-test.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,134.204.238.15,,,,,,,,,
[x],sgpayroll.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,134.204.236.16,,,,,,,,,
[x],sgpiss1.ang.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgpiss4.ang.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgrphrjb2.sing.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgs-ssl.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,192.55.16.99,,,,,,,,,
[x],sgspbdxsw001.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgspbdxsw002.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgspbrpxw001.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgspbrpxw002.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgspbrpxw003.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgspbrpxw004.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgspiappl003.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgspibojl001.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgspibojl002.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgspifidl002.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgspiwebw001.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgspiwebw002.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgspiwebw003.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgstbrpxw001.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgstiwebw001.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgtissc1.ang.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgtissn3.ang.sing.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgtissn4.ang.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgtwebapps.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgw-hvdstgview1.wldfis.woo.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgw-hvdstgview3.wldfis.woo.sing.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgw-hvdviewvr01.ad.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgw-hvdviewvr04.ad.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sgwebapps.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],share.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],shgpzmdmw001.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,192.55.17.102,,,,,,,,,
[x],shgtzdbml001.sing.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,192.55.17.149,,,,,,,,,
[x],shk-cucuse-sub-b.shk.minn.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],shopfloor.colo.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sibgate.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sibgateamk.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,192.55.17.132,,,,,,,,,
[x],sidl.eventshub.seagate.com,,"ns2.seagate.com, please_set_email.absolutely.nowhere",NOERROR,35.241.18.73,,,,,True,google,,,
[x],signup.lyvecloud.seagate.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,192.55.6.32,,,,,,,,,
[x],signup.us-west-4-stg.lyvecloud.seagate.com,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,192.55.7.32,,,,,,,,,
[x],sites.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sixsigma.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],skc.seagate.com,,"ns-623.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"172.26.53.95, 172.26.51.183, 172.26.49.92",,prod-skucentral.eba-pjn22ihd.us-west-2.elasticbeanstalk.com,,"ns-1188.awsdns-20.org, ns-1927.awsdns-48.co.uk, ns-316.awsdns-39.com, ns-623.awsdns-13.net",,,,True,"172.26.53.95, 172.26.51.183, 172.26.49.92"
[x],skcdev.seagate.com,,"ns-623.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"172.25.29.62, 172.25.26.247",,dev-skucentral.eba-a3pa7aah.us-west-2.elasticbeanstalk.com,,,,,,True,"172.25.29.62, 172.25.26.247"
[x],skctst.seagate.com,,"ns-623.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"172.25.29.7, 172.25.26.146",,test-skucentral.eba-a3pa7aah.us-west-2.elasticbeanstalk.com,,,,,,True,"172.25.29.7, 172.25.26.146"
[x],skyfire.colo.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],skyline.lts2.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sma.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],smartbusiness.media.seagate.com,,"ns1.sigmacdn.net, noc.edgecast.com",NOERROR,152.199.17.105,,"media.seagate.com, fp28BE.adn.53D6F.sigmacdn.net, fp28be.adn.sigmacdn.net",,,,,,,
[x],smetrics.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],smooch.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sms.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],smtp-out.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,192.55.16.52,,,,,,,,,
[x],sng.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sngt.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sngtwservices.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sngwservices.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],snmp.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],soagtwprd.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,soagtwprd.sing.seagate.com,,,,,,,
[x],soagtwprd.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],soagtwtst.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,soagtwtst.sing.seagate.com,,,,,,,
[x],soagtwtst.sing.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],soatst.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],software.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,195.39.222.109,,,,,,,,,
[x],solo-beta.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],solo.seagate.com,,"ns1.sigmacdn.net, noc.edgecast.com",NOERROR,152.199.1.111,,"fp28be.adn.53d6f.sigmacdn.net, fp28be.adn.sigmacdn.net",,,,,,,
[x],solo.sing.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,134.204.236.36,,,,,,,,,
[x],soloext-tst.sing.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,192.55.15.72,,,,,,,,,
[x],solotst-ext.sing.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,134.204.238.42,,,,,,,,,
[x],solotst.sing.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sourcecode.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sparesrequest.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],spg-preprod.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,134.204.236.64,,,,,,,,,
[x],spg.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,134.204.236.38,,,,,,,,,
[x],spgdev.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,134.204.238.30,,,,,,,,,
[x],spghr.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,134.204.222.123,,,,,,,,,
[x],spghrdev.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,134.204.222.153,,,,,,,,,
[x],spgshg.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],spgtst.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],spgtstshg.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],spp.seagate.com,,"ns1.sigmacdn.net, noc.edgecast.com",NOERROR,152.199.1.111,,"fp28be.adn.53d6f.sigmacdn.net, fp28be.adn.sigmacdn.net",,,,,,,
[x],spptst.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sps-devops.dco.colo.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],srf.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],ssc.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],ssdc-fis.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],ssdcpod3cmsws-a.ssdc.sing.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],ssdcpod3ws-a.ssdc.sing.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],ssgemini.eng.suz.chin.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],ssl-adr.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],ssl-ams.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],ssl-ind.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],ssl-main.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],ssl-mn.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,192.55.3.130,,,,,,,,,
[x],ssl-msy.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],ssl-okc.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],ssl-okr.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,192.55.12.98,,,,,,,,,
[x],ssl-pen.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],ssl-sg.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,192.55.16.98,,,,,,,,,
[x],ssl-sv.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],ssl-th.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],ssl-wx.seagate.com,"mx2.hc4959-67.iphmx.com, mx1.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],ssl.seagate.com,,"ns1.sigmacdn.net, noc.edgecast.com",NOERROR,152.199.1.111,,"fp28be.adn.53d6f.sigmacdn.net, fp28be.adn.sigmacdn.net",,,,,,,
[x],ssl2.seagate.com,,"ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],ssl3-lab.gfo.seagate.com,"mx1.hc4959-67.iphmx.com, mx2.hc4959-67.iphmx.com","ns4.seagate.com, hostmaster.seagate.com",NOERROR,,,,,,,,,,
[x],sslvpn.us-central-1.lyvecloud.seagate.com,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,192.55.5.94,,,,,,,,,
