input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,cdn_name,cdn,final_url,csp_domains_,tls_self_signed
private-user-images.githubusercontent.com,,404,,private-user-images.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,private-user-images.githubusercontent.com,443,https://private-user-images.githubusercontent.com:443,https,GitHub.Cloud,,GET,185.199.111.133,/,-1840324437,185.199.108.133,1,False,Varnish,,,,,
productionresultssa0.blob.core.windows.net/,,400,351,productionresultssa0.blob.core.windows.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-22T00:20:24Z,2024-03-22T00:20:24Z,CN=*.blob.core.windows.net,*.blob.core.windows.net,,*.z50.blob.storage.azure.net,"CN=Microsoft RSA TLS CA 02, O=Microsoft Corporation, C=US",Microsoft RSA TLS CA 02,Microsoft Corporation,94c49cd9c95c0348569065efc1ef7f42,52df32add0627d2d60921963b0e3c9ebf8b970287a045743b7f18d085dbaf47b,True,ctls,productionresultssa0.blob.core.windows.net,443,https://productionresultssa0.blob.core.windows.net:443,https,Microsoft-HTTPAPI/2.0,application/xml,GET,52.239.170.4,/,616304768,52.239.169.196,3,False,Microsoft HTTPAPI:2.0,azure,True,,,
productionresultssa1.blob.core.windows.net/,,400,351,productionresultssa1.blob.core.windows.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-22T00:20:24Z,2024-03-22T00:20:24Z,CN=*.blob.core.windows.net,*.blob.core.windows.net,,*.z50.blob.storage.azure.net,"CN=Microsoft RSA TLS CA 02, O=Microsoft Corporation, C=US",Microsoft RSA TLS CA 02,Microsoft Corporation,94c49cd9c95c0348569065efc1ef7f42,52df32add0627d2d60921963b0e3c9ebf8b970287a045743b7f18d085dbaf47b,True,ctls,productionresultssa1.blob.core.windows.net,443,https://productionresultssa1.blob.core.windows.net:443,https,Microsoft-HTTPAPI/2.0,application/xml,GET,52.239.169.164,/,1259956553,52.239.169.196,3,False,Microsoft HTTPAPI:2.0,azure,True,,,
productionresultssa2.blob.core.windows.net/,,400,351,productionresultssa2.blob.core.windows.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-22T00:20:24Z,2024-03-22T00:20:24Z,CN=*.blob.core.windows.net,*.blob.core.windows.net,,*.z50.blob.storage.azure.net,"CN=Microsoft RSA TLS CA 02, O=Microsoft Corporation, C=US",Microsoft RSA TLS CA 02,Microsoft Corporation,94c49cd9c95c0348569065efc1ef7f42,52df32add0627d2d60921963b0e3c9ebf8b970287a045743b7f18d085dbaf47b,True,ctls,productionresultssa2.blob.core.windows.net,443,https://productionresultssa2.blob.core.windows.net:443,https,Microsoft-HTTPAPI/2.0,application/xml,GET,52.239.169.164,/,1774199150,52.239.170.4,3,False,Microsoft HTTPAPI:2.0,azure,True,,,
productionresultssa3.blob.core.windows.net/,,400,351,productionresultssa3.blob.core.windows.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-22T00:20:24Z,2024-03-22T00:20:24Z,CN=*.blob.core.windows.net,*.blob.core.windows.net,,*.z50.blob.storage.azure.net,"CN=Microsoft RSA TLS CA 02, O=Microsoft Corporation, C=US",Microsoft RSA TLS CA 02,Microsoft Corporation,94c49cd9c95c0348569065efc1ef7f42,52df32add0627d2d60921963b0e3c9ebf8b970287a045743b7f18d085dbaf47b,True,ctls,productionresultssa3.blob.core.windows.net,443,https://productionresultssa3.blob.core.windows.net:443,https,Microsoft-HTTPAPI/2.0,application/xml,GET,52.239.170.4,/,-503955855,52.239.169.196,3,False,Microsoft HTTPAPI:2.0,azure,True,,,
productionresultssa4.blob.core.windows.net/,,400,351,productionresultssa4.blob.core.windows.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-22T00:20:24Z,2024-03-22T00:20:24Z,CN=*.blob.core.windows.net,*.blob.core.windows.net,,*.z50.blob.storage.azure.net,"CN=Microsoft RSA TLS CA 02, O=Microsoft Corporation, C=US",Microsoft RSA TLS CA 02,Microsoft Corporation,94c49cd9c95c0348569065efc1ef7f42,52df32add0627d2d60921963b0e3c9ebf8b970287a045743b7f18d085dbaf47b,True,ctls,productionresultssa4.blob.core.windows.net,443,https://productionresultssa4.blob.core.windows.net:443,https,Microsoft-HTTPAPI/2.0,application/xml,GET,52.239.169.196,/,-507897034,52.239.169.164,3,False,Microsoft HTTPAPI:2.0,azure,True,,,
program.seagate.com,,200,1717,program.seagate.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-05T22:04:05Z,2023-08-03T22:04:04Z,CN=prod.21.slot.cdn.salesforce-communities.com,prod.21.slot.cdn.salesforce-communities.com,,www.wellstarconcierge.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7c9d6cc365f899ee71229f0ffe6fa171,117746b043897e05a83cc9367a9df8d765ef4aa00ae7edf51c0ba35abfaa5b16,,ctls,program.seagate.com,443,https://program.seagate.com:443,https,,text/html,GET,95.101.111.131,/,1433417005,2a02:26f0:480:d::210:f146,49,False,HSTS,,,https://program.seagate.com/s/,,
promo.seagate.com,404 - Not Found,404,345,promo.seagate.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-03-30T00:00:00Z,2024-01-28T23:59:59Z,"CN=www.seagate.com, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",www.seagate.com,Edgecast Inc.,learn.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a127f32c84036097448efd98e8e351c7,960074483c11e7b0bd1d8a6385bb065d0130feca0cb70cec0d460db311e95166,,ctls,promo.seagate.com,443,https://promo.seagate.com:443,https,ECD (frb/670F),text/html,GET,152.199.17.105,/,-361995140,152.199.17.105,12,False,Azure CDN,,,,,
raw.githubusercontent.com,GitHub: Let’s build from here · GitHub,200,213610,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,443,https://raw.githubusercontent.com:443,https,GitHub.com,text/html,GET,185.199.111.133,/,1607713408,2606:50c0:8000::154,2190,False,HSTS,,,https://github.com/,cdn.optimizely.com,
realtime-ext.seagate.com,Seagate Login,200,8127,ssologin.seagate.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,,2023-03-17T00:00:00Z,2024-04-09T23:59:59Z,"CN=ssologin.seagate.com, O=SEAGATE TECHNOLOGY LLC, L=Oklahoma City, ST=Oklahoma, C=US",ssologin.seagate.com,SEAGATE TECHNOLOGY LLC,ssologin.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,e05f637629fa49a9b32af992f9960fe0,be1c463aa8b9075684df1860fe5e3f4aa91688a9cf8b7132afa093d46f853343,,ctls,ssologin.seagate.com,443,https://realtime-ext.seagate.com:443,https,Apache,text/html,GET,134.204.236.25,/,1875343195,134.204.236.25,240,False,Ruby on Rails,,,https://ssologin.seagate.com:443/oam/server/obrareq.cgi?encquery%3DHVErvEcpJxJWRSyojxLXiumtzdpV0CPzl%2FUMyvZaNe6tKYbDhqJAd1HT2%2BEyfxBD3llDYikR6XPFfU1p7c9Esc24sCd0yA5vviukZCUsrIZVe153AdzdkRP7gWzNpgy60gIUjhUIIPaOZiHTGumMWKGyuGl4aTyyFZB4vH6xos5xSTBKTZzkgfQCCyzXgNyTAEy0bkDaMzoCFqjoj7OH3aj20AqsQra6p12Fd0mXwc%2BBlbMtC2oS0bNh%2B%2FJwlLodQfzsqAjDdSFr5POtaR8qBw%3D%3D%20agentid%3Drealtime.ext%20ver%3D1%20crmethod%3D2,,
reliability.seagate.com,Führender Anbieter von Massenspeicherlösungen  | Seagate Deutschland,200,223756,www.seagate.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-30T00:00:00Z,2024-01-28T23:59:59Z,"CN=www.seagate.com, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",www.seagate.com,Edgecast Inc.,learn.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a127f32c84036097448efd98e8e351c7,960074483c11e7b0bd1d8a6385bb065d0130feca0cb70cec0d460db311e95166,,ctls,www.seagate.com,443,https://reliability.seagate.com:443,https,ECD (frb/6775),text/html,GET,152.199.17.105,/,23643319,152.199.17.105,5429,False,Java,,,https://www.seagate.com/de/de/,http://seagate.pathfactory.com,
rescueplans.seagate.com,Rescue-Dienste zur Datenwiederherstellung | Seagate Deutschland,200,182332,www.seagate.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-30T00:00:00Z,2024-01-28T23:59:59Z,"CN=www.seagate.com, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",www.seagate.com,Edgecast Inc.,learn.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a127f32c84036097448efd98e8e351c7,960074483c11e7b0bd1d8a6385bb065d0130feca0cb70cec0d460db311e95166,,ctls,www.seagate.com,443,https://rescueplans.seagate.com:443,https,ECD (frb/673C),text/html,GET,152.199.17.105,/,-1041444276,152.199.17.105,4587,False,Java,,,https://www.seagate.com/de/de/products/rescue-data-recovery/,http://*.seagate.cn,
reseller.seagate.com,Partner von Seagate | Seagate Deutschland,200,171308,www.seagate.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-30T00:00:00Z,2024-01-28T23:59:59Z,"CN=www.seagate.com, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",www.seagate.com,Edgecast Inc.,learn.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a127f32c84036097448efd98e8e351c7,960074483c11e7b0bd1d8a6385bb065d0130feca0cb70cec0d460db311e95166,,ctls,www.seagate.com,443,https://reseller.seagate.com:443,https,ECD (frb/67F0),text/html,GET,152.199.17.105,/,1228124335,152.199.17.105,4382,False,Java,,,https://www.seagate.com/de/de/partners/,https://*.seagate.com,
returns.seagate.com,Garantie und Austausch | Support Seagate US,200,183990,www.seagate.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-30T00:00:00Z,2024-01-28T23:59:59Z,"CN=www.seagate.com, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",www.seagate.com,Edgecast Inc.,learn.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a127f32c84036097448efd98e8e351c7,960074483c11e7b0bd1d8a6385bb065d0130feca0cb70cec0d460db311e95166,,ctls,www.seagate.com,443,https://returns.seagate.com:443,https,ECD (frb/6775),text/html,GET,134.204.236.43,/,-780928015,134.204.236.43,4079,False,Java,,,https://www.seagate.com/de/de/support/warranty-and-replacements/,https://seagate.saleshood.com,
rms.seagate.com,Garantie und Austausch | Support Seagate US,200,183990,www.seagate.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-30T00:00:00Z,2024-01-28T23:59:59Z,"CN=www.seagate.com, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",www.seagate.com,Edgecast Inc.,learn.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a127f32c84036097448efd98e8e351c7,960074483c11e7b0bd1d8a6385bb065d0130feca0cb70cec0d460db311e95166,,ctls,www.seagate.com,443,https://rms.seagate.com:443,https,ECD (frb/6775),text/html,GET,134.204.236.43,/,-780928015,134.204.236.43,4079,False,Java,,,https://www.seagate.com/de/de/support/warranty-and-replacements/,https://seagate.saleshood.com,
rss.seagate.com,The Leader in Mass Data Storage Solutions | Seagate US,200,222858,www.seagate.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-30T00:00:00Z,2024-01-28T23:59:59Z,"CN=www.seagate.com, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",www.seagate.com,Edgecast Inc.,learn.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a127f32c84036097448efd98e8e351c7,960074483c11e7b0bd1d8a6385bb065d0130feca0cb70cec0d460db311e95166,,ctls,www.seagate.com,443,https://rss.seagate.com:443,https,ECD (frb/67BF),text/html,GET,152.199.17.105,/,-629925251,152.199.17.105,5572,False,Java,,,https://www.seagate.com/,http://seagate.saleshood.com,
s3.ap-southeast-1.lyvecloud.seagate.com,,400,36,s3.ap-southeast-1.lyvecloud.seagate.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-01-13T00:00:00Z,2024-01-12T23:59:59Z,"CN=s3.ap-southeast-1.lyvecloud.seagate.com, O=SEAGATE TECHNOLOGY LLC, L=Oklahoma City, ST=Oklahoma, C=US",s3.ap-southeast-1.lyvecloud.seagate.com,SEAGATE TECHNOLOGY LLC,*.s3.ap-southeast-1.lyvecloud.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,e691ce0ff93ddf63d5d63aed78755f16,5e2d698ab76b8f383e2221da7629a91048e4ba46b701475b8542c1a4473b6430,True,ctls,s3.ap-southeast-1.lyvecloud.seagate.com,443,https://s3.ap-southeast-1.lyvecloud.seagate.com:443,https,,text/plain,GET,192.55.4.19,/,-76044128,192.55.4.19,2,False,,,,,,
s3.ap-southeast-1.uat.lyvecloud.seagate.com,,400,36,s3.ap-southeast-1.uat.lyvecloud.seagate.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-09-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=ap-southeast-1.uat.lyvecloud.seagate.com, O=SEAGATE TECHNOLOGY LLC, L=Oklahoma City, ST=Oklahoma, C=US",ap-southeast-1.uat.lyvecloud.seagate.com,SEAGATE TECHNOLOGY LLC,*.ap-southeast-1.uat.lyvecloud.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,3b63def57b85d637a03683e679d80ec2,a4209d4d38a771583eb6d2192abb7a3581ce619094e8a81d0e608f5af890e003,True,ctls,s3.ap-southeast-1.uat.lyvecloud.seagate.com,443,https://s3.ap-southeast-1.uat.lyvecloud.seagate.com:443,https,,text/plain,GET,192.55.7.62,/,-76044128,192.55.7.62,2,False,,,,,,
s3.us-east-1.uat.lyvecloud.seagate.com,,400,36,s3.us-east-1.uat.lyvecloud.seagate.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-08-30T00:00:00Z,2023-08-30T23:59:59Z,"CN=s3.us-east-1.uat.lyvecloud.seagate.com, O=SEAGATE TECHNOLOGY LLC, L=Oklahoma City, ST=Oklahoma, C=US",s3.us-east-1.uat.lyvecloud.seagate.com,SEAGATE TECHNOLOGY LLC,*.s3.us-east-1.uat.lyvecloud.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,fb5e795ca729cb0134b404dfba0befcd,3e05df252bffddc409352a4f234f0f8d4392f17f19c0ee9c733b3c9ce54c4a90,True,ctls,s3.us-east-1.uat.lyvecloud.seagate.com,443,https://s3.us-east-1.uat.lyvecloud.seagate.com:443,https,,text/plain,GET,192.55.7.43,/,-76044128,192.55.7.43,2,False,,,,,,
s3.us-west-1.stg.lyvecloud.seagate.com,,400,36,s3.us-west-1.stg.lyvecloud.seagate.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-06-22T00:00:00Z,2023-06-23T23:59:59Z,"CN=s3.us-west-1.stg.lyvecloud.seagate.com, O=SEAGATE TECHNOLOGY LLC, L=Oklahoma City, ST=Oklahoma, C=US",s3.us-west-1.stg.lyvecloud.seagate.com,SEAGATE TECHNOLOGY LLC,*.s3.us-west-1.stg.lyvecloud.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7dcba6fe31918c44b4b7db050a69640f,7d316cb3cb19b118819f9796ab3578d1f609b2fbf2f74a3de3e3f5f880a3f2a4,True,ctls,s3.us-west-1.stg.lyvecloud.seagate.com,443,https://s3.us-west-1.stg.lyvecloud.seagate.com:443,https,,text/plain,GET,192.55.7.24,/,-76044128,192.55.7.24,2,False,,,,,,
s3.us-west-2.stg.lyvecloud.seagate.com,,400,36,s3.us-west-2.stg.lyvecloud.seagate.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-10-28T00:00:00Z,2023-11-22T23:59:59Z,"CN=s3.us-west-2.stg.lyvecloud.seagate.com, O=SEAGATE TECHNOLOGY LLC, L=Oklahoma City, ST=Oklahoma, C=US",s3.us-west-2.stg.lyvecloud.seagate.com,SEAGATE TECHNOLOGY LLC,*.s3.us-west-2.stg.lyvecloud.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,0b3d78cbe444c9ec070d966c57bae0c8,84a7240ca153c161ef618edd56c7e45b3385e11d604d087827561587202f41d2,True,ctls,s3.us-west-2.stg.lyvecloud.seagate.com,443,https://s3.us-west-2.stg.lyvecloud.seagate.com:443,https,,text/plain,GET,192.55.7.52,/,-76044128,192.55.7.52,2,False,,,,,,
s3.us-west-4-stg.lyvecloud.seagate.com,,400,14,s3.us-west-4-stg.lyvecloud.seagate.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-19T00:00:00Z,2024-05-15T23:59:59Z,"CN=s3.us-west-4-stg.lyvecloud.seagate.com, O=SEAGATE TECHNOLOGY LLC, L=Oklahoma City, ST=Oklahoma, C=US",s3.us-west-4-stg.lyvecloud.seagate.com,SEAGATE TECHNOLOGY LLC,*.s3.us-west-4-stg.lyvecloud.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,bdd90502e535e2750267755fa85bd580,6e112820ec0391e6f12fcbe7bc8f9ab14f9a8028e82a42c03cc1f9de706cf921,True,ctls,s3.us-west-4-stg.lyvecloud.seagate.com,443,https://s3.us-west-4-stg.lyvecloud.seagate.com:443,https,,text/plain,GET,192.55.7.28,/,965312384,192.55.7.28,2,False,,,,,,
samsunghdd.seagate.com,Führender Anbieter von Massenspeicherlösungen  | Seagate Deutschland,200,223756,www.seagate.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-30T00:00:00Z,2024-01-28T23:59:59Z,"CN=www.seagate.com, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",www.seagate.com,Edgecast Inc.,learn.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a127f32c84036097448efd98e8e351c7,960074483c11e7b0bd1d8a6385bb065d0130feca0cb70cec0d460db311e95166,,ctls,www.seagate.com,443,https://samsunghdd.seagate.com:443,https,ECD (frb/6775),text/html,GET,152.199.17.105,/,23643319,152.199.17.105,5429,False,Java,,,https://www.seagate.com/de/de/,https://*.seagate.cn,
sap.seagate.com,403,403,134,sap.seagate.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-07T00:00:00Z,2024-03-05T23:59:59Z,"CN=sap.seagate.com, O=SEAGATE TECHNOLOGY LLC, L=Oklahoma City, ST=Oklahoma, C=US",sap.seagate.com,SEAGATE TECHNOLOGY LLC,sap.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,557ed610c5a9959f8e0e32485d457ad5,4e7fca52726edba3ab8116a61f72934c40e7495998d2eaa98fab3232f30b3405,,ctls,sap.seagate.com,443,https://sap.seagate.com:443,https,,text/html,GET,34.111.31.186,/,1723221432,34.111.31.186,1,False,HTTP/3,google,True,,,
sapgtsqa.seagate.com,403,403,134,sapgtsqa.seagate.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-12-21T00:00:00Z,2024-01-21T23:59:59Z,"CN=sapgtsqa.seagate.com, O=SEAGATE TECHNOLOGY LLC, L=Oklahoma City, ST=Oklahoma, C=US",sapgtsqa.seagate.com,SEAGATE TECHNOLOGY LLC,sapgtsqa.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,06402252a44f8abb70124760fa03b3ab,95ddb7ad80ffe63bf66d8076ba357cb21d13e7e616d4f897ae785291808c7b31,,ctls,sapgtsqa.seagate.com,443,https://sapgtsqa.seagate.com:443,https,,text/html,GET,34.120.182.227,/,1723221432,34.120.182.227,1,False,HTTP/3,google,True,,,
sapqa.seagate.com,403,403,134,sapqa.seagate.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-09-30T00:00:00Z,2023-10-31T23:59:59Z,"CN=sapqa.seagate.com, O=SEAGATE TECHNOLOGY LLC, L=Oklahoma City, ST=Oklahoma, C=US",sapqa.seagate.com,SEAGATE TECHNOLOGY LLC,sapqa.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,9246f2b65315fac7941342e108f4b30c,4ea752ccaacfc76a76cbc1d3a243b7458636459cd6f8200f95e8f8076681fb6f,,ctls,sapqa.seagate.com,443,https://sapqa.seagate.com:443,https,,text/html,GET,34.120.227.78,/,1723221432,34.120.227.78,1,False,HTTP/3,google,True,,,
sata.seagate.com,Führender Anbieter von Massenspeicherlösungen  | Seagate Deutschland,200,223756,www.seagate.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-30T00:00:00Z,2024-01-28T23:59:59Z,"CN=www.seagate.com, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",www.seagate.com,Edgecast Inc.,learn.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a127f32c84036097448efd98e8e351c7,960074483c11e7b0bd1d8a6385bb065d0130feca0cb70cec0d460db311e95166,,ctls,www.seagate.com,443,https://sata.seagate.com:443,https,ECD (frb/6775),text/html,GET,152.199.17.105,/,23643319,152.199.17.105,5429,False,Java,,,https://www.seagate.com/de/de/,https://*.seagate.com,
sbk.seagate.com,404 Not Found,404,196,sbk.seagate.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-04T00:00:00Z,2024-05-04T23:59:59Z,"CN=sbk.seagate.com, O=SEAGATE TECHNOLOGY LLC, L=Oklahoma City, ST=Oklahoma, C=US",sbk.seagate.com,SEAGATE TECHNOLOGY LLC,sbk.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,490a48cb78319eef19128a7b7e61125e,e5b4bb392669d55f4a671aaa0b1f91f73e5132c7d236707ad46c45e912c9613c,,ctls,sbk.seagate.com,443,https://sbk.seagate.com:443,https,Apache,text/html,GET,129.157.115.68,/,-780928015,129.157.115.68,8,False,Apache,,,,,
sca.seagate.com,Seagate Login,200,8086,ssologin.seagate.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,,2023-03-17T00:00:00Z,2024-04-09T23:59:59Z,"CN=ssologin.seagate.com, O=SEAGATE TECHNOLOGY LLC, L=Oklahoma City, ST=Oklahoma, C=US",ssologin.seagate.com,SEAGATE TECHNOLOGY LLC,ssologin.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,e05f637629fa49a9b32af992f9960fe0,be1c463aa8b9075684df1860fe5e3f4aa91688a9cf8b7132afa093d46f853343,,ctls,ssologin.seagate.com,443,https://sca.seagate.com:443,https,Apache,text/html,GET,134.204.236.26,/,1276229973,134.204.236.26,240,False,Ruby on Rails,,,https://ssologin.seagate.com:443/oam/server/obrareq.cgi?encquery%3Dk3mvAbXwYyZjvHC5XLEsPtwEHpnEElH4EbsDcncN04EAlEYWklZDmg0VqQVVSOAPdo4RYzfNzREGUqqc5TJ8r38U4PA97LojDESOY0ZKZhbKcL7o1S%2FmOtGl8ri8yjSz0ox7zqkz8LOg2Cl68DEh37BwnzHcGdC9MKlFgbJgVOGS3S9uiOsB2duJmB0CvUlRFu0CeJtYoERJJzmpn%2BY0SmJ%2BT2SPWVq3CrED3UZhMzq8dd%2FIn79gy%2FkFaNQ52SCq%20agentid%3Dwebfacts%20ver%3D1%20crmethod%3D2,,
