new,host,a,soa,status_code,cname,ns,aaaa,mx,txt,caa
,transcripts.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,travel.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,trax.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,troy-at-kde.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,truste-test.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,tuijian.akismet.com,,"ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,tunedin.blogs.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,tx2.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,tyay0.rest.akismet.com,"195.234.111.252, 195.234.111.251","geons1.akismet.com, hostmaster.automattic.com",NOERROR,api.akismet.com,"geons1.akismet.com, geons3.akismet.com, geons2.akismet.com",,,,
,tyrannio.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,uc-news.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,ummz.akismet.com,,"ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,upload.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,upnews.it.rest.akismet.com,"195.234.111.251, 195.234.111.252","geons1.akismet.com, hostmaster.automattic.com",NOERROR,api.akismet.com,"geons1.akismet.com, geons2.akismet.com, geons3.akismet.com",,,,
,us.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,us2.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,usa.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,uscode.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,users.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,v.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,v.house.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,v.news.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,v.sports.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,verisignevents.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,videos.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,viewer.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,vsbooklady.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,w.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,wap.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,weather.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,web.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,web1.dfw.akismet.com,192.0.86.97,"ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,web2.dfw.akismet.com,192.0.86.99,"ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,web3.dfw.akismet.com,192.0.86.101,"ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,web4.dfw.akismet.com,192.0.86.103,"ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,web6.dfw.akismet.com,192.0.86.114,"ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,web7.dfw.akismet.com,192.0.86.133,"ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,web8.dfw.akismet.com,192.0.86.135,"ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,webapps-common.alioth.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,weblogs.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,webmail.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,wiki.developer.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,wire.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,ws.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www-106.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www-128.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www-307.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www-jp.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.advisor-api.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.ars.akismet.com,,"ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.assembly.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.bids.test.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.blog.intensedebate.com,"192.0.78.13, 192.0.78.12","ns1.wordpress.com, mmmmmm.gmail.com",NOERROR,"blog.intensedebate.com, intensedebate.wordpress.com, lb.wordpress.com",,,,,
,www.ccnso.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.cl.cam.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.designs.test.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.dev.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.eere.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.forum.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.forum.simplenote.com,"192.0.78.24, 192.0.78.25","ns1.automattic.com, hostmaster.automattic.com",NOERROR,simplenote.com,"ns4.automattic.com, ns3.automattic.com, ns2.automattic.com, ns1.automattic.com",,"mx2.ams.automattic.com, mx1.dfw.automattic.com","google-site-verification=bwqSNalvFYDQ532_4g3LkKJ8Kb9NW6ZQk3aXtDhPcPQ, google-site-verification=v9FzhvSYrhXamttY2Sd8_Yxr1CEZkFRrdTgszlcVjQw, google-site-verification=Rm0bHPcSHWgwlZRUZFdF04TCE9mE2jBpytG7Bn598Tw, google-site-verification=9VLq_oyLxE3DkC1WyggOoh7zs4pZoe48mGtinUKWpDw, v=spf1 include:_spf.google.com include:mailgun.org include:mail.zendesk.com -all, google-site-verification=zUehIvqhK_m7wWJ6Z6X3eEQkIWNB4Eb1CLSG11TYOD8, google-site-verification=mbubXraXQLXsywihnm7xBzM9i3pRoeIwHSCrDkN9x2o, google-site-verification=bvBRJtmLSRiqLFyvpAuf3vUcHfx0SSubb0UhtFRPF4U",
,www.forums.simplenote.com,"192.0.78.25, 192.0.78.24","ns1.automattic.com, hostmaster.automattic.com",NOERROR,simplenote.com,,,,"google-site-verification=zUehIvqhK_m7wWJ6Z6X3eEQkIWNB4Eb1CLSG11TYOD8, google-site-verification=v9FzhvSYrhXamttY2Sd8_Yxr1CEZkFRrdTgszlcVjQw, google-site-verification=Rm0bHPcSHWgwlZRUZFdF04TCE9mE2jBpytG7Bn598Tw, google-site-verification=mbubXraXQLXsywihnm7xBzM9i3pRoeIwHSCrDkN9x2o, google-site-verification=9VLq_oyLxE3DkC1WyggOoh7zs4pZoe48mGtinUKWpDw, google-site-verification=bwqSNalvFYDQ532_4g3LkKJ8Kb9NW6ZQk3aXtDhPcPQ, v=spf1 include:_spf.google.com include:mailgun.org include:mail.zendesk.com -all, google-site-verification=bvBRJtmLSRiqLFyvpAuf3vUcHfx0SSubb0UhtFRPF4U",
,www.fsa.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.homepages.ucl.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.intensedebate.com,"192.0.123.247, 192.0.123.246","ns1.automattic.com, hostmaster.automattic.com",NOERROR,intensedebate.com,"ns1.automattic.com, ns2.automattic.com, ns3.automattic.com",,"mx1.dfw.automattic.com, mx2.ams.automattic.com",v=spf1 include:_spf.automattic.com include:mail.zendesk.com -all,
,www.kim-api.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.nc.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.newsletters.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.pc.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.physics.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.pki.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.securecheckout.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.sidney.ars.akismet.com,,"ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.simplenote.com,,"ns1.automattic.com, hostmaster.automattic.com",NOERROR,simplenote.com,"ns1.automattic.com, ns3.automattic.com, ns2.automattic.com, ns4.automattic.com",,,,
,www.support.intensedebate.com,"192.0.78.13, 192.0.78.12","ns1.wordpress.com, mmmmmm.gmail.com",NOERROR,"support.intensedebate.com, idsupport.wordpress.com, lb.wordpress.com",,,,,
,www.tools.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,www.ucl.akismet.com,,"ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,wwww.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,xbox360.akismet.com,,"ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,xk.cn.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,xy2.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,yxp.akismet.com,"192.0.80.245, 192.0.80.243","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,zg.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
,zh.akismet.com,"192.0.80.243, 192.0.80.245","ns1.automattic.com, hostmaster.automattic.com",NOERROR,,,,,,
