new,host,a,aaaa,cname,soa,status_code,has_internal_ips,internal_ips,ns,cdn,cdn-name,txt,mx,caa,ptr
[x],paytmbank.com,"35.154.6.33, 52.66.156.218",,,"ns-361.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-361.awsdns-45.com, ns-681.awsdns-21.net, ns-1063.awsdns-04.org, ns-2028.awsdns-61.co.uk",,,"y9394c2gccfp47brc34p4drvmcx81028, MS=5389DA1120181A86A2D0D7288B015B4E9FFA841E, v=spf1 a:owa.paytmbank.com ip4:103.1.112.192/29  ip4:202.143.99.160/27 ip4:203.145.172.160/27 include:email.freshdesk.com include:157883625.spf2.netcorecloud.net include:150258724.spf2.netcorecloud.net include:spf.protection.outlook.com +mx -all","mudciresa01-inout01.paytmbank.com, mudciresa02-inout01.paytmbank.com, hydriresa01-inout01.paytmbank.com",,
[x],paytmcaller-eapi.mypaytm.com,"2.19.124.142, 2.19.124.159","2a02:26f0:ab00::214:8f6b, 2a02:26f0:ab00::214:8e32","paytmcaller-eapi.mypaytm.com.edgekey.net, e257305.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],paytmlabs.com,75.2.60.5,,,"ns-1953.awsdns-52.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1110.awsdns-10.org, ns-1953.awsdns-52.co.uk, ns-355.awsdns-44.com, ns-748.awsdns-29.net",,,"v=DKIM1; k=rsa; p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQD2oHoWOvZds65FBvj5WcSf9ALF4g9jEunPjdScPreqFqtVt3JgUREEstuXRA21pjf4BjjQHLwhxRfo+RKnH2mwObVu6XNTDwB6VVEJUMo+Aee+XtKQUErzbCqgX+U/IUp+TAwX7wweHt4Q+TU7M0LDiO1X8AV4F8LnHwz1d87mQwIDAQAB, v=spf1 include:_spf.google.com mx -all","aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com",,
[x],paytmmall.com,"3.108.186.90, 43.204.152.49, 205.251.193.188, 205.251.194.63, 205.251.197.36, 205.251.198.212",,,"ns-1316.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1748.awsdns-26.co.uk, ns-575.awsdns-07.net, ns-444.awsdns-55.com, ns-1316.awsdns-36.org",,,"MS=ms63465846, v=spf1 include:mail.zendesk.com include:_spf.salesforce.com include:aspmx.pardot.com include:sendgrid.net include:_spf.google.com include:amazonses.com ip4:54.179.186.39/32 ip4:54.251.151.39/32 ip4:52.74.28.141/32 ip4:52.76.104.219/32  ~all, 9gycgf31vhr5s9p94vjny343d6f8ps46, atlassian-domain-verification=YH8lFqAPvU83GukwObgUwldiS3lR8ABZOQbVsRcSXG-FRyd8nOyEm4B/YBcLCsN1, MS=02EF65192528A305D973A8514C24C4ECBDB28593, amazonses:7BiF5N/F2C1QaFn/EiR3+MiEWU1HgM486XxlUrCd49c=, include:910033d5.spf2.netcorecloud.net, 2skhb2kcs858rjtwy3hdrf3qmx1tfkrj","aspmx3.googlemail.com, aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com",,
[x],paytmmoney.com,104.85.255.97,"2a02:26f0:12d:595::3098, 2a02:26f0:12d:599::3098",,"a1-49.akam.net, hostmaster.paytmmoney.com",NOERROR,,,"a16-64.akam.net, a11-65.akam.net, a12-65.akam.net, a7-67.akam.net, a6-64.akam.net, a1-49.akam.net",,,"v=spf1 include:_spf.google.com include:amazonses.com include:sendgrid.net include:910033d5.spf2.netcorecloud.net ~all, ahrefs-site-verification_0fbdc9a056c3e756255faf68ba47618636b1d10ea8425f37c3b93ab1ee571f3e, MS=ms14330190, x9qpl3x4c7nw2jbjmskv7vj46kwr1vvh, google-site-verification=-pzN-Lpv1BH6IDnMg7dPy5J9Za4pbqyy-2UgMztZUiI, MS=949EB5FD009B96D21874C8C9FC830563813F578E","aspmx2.googlemail.com, aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx3.googlemail.com",,
[x],pbapp.paytm.com,"54.161.153.234, 54.225.209.187",,"pbapp.wpengine.com, lbmaster-90731.wpengine.com, cluster90-elbwpeel-1jny0w8nls99q-1603760358.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pcs.paytm.com,"13.126.208.236, 3.111.247.219, 3.111.154.95",,nginx-20210929190913821900000002-867434011.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pcybersec.mypaytm.com,"172.21.50.151, 172.21.50.196",,internal-appsec-mypaytm-432334098.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"172.21.50.151, 172.21.50.196",,,,,,,
[x],pedrasdefogo.ap-northeast-1.production.paypay.gm.pai.mypaytm.com,"54.250.101.32, 52.198.94.176, 3.114.152.73, 54.249.128.50",,nginx-20201103171816415900000001-550201418.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1325.awsdns-37.org, ns-1683.awsdns-18.co.uk, ns-54.awsdns-06.com, ns-982.awsdns-58.net, ns-1300.awsdns-34.org, ns-2046.awsdns-63.co.uk, ns-394.awsdns-49.com, ns-905.awsdns-49.net",,,,,,
[x],pentagram.mypaytm.com,172.21.50.148,,internal-pentagram-lb-226118454.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,172.21.50.148,,,,,,,
[x],pepimail116.paytm.com,175.158.64.116,,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pepimail119.paytm.com,175.158.64.119,,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pepimail120.paytm.com,175.158.64.120,,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],perf-daas-ocr.mypaytm.com,"172.21.115.38, 172.21.112.94",,internal-perf-pan-ocr-1352445191.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"172.21.115.38, 172.21.112.94","ns-1498.awsdns-59.org, ns-1568.awsdns-04.co.uk, ns-329.awsdns-41.com, ns-836.awsdns-40.net",,,,,,
[x],perf-sms-parser-phase-2.mypaytm.com,192.168.24.95,,internal-stg-sms-parser-phase-2-lb-760283624.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,192.168.24.95,,,,,,,
[x],persona.paytm.com,23.210.115.157,"2a02:26f0:7100:8a4::26f8, 2a02:26f0:7100:88e::26f8","persona.paytm.com-v1.edgekey.net, e9976.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pfgc-ops-harbor.gamepind.com,,,,"ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pg-ite.paytm.in,"23.213.161.197, 23.213.161.200","2a02:26f0:c900:9::5f65:4a96, 2a02:26f0:c900:9::5f65:4a88","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pg-nonprodcert.paytm.in,,,,"ns-29.awsdns-03.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,cm27tl0zdc5fdwzq530q2lmg9w7nwkm0,,,
[x],pg-prodcert.paytm.in,,,,"ns-29.awsdns-03.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,106q7w6x2np1b85x3y4sjc5fcxm5qpwk,,,
[x],pg-staging2.paytm.in,"2.20.142.107, 92.122.215.25","2a02:26f0:7100::687e:25b2, 2a02:26f0:7100::687e:25aa","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pg-staging3.paytm.in,"23.213.161.200, 23.213.161.197","2a02:26f0:c900:9::5f65:4a96, 2a02:26f0:c900:9::5f65:4a88","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pg2-ite.paytm.in,"2.16.187.122, 2.16.187.121","2a02:26f0:1700:11::b856:6796, 2a02:26f0:1700:11::b856:6784","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pg2-ite2.paytm.in,"95.101.133.42, 80.239.254.33","2001:2030:0:17::5f65:852a, 2001:2030:0:17::50ef:fe21","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pg2-ite3.paytm.in,"95.101.111.183, 95.101.111.140","2a02:26f0:480:d::210:f15a, 2a02:26f0:480:d::210:f14b","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pg2-ite4.paytm.in,"2.16.187.122, 2.16.187.121","2a02:26f0:1700:11::b856:6796, 2a02:26f0:1700:11::b856:6784","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pg2nonprod.paytm.com,,,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1050.awsdns-03.org, ns-1878.awsdns-42.co.uk, ns-384.awsdns-48.com, ns-997.awsdns-60.net",,,,,,
[x],pg2prod.paytm.com,,,,"ns-183.awsdns-22.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-997.awsdns-60.net, ns-1732.awsdns-24.co.uk, ns-1107.awsdns-10.org, ns-183.awsdns-22.com",,,,,,
[x],pg3-ite.paytm.in,,,"qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-edc1.paytm.in,23.221.240.102,"2a02:26f0:c900:28c::26f8, 2a02:26f0:c900:298::26f8","securegw-stage.paytm.in-v2.edgekey.net, e9976.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-edcqa.paytm.in,23.199.211.108,"2a02:26f0:1700:787::26f8, 2a02:26f0:1700:789::26f8","pgp-edcqa.paytm.in.edgekey.net, e9976.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-edcqa1.paytm.in,"2.16.187.121, 2.16.187.122","2a02:26f0:1700:11::b856:6796, 2a02:26f0:1700:11::b856:6784","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-edcqa2.paytm.in,"104.126.37.170, 104.126.37.178","2a02:26f0:1700:11::b856:6796, 2a02:26f0:1700:11::b856:6784","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-edcqa3.paytm.in,"23.53.43.74, 23.53.42.233","2a02:26f0:1700:11::b856:6784, 2a02:26f0:1700:11::b856:6796","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-edcqa4.paytm.in,"92.122.215.25, 2.20.142.96, 2.20.142.107","2a02:26f0:c900:9::5f65:4a96, 2a02:26f0:c900:9::5f65:4a88","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-edcqa5.paytm.in,"92.122.215.25, 2.20.142.107","2a02:26f0:1700:11::b856:6784, 2a02:26f0:1700:11::b856:6796","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-hotfix.paytm.in,45.113.139.43,,,"ns-29.awsdns-03.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1245.awsdns-27.org, ns-2042.awsdns-63.co.uk, ns-29.awsdns-03.com, ns-796.awsdns-35.net",,,,,,
[x],pgp-hotfix1.paytm.in,"104.126.37.170, 104.126.37.178","2a02:26f0:1700:11::b856:6796, 2a02:26f0:1700:11::b856:6784","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-hotfix2.paytm.in,"2.16.187.121, 2.16.187.122","2a02:26f0:3100::1735:2a8b, 2a02:26f0:3100::1735:2a6a","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-hotfix21.paytm.in,"2.16.187.121, 2.16.187.122","2a02:26f0:1700:11::b856:6784, 2a02:26f0:1700:11::b856:6796","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-hotfix3.paytm.in,"23.41.178.123, 23.41.178.107","2a02:26f0:11a::5f65:173b, 2a02:26f0:11a::5f65:1752","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-hotfix4.paytm.in,"2.20.142.107, 92.122.215.25, 2.20.142.96","2a02:26f0:c900:9::5f65:4a96, 2a02:26f0:c900:9::5f65:4a88","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-ite-plus.paytm.in,"23.41.178.107, 23.41.178.123","2a02:26f0:11a::5f65:1752, 2a02:26f0:11a::5f65:173b","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-ite.paytm.in,"96.16.54.145, 96.16.54.139","2a02:26f0:d8::685e:64a2, 2a02:26f0:d8::685e:64a9","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-ite2.paytm.in,"173.222.107.207, 173.222.107.196","2a02:26f0:ab00::214:8f48, 2a02:26f0:ab00::214:8e32","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-ite3.paytm.in,"62.115.252.67, 62.115.252.11","2001:2030:0:17::50ef:fe21, 2001:2030:0:17::5f65:852a","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-ite4.paytm.in,"92.122.215.25, 2.20.142.107","2a02:26f0:1700:11::b856:6784, 2a02:26f0:1700:11::b856:6796","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-pos.paytm.in,23.199.211.108,"2a02:26f0:7100:88e::26f8, 2a02:26f0:7100:8a4::26f8","pgp-pos.paytm.in.edgekey.net, e9976.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa101.paytm.in,"2.16.187.121, 2.16.187.122","2a02:26f0:6c00::210:bb79, 2a02:26f0:6c00::210:bb7a","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa11.paytm.in,"104.110.240.129, 104.110.240.176","2a02:26f0:fe00::686e:f0b0, 2a02:26f0:fe00::686e:f081","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa111.paytm.in,"62.115.252.11, 62.115.252.67","2001:2030:0:17::5f65:852a, 2001:2030:0:17::50ef:fe21","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa12.paytm.in,"23.53.43.74, 23.53.42.233","2a02:26f0:1700:11::b856:6784, 2a02:26f0:1700:11::b856:6796","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa121.paytm.in,"2.16.187.122, 2.16.187.121","2a02:26f0:1700:11::b856:6784, 2a02:26f0:1700:11::b856:6796","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa13.paytm.in,"2.20.142.107, 92.122.215.25, 2.20.142.96","2a02:26f0:c900:9::5f65:4a96, 2a02:26f0:c900:9::5f65:4a88","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa131.paytm.in,"23.41.178.123, 23.41.178.107","2a02:26f0:11a::5f65:173b, 2a02:26f0:11a::5f65:1752","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa14.paytm.in,"92.122.215.25, 2.20.142.107","2a02:26f0:7100::687e:25aa, 2a02:26f0:7100::687e:25b2","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa141.paytm.in,"2.20.142.107, 92.122.215.25","2a02:26f0:7100::687e:25aa, 2a02:26f0:7100::687e:25b2","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa5.paytm.in,"2.16.187.122, 2.16.187.121","2a02:26f0:1700:11::b856:6784, 2a02:26f0:1700:11::b856:6796","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa52.paytm.in,"104.71.130.56, 104.71.130.64","2600:1408:7400::6006:2a2a, 2600:1408:7400::6006:2a2b","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa53.paytm.in,"2.16.187.122, 2.16.187.121","2a02:26f0:3100::1735:2a8b, 2a02:26f0:3100::1735:2a6a","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa54.paytm.in,"173.222.107.207, 173.222.107.196","2a02:26f0:ab00::214:8e32, 2a02:26f0:ab00::214:8f48","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa6.paytm.in,"23.213.161.197, 23.213.161.200","2a02:26f0:c900:9::5f65:4a96, 2a02:26f0:c900:9::5f65:4a88","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa7.paytm.in,"96.16.54.145, 96.16.54.139","2a02:26f0:d8::685e:64a9, 2a02:26f0:d8::685e:64a2","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa8.paytm.in,"2.16.187.121, 2.16.187.122","2a02:26f0:1700:11::b856:6796, 2a02:26f0:1700:11::b856:6784","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa81.paytm.in,"104.126.37.178, 104.126.37.170","2a02:26f0:1700:11::b856:6796, 2a02:26f0:1700:11::b856:6784","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa82.paytm.in,"95.101.111.183, 95.101.111.140","2a02:26f0:480:d::210:f14b, 2a02:26f0:480:d::210:f15a","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa83.paytm.in,"104.126.37.178, 104.126.37.170","2a02:26f0:1700:11::b856:6796, 2a02:26f0:1700:11::b856:6784","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa84.paytm.in,"2.16.187.121, 2.16.187.122","2a02:26f0:1700:11::b856:6796, 2a02:26f0:1700:11::b856:6784","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-qa9.paytm.in,"173.222.107.196, 173.222.107.207","2a02:26f0:ab00::214:8e32, 2a02:26f0:ab00::214:8f48","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-staging.paytm.in,"43.204.52.114, 13.127.180.72",,pgpqa-external-alb-1687809224.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pgp-staging1.paytm.in,"96.6.42.192, 96.6.42.243","2600:1408:7400::6006:2a2b, 2600:1408:7400::6006:2a2a","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-staging2.paytm.in,"173.222.107.207, 173.222.107.196","2a02:26f0:ab00::214:8e32, 2a02:26f0:ab00::214:8f48","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-staging3.paytm.in,"95.101.111.140, 95.101.111.183","2a02:26f0:480:d::210:f14b, 2a02:26f0:480:d::210:f15a","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgp-staging4.paytm.in,"96.16.54.139, 96.16.54.145",,"qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgpdashboard.paytm.in,"23.53.43.74, 23.53.42.233","2a02:26f0:1700:11::b856:6784, 2a02:26f0:1700:11::b856:6796","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pguat.paytm.com,"15.207.168.31, 13.234.199.208",,pg-panel-stg-ext-1557499728.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pguat1.paytm.com,125.63.68.107,,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pi.paytm.com,104.91.49.187,"2a02:26f0:d200:493::39e2, 2a02:26f0:d200:492::39e2","pi.paytm.com.edgekey.net, e14818.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pi.paytmlabs.com,"10.226.0.75, 10.226.0.26",,internal-pihole-lb-1683413897.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,True,"10.226.0.75, 10.226.0.26",,,,,,,
[x],pii-detector.mypaytm.com,"172.21.60.241, 172.21.60.221",,internal-daas-devops-all-app-alb-1542792226.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"172.21.60.241, 172.21.60.221",,,,,,,
[x],piieye-stag.mypaytm.com,192.168.26.86,,,"ns-1371.awsdns-43.org, awsdns-hostmaster.amazon.com",NOERROR,True,192.168.26.86,,,,,,,
[x],pms.paytmbank.com,10.110.52.113,,,"ns-361.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,True,10.110.52.113,,,,,,,
[x],pplus-openapi-stage.paytm.in,"2.16.187.122, 2.16.187.121","2a02:26f0:1700:11::b856:6784, 2a02:26f0:1700:11::b856:6796","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],preprod.lending.paytm.com,,,,"ns-915.awsdns-50.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],preprod.movies-internal.paytm.com,"10.90.1.5, 10.90.5.186",,,"ns-2.awsdns-00.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.90.1.5, 10.90.5.186",,,,,,,
[x],procs-origin.paytmbank.com,"13.127.245.238, 3.111.231.133",,procs-alb-1779843453.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1498.awsdns-59.org, ns-1568.awsdns-04.co.uk, ns-329.awsdns-41.com, ns-836.awsdns-40.net, ns-1063.awsdns-04.org, ns-2028.awsdns-61.co.uk, ns-361.awsdns-45.com, ns-681.awsdns-21.net",,,,,,
[x],procs.paytmbank.com,23.196.245.184,"2a02:26f0:7100:8b1::1957, 2a02:26f0:7100:897::1957","procs.paytmbank.com.edgekey.net, e6487.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],prod-amundsen-daas-mumbai.mypaytm.com,172.21.1.59,,,"ns-1371.awsdns-43.org, awsdns-hostmaster.amazon.com",NOERROR,True,172.21.1.59,"ns-1371.awsdns-43.org, ns-1564.awsdns-03.co.uk, ns-173.awsdns-21.com, ns-607.awsdns-11.net",,,,,,
[x],prod-api-hdfc.lending.paytm.com,"65.1.61.185, 3.108.74.217, 13.127.231.249",,lending-hdfc-ccis-prod-210109221.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
