new,host,a,soa,ns,status_code,aaaa,cname,mx,caa,cdn,cdn-name,txt,has_internal_ips,internal_ips
[x],r13481155.sync.app.asana.com,"34.198.0.228, 54.208.98.190, 44.210.28.19, 52.21.65.155, 18.205.32.100, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r13481156.sync.app.asana.com,"44.210.28.19, 52.21.65.155, 54.83.140.242, 18.205.32.100, 54.208.98.190, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13481159.sync.app.asana.com,"54.83.140.242, 18.205.32.100, 34.198.0.228, 52.21.65.155, 44.210.28.19, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r13481850.sync.app.asana.com,"34.198.0.228, 54.83.140.242, 44.210.28.19, 52.21.65.155, 18.205.32.100, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13481852.sync.app.asana.com,"52.21.65.155, 34.198.0.228, 54.208.98.190, 54.83.140.242, 44.210.28.19, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13481853.sync.app.asana.com,"54.83.140.242, 54.208.98.190, 52.21.65.155, 44.210.28.19, 34.198.0.228, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13481854.sync.app.asana.com,"52.21.65.155, 18.205.32.100, 54.208.98.190, 34.198.0.228, 44.210.28.19, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13481857.sync.app.asana.com,"54.208.98.190, 44.210.28.19, 52.21.65.155, 18.205.32.100, 34.198.0.228, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13481858.sync.app.asana.com,"34.198.0.228, 44.210.28.19, 52.21.65.155, 18.205.32.100, 54.83.140.242, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13481859.sync.app.asana.com,"54.208.98.190, 54.83.140.242, 18.205.32.100, 52.21.65.155, 44.210.28.19, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13481862.sync.app.asana.com,"18.205.32.100, 34.198.0.228, 52.21.65.155, 54.83.140.242, 44.210.28.19, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13481868.sync.app.asana.com,"18.205.32.100, 34.198.0.228, 44.210.28.19, 52.21.65.155, 54.83.140.242, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13481870.sync.app.asana.com,"54.208.98.190, 54.83.140.242, 34.198.0.228, 52.21.65.155, 18.205.32.100, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13481871.sync.app.asana.com,"54.83.140.242, 18.205.32.100, 54.208.98.190, 52.21.65.155, 44.210.28.19, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13481875.sync.app.asana.com,"44.210.28.19, 34.198.0.228, 52.21.65.155, 18.205.32.100, 54.208.98.190, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13481876.sync.app.asana.com,"34.198.0.228, 54.208.98.190, 52.21.65.155, 44.210.28.19, 54.83.140.242, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13481877.sync.app.asana.com,"54.208.98.190, 44.210.28.19, 34.198.0.228, 18.205.32.100, 52.21.65.155, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13481878.sync.app.asana.com,"54.208.98.190, 44.210.28.19, 18.205.32.100, 34.198.0.228, 54.83.140.242, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13481879.sync.app.asana.com,"52.21.65.155, 34.198.0.228, 18.205.32.100, 44.210.28.19, 54.83.140.242, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13483310.sync.app.asana.com,"44.210.28.19, 18.205.32.100, 52.21.65.155, 54.208.98.190, 54.83.140.242, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13501300.sync.app.asana.com,"54.208.98.190, 34.198.0.228, 44.210.28.19, 52.21.65.155, 54.83.140.242, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13513310.sync.app.asana.com,"52.21.65.155, 18.205.32.100, 54.208.98.190, 34.198.0.228, 44.210.28.19, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r13541600.sync.app.asana.com,"52.21.65.155, 18.205.32.100, 54.208.98.190, 54.83.140.242, 34.198.0.228, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13556000.sync.app.asana.com,"52.21.65.155, 54.83.140.242, 54.208.98.190, 18.205.32.100, 44.210.28.19, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r13652651.sync.app.asana.com,"44.210.28.19, 52.21.65.155, 54.83.140.242, 18.205.32.100, 54.208.98.190, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24552302.sync.app.asana.com,"34.198.0.228, 52.21.65.155, 54.208.98.190, 54.83.140.242, 44.210.28.19, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24552313.sync.app.asana.com,"54.208.98.190, 54.83.140.242, 34.198.0.228, 52.21.65.155, 18.205.32.100, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r24552396.sync.app.asana.com,"54.208.98.190, 18.205.32.100, 34.198.0.228, 44.210.28.19, 52.21.65.155, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24552397.sync.app.asana.com,"54.83.140.242, 44.210.28.19, 54.208.98.190, 52.21.65.155, 34.198.0.228, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24552406.sync.app.asana.com,"44.210.28.19, 34.198.0.228, 18.205.32.100, 52.21.65.155, 54.208.98.190, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24599570.sync.app.asana.com,"54.208.98.190, 52.21.65.155, 44.210.28.19, 34.198.0.228, 54.83.140.242, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24599691.sync.app.asana.com,"34.198.0.228, 52.21.65.155, 54.208.98.190, 54.83.140.242, 44.210.28.19, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24599752.sync.app.asana.com,"44.210.28.19, 52.21.65.155, 54.208.98.190, 18.205.32.100, 34.198.0.228, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24599813.sync.app.asana.com,"34.198.0.228, 18.205.32.100, 52.21.65.155, 54.83.140.242, 54.208.98.190, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24599874.sync.app.asana.com,"54.208.98.190, 52.21.65.155, 18.205.32.100, 34.198.0.228, 54.83.140.242, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24599935.sync.app.asana.com,"44.210.28.19, 52.21.65.155, 54.83.140.242, 54.208.98.190, 18.205.32.100, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24599996.sync.app.asana.com,"52.21.65.155, 34.198.0.228, 44.210.28.19, 54.83.140.242, 18.205.32.100, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24600118.sync.app.asana.com,"54.208.98.190, 54.83.140.242, 52.21.65.155, 34.198.0.228, 44.210.28.19, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24600240.sync.app.asana.com,"52.21.65.155, 44.210.28.19, 18.205.32.100, 54.208.98.190, 34.198.0.228, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r24600362.sync.app.asana.com,"18.205.32.100, 52.21.65.155, 54.208.98.190, 34.198.0.228, 44.210.28.19, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24600484.sync.app.asana.com,"54.208.98.190, 34.198.0.228, 44.210.28.19, 52.21.65.155, 18.205.32.100, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24600545.sync.app.asana.com,"18.205.32.100, 44.210.28.19, 52.21.65.155, 54.83.140.242, 54.208.98.190, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24601094.sync.app.asana.com,"54.83.140.242, 18.205.32.100, 34.198.0.228, 44.210.28.19, 54.208.98.190, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24601216.sync.app.asana.com,"18.205.32.100, 44.210.28.19, 54.83.140.242, 34.198.0.228, 52.21.65.155, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24601244.sync.app.asana.com,,"ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24601305.sync.app.asana.com,"34.198.0.228, 52.21.65.155, 44.210.28.19, 54.208.98.190, 54.83.140.242, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24601338.sync.app.asana.com,"54.83.140.242, 44.210.28.19, 34.198.0.228, 18.205.32.100, 52.21.65.155, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24601350.sync.app.asana.com,"54.208.98.190, 54.83.140.242, 34.198.0.228, 44.210.28.19, 52.21.65.155, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616611.sync.app.asana.com,"44.210.28.19, 54.83.140.242, 18.205.32.100, 52.21.65.155, 34.198.0.228, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616612.sync.app.asana.com,"18.205.32.100, 54.83.140.242, 54.208.98.190, 44.210.28.19, 34.198.0.228, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616616.sync.app.asana.com,"34.198.0.228, 44.210.28.19, 18.205.32.100, 52.21.65.155, 54.208.98.190, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616617.sync.app.asana.com,"54.208.98.190, 44.210.28.19, 52.21.65.155, 54.83.140.242, 34.198.0.228, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616624.sync.app.asana.com,"54.83.140.242, 34.198.0.228, 44.210.28.19, 18.205.32.100, 52.21.65.155, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616626.sync.app.asana.com,"54.83.140.242, 54.208.98.190, 18.205.32.100, 52.21.65.155, 44.210.28.19, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616628.sync.app.asana.com,"44.210.28.19, 34.198.0.228, 54.208.98.190, 54.83.140.242, 52.21.65.155, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616630.sync.app.asana.com,"54.208.98.190, 44.210.28.19, 18.205.32.100, 54.83.140.242, 34.198.0.228, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616631.sync.app.asana.com,"34.198.0.228, 44.210.28.19, 54.208.98.190, 54.83.140.242, 18.205.32.100, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616632.sync.app.asana.com,"54.208.98.190, 54.83.140.242, 34.198.0.228, 18.205.32.100, 52.21.65.155, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616634.sync.app.asana.com,"52.21.65.155, 54.208.98.190, 18.205.32.100, 34.198.0.228, 54.83.140.242, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616637.sync.app.asana.com,"54.208.98.190, 44.210.28.19, 52.21.65.155, 34.198.0.228, 54.83.140.242, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616638.sync.app.asana.com,"18.205.32.100, 34.198.0.228, 54.208.98.190, 54.83.140.242, 44.210.28.19, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r24616642.sync.app.asana.com,"18.205.32.100, 54.208.98.190, 52.21.65.155, 34.198.0.228, 54.83.140.242, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616653.sync.app.asana.com,"54.83.140.242, 52.21.65.155, 34.198.0.228, 18.205.32.100, 44.210.28.19, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r24616657.sync.app.asana.com,"54.83.140.242, 34.198.0.228, 44.210.28.19, 52.21.65.155, 18.205.32.100, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r24616664.sync.app.asana.com,"54.83.140.242, 34.198.0.228, 52.21.65.155, 54.208.98.190, 44.210.28.19, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616665.sync.app.asana.com,"44.210.28.19, 54.83.140.242, 52.21.65.155, 18.205.32.100, 54.208.98.190, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616666.sync.app.asana.com,"34.198.0.228, 18.205.32.100, 54.83.140.242, 44.210.28.19, 52.21.65.155, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616667.sync.app.asana.com,"34.198.0.228, 54.208.98.190, 18.205.32.100, 44.210.28.19, 54.83.140.242, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r24616680.sync.app.asana.com,"54.83.140.242, 54.208.98.190, 18.205.32.100, 52.21.65.155, 44.210.28.19, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616686.sync.app.asana.com,"54.208.98.190, 18.205.32.100, 52.21.65.155, 54.83.140.242, 34.198.0.228, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616692.sync.app.asana.com,"44.210.28.19, 52.21.65.155, 54.83.140.242, 18.205.32.100, 34.198.0.228, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616694.sync.app.asana.com,"34.198.0.228, 52.21.65.155, 18.205.32.100, 54.83.140.242, 44.210.28.19, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616707.sync.app.asana.com,"18.205.32.100, 44.210.28.19, 54.83.140.242, 52.21.65.155, 34.198.0.228, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616718.sync.app.asana.com,"18.205.32.100, 52.21.65.155, 54.208.98.190, 54.83.140.242, 34.198.0.228, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616719.sync.app.asana.com,"34.198.0.228, 18.205.32.100, 54.83.140.242, 52.21.65.155, 54.208.98.190, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616732.sync.app.asana.com,"54.83.140.242, 44.210.28.19, 54.208.98.190, 34.198.0.228, 18.205.32.100, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616740.sync.app.asana.com,"44.210.28.19, 54.83.140.242, 18.205.32.100, 54.208.98.190, 52.21.65.155, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616955.sync.app.asana.com,"44.210.28.19, 18.205.32.100, 34.198.0.228, 54.208.98.190, 52.21.65.155, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r24616968.sync.app.asana.com,"52.21.65.155, 54.208.98.190, 34.198.0.228, 54.83.140.242, 18.205.32.100, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616974.sync.app.asana.com,"18.205.32.100, 34.198.0.228, 44.210.28.19, 52.21.65.155, 54.83.140.242, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616981.sync.app.asana.com,"54.208.98.190, 54.83.140.242, 44.210.28.19, 34.198.0.228, 52.21.65.155, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616985.sync.app.asana.com,"52.21.65.155, 54.208.98.190, 44.210.28.19, 18.205.32.100, 54.83.140.242, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24616994.sync.app.asana.com,"18.205.32.100, 44.210.28.19, 54.83.140.242, 34.198.0.228, 54.208.98.190, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617001.sync.app.asana.com,"54.83.140.242, 54.208.98.190, 18.205.32.100, 52.21.65.155, 34.198.0.228, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617005.sync.app.asana.com,"54.208.98.190, 52.21.65.155, 54.83.140.242, 34.198.0.228, 44.210.28.19, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617021.sync.app.asana.com,"34.198.0.228, 54.208.98.190, 54.83.140.242, 18.205.32.100, 44.210.28.19, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617069.sync.app.asana.com,"54.208.98.190, 54.83.140.242, 18.205.32.100, 34.198.0.228, 52.21.65.155, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617304.sync.app.asana.com,"18.205.32.100, 34.198.0.228, 44.210.28.19, 52.21.65.155, 54.83.140.242, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617348.sync.app.asana.com,"54.208.98.190, 18.205.32.100, 34.198.0.228, 44.210.28.19, 52.21.65.155, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617433.sync.app.asana.com,"34.198.0.228, 44.210.28.19, 52.21.65.155, 54.208.98.190, 18.205.32.100, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617434.sync.app.asana.com,"34.198.0.228, 44.210.28.19, 54.208.98.190, 52.21.65.155, 54.83.140.242, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617645.sync.app.asana.com,"44.210.28.19, 18.205.32.100, 54.83.140.242, 52.21.65.155, 54.208.98.190, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617675.sync.app.asana.com,"52.21.65.155, 18.205.32.100, 34.198.0.228, 44.210.28.19, 54.83.140.242, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617683.sync.app.asana.com,"54.208.98.190, 18.205.32.100, 34.198.0.228, 44.210.28.19, 52.21.65.155, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617712.sync.app.asana.com,"54.83.140.242, 52.21.65.155, 34.198.0.228, 44.210.28.19, 18.205.32.100, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r24617756.sync.app.asana.com,"52.21.65.155, 54.208.98.190, 54.83.140.242, 44.210.28.19, 34.198.0.228, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617757.sync.app.asana.com,"44.210.28.19, 52.21.65.155, 18.205.32.100, 54.208.98.190, 54.83.140.242, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617758.sync.app.asana.com,"18.205.32.100, 44.210.28.19, 54.208.98.190, 34.198.0.228, 52.21.65.155, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617801.sync.app.asana.com,"34.198.0.228, 44.210.28.19, 18.205.32.100, 54.208.98.190, 52.21.65.155, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617803.sync.app.asana.com,"54.208.98.190, 44.210.28.19, 54.83.140.242, 18.205.32.100, 52.21.65.155, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r24617810.sync.app.asana.com,"18.205.32.100, 34.198.0.228, 52.21.65.155, 54.83.140.242, 54.208.98.190, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617819.sync.app.asana.com,"52.21.65.155, 34.198.0.228, 44.210.28.19, 54.83.140.242, 54.208.98.190, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r24617821.sync.app.asana.com,"44.210.28.19, 52.21.65.155, 18.205.32.100, 54.83.140.242, 34.198.0.228, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617834.sync.app.asana.com,"54.208.98.190, 44.210.28.19, 34.198.0.228, 18.205.32.100, 54.83.140.242, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617847.sync.app.asana.com,"52.21.65.155, 44.210.28.19, 54.83.140.242, 18.205.32.100, 54.208.98.190, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617856.sync.app.asana.com,,"ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r24617859.sync.app.asana.com,"44.210.28.19, 52.21.65.155, 34.198.0.228, 54.83.140.242, 54.208.98.190, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
