new,host,a,soa,ns,status_code,aaaa,cname,mx,txt
[x],ursdatahub.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, pns14.cloudns.net, pns13.cloudns.net, ns14.cloudns.net, pns12.cloudns.net, ns13.cloudns.net, ns12.cloudns.net, pns11.cloudns.net",NOERROR,,,,
[x],usa06.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],usbmasweb05.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns12.cloudns.net, pns11.cloudns.net, ns13.cloudns.net, ns14.cloudns.net, pns14.cloudns.net, ns11.cloudns.net, ns12.cloudns.net, pns13.cloudns.net",NOERROR,,,,
[x],userecapi.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns11.cloudns.net, ns13.cloudns.net, pns14.cloudns.net, ns12.cloudns.net, pns12.cloudns.net, ns14.cloudns.net, ns11.cloudns.net, pns13.cloudns.net",NOERROR,,,,
[x],users-alphaoceaniavpn.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],users-app-betaeuauth-antiviruspre.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, ns14.cloudns.net, ns12.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, ns11.cloudns.net, pns12.cloudns.net, ns13.cloudns.net",NOERROR,,,,
[x],users-mainvpn.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns13.cloudns.net, pns14.cloudns.net, ns13.cloudns.net, ns14.cloudns.net, pns11.cloudns.net, pns12.cloudns.net, ns12.cloudns.net, ns11.cloudns.net",NOERROR,,,,
[x],users-s3logs-site.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns14.cloudns.net, ns13.cloudns.net, pns13.cloudns.net, pns12.cloudns.net, ns12.cloudns.net, pns11.cloudns.net, pns14.cloudns.net, ns11.cloudns.net",NOERROR,,,,
[x],usersdatabasestreaming.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],usersmy.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns14.cloudns.net, pns11.cloudns.net, ns11.cloudns.net, ns12.cloudns.net, pns14.cloudns.net, pns13.cloudns.net, ns13.cloudns.net, pns12.cloudns.net",NOERROR,,,,
[x],userssignupdatabasevpn.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],usw12-454-pdb.demo.kartpay.com,,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],usw19-461-pdb.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, ns12.cloudns.net, pns13.cloudns.net, ns11.cloudns.net, ns13.cloudns.net, pns11.cloudns.net, ns14.cloudns.net, pns12.cloudns.net",NOERROR,,,,
[x],usw2-vlt.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],usw28-pda.demo.kartpay.com,,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],usw4-151-vzb.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, pns12.cloudns.net, ns14.cloudns.net, pns11.cloudns.net, ns12.cloudns.net, pns13.cloudns.net, pns14.cloudns.net, ns13.cloudns.net",NOERROR,,,,
[x],util31.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],v1dev.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns13.cloudns.net, ns14.cloudns.net, pns14.cloudns.net, pns13.cloudns.net, pns12.cloudns.net, ns11.cloudns.net, pns11.cloudns.net, ns12.cloudns.net",NOERROR,,,,
[x],v1uploads.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns13.cloudns.net, ns11.cloudns.net, pns14.cloudns.net, pns13.cloudns.net, ns12.cloudns.net, ns14.cloudns.net, pns11.cloudns.net, pns12.cloudns.net",NOERROR,,,,
[x],v1www0-my-external-domain.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],v2-archive-temp-storage.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],v2-slave-config.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns14.cloudns.net, pns13.cloudns.net, pns12.cloudns.net, ns13.cloudns.net, pns11.cloudns.net, ns12.cloudns.net, pns14.cloudns.net, ns11.cloudns.net",NOERROR,,,,
[x],v2customers.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns11.cloudns.net, ns13.cloudns.net, pns12.cloudns.net, pns13.cloudns.net, ns11.cloudns.net, pns14.cloudns.net, ns12.cloudns.net, ns14.cloudns.net",NOERROR,,,,
[x],v3-api-web01backup-accept-domain.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns11.cloudns.net, ns14.cloudns.net, ns12.cloudns.net, pns14.cloudns.net, pns12.cloudns.net, ns13.cloudns.net, ns11.cloudns.net, pns13.cloudns.net",NOERROR,,,,
[x],v3-connect-accept-archivecorp.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],v3-serviceoceania-mx.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, pns14.cloudns.net, ns13.cloudns.net, ns14.cloudns.net, pns13.cloudns.net, pns11.cloudns.net, pns12.cloudns.net, ns12.cloudns.net",NOERROR,,,,
[x],v3-team-connecterp-demo.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns13.cloudns.net, pns12.cloudns.net, pns14.cloudns.net, ns14.cloudns.net, ns13.cloudns.net, ns11.cloudns.net, pns11.cloudns.net, ns12.cloudns.net",NOERROR,,,,
[x],v3alpha-gatewaysignup.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, pns13.cloudns.net, ns13.cloudns.net, pns11.cloudns.net, pns12.cloudns.net, ns14.cloudns.net, ns12.cloudns.net, ns11.cloudns.net",NOERROR,,,,
[x],v3b2bsite.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns13.cloudns.net, ns11.cloudns.net, pns11.cloudns.net, ns14.cloudns.net, pns12.cloudns.net, pns13.cloudns.net, pns14.cloudns.net, ns12.cloudns.net",NOERROR,,,,
[x],v3jenkinshost-csimgshare.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns13.cloudns.net, pns12.cloudns.net, ns14.cloudns.net, pns11.cloudns.net, pns14.cloudns.net, pns13.cloudns.net, ns12.cloudns.net, ns11.cloudns.net",NOERROR,,,,
[x],v4-apps-b2bsystem.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns12.cloudns.net, pns13.cloudns.net, ns14.cloudns.net, pns14.cloudns.net, ns11.cloudns.net, ns12.cloudns.net, ns13.cloudns.net, pns11.cloudns.net",NOERROR,,,,
[x],v4-vpnvideo-mobilemaster-backups-www-test.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],v4assets.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns14.cloudns.net, pns11.cloudns.net, ns12.cloudns.net, pns12.cloudns.net, pns13.cloudns.net, pns14.cloudns.net, ns13.cloudns.net, ns11.cloudns.net",NOERROR,,,,
[x],v4partnertunnel-mx.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],vcmscache.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, pns11.cloudns.net, ns12.cloudns.net, ns13.cloudns.net, pns14.cloudns.net, ns14.cloudns.net, pns12.cloudns.net, pns13.cloudns.net",NOERROR,,,,
[x],vehiclerelay-gfs-br-2.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns12.cloudns.net, ns14.cloudns.net, pns13.cloudns.net, pns11.cloudns.net, pns12.cloudns.net, ns11.cloudns.net, pns14.cloudns.net, ns13.cloudns.net",NOERROR,,,,
[x],vengate.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns13.cloudns.net, ns12.cloudns.net, ns11.cloudns.net, ns13.cloudns.net, ns14.cloudns.net, pns11.cloudns.net, pns12.cloudns.net, pns14.cloudns.net",NOERROR,,,,
[x],vergil.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],verify.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],video-betaprivate-2020-upload.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns12.cloudns.net, pns12.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, pns14.cloudns.net, ns11.cloudns.net, ns13.cloudns.net, ns14.cloudns.net",NOERROR,,,,
[x],video-lee-132-159-156-74.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns13.cloudns.net, pns12.cloudns.net, ns14.cloudns.net, pns14.cloudns.net, ns12.cloudns.net, ns11.cloudns.net, pns13.cloudns.net, pns11.cloudns.net",NOERROR,,,,
[x],video-preferencescmsstatic-master-backups-www-test.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],videobetaaccess-intra.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, pns12.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, ns11.cloudns.net, ns14.cloudns.net, ns13.cloudns.net, ns12.cloudns.net",NOERROR,,,,
[x],videocsdev.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns13.cloudns.net, ns12.cloudns.net, ns14.cloudns.net, ns13.cloudns.net, ns11.cloudns.net, pns12.cloudns.net, pns14.cloudns.net, pns11.cloudns.net",NOERROR,,,,
[x],videolittle-family-members.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, pns11.cloudns.net, ns13.cloudns.net, ns12.cloudns.net, pns13.cloudns.net, pns14.cloudns.net, ns14.cloudns.net, pns12.cloudns.net",NOERROR,,,,
[x],videouploadassets-defaultproduction.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, pns13.cloudns.net, pns12.cloudns.net, ns14.cloudns.net, ns12.cloudns.net, pns14.cloudns.net, ns13.cloudns.net, pns11.cloudns.net",NOERROR,,,,
[x],vidmate-hd-video-download-guide.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns11.cloudns.net, ns13.cloudns.net, ns11.cloudns.net, pns14.cloudns.net, ns12.cloudns.net, ns14.cloudns.net, pns12.cloudns.net, pns13.cloudns.net",NOERROR,,,,
[x],vip-api.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],vip-users-user-vpnoceaniaapps.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],vip-vip-linkoceania-exchangedns.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],vipefklisamp01.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],vipgcp-labsusers.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],vipipv4.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns12.cloudns.net, pns13.cloudns.net, ns14.cloudns.net, ns12.cloudns.net, ns11.cloudns.net, ns13.cloudns.net, pns14.cloudns.net, pns11.cloudns.net",NOERROR,,,,
[x],vipmhsi-47-170-38.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, ns14.cloudns.net, ns13.cloudns.net, ns12.cloudns.net, pns12.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, ns11.cloudns.net",NOERROR,,,,
[x],vipreposignup.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, pns12.cloudns.net, ns13.cloudns.net, pns11.cloudns.net, ns12.cloudns.net, ns11.cloudns.net, ns14.cloudns.net, pns13.cloudns.net",NOERROR,,,,
[x],vipviptemp-exchangedns.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns14.cloudns.net, ns13.cloudns.net, pns12.cloudns.net, ns12.cloudns.net, pns13.cloudns.net, pns14.cloudns.net, ns11.cloudns.net, pns11.cloudns.net",NOERROR,,,,
[x],vipwww0-v2.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],vl126-flt2-slb12-1-sba.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns13.cloudns.net, ns14.cloudns.net, pns11.cloudns.net, pns14.cloudns.net, ns12.cloudns.net, pns12.cloudns.net, pns13.cloudns.net, ns11.cloudns.net",NOERROR,,,,
[x],vl127-flt1-slb12-2-flk.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns11.cloudns.net, pns12.cloudns.net, ns14.cloudns.net, pns13.cloudns.net, ns12.cloudns.net, ns11.cloudns.net, pns14.cloudns.net, ns13.cloudns.net",NOERROR,,,,
[x],vnbr13.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, ns14.cloudns.net, pns12.cloudns.net, ns11.cloudns.net, ns12.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, ns13.cloudns.net",NOERROR,,,,
[x],vnshrso15.demo.kartpay.com,,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],vnusres44.demo.kartpay.com,,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],vpn-6-46-75-89.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, pns12.cloudns.net, pns13.cloudns.net, pns11.cloudns.net, pns14.cloudns.net, ns14.cloudns.net, ns13.cloudns.net, ns12.cloudns.net",NOERROR,,,,
[x],vpn-backups.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],vpn-corpimgshare.demo.kartpay.com,,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],vpn-signup.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],vpncustomers-config-preferences-private-awspaymentsstorage.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns14.cloudns.net, pns12.cloudns.net, pns13.cloudns.net, pns14.cloudns.net, ns13.cloudns.net, ns11.cloudns.net, pns11.cloudns.net, ns12.cloudns.net",NOERROR,,,,
[x],vpnpress.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns13.cloudns.net, ns14.cloudns.net, pns14.cloudns.net, ns11.cloudns.net, pns13.cloudns.net, ns12.cloudns.net, pns12.cloudns.net, pns11.cloudns.net",NOERROR,,,,
[x],vps1link-tunnel-mx.mv431.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, pns12.cloudns.net, ns13.cloudns.net, ns12.cloudns.net, ns11.cloudns.net, pns13.cloudns.net, pns11.cloudns.net, ns14.cloudns.net",NOERROR,,,,
[x],vx35.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],vx36.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, pns13.cloudns.net, ns11.cloudns.net, ns13.cloudns.net, ns12.cloudns.net, ns14.cloudns.net, pns12.cloudns.net, pns11.cloudns.net",NOERROR,,,,
[x],vx64.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],vx94.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],wat-fedsbc-isc.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns11.cloudns.net, pns12.cloudns.net, ns12.cloudns.net, pns14.cloudns.net, ns11.cloudns.net, ns14.cloudns.net, pns13.cloudns.net, ns13.cloudns.net",NOERROR,,,,
[x],wauk.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns11.cloudns.net, pns14.cloudns.net, pns12.cloudns.net, ns11.cloudns.net, pns13.cloudns.net, ns12.cloudns.net, ns14.cloudns.net, ns13.cloudns.net",NOERROR,,,,
[x],weather-flickr-yql3.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],web-ftsam-144-18.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, pns11.cloudns.net, pns12.cloudns.net, pns14.cloudns.net, ns13.cloudns.net, ns14.cloudns.net, pns13.cloudns.net, ns12.cloudns.net",NOERROR,,,,
[x],webstatus-clients-svnpostgresgit.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],webweb01docs.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns13.cloudns.net, ns12.cloudns.net, ns14.cloudns.net, pns14.cloudns.net, ns11.cloudns.net, ns13.cloudns.net, pns12.cloudns.net, pns11.cloudns.net",NOERROR,,,,
[x],whopper-a.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, ns14.cloudns.net, ns11.cloudns.net, ns13.cloudns.net, ns12.cloudns.net, pns13.cloudns.net, pns12.cloudns.net, pns11.cloudns.net",NOERROR,,,,
[x],widget3.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns13.cloudns.net, ns14.cloudns.net, ns12.cloudns.net, pns14.cloudns.net, ns13.cloudns.net, pns11.cloudns.net, pns12.cloudns.net, ns11.cloudns.net",NOERROR,,,,
[x],wikiaccess-nnjh.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns13.cloudns.net, pns11.cloudns.net, ns12.cloudns.net, ns11.cloudns.net, ns14.cloudns.net, ns13.cloudns.net, pns14.cloudns.net, pns12.cloudns.net",NOERROR,,,,
[x],wikiconfig-enassets-defaultproduction.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, ns13.cloudns.net, ns11.cloudns.net, pns12.cloudns.net, ns14.cloudns.net, ns12.cloudns.net, pns11.cloudns.net, pns13.cloudns.net",NOERROR,,,,
[x],wikidevupdatevideo-my.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],wks-21-30.demo.kartpay.com,,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],wlan-driver.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],wotlk.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns12.cloudns.net, pns13.cloudns.net, ns13.cloudns.net, pns11.cloudns.net, pns12.cloudns.net, ns11.cloudns.net, ns14.cloudns.net, pns14.cloudns.net",NOERROR,,,,
[x],ww0-b2bsystem.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, ns11.cloudns.net, ns12.cloudns.net, pns12.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, ns14.cloudns.net, ns13.cloudns.net",NOERROR,,,,
[x],wwdyzmq2c.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns13.cloudns.net, pns13.cloudns.net, pns11.cloudns.net, pns12.cloudns.net, pns14.cloudns.net, ns11.cloudns.net, ns12.cloudns.net, ns14.cloudns.net",NOERROR,,,,
[x],wwstaff-cacheeuw-meet-git.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns11.cloudns.net, ns13.cloudns.net, pns14.cloudns.net, pns12.cloudns.net, pns13.cloudns.net, ns11.cloudns.net, ns12.cloudns.net, ns14.cloudns.net",NOERROR,,,,
[x],www-0-8-2.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],www01-fw01a.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns13.cloudns.net, ns11.cloudns.net, pns11.cloudns.net, ns14.cloudns.net, pns12.cloudns.net, ns12.cloudns.net, pns14.cloudns.net, ns13.cloudns.net",NOERROR,,,,
[x],www1-live.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns11.cloudns.net, pns14.cloudns.net, ns11.cloudns.net, ns13.cloudns.net, ns12.cloudns.net, pns12.cloudns.net, ns14.cloudns.net, pns13.cloudns.net",NOERROR,,,,
[x],wwwmr67.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, pns11.cloudns.net, ns14.cloudns.net, pns12.cloudns.net, ns11.cloudns.net, ns12.cloudns.net, pns13.cloudns.net, ns13.cloudns.net",NOERROR,,,,
[x],wwwsecure1.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, pns13.cloudns.net, pns12.cloudns.net, pns14.cloudns.net, pns11.cloudns.net, ns13.cloudns.net, ns14.cloudns.net, ns12.cloudns.net",NOERROR,,,,
[x],xdmn.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],ycpi-sb.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns12.cloudns.net, pns13.cloudns.net, pns14.cloudns.net, ns14.cloudns.net, ns11.cloudns.net, ns13.cloudns.net, pns11.cloudns.net, ns12.cloudns.net",NOERROR,,,,
[x],yo.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],yunying.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns12.cloudns.net, pns12.cloudns.net, pns13.cloudns.net, ns14.cloudns.net, pns11.cloudns.net, pns14.cloudns.net, ns11.cloudns.net, ns13.cloudns.net",NOERROR,,,,
[x],yxs-proxy.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns13.cloudns.net, pns14.cloudns.net, pns12.cloudns.net, pns13.cloudns.net, pns11.cloudns.net, ns14.cloudns.net, ns12.cloudns.net, ns11.cloudns.net",NOERROR,,,,
[x],z-p4-rupload-scl.demo.kartpay.com,,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],z-p42-instagram.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
[x],zendesk3.demo.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, ns13.cloudns.net, pns14.cloudns.net, ns12.cloudns.net, pns12.cloudns.net, pns13.cloudns.net, pns11.cloudns.net, ns14.cloudns.net",NOERROR,,,,
,10fw.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, pns14.cloudns.net, ns14.cloudns.net, pns13.cloudns.net, pns11.cloudns.net, ns13.cloudns.net, ns12.cloudns.net, pns12.cloudns.net",NOERROR,,,,
,155-9-183-30.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,155-9-183-61.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,155-9-52-57.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns12.cloudns.net, pns13.cloudns.net, pns11.cloudns.net, ns11.cloudns.net, ns13.cloudns.net, ns12.cloudns.net, pns14.cloudns.net, ns14.cloudns.net",NOERROR,,,,
,155-9-73-83.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,17-121-112-51.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, pns13.cloudns.net, ns13.cloudns.net, ns12.cloudns.net, ns11.cloudns.net, ns14.cloudns.net, pns12.cloudns.net, pns11.cloudns.net",NOERROR,,,,
,17-121-112-71.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns11.cloudns.net, pns14.cloudns.net, pns13.cloudns.net, ns14.cloudns.net, ns12.cloudns.net, ns13.cloudns.net, ns11.cloudns.net, pns12.cloudns.net",NOERROR,,,,
,17-121-115-42.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns14.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, ns13.cloudns.net, pns12.cloudns.net, pns14.cloudns.net, ns12.cloudns.net, ns11.cloudns.net",NOERROR,,,,
,17-121-117-21.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns11.cloudns.net, pns13.cloudns.net, ns11.cloudns.net, pns14.cloudns.net, ns13.cloudns.net, ns12.cloudns.net, ns14.cloudns.net, pns12.cloudns.net",NOERROR,,,,
