new,host,a,cname,soa,status_code,cdn,cdn-name,ns,txt,aaaa,mx,has_internal_ips,internal_ips,caa
[x],api-o.twitter.com,"104.244.42.78, 104.244.42.142, 104.244.42.206, 104.244.42.14",,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],api-stream.twitter.com,"104.244.42.67, 104.244.42.3, 104.244.42.195, 104.244.42.131","probe.twitter.com, probe-t.twitter.com","a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],api-test.twitter.com,199.59.148.76,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],api-ws.pscp.tv,"54.148.139.242, 52.36.109.185, 54.244.99.139",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],api.mopub.com,"192.48.236.10, 192.48.236.9, 192.48.236.12, 192.48.236.11",s2.mopub.com,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,
[x],api.periscope.tv,"44.236.120.244, 52.42.127.231, 54.184.122.44",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],api.pscp.tv,"35.167.24.130, 35.163.63.46, 52.26.44.168",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],api.twitter.com,"104.244.42.2, 104.244.42.194, 104.244.42.130, 104.244.42.66",tpop-api.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,"a.r06.twtrdns.net, a.u06.twtrdns.net, b.r06.twtrdns.net, b.u06.twtrdns.net, c.r06.twtrdns.net, c.u06.twtrdns.net, d.r06.twtrdns.net, d.u06.twtrdns.net",,,,,,
[x],api2.twitter.com,199.59.149.200,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],api4.twitter.com,199.59.149.232,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],apistatus.twitter.com,"104.244.42.3, 104.244.42.67, 104.244.42.131, 104.244.42.195",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],apiwiki.twitter.com,"104.244.42.3, 104.244.42.67, 104.244.42.131, 104.244.42.195",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],apple.twitter.com,"104.244.42.3, 104.244.42.67, 104.244.42.195, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],appleevent.twitter.com,"104.244.42.195, 104.244.42.67, 104.244.42.3, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],apps.twitter.com,"104.244.42.3, 104.244.42.195, 104.244.42.131, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],archive.vine.co,"13.227.219.103, 13.227.219.74, 13.227.219.56, 13.227.219.15",,"ns-2008.awsdns-59.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],arsenal.twitter.com,,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
[x],arthouse-dev.twitter.com,"104.244.42.3, 104.244.42.67, 104.244.42.131, 104.244.42.195",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],arthouse.twitter.com,"104.244.42.3, 104.244.42.67, 104.244.42.195, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],askobama.twitter.com,"104.244.42.195, 104.244.42.67, 104.244.42.3, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],assets.periscope.tv,"99.86.4.71, 99.86.4.117, 99.86.4.123, 99.86.4.57",prod-assets.periscope.tv,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],assets0.twitter.com,"104.244.42.3, 104.244.42.131, 104.244.42.67, 104.244.42.195","static.twitter.com, s.twitter.com","a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],assets1-backup.twitter.com,,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],assets1.twitter.com,104.244.42.67,"static.twitter.com, s.twitter.com","a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,"a.r06.twtrdns.net, a.u06.twtrdns.net, b.r06.twtrdns.net, b.u06.twtrdns.net, c.r06.twtrdns.net, c.u06.twtrdns.net, d.r06.twtrdns.net, d.u06.twtrdns.net",,,,,,
[x],assets2.twitter.com,"104.244.42.67, 104.244.42.195, 104.244.42.131, 104.244.42.3","static.twitter.com, s.twitter.com","a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],assets4.twitter.com,104.244.42.67,"static.twitter.com, s.twitter.com","a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,"a.r06.twtrdns.net, a.u06.twtrdns.net, b.r06.twtrdns.net, b.u06.twtrdns.net, c.r06.twtrdns.net, c.u06.twtrdns.net, d.r06.twtrdns.net, d.u06.twtrdns.net",,,,,,
[x],atla-partnerstream1.twitter.com,199.16.156.22,,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
[x],atla-stream-data-api.twitter.com,"199.16.156.22, 199.16.156.125",,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],au.pscp.tv,"13.237.86.109, 13.210.42.179",vidman-ap-southeast-2.pscp.tv,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],audit-trail.periscope.tv,"35.165.197.244, 52.41.94.103, 52.32.35.110",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],audit-trail.pscp.tv,"54.149.106.212, 52.34.38.119, 54.187.229.109",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],awards.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,"a.r06.twtrdns.net, a.u06.twtrdns.net, b.r06.twtrdns.net, b.u06.twtrdns.net, c.r06.twtrdns.net, c.u06.twtrdns.net, d.r06.twtrdns.net, d.u06.twtrdns.net",,,,,,
[x],badgleymischka.twitter.com,"104.244.42.195, 104.244.42.3, 104.244.42.67, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],bastion.gnip.com,"205.251.192.171, 205.251.194.150, 205.251.197.164, 205.251.198.186",,"ns-1722.awsdns-23.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-171.awsdns-21.com, ns-1722.awsdns-23.co.uk, ns-1444.awsdns-52.org, ns-662.awsdns-18.net",,,,,,
[x],battlegrounds.twitter.com,"104.244.42.195, 104.244.42.3, 104.244.42.67, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],bbcelection.twitter.com,"104.244.42.131, 104.244.42.195, 104.244.42.3, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],bbmaredcarpet.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],beatshazam.twitter.com,"104.244.42.67, 104.244.42.3, 104.244.42.195, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],bestoftweets-dev.twitter.com,"104.244.42.131, 104.244.42.195, 104.244.42.3, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],bestoftweets.twitter.com,"104.244.42.195, 104.244.42.131, 104.244.42.3, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],bet.twitter.com,"104.244.42.195, 104.244.42.131, 104.244.42.3, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],betastream.twitter.com,199.59.148.135,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,"a.r06.twtrdns.net, a.u06.twtrdns.net, b.r06.twtrdns.net, b.u06.twtrdns.net, c.r06.twtrdns.net, c.u06.twtrdns.net, d.r06.twtrdns.net, d.u06.twtrdns.net",,,,,,
[x],billboard.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],birdcast.twitter.com,"104.244.42.131, 104.244.42.195, 104.244.42.3, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],birdseye-beta.twitter.com,"104.244.42.131, 104.244.42.3, 104.244.42.67, 104.244.42.195",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,"a.u06.twtrdns.net, b.u06.twtrdns.net, c.u06.twtrdns.net, d.u06.twtrdns.net, b.r06.twtrdns.net, c.r06.twtrdns.net, a.r06.twtrdns.net, d.r06.twtrdns.net",,,,,,
[x],birdseye.twitter.com,104.244.42.195,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],birdwatch.twitter.com,"104.244.42.3, 104.244.42.195, 104.244.42.67, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
[x],biz.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
[x],blog-dev.twitter.com,"104.244.42.67, 104.244.42.195, 104.244.42.3, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],blog-staging.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,"a.r06.twtrdns.net, a.u06.twtrdns.net, b.r06.twtrdns.net, b.u06.twtrdns.net, c.r06.twtrdns.net, c.u06.twtrdns.net, d.r06.twtrdns.net, d.u06.twtrdns.net",,,,,,
[x],blog.de.twitter.com,"104.244.42.3, 104.244.42.67, 104.244.42.131, 104.244.42.195",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],blog.ru.twitter.com,104.244.42.195,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],blog.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],blog.uk.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],bloombergdaybreak.twitter.com,104.244.42.195,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
[x],bloombergmarkets.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],bloombergtechnology.twitter.com,"104.244.42.67, 104.244.42.131, 104.244.42.3, 104.244.42.195",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],bnpparibas.twitterflightschool.com,"3.210.133.202, 3.210.179.40, 3.219.255.224","www.twitterflightschool.com, exceed-primary-production-lb.intellum.com","ns-327.awsdns-40.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],bounce.pscp.tv,,,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,v=spf1 include:amazonses.com ~all,,feedback-smtp.us-west-2.amazonses.com,,,
[x],bounce.twitter.com,,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,v=spf1 ip4:199.16.156.128/26 ip4:199.59.150.64/26 ip4:199.59.148.224/27 -all,,"mx4.twitter.com, mx3.twitter.com",,,
[x],boxing.twitter.com,"104.244.42.3, 104.244.42.195, 104.244.42.67, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],br.pscp.tv,"18.231.52.34, 52.67.203.101",vidman-sa-east-1.pscp.tv,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],brand-dev.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
[x],brand-staging.twitter.com,"104.244.42.67, 104.244.42.195, 104.244.42.131, 104.244.42.3",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],brand.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],brandhub.twitter.com,104.244.42.3,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
[x],bravo.twitter.com,"104.244.42.195, 104.244.42.3, 104.244.42.67, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],bravotv.twitter.com,"104.244.42.195, 104.244.42.3, 104.244.42.67, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],breaking2.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],breakingnews.twitter.com,"104.244.42.131, 104.244.42.3, 104.244.42.67, 104.244.42.195",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],breakingtwo.twitter.com,"104.244.42.195, 104.244.42.3, 104.244.42.67, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],btsportscore.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],bullriding.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],burberry.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],business-dev.twitter.com,"104.244.42.3, 104.244.42.131, 104.244.42.195, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],business.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],ca.pscp.tv,"54.71.138.28, 52.88.146.240, 52.24.231.127",vidman-us-west-2.pscp.tv,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1333.awsdns-38.org, ns-163.awsdns-20.com, ns-2034.awsdns-62.co.uk, ns-615.awsdns-12.net",,,,,,
[x],calendar.twitter.com,"104.244.42.3, 104.244.42.131, 104.244.42.67, 104.244.42.195",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],camp.bastion.gnip.com,"13.56.199.75, 54.241.233.104",web-bastion-721756383.us-west-1.elb.amazonaws.com,"ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],campusinsiders.twitter.com,"104.244.42.3, 104.244.42.67, 104.244.42.195, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],canary-api.periscope.tv,"35.163.150.227, 34.215.56.38, 34.213.124.129",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],canary-channels.pscp.tv,"35.161.0.19, 54.149.182.243, 52.25.224.2",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],canary-chatman-ancillary-us-west-2.pscp.tv,"54.187.47.229, 52.42.144.211, 35.161.76.10",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1333.awsdns-38.org, ns-163.awsdns-20.com, ns-2034.awsdns-62.co.uk, ns-615.awsdns-12.net",,,,,,
[x],canary-exp-video-us-east-1.pscp.tv,146.75.118.164,pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,"ns1.fastly.net, ns2.fastly.net, ns3.fastly.net, ns4.fastly.net",,,,,,
[x],canary-fleets-us-west-2.pscp.tv,"52.38.235.203, 54.187.160.82, 52.35.94.31, 54.203.183.119",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],canary-guest.periscope.tv,"52.42.171.200, 35.162.44.29",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],canary-guest.pscp.tv,"54.189.7.192, 52.40.152.129",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],canary-notification-service.pscp.tv,35.82.153.146,,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],canary-payman.periscope.tv,"52.42.166.149, 44.237.145.53",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],canary-proxsee.pscp.tv,"34.218.221.219, 34.210.6.81, 52.89.84.64",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],canary-safety.periscope.tv,"44.228.47.154, 35.82.14.36",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1323.awsdns-37.org, ns-1733.awsdns-24.co.uk, ns-506.awsdns-63.com, ns-599.awsdns-10.net",,,,,,
[x],canary-text-classification.periscope.tv,"54.187.148.201, 35.164.142.99",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],canary-text-classification.pscp.tv,"54.148.202.255, 52.33.30.241",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],canary-transcode-proxy-us-east-1.pscp.tv,"44.196.102.2, 44.207.44.36, 54.208.118.127",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],canary-transcode-us-east-1.periscope.tv,"44.207.62.42, 54.209.227.162, 3.216.14.113",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],canary-video-us-east-1.periscope.tv,"151.101.2.118, 151.101.66.118, 151.101.130.118, 151.101.194.118",web.periscope.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],canary-video-us-east-1.pscp.tv,"151.101.2.164, 151.101.66.164, 151.101.130.164, 151.101.194.164",pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],canary-web.periscope.tv,"54.70.49.137, 54.187.168.38, 52.39.40.33",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1323.awsdns-37.org, ns-1733.awsdns-24.co.uk, ns-506.awsdns-63.com, ns-599.awsdns-10.net",,,,,,
[x],canary.twitter.com,104.244.45.148,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],capitalstb.twitter.com,"104.244.42.131, 104.244.42.67, 104.244.42.3, 104.244.42.195",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],caps-staging.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
[x],cards-beta.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
[x],cards-dev-staging.twitter.com,"104.244.42.195, 104.244.42.131, 104.244.42.3, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],cards-dev.twitter.com,"104.244.42.3, 104.244.42.195, 104.244.42.131, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],cards-frame.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],cards.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
[x],careers-dev.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],careers-staging.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
[x],careers.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],cb.mopub.com,"192.48.236.2, 192.48.236.3, 192.48.236.1, 192.48.236.4",s.mopub.com,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,
[x],cdn-cms.mopub.com,"192.48.236.1, 192.48.236.2, 192.48.236.3, 192.48.236.4",s.mopub.com,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,
[x],cdn.syndication.twimg.com,151.101.176.159,twimg.twitter.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,,,,,,,
[x],cdn.syndication.twitter.com,104.244.42.72,syndication.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
[x],cdn1.mopub.com,,d3rpwoopa1721q.cloudfront.net,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,,,,,,
[x],cdn2.mopub.com,,d3rpwoopa1721q.cloudfront.net,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,,,,,,
[x],cdn3.mopub.com,,d3rpwoopa1721q.cloudfront.net,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,,,,,,
[x],cdn4.mopub.com,,d3rpwoopa1721q.cloudfront.net,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,,,,,,
[x],ces.twitter.com,"104.244.42.131, 104.244.42.3, 104.244.42.195, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],cf.twimg.com,"104.244.42.3, 104.244.42.67, 104.244.42.195, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],cfl.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
[x],channel-thumbnails-dev.pscp.tv,"18.154.63.2, 18.154.63.72, 18.154.63.83, 18.154.63.84",dev-channels-thumbnails.pscp.tv,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],channel-thumbnails-live.pscp.tv,"52.222.236.65, 52.222.236.14, 52.222.236.22, 52.222.236.94",prod-channels-thumbnails.pscp.tv,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1333.awsdns-38.org, ns-163.awsdns-20.com, ns-2034.awsdns-62.co.uk, ns-615.awsdns-12.net",,,,,,
[x],channels.periscope.tv,"52.42.127.208, 54.186.212.104, 35.166.51.66",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],charlottesville.twitter.com,"104.244.42.195, 104.244.42.67, 104.244.42.131, 104.244.42.3",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],chatman-replay-ap-northeast-1.periscope.tv,"52.199.101.164, 18.177.222.245",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],chatman-replay-ap-northeast-1.pscp.tv,"13.115.54.190, 3.113.235.74",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],chatman-replay-eu-central-1.periscope.tv,"3.122.45.130, 35.156.229.251",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],chatman-replay-eu-central-1.pscp.tv,"3.124.37.227, 3.74.111.186, 35.156.147.149, 3.126.26.190, 3.124.102.251, 18.195.31.104",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],chatman-replay-us-east-1.periscope.tv,"50.17.179.18, 54.146.124.198, 18.232.228.254",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],chatman-replay-us-east-1.pscp.tv,"54.175.245.202, 54.85.102.56, 52.5.167.121",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],chatman-replay-us-west-2.periscope.tv,"44.240.142.168, 35.80.222.142, 52.37.207.56",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],chatman-replay-us-west-2.pscp.tv,"52.40.216.201, 54.187.239.107, 54.189.9.246",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],cheddar.twitter.com,"104.244.42.131, 104.244.42.195, 104.244.42.67, 104.244.42.3",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],cheferator1.ops.gnip.com,10.32.154.186,,"ns-340.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,10.32.154.186,
[x],chirp.twitter.com,"104.244.42.3, 104.244.42.131, 104.244.42.195, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],circuitbreaker.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],cl2-west1c-vpc.ops.gnip.com,,,"edns101.ultradns.com, hostmaster.gnipcentral.com",NOERROR,,,"edns101.ultradns.net, edns101.ultradns.org, edns101.ultradns.com, edns101.ultradns.biz",,,,,,
[x],claws.twitter.com,"104.244.42.131, 104.244.42.195, 104.244.42.3, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],coachella.twitter.com,104.244.42.195,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
