new,host,a,cname,soa,has_internal_ips,internal_ips,status_code,txt,cdn,cdn-name,aaaa,ns,mx,caa
[x],16156www.antivirusstamp.frontend.office.prod.clops.pyszne.pl,"10.111.16.153, 10.111.17.86, 10.111.18.77",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.16.153, 10.111.17.86, 10.111.18.77",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],16156wwwavira-free-antivirus.stamp.frontend.office.prod.clops.pyszne.pl,"10.111.18.77, 10.111.17.86, 10.111.16.153",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.18.77, 10.111.17.86, 10.111.16.153",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],1626.uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],1936uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],197-27ww.stamp-avira-free-antivirus.frontend.office.prod.clops.pyszne.pl,"10.111.17.86, 10.111.18.77, 10.111.16.153",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.17.86, 10.111.18.77, 10.111.16.153",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],197-27ww.stamp.antivirus.frontend.office.prod.clops.pyszne.pl,,,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",,,NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,"ns-1253.awsdns-28.org, ns-1573.awsdns-04.co.uk, ns-490.awsdns-61.com, ns-893.awsdns-47.net",,
[x],1apporovaccine.lieferando.at,,"www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],1gzantivirus.www.stamp.frontend.office.prod.clops.pyszne.pl,"10.111.16.153, 10.111.17.86, 10.111.18.77",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.16.153, 10.111.17.86, 10.111.18.77",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],1mother.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],1www.lieferando.at,"104.16.21.46, 104.16.22.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],1zw.avira-free-antiviruscourses.pr.dev.www.stamp.frontend.office.prod.clops.pyszne.pl,"10.111.18.77, 10.111.17.86, 10.111.16.153",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.18.77, 10.111.17.86, 10.111.16.153",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],1zw.courses.pr.dev-avira-free-antivirus.www.stamp.frontend.office.prod.clops.pyszne.pl,"10.111.16.153, 10.111.17.86, 10.111.18.77",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.16.153, 10.111.17.86, 10.111.18.77",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],1zw.courses.pr.dev.www.stampantivirus.frontend.office.prod.clops.pyszne.pl,"10.111.18.77, 10.111.17.86, 10.111.16.153",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.18.77, 10.111.17.86, 10.111.16.153",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],2.66.lieferando.at,"104.16.22.46, 104.16.21.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],20121018.lieferando.at,"104.16.21.46, 104.16.22.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],2015uncover.staging.lieferando.de,,staging.takeaway.com,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,
[x],2016-uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],2089-uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],21-test.lieferando.at,"104.16.22.46, 104.16.21.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],21.lieferando.at,"104.16.22.46, 104.16.21.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],25b-www.antivirus.stamp.frontend.office.prod.clops.pyszne.pl,"10.111.18.77, 10.111.16.153, 10.111.17.86",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.18.77, 10.111.16.153, 10.111.17.86",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],2871-fix-404-redirect-uncover.ci0.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],2a-z.frontend.office.prod.clops.lieferando.de,"10.111.16.153, 10.111.18.77, 10.111.17.86",,"ns-1163.awsdns-17.org, awsdns-hostmaster.amazon.com",True,"10.111.16.153, 10.111.18.77, 10.111.17.86",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],3.ppp.lieferando.at,"104.16.22.46, 104.16.21.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],31b61wwantivirus.stamp.frontend.office.prod.clops.pyszne.pl,"10.111.18.77, 10.111.16.153, 10.111.17.86",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.18.77, 10.111.16.153, 10.111.17.86",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],33-166www-avira-free-antivirus.stamp.frontend.office.prod.clops.pyszne.pl,"10.111.16.153, 10.111.17.86, 10.111.18.77",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.16.153, 10.111.17.86, 10.111.18.77",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],35371.avira-free-antiviruswww.stamp.frontend.office.prod.clops.pyszne.pl,"10.111.16.153, 10.111.18.77, 10.111.17.86",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.16.153, 10.111.18.77, 10.111.17.86",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],38b65losvirus.lieferando.at,,"www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],3pl-integration.takeaway.com,"104.18.11.68, 104.18.10.68",3pl-integration.takeaway.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],431.be-okta-tqtelethon.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],4e.lieferando.at,"104.16.22.46, 104.16.21.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],515-uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],51www-antivirus.stamp.frontend.office.prod.clops.pyszne.pl,"10.111.17.86, 10.111.16.153, 10.111.18.77",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.17.86, 10.111.16.153, 10.111.18.77",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],54.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],5528.uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],56.staging.lieferando.de,10.201.24.151,staging.takeaway.com,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",True,10.201.24.151,NOERROR,,,,,,,
[x],58.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],58589.antivirus.m2mwww.stamp.frontend.office.prod.clops.pyszne.pl,"10.111.18.77, 10.111.17.86, 10.111.16.153",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.18.77, 10.111.17.86, 10.111.16.153",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],59bf893buncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],5a2-uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],5ji-www-avira-free-antivirus.stamp.frontend.office.prod.clops.pyszne.pl,"10.111.18.77, 10.111.16.153, 10.111.17.86",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.18.77, 10.111.16.153, 10.111.17.86",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],5uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],6306-new-content-block.uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],6752-add-columns-to-user-list-uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],6761-add-updating-uncover.ci0.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],6ek.www.avira-free-antivirusstamp.frontend.office.prod.clops.pyszne.pl,"10.111.17.86, 10.111.16.153, 10.111.18.77",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.17.86, 10.111.16.153, 10.111.18.77",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,"ns-1253.awsdns-28.org, ns-1573.awsdns-04.co.uk, ns-490.awsdns-61.com, ns-893.awsdns-47.net",,
[x],6ek.www.stamp.antivirus.frontend.office.prod.clops.pyszne.pl,"10.111.18.77, 10.111.17.86, 10.111.16.153",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.18.77, 10.111.17.86, 10.111.16.153",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],6lowww-avira-free-antivirus.stamp.frontend.office.prod.clops.pyszne.pl,"10.111.17.86, 10.111.18.77, 10.111.16.153",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.17.86, 10.111.18.77, 10.111.16.153",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],6lowww.avira-free-antivirus-stamp.frontend.office.prod.clops.pyszne.pl,"10.111.17.86, 10.111.16.153, 10.111.18.77",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.17.86, 10.111.16.153, 10.111.18.77",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],6lowww.stamp-antivirus.frontend.office.prod.clops.pyszne.pl,"10.111.18.77, 10.111.16.153, 10.111.17.86",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.18.77, 10.111.16.153, 10.111.17.86",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],6o7-www.avira-free-antivirus-stamp.frontend.office.prod.clops.pyszne.pl,"10.111.16.153, 10.111.17.86, 10.111.18.77",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.16.153, 10.111.17.86, 10.111.18.77",NOERROR,,,,,,,
[x],6ylavira-free-antivirus.frontend.office.prod.clops.pyszne.pl,"10.111.18.77, 10.111.17.86, 10.111.16.153",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.18.77, 10.111.17.86, 10.111.16.153",NOERROR,,,,,,,
[x],72.139.lieferando.at,"104.16.21.46, 104.16.22.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],75.lieferando.at,"104.16.21.46, 104.16.22.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],7713-sbs-main-page.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],7829uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],7antivirus.frontend.office.prod.clops.pyszne.pl,"10.111.16.153, 10.111.17.86, 10.111.18.77",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.16.153, 10.111.17.86, 10.111.18.77",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],827.lieferando.at,"104.16.21.46, 104.16.22.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],867.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],88.lieferando.at,"104.16.21.46, 104.16.22.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],89-uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],8psixmchte.thuisbezorgd.nl,,,,,,NOERROR,,,,2602:fcbc:0:3::11,,,
[x],_spf.lieferando.at,,,"ns-1503.awsdns-59.org, awsdns-hostmaster.amazon.com",,,NOERROR,v=spf1 ip4:52.49.216.141 ip4:54.217.222.248 ip4:34.240.125.44 include:_spf.google.com include:amazonses.com include:mail.zendesk.com -all,,,,,,
[x],_spf.takeaway.com,,,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",,,NOERROR,"v=spf1 ip4:52.49.216.141 ip4:54.217.222.248 ip4:34.240.125.44 ip4:27.126.146.0/24 ip4:103.28.42.0/24 ip4:146.88.28.0/24 ip4:203.55.21.0/24 ip4:204.75.142.0/24 ip4:34.246.136.68 ip4:54.195.208.177 ip4:54.220.221.36 include:_spf.google.com include:amazonses, .com include:trustpilotservice.com include:_spf.intermax.nl include:mail.zendesk.com -all",,,,,,
[x],_spf.thuisbezorgd.nl,,,"ns-1454.awsdns-53.org, awsdns-hostmaster.amazon.com",,,NOERROR,v=spf1 ip4:52.49.216.141 ip4:54.217.222.248 ip4:34.240.125.44 ip4:195.81.2.148 ip4:213.138.140.195 ip4:81.201.212.240 include:_spf.google.com include:trustpilotservice.com include:amazonses.com include:mail.zendesk.com -all,,,,,,
[x],a.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],a.lieferando.at,"104.16.22.46, 104.16.21.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],a1uncover.dev.lieferando.de,,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,
[x],a3.uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],a9a-local.lieferando.at,"104.16.21.46, 104.16.22.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],aa.opencovoting.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],aa.staging.lieferando.de,10.201.24.151,staging.takeaway.com,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",True,10.201.24.151,NOERROR,,,,,,,
[x],ab.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],abawebfiduciaire.lieferando.at,"104.16.22.46, 104.16.21.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],ablink.emails.eat.ch,"18.160.41.70, 18.160.41.9, 18.160.41.6, 18.160.41.67, 205.251.192.20, 205.251.194.95, 205.251.196.191, 205.251.198.227",d1rb9yhf8ljuo0.cloudfront.net,"ns-607.awsdns-11.net, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,"2600:9000:24f2:8600:1a:11e9:c000:93a1, 2600:9000:24f2:1e00:1a:11e9:c000:93a1, 2600:9000:24f2:c800:1a:11e9:c000:93a1, 2600:9000:24f2:e00:1a:11e9:c000:93a1, 2600:9000:24f2:ec00:1a:11e9:c000:93a1, 2600:9000:24f2:3800:1a:11e9:c000:93a1, 2600:9000:24f2:9a00:1a:11e9:c000:93a1, 2600:9000:24f2:e400:1a:11e9:c000:93a1","ns-1763.awsdns-28.co.uk, ns-607.awsdns-11.net, ns-20.awsdns-02.com, ns-1215.awsdns-23.org",,
[x],ablink.emails.just-eat.dk,"143.204.215.8, 143.204.215.30, 143.204.215.54, 143.204.215.101",dbhapb5i66m9e.cloudfront.net,"ns-1458.awsdns-54.org, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,"2600:9000:214f:3800:11:55c5:c80:93a1, 2600:9000:214f:4a00:11:55c5:c80:93a1, 2600:9000:214f:5a00:11:55c5:c80:93a1, 2600:9000:214f:6a00:11:55c5:c80:93a1, 2600:9000:214f:8000:11:55c5:c80:93a1, 2600:9000:214f:8a00:11:55c5:c80:93a1, 2600:9000:214f:ee00:11:55c5:c80:93a1, 2600:9000:214f:fa00:11:55c5:c80:93a1","ns-326.awsdns-40.com, ns-742.awsdns-28.net, ns-1458.awsdns-54.org, ns-1581.awsdns-05.co.uk",,
[x],ablink.emails.just-eat.fr,"65.9.66.4, 65.9.66.89, 65.9.66.113, 65.9.66.128",d2t01klb93l7x0.cloudfront.net,"ns-775.awsdns-32.net, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,"2600:9000:206f:a600:1a:6d2c:9500:93a1, 2600:9000:206f:e800:1a:6d2c:9500:93a1, 2600:9000:206f:ea00:1a:6d2c:9500:93a1, 2600:9000:206f:5c00:1a:6d2c:9500:93a1, 2600:9000:206f:6c00:1a:6d2c:9500:93a1, 2600:9000:206f:7800:1a:6d2c:9500:93a1, 2600:9000:206f:7a00:1a:6d2c:9500:93a1, 2600:9000:206f:a400:1a:6d2c:9500:93a1","ns-146.awsdns-18.com, ns-775.awsdns-32.net, ns-1390.awsdns-45.org, ns-1756.awsdns-27.co.uk",,
[x],ablink.emails.just-eat.no,"52.222.139.38, 52.222.139.15, 52.222.139.104, 52.222.139.34",dbhapb5i66m9e.cloudfront.net,"ns-1458.awsdns-54.org, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,"2600:9000:2204:5e00:11:55c5:c80:93a1, 2600:9000:2204:6e00:11:55c5:c80:93a1, 2600:9000:2204:a800:11:55c5:c80:93a1, 2600:9000:2204:3a00:11:55c5:c80:93a1, 2600:9000:2204:7200:11:55c5:c80:93a1, 2600:9000:2204:5400:11:55c5:c80:93a1, 2600:9000:2204:a000:11:55c5:c80:93a1, 2600:9000:2204:6a00:11:55c5:c80:93a1","ns-326.awsdns-40.com, ns-742.awsdns-28.net, ns-1458.awsdns-54.org, ns-1581.awsdns-05.co.uk",,
[x],ablink.orders.just-eat.dk,"143.204.215.30, 143.204.215.101, 143.204.215.8, 143.204.215.54",dbhapb5i66m9e.cloudfront.net,"ns-1458.awsdns-54.org, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,"2600:9000:2204:7800:11:55c5:c80:93a1, 2600:9000:2204:2400:11:55c5:c80:93a1, 2600:9000:2204:fa00:11:55c5:c80:93a1, 2600:9000:2204:fc00:11:55c5:c80:93a1, 2600:9000:2204:9800:11:55c5:c80:93a1, 2600:9000:2204:c000:11:55c5:c80:93a1, 2600:9000:2204:ce00:11:55c5:c80:93a1, 2600:9000:2204:a200:11:55c5:c80:93a1","ns-1458.awsdns-54.org, ns-1581.awsdns-05.co.uk, ns-326.awsdns-40.com, ns-742.awsdns-28.net",,
[x],ablink.orders.just-eat.no,"18.164.52.121, 18.164.52.19, 18.164.52.39, 18.164.52.30",dbhapb5i66m9e.cloudfront.net,"ns-1458.awsdns-54.org, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,"2600:9000:2450:5e00:11:55c5:c80:93a1, 2600:9000:2450:9c00:11:55c5:c80:93a1, 2600:9000:2450:c800:11:55c5:c80:93a1, 2600:9000:2450:8200:11:55c5:c80:93a1, 2600:9000:2450:d600:11:55c5:c80:93a1, 2600:9000:2450:e000:11:55c5:c80:93a1, 2600:9000:2450:9800:11:55c5:c80:93a1, 2600:9000:2450:dc00:11:55c5:c80:93a1","ns-326.awsdns-40.com, ns-742.awsdns-28.net, ns-1458.awsdns-54.org, ns-1581.awsdns-05.co.uk",,
[x],abmail.emails.eat.ch,,u5133894.wl145.sendgrid.net,"aisha.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,v=spf1 include:sendgrid.net ~all,,,,,,
[x],academy.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],acc-auth.takeaway.com,,dvsps28xobw6x.cloudfront.net,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,
[x],acc-logistics.api.takeaway.com,,d-9c9wkmij98.execute-api.eu-central-1.amazonaws.com,"ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,
[x],acc-shop-14016.lieferando.at,"104.16.21.46, 104.16.22.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],acc-shop.eat.ch,"104.22.18.158, 104.22.19.158, 172.67.11.164","fallback.acc-shop.takeaway.com, fallback.acc-shop.takeaway.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,"2606:4700:10::6816:129e, 2606:4700:10::6816:139e, 2606:4700:10::ac43:ba4",,,
[x],acc-shop.just-eat.dk,"104.22.18.158, 172.67.11.164, 104.22.19.158","fallback.acc-shop.takeaway.com, fallback.acc-shop.takeaway.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,"2606:4700:10::6816:129e, 2606:4700:10::ac43:ba4, 2606:4700:10::6816:139e",,,
