input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,cdn_name,webserver,cdn,csp_domains_,final_url,tls_expired
12.lieferando.at,Origin DNS error | 12.lieferando.at | Cloudflare,530,6201,12.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,12.lieferando.at,443,https://12.lieferando.at:443,https,text/html,GET,104.16.22.46,/,656663324,104.16.21.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
121018.lieferando.at,Origin DNS error | 121018.lieferando.at | Cloudflare,530,6213,121018.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,121018.lieferando.at,443,https://121018.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-875009814,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
12covidien.lieferando.at,Origin DNS error | 12covidien.lieferando.at | Cloudflare,530,6225,12covidien.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,12covidien.lieferando.at,443,https://12covidien.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-1165302739,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
16-49b1d41c.lieferando.at,Origin DNS error | 16-49b1d41c.lieferando.at | Cloudflare,530,6228,16-49b1d41c.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,16-49b1d41c.lieferando.at,443,https://16-49b1d41c.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-2069082083,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
16.lieferando.at,Origin DNS error | 16.lieferando.at | Cloudflare,530,6201,16.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,16.lieferando.at,443,https://16.lieferando.at:443,https,text/html,GET,104.16.21.46,/,613688488,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
1apporovaccine.lieferando.at,Origin DNS error | 1apporovaccine.lieferando.at | Cloudflare,530,6237,1apporovaccine.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,1apporovaccine.lieferando.at,443,https://1apporovaccine.lieferando.at:443,https,text/html,GET,104.16.21.46,/,1178562784,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
1www.lieferando.at,,403,16,1www.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,1www.lieferando.at,443,https://1www.lieferando.at:443,https,text/plain,GET,104.16.22.46,/,1659100526,104.16.21.46,HSTS,1,False,True,cloudflare,cloudflare,True,,,
20121018.lieferando.at,Origin DNS error | 20121018.lieferando.at | Cloudflare,530,6219,20121018.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,20121018.lieferando.at,443,https://20121018.lieferando.at:443,https,text/html,GET,104.16.21.46,/,386921019,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
21-test.lieferando.at,Origin DNS error | 21-test.lieferando.at | Cloudflare,530,6216,21-test.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,21-test.lieferando.at,443,https://21-test.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-1859981215,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
21.lieferando.at,Origin DNS error | 21.lieferando.at | Cloudflare,530,6201,21.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,21.lieferando.at,443,https://21.lieferando.at:443,https,text/html,GET,104.16.22.46,/,-399380477,104.16.21.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
38b65losvirus.lieferando.at,Origin DNS error | 38b65losvirus.lieferando.at | Cloudflare,530,6234,38b65losvirus.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,38b65losvirus.lieferando.at,443,https://38b65losvirus.lieferando.at:443,https,text/html,GET,104.16.22.46,/,-1443338354,104.16.21.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
3pl-integration.takeaway.com,,403,16,3pl-integration.takeaway.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,3pl-integration.takeaway.com,443,https://3pl-integration.takeaway.com:443,https,text/plain,GET,104.18.11.68,/,1253481126,104.18.10.68,Cloudflare Bot Management,1,False,True,cloudflare,cloudflare,True,,,
4e.lieferando.at,,403,16,4e.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,4e.lieferando.at,443,https://4e.lieferando.at:443,https,text/plain,GET,104.16.21.46,/,1659100526,104.16.22.46,Cloudflare Bot Management,1,False,True,cloudflare,cloudflare,True,,,
75.lieferando.at,Origin DNS error | 75.lieferando.at | Cloudflare,530,6201,75.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,75.lieferando.at,443,https://75.lieferando.at:443,https,text/html,GET,104.16.21.46,/,428356852,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
827.lieferando.at,Origin DNS error | 827.lieferando.at | Cloudflare,530,6204,827.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,827.lieferando.at,443,https://827.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-680371421,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
88.lieferando.at,Origin DNS error | 88.lieferando.at | Cloudflare,530,6201,88.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,88.lieferando.at,443,https://88.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-80821746,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
a.lieferando.at,Origin DNS error | a.lieferando.at | Cloudflare,530,6198,a.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,a.lieferando.at,443,https://a.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-1867054907,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
a9a-local.lieferando.at,Origin DNS error | a9a-local.lieferando.at | Cloudflare,530,6222,a9a-local.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,a9a-local.lieferando.at,443,https://a9a-local.lieferando.at:443,https,text/html,GET,104.16.21.46,/,349316838,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
abawebfiduciaire.lieferando.at,Origin DNS error | abawebfiduciaire.lieferando.at | Cloudflare,530,6243,abawebfiduciaire.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,abawebfiduciaire.lieferando.at,443,https://abawebfiduciaire.lieferando.at:443,https,text/html,GET,104.16.22.46,/,-918846510,104.16.21.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
ablink.emails.eat.ch,404 Not Found,404,162,ablink.emails.eat.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2019-09-25T00:00:00Z,2020-10-25T12:00:00Z,CN=*.emails.eat.ch,*.emails.eat.ch,,*.orders.eat.ch,"CN=Amazon, OU=Server CA 1B, O=Amazon, C=US",Amazon,Amazon,66dce270cd212aaf6791f3e428ee846b,e352680d4122cbb7de16fd3311e827f2a83c182c72089810bed9c0a42be1574c,ctls,ablink.emails.eat.ch,443,https://ablink.emails.eat.ch:443,https,text/html,GET,18.66.112.16,/,190856733,2600:9000:223f:f000:1a:11e9:c000:93a1,Nginx,8,False,True,cloudfront,nginx,True,,,True
ablink.emails.just-eat.dk,404 Not Found,404,162,ablink.emails.just-eat.dk,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-02-27T00:00:00Z,2023-07-27T23:59:59Z,CN=ablink.emails.just-eat.dk,ablink.emails.just-eat.dk,,ablink.emails.just-eat.es,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c05107252200aefb1c12e880d9683c17,954d9b638b35d82b9fc5975c28297fa972d7e60c46ec71a4ec8584b945a060fc,ctls,ablink.emails.just-eat.dk,443,https://ablink.emails.just-eat.dk:443,https,text/html,GET,143.204.215.30,/,190856733,2600:9000:2440:4000:11:55c5:c80:93a1,Nginx,8,False,,cloudfront,nginx,True,,,
ablink.emails.just-eat.fr,404 Not Found,404,564,ablink.emails.just-eat.fr,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2019-09-25T00:00:00Z,2020-10-25T12:00:00Z,CN=*.emails.just-eat.fr,*.emails.just-eat.fr,,*.orders.just-eat.fr,"CN=Amazon, OU=Server CA 1B, O=Amazon, C=US",Amazon,Amazon,fe9c2058b36102c266c5c8d3cca7e99f,0ab0f7b53b11b42f528dec7be35f664412e310d675f16f8eceb4a7aad34c4dce,ctls,ablink.emails.just-eat.fr,443,https://ablink.emails.just-eat.fr:443,https,text/html,GET,65.9.66.89,/,1506877856,2600:9000:206f:f400:1a:6d2c:9500:93a1,Nginx,14,False,True,cloudfront,nginx,True,,,True
ablink.emails.just-eat.no,404 Not Found,404,564,ablink.emails.just-eat.no,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-02-27T00:00:00Z,2023-07-27T23:59:59Z,CN=ablink.emails.just-eat.dk,ablink.emails.just-eat.dk,,ablink.emails.just-eat.es,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c05107252200aefb1c12e880d9683c17,954d9b638b35d82b9fc5975c28297fa972d7e60c46ec71a4ec8584b945a060fc,ctls,ablink.emails.just-eat.no,443,https://ablink.emails.just-eat.no:443,https,text/html,GET,143.204.215.8,/,1506877856,2600:9000:214f:200:11:55c5:c80:93a1,Nginx,14,False,,cloudfront,nginx,True,,,
ablink.orders.just-eat.dk,404 Not Found,404,564,ablink.orders.just-eat.dk,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-02-27T00:00:00Z,2023-07-27T23:59:59Z,CN=ablink.emails.just-eat.dk,ablink.emails.just-eat.dk,,ablink.emails.just-eat.es,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c05107252200aefb1c12e880d9683c17,954d9b638b35d82b9fc5975c28297fa972d7e60c46ec71a4ec8584b945a060fc,ctls,ablink.orders.just-eat.dk,443,https://ablink.orders.just-eat.dk:443,https,text/html,GET,143.204.215.101,/,1506877856,2600:9000:214f:f600:11:55c5:c80:93a1,Nginx,14,False,,cloudfront,nginx,True,,,
ablink.orders.just-eat.no,404 Not Found,404,162,ablink.orders.just-eat.no,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-02-27T00:00:00Z,2023-07-27T23:59:59Z,CN=ablink.emails.just-eat.dk,ablink.emails.just-eat.dk,,ablink.emails.just-eat.es,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c05107252200aefb1c12e880d9683c17,954d9b638b35d82b9fc5975c28297fa972d7e60c46ec71a4ec8584b945a060fc,ctls,ablink.orders.just-eat.no,443,https://ablink.orders.just-eat.no:443,https,text/html,GET,143.204.215.101,/,190856733,2600:9000:214f:6800:11:55c5:c80:93a1,Nginx,8,False,,cloudfront,nginx,True,,,
acc-auth.takeaway.com,Signin,200,4020,acc-auth.takeaway.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-05T00:00:00Z,2024-05-03T23:59:59Z,CN=acc-auth.takeaway.com,acc-auth.takeaway.com,,acc-auth.takeaway.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1f374caafd54327c5166ef5944d19191,28f55202dfcd9c7df323fff30de9a106e66a658f626e70f7fc9c07179ca23df5,ctls,acc-auth.takeaway.com,443,https://acc-auth.takeaway.com:443,https,text/html,GET,13.32.99.19,/,-925135881,2600:9000:20c3:1000:14:cec:ee40:93a1,HSTS,135,False,,cloudfront,Server,True,,,
acc-logistics.api.takeaway.com,,200,76,acc-logistics.api.takeaway.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-04-01T00:00:00Z,2024-04-29T23:59:59Z,CN=acc-logistics.api.takeaway.com,acc-logistics.api.takeaway.com,,acc-logistics.api.takeaway.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,dee82342a30a3b1eca4985d32c6d1080,3d4a0b3443a2743167d57ed510e34437639ef838a28da4feb7d2c9d75abbd247,ctls,acc-logistics.api.takeaway.com,443,https://acc-logistics.api.takeaway.com:443,https,text/html,GET,18.156.22.127,/,768769774,18.193.52.58,,1,False,,,,,,,
acc-shop-14016.lieferando.at,Origin DNS error | acc-shop-14016.lieferando.at | Cloudflare,530,6237,acc-shop-14016.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,acc-shop-14016.lieferando.at,443,https://acc-shop-14016.lieferando.at:443,https,text/html,GET,104.16.22.46,/,659753298,104.16.21.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
acc-shop.eat.ch,Signin,400,2810,take-alb-auth.auth.eu-central-1.amazoncognito.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-01-30T00:00:00Z,2024-02-28T23:59:59Z,CN=*.auth.eu-central-1.amazoncognito.com,*.auth.eu-central-1.amazoncognito.com,,auth.eu-central-1.amazoncognito.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,315ac4c77bdb14a55385d10716f4bc80,d283c2933b3fd29c6a12a7faac5bfbacc017ac57f3c8453c824857f71fa2e766,ctls,take-alb-auth.auth.eu-central-1.amazoncognito.com,443,https://acc-shop.eat.ch:443,https,text/html,GET,104.22.18.158,/,-925135881,2606:4700:10::ac43:ba4,HSTS,85,False,True,cloudflare,Server,True,,https://take-alb-auth.auth.eu-central-1.amazoncognito.com/error?error=redirect_mismatch&client_id=6ifni4jfu65akta93qkmsf3546,
acc-shop.just-eat.dk,Signin,200,9023,take-alb-auth.auth.eu-central-1.amazoncognito.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-01-30T00:00:00Z,2024-02-28T23:59:59Z,CN=*.auth.eu-central-1.amazoncognito.com,*.auth.eu-central-1.amazoncognito.com,,auth.eu-central-1.amazoncognito.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,315ac4c77bdb14a55385d10716f4bc80,d283c2933b3fd29c6a12a7faac5bfbacc017ac57f3c8453c824857f71fa2e766,ctls,take-alb-auth.auth.eu-central-1.amazoncognito.com,443,https://acc-shop.just-eat.dk:443,https,text/html,GET,172.67.11.164,/,-574438343,2606:4700:10::6816:129e,HSTS,202,False,True,cloudflare,Server,True,,https://take-alb-auth.auth.eu-central-1.amazoncognito.com/login?client_id=6ifni4jfu65akta93qkmsf3546&redirect_uri=https%3A%2F%2Facc-shop.just-eat.dk%2Foauth2%2Fidpresponse&response_type=code&scope=openid&state=%2FjqqpCF77Pp3wGSmaS2VYY7Ora702n%2BjjSaU5Mt%2FdbYnzSK5UHB4uBnBFUMCE5r2PPBL8NpKz1xoFXApc31eKvPH8sGHwS54D8mAV80wyMhLl3995njUn70OfcQPGjS5c27bnjlCdamr1pIEA9E%2FhB9cNaHLwcksrHtWQG7auCbk2oYEcnypw8oJHV28b1i1juEGq8bxLMmDI6la5N3aOlTixj7CPrKCBIi5%2BOfKC1uB93gp7Ml%2FdQ%3D%3D,
acc-shop.lieferando.at,Signin,200,9039,take-alb-auth.auth.eu-central-1.amazoncognito.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-01-30T00:00:00Z,2024-02-28T23:59:59Z,CN=*.auth.eu-central-1.amazoncognito.com,*.auth.eu-central-1.amazoncognito.com,,auth.eu-central-1.amazoncognito.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,315ac4c77bdb14a55385d10716f4bc80,d283c2933b3fd29c6a12a7faac5bfbacc017ac57f3c8453c824857f71fa2e766,ctls,take-alb-auth.auth.eu-central-1.amazoncognito.com,443,https://acc-shop.lieferando.at:443,https,text/html,GET,104.22.18.158,/,-1201916305,2606:4700:10::ac43:ba4,HSTS,202,False,True,cloudflare,Server,True,,https://take-alb-auth.auth.eu-central-1.amazoncognito.com/login?client_id=6ifni4jfu65akta93qkmsf3546&redirect_uri=https%3A%2F%2Facc-shop.lieferando.at%2Foauth2%2Fidpresponse&response_type=code&scope=openid&state=lNCcYuYA750Kkrv7YfVueyDzn55tf0nMRVPSddLtb7kbgV3uWbbbULLF1Oah%2FfxUVnj%2FbDsRBOLb7IJ8d7FsCE%2Fr0enxRRApArqkPk%2BT8d7ndwZEpu6brmjHpuhYY3SsnE7P7ea563De5tokXxWZ1%2F8Q3kzKbHMlUtvkRwpTQgtxDagmaaCQzGo5KMtRXgerUGmflFKFWNvQZh5vIRJM9t1l9UXSq3PtiE4AMAsFyjXCG8ruKCW%2F%2FA%3D%3D,
