new,host,a,soa,status_code,cname,cdn,cdn-name,aaaa,ns,has_internal_ips,internal_ips,txt,mx,caa
,logs-netfilter.uds-dev.lenovo.com,"104.18.3.171, 104.18.2.171","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,logs-netfilter.uds-dev.lenovo.com.cdn.cloudflare.net,True,cloudflare,"2606:4700::6812:2ab, 2606:4700::6812:3ab",,,,,,
,logs-netfilter.uds-qa.lenovo.com,"104.18.27.49, 104.18.26.49","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,logs-netfilter.uds-qa.lenovo.com.cdn.cloudflare.net,True,cloudflare,"2606:4700::6812:1a31, 2606:4700::6812:1b31",,,,,,
,logs.euwe1.netfilter.lenovo.com,"104.18.2.74, 104.18.3.74","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,logs.euwe1.netfilter.lenovo.com.cdn.cloudflare.net,True,cloudflare,"2606:4700::6812:34a, 2606:4700::6812:24a",,,,,,
,logs.naea1.netfilter.lenovo.com,"104.18.2.74, 104.18.3.74","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,logs.naea1.netfilter.lenovo.com.cdn.cloudflare.net,True,cloudflare,"2606:4700::6812:34a, 2606:4700::6812:24a",,,,,,
,logs.netfilter.lenovo.com,"104.18.2.74, 104.18.3.74","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,"logs.euwe1.netfilter.lenovo.com, logs.euwe1.netfilter.lenovo.com.cdn.cloudflare.net",True,cloudflare,"2606:4700::6812:24a, 2606:4700::6812:34a",,,,,,
,logupload.lenovo.com,104.232.225.97,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,lois.lenovo.com,"219.141.216.94, 122.248.137.36, 12.11.224.131, 213.81.128.52, 202.96.27.94","a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,loveon.lenovo.com,,,NOERROR,,,,,,,,,,
,loyalty-sandbox.lenovo.com,,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,loyalty.lenovo.com,"34.196.174.243, 52.44.57.196","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,"lenovo-widgets-prod.crowdtwist.com, alb-lenovo-prod.crowdtwist.com, alb-lenovo-prod-1544166005.us-east-1.elb.amazonaws.com",,,,"ns-1119.awsdns-11.org, ns-1793.awsdns-32.co.uk, ns-235.awsdns-29.com, ns-934.awsdns-52.net",,,,,
,lpht-oa.lenovo.com,104.232.232.8,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,lpos-qas.lenovo.com.cn,146.196.115.21,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,lpos-test.lenovo.com.cn,,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,lpos.gtm.lenovo.com,103.244.56.124,,NOERROR,,,,,,,,,,
,lpos.lenovo.com,23.212.202.174,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"lpos.lenovo.com.akadns.net, lenovo.com.edgekey.net, e4752.b.akamaiedge.net",,,,,,,,,
,lrms.lenovo.com,58.247.171.39,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,lsa.lenovo.com,"35.153.61.154, 34.198.187.98","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,lmsa-web-prd-30521416.us-east-1.elb.amazonaws.com,,,,,,,,,
,lsc.gtm.lenovo.com,"103.30.232.98, 103.244.56.89, 202.96.27.156, 43.255.226.161, 219.141.216.156, 103.30.234.76",,NOERROR,,,,,,,,,,
,lsc.lenovo.com,"108.157.4.8, 108.157.4.115, 108.157.4.128, 108.157.4.109","ns-2029.awsdns-61.co.uk, awsdns-hostmaster.amazon.com",NOERROR,d3pxuobxz5pydq.cloudfront.net,True,cloudfront,"2600:9000:2315:fa00:13:a136:d380:93a1, 2600:9000:2315:8a00:13:a136:d380:93a1, 2600:9000:2315:3200:13:a136:d380:93a1, 2600:9000:2315:de00:13:a136:d380:93a1, 2600:9000:2315:9e00:13:a136:d380:93a1, 2600:9000:2315:3a00:13:a136:d380:93a1, 2600:9000:2315:5e00:13:a136:d380:93a1, 2600:9000:2315:5400:13:a136:d380:93a1","ns-903.awsdns-48.net, ns-1471.awsdns-55.org, ns-2029.awsdns-61.co.uk, ns-208.awsdns-26.com",,,,,
,lsc.lenovo.com.cn,146.196.115.24,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,lscs-dev.lenovo.com,,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,lscs.lenovo.com,"52.34.106.173, 54.69.172.80","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,lenovo-prod-web-alb-1866310413.us-west-2.elb.amazonaws.com,,,,,,,,,
,lsw-fast.lenovo.com.cn,128.1.77.226,"ns1.trpcdn.net, postmaster.trpcdn.net",NOERROR,"lsw-fast.mbgcdn.lenovo.com.cn, lsw-fast.lenovo.com.cn.trpcdn.net, u996.v.trpcdn.net",,,,,,,,,
,lsw.lenovo.com.cn,47.95.137.211,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,lt.lenovo.com.cn,39.107.71.235,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,lt.mbgcdn.lenovo.com.cn,,,,,,,,,
,lt.mbgcdn.lenovo.com.cn,39.107.71.235,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,,,,,,,,,,
,luci.gtm.lenovo.com,103.30.234.150,,NOERROR,,,,,,,,,,
,luci.lenovo.com,103.244.56.133,,NOERROR,luci.gtm.lenovo.com,,,,,,,,,
,ludp.lenovo.com,,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,lvs.lenovo.com.cn,43.255.225.247,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,lvs-dy-a-outer.lefile.cn,,,,,,,,,
,lyncdiscover.lenovo.com,52.112.192.14,"admin.nsatc.net, dns.level3.net",NOERROR,webdir.online.lync.com,,,2603:1027::e,,,,,,
,lyncnetcheck.lenovo.com,146.196.114.112,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,lzupdate.lenovo.com.cn,"116.163.40.100, 112.29.198.100, 36.104.133.219, 36.250.228.86, 118.122.13.191, 36.189.15.191, 218.60.98.100, 36.170.90.53, 112.31.163.74, 211.137.95.101, 101.207.252.191","ns3.bytedns.com, dnsadmin.bytedance.com",NOERROR,"lzupdate.mbgcdn.lenovo.com.cn, lzupdate.lenovo.com.cn.volcgslb.com, sx-region-v4.volcgtm.com",,,,,,,,,
,m.jr.lenovo.com,123.57.24.117,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,_dnsauth.jr=2022022700000065zmp42xaqzdux75z3vjk4dn51uxo0fljm0an31c7lmh6ykq1n,,
,m.lenovo.com,23.215.22.233,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"redirect.www.lenovo.com, redirect.www.lenovo.com.edgekey.net, e4752.x.akamaiedge.net",,,,,,,,,
,m.lenovo.com.cn,138.113.147.154,"dns1.wscdns.org, webmaster.glb0.lxdns.com",NOERROR,m.lenovo.com.cn.wscdns.com,,,,,,,,,
,m.motorola.com,"144.188.129.107, 144.188.128.112","il93m-il12.mot-mobility.com, hostmaster.il93m-il12.mot-mobility.com",NOERROR,usa-df.fweb.motorolamobility.com,,,,il93m-il12.mot-mobility.com,,,,,
,m.motorola.com.cn,,,NOERROR,motorola.com.cn.wswebcdn.com,,,,,,,,,
,m.shopt.lenovo.com.cn,"123.127.211.246, 219.142.122.246","a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mail.ag.cochat.lenovo.com,18.204.179.50,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mail.cochat.lenovo.com,104.64.34.32,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"cochat.lenovo.com.edgekey.net, cochat.lenovo.com.edgekey.net.globalredir.akadns.net, e16590.x.akamaiedge.net",,,,,,,,,
,mail.labs.uds-dev.lenovo.com,10.240.25.55,"ns-1067.awsdns-05.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,10.240.25.55,,,
,mail.lenovo.com,43.255.226.118,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mail.naea1.uds-dev.lenovo.com,,"ns-1067.awsdns-05.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mail.naea1.uds-sit.lenovo.com,52.20.194.54,"ns-521.awsdns-01.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mail.uds-qa.lenovo.com,54.221.212.102,"ns-1316.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,v=spf1 a ~all,,
,mail01.datacentercomms.lenovo.com,129.145.21.156,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mail01.smbdirect.lenovo.com,142.0.168.176,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mail01.update.lenovo.com,204.92.22.74,"a1-79.akam.net, user.lenovo.com",NOERROR,,,,,,,,v=spf1 include:_netblocks.eloqua.com -all,,
,mail02.datacentercomms.lenovo.com,129.145.21.157,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mail02.smbdirect.lenovo.com,142.0.168.177,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mail02.update.lenovo.com,204.92.22.75,"a1-79.akam.net, user.lenovo.com",NOERROR,,,,,,,,v=spf1 include:_netblocks.eloqua.com -all,,
,mail03.smbdirect.lenovo.com,142.0.168.178,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mail03.update.lenovo.com,204.92.22.76,"a1-79.akam.net, user.lenovo.com",NOERROR,,,,,,,,v=spf1 include:_netblocks.eloqua.com -all,,
,mailae.cochat.lenovo.com,18.204.179.50,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mailap.lenovo.com,103.30.234.16,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mailout.lenovo.com,64.26.254.15,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,"\\\""v=spf1 ip4:64.26.251.131 -all\\\""",64.26.254.15,
,mailus.lenovo.com,104.232.225.81,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mall.club.lenovo.com.cn,42.159.28.67,"ns1-01.azure-dns.cn, waboa.microsoft.com",NOERROR,wxclub.chinacloudapp.cn,,,,,,,,,
,manage.lenovo.com.cn,124.127.255.8,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,marketing.lenovo.com,192.28.152.198,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,v=spf1 mx IP4:192.28.152.198 ~all,"cluster9.us.messagelabs.com, cluster9a.us.messagelabs.com",
,mave.dds.lenovo.com,"52.222.236.79, 52.222.236.90, 52.222.236.15, 52.222.236.59","ns-526.awsdns-01.net, awsdns-hostmaster.amazon.com",NOERROR,d3enz4jnemt9cu.cloudfront.net,True,cloudfront,,"ns-1124.awsdns-12.org, ns-1675.awsdns-17.co.uk, ns-72.awsdns-09.com, ns-526.awsdns-01.net",,,,,
,mbg-ge-digit.lenovo.com,43.255.227.78,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mbgstore.lenovo.com.cn,"8.212.93.3, 14.1.112.21, 47.113.183.35, 106.11.41.153, 140.205.1.5, 140.205.29.115, 140.205.103.211, 170.33.23.13, 170.33.24.73, 170.33.80.10, 8.212.93.4, 14.1.112.22, 47.113.183.36, 106.11.41.154, 140.205.1.6, 140.205.29.116, 140.205.103.212, 170.33.23.14, 170.33.24.74, 170.33.80.11","vip3.alidns.com, hostmaster.hichina.com",NOERROR,,,,"2400:3200:1000:1::1, 2408:4009:500::3, 2400:3200:1000:1::2, 2408:4009:500::4","vip3.alidns.com, vip4.alidns.com",,,,,
,mbgtest8.mbgcdn.lenovo.com.cn,223.202.212.35,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,,,,,,,,,,
,mbox.lenovo.com,125.39.184.62,"ns3.dnsv2.com, level3dnsadmin.dnspod.com",NOERROR,mbox.lenovows.com,,,,,,,,,
,mbp-uat.motorola.com,63.241.24.69,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,,
,mbp.motorola.com,206.16.128.14,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,,
,mclub.lenovo.com.cn,42.159.96.48,"ns1-05.azure-dns-1.cn, hostmaster.windowsazure.cn",NOERROR,club-v4.chinanorth.cloudapp.chinacloudapi.cn,,,,,,,,,
,mcn.lenovo.com,"223.202.62.231, 223.202.62.232","a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mcn.lenovo.com.cn,"223.202.62.231, 223.202.62.232","a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mcstaging.store.lenovo.com,"151.101.1.124, 151.101.65.124, 151.101.129.124, 151.101.193.124","ns1.fastly.net, hostmaster.fastly.com",NOERROR,prod.magentocloud.map.fastly.net,True,fastly,,,,,,,
,mds.lenovo.com,"54.255.202.105, 18.140.172.207","ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,mds-1267536186.ap-southeast-1.elb.amazonaws.com,,,,,,,,,
,me.motorola.com,"144.188.129.107, 144.188.128.112","il93m-il12.mot-mobility.com, hostmaster.il93m-il12.mot-mobility.com",NOERROR,usa-df.fweb.motorolamobility.com,,,,,,,,,
,mea.motorola.com,206.41.74.3,"ns1.azionedge.net, admin.azion.com",NOERROR,"mea.motorola.com.cdn.vtex.com, tzggfrqcry.map.azionedge.net",,,,,,,,,
,media.cochat.lenovo.com,43.255.227.86,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,media.euwe1.holo-one.lenovo.com,54.93.59.125,"ns-632.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,media.motorola.com,"88.221.132.48, 88.221.132.26","n0g.akamai.net, hostmaster.akamai.com",NOERROR,"media.motorola.com.edgesuite.net, a1620.g.akamai.net",,,,,,,,,
,media.naea1.holo-one.lenovo.com,3.235.248.221,"ns-632.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1148.awsdns-15.org, ns-192.awsdns-24.com, ns-1927.awsdns-48.co.uk, ns-632.awsdns-15.net",,,,,
,mediacenter.motorola.com,"144.188.129.107, 144.188.128.112","il93m-il12.mot-mobility.com, hostmaster.il93m-il12.mot-mobility.com",NOERROR,usa-df.fweb.motorolamobility.com,,,,,,,,,
,mediarepository.lenovo.com,"34.237.241.223, 54.82.246.189","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,acc-media-1446631118.us-east-1.elb.amazonaws.com,,,,,,,,,
,melody.gtm.lenovo.com,103.30.232.152,,NOERROR,,,,,,,,,,
,member.lenovo.com.cn,43.255.225.247,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,"lvs.lenovo.com.cn, lvs-dy-a-outer.lefile.cn",,,,,,,,,
,membership.lenovo.com.cn,43.255.227.131,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,membership.motorola.com,"144.188.128.106, 144.188.129.106","il93m-il12.mot-mobility.com, hostmaster.il93m-il12.mot-mobility.com",NOERROR,usa-motorola-10.fweb.motorolamobility.com,,,,,,,,,
,mercury.lenovo.com,146.196.115.89,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,meta.lenovo.com,43.255.227.69,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mgateway1.unifiedcloud.gtm.lenovo.com,219.142.122.136,,NOERROR,,,,,,,,,,
,micron-test.uds-dev.lenovo.com,"44.196.177.116, 3.210.98.247, 3.212.85.1","ns-1067.awsdns-05.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1067.awsdns-05.org, ns-2032.awsdns-62.co.uk, ns-264.awsdns-33.com, ns-746.awsdns-29.net",,,,,
,microservice.cochat.lenovo.com,23.41.181.168,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"microservice.cochat.lenovo.com.akadns.net, cochat.lenovo.com.edgekey.net, cochat.lenovo.com.edgekey.net.globalredir.akadns.net, e16590.x.akamaiedge.net",,,,,,,,,
,migrate.motorola.com,"144.188.129.107, 144.188.128.112","il93m-il12.mot-mobility.com, hostmaster.il93m-il12.mot-mobility.com",NOERROR,usa-df.fweb.motorolamobility.com,,,,,,,,,
,min.lenovo.com,"223.202.62.231, 223.202.62.232","a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,min.lenovo.com.cn,115.29.16.130,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mit.lenovo.com.cn,115.29.16.130,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mitest.lenovo.com,146.196.114.26,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mk.motorola.com,72.3.140.17,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,,
,mls.motorola.com,,"il93m-il12.mot-mobility.com, hostmaster.il93m-il12.mot-mobility.com",NOERROR,usa-df.fweb.motorolamobility.com,,,,,,,,,
,mmhs.motorola.com,"144.188.129.107, 144.188.128.112","il93m-il12.mot-mobility.com, hostmaster.il93m-il12.mot-mobility.com",NOERROR,usa-df.fweb.motorolamobility.com,,,,,,,,,
,mmsso-np.motorola.com,63.241.24.70,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,,
,mmsso.motorola.com,206.16.128.16,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,,
,mobile.dlms.lenovo.com,43.255.227.48,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mobile.lenovo.com.cn,43.255.226.152,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mobilebrowserzui.mbgcdn.lenovo.com.cn,39.103.7.52,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,,,,,,,,,,
,mobilephoneplans.motorola.com,204.235.124.229,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,,
,mobilesupport.lenovo.com,104.76.201.214,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"mobilesupport.lenovo.com.edgekey.net, mobilesupport.lenovo.com.edgekey.net.globalredir.akadns.net, e7741.x.akamaiedge.net",,,,,,,,,
,moddev.mbgstore.lenovo.com.cn,8.131.56.69,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,,,,,,,,,,
,moli.lenovo.com,"3.221.115.66, 54.90.44.25","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,moli-us-prod-738262937.us-east-1.elb.amazonaws.com,,,,,,,,,
,mooc.lenovo.com,23.40.124.164,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"mooc.lenovo.com.edgekey.net, mooc.lenovo.com.edgekey.net.globalredir.akadns.net, e7741.dscx.akamaiedge.net",,,"2001:2030:21:192::1e3d, 2001:2030:21:1b2::1e3d",,,,,,
,most.lenovo.com,45.33.61.97,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,"v=spf1 include:amazonses.com ~all, amazonses:QriH2bFSkhBGUN5vfpDI7n6MDeCGCrciOBE1bNb9DlU=",inbound-smtp.feedback-smtp.us-west-2.amazonses.com.amazonaws.com,
,motiden-uat.motorola.com,"144.188.129.107, 144.188.128.112","il93m-il12.mot-mobility.com, hostmaster.il93m-il12.mot-mobility.com",NOERROR,usa-df.fweb.motorolamobility.com,,,,,,,,,
,motorola.com,"144.188.129.107, 144.188.128.112","ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,"a1-79.akam.net, a11-64.akam.net, a3-67.akam.net, a24-65.akam.net, a28-66.akam.net, a8-64.akam.net",,,"34ffhbl1xj8fw4bvzfxkjk0r6tpmdsvm, m8h703jk7xv5lcpq7n10whn8s4h8glfd, rFTNpuHHZPMJO0QpXv18Jj7vTGNo5NtgFd5Z5LnUp9hkRFw71XJzzm9yXXNvX/KWlhM1xQ4RHcCKZXhpVm3xAg==;, google-site-verification=gvTXQZbqGMTbgcH9OtEbLglR35lwGmhjw7zublUMvK4, v=spf1 include:spf.protection.outlook.com include:_spf.google.com include:spf.messagelabs.com include:spf.pfpool.lenovo.com ~all, L0E1N69173, MS=ms37354013",motorola-com.mail.protection.outlook.com,
,motorola.com.br,"144.188.129.107, 144.188.128.112","ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,"a28-66.akam.net, a8-64.akam.net, a24-65.akam.net, a3-67.akam.net, a11-64.akam.net, a1-79.akam.net",,,"L0E1N69173, facebook-domain-verification=48503a3er1hcny34g49lxu58y1q7v6, v=msv1 t=D4AB69BA-D78B-42AF-81B3-6420EFFDAC21, MS=ms50081550","cluster9.us.messagelabs.com, cluster9a.us.messagelabs.com",
,motorola.com.cn,,"dns19.hichina.com, hostmaster.hichina.com",NOERROR,,,,,"dns20.hichina.com, dns19.hichina.com",,,pfIApGxYDmHZuAllKIaSLwX8idYiC/UEgIOE+tYUvCY=,mail.motorola.com.cn,
,motostore.motorola.com.br,52.22.236.6,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,,
,mp.csw.lenovo.com,"52.203.138.223, 44.213.166.24, 3.226.118.105","ns-1799.awsdns-32.co.uk, awsdns-hostmaster.amazon.com",NOERROR,mp-csw-lenovo.com,,,,"ns-244.awsdns-30.com, ns-1001.awsdns-61.net, ns-1107.awsdns-10.org, ns-1799.awsdns-32.co.uk",,,,,
,mqs.gtm.lenovo.com,103.244.56.158,,NOERROR,,,,,,,,,,
,mqs.motorola.com,144.188.128.137,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,,
,mqtt-mtls-int.naea1.uds-pen.lenovo.com,"34.234.127.136, 52.3.138.5, 3.225.130.54","ns-526.awsdns-01.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mqtt-mtls-load.naea1.uds-qa.lenovo.com,"44.208.103.205, 44.209.151.190, 44.205.192.68","ns-1316.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1316.awsdns-36.org, ns-1619.awsdns-10.co.uk, ns-447.awsdns-55.com, ns-919.awsdns-50.net",,,,,
,mqtt-mtls.naea1.uds-dev.lenovo.com,"3.229.132.110, 34.228.95.207, 54.211.9.240","ns-1067.awsdns-05.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mqtt-mtls.naea1.uds-pen.lenovo.com,"44.196.208.59, 35.153.197.144, 34.237.184.54","ns-526.awsdns-01.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mqtt-mtls.naea1.uds-perf.lenovo.com,"3.228.134.253, 54.208.20.8, 44.206.167.61","ns-1483.awsdns-57.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1483.awsdns-57.org, ns-1729.awsdns-24.co.uk, ns-203.awsdns-25.com, ns-598.awsdns-10.net",,,,,
,mqtt-mtls.naea1.uds-sit.lenovo.com,"54.146.217.165, 52.70.4.2, 44.209.39.130","ns-521.awsdns-01.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mqtt-mtls.naea1.uds.lenovo.com,"54.221.236.170, 34.227.219.51, 52.204.152.146","ns-1423.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1423.awsdns-49.org, ns-2016.awsdns-60.co.uk, ns-237.awsdns-29.com, ns-909.awsdns-49.net",,,,,
,mqtt.cnno1.uds.lenovo.com,"69.234.226.0, 161.189.137.248, 52.83.137.5","ns-3992.awsdns-cn-57.cn, awsdns-hostmaster.amazon.com",NOERROR,a23ee3c847fb84ef2a17ab0b2a8b11f4-dd1200a77f8b0e4b.elb.cn-northwest-1.amazonaws.com.cn,,,,,,,,,
,mqtt.naea1.uds.lenovo.com,"44.196.72.216, 35.173.99.197, 44.198.128.87","ns-1423.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mqtt.uds-qa.lenovo.com,"35.172.238.8, 44.196.46.143, 3.212.184.230","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,a02a24f3b4a9f4db5865f6c1df16e1e5-973f8036b3c74ac6.elb.us-east-1.amazonaws.com,,,,,,,,,
,mservice.cochat.lenovo.com,95.100.70.186,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"cochat.lenovo.com.edgekey.net, cochat.lenovo.com.edgekey.net.globalredir.akadns.net, e16590.x.akamaiedge.net",,,,,,,,,
,msg.csw.lenovo.com,"13.32.121.80, 13.32.121.79, 13.32.121.82, 13.32.121.75","ns-1069.awsdns-05.org, awsdns-hostmaster.amazon.com",NOERROR,msg-csw-lenovo.com,True,cloudfront,,"ns-1069.awsdns-05.org, ns-657.awsdns-18.net, ns-25.awsdns-03.com, ns-1704.awsdns-21.co.uk",,,,,
,msg.dxp-qa.lenovo.com,"104.18.25.247, 104.18.24.247","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,msg.dxp-qa.lenovo.com.cdn.cloudflare.net,True,cloudflare,"2606:4700::6812:18f7, 2606:4700::6812:19f7",,,,,,
,msg.dxp.lenovo.com,40.70.147.21,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,"mc-f3ed7696-1687-4220-8508-263640-cd.azurewebsites.net, waws-prod-bn1-013a.sip.azurewebsites.windows.net, waws-prod-bn1-013a.cloudapp.net",True,azure,,,,,,,
,mstrtest.lenovo.com,146.196.114.25,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,msupport.lenovo.com.cn,43.255.226.57,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mt.lenovo.com.cn,"220.181.53.219, 36.170.90.53, 111.13.153.219, 111.26.55.214, 111.206.23.219, 116.141.235.219, 118.112.229.100, 118.122.13.191, 139.209.207.100, 139.215.192.100, 144.7.113.132, 211.137.95.101","ns3.bytedns.com, dnsadmin.bytedance.com",NOERROR,"mt.mbgcdn.lenovo.com.cn, mt.lenovo.com.cn.volcgslb.com, sx-common-v4.volcgtm.com",,,,,,,,,
,mt.mbgcdn.lenovo.com.cn,"116.141.235.219, 118.112.229.100, 118.122.13.191, 139.209.207.100, 139.215.192.100, 144.7.113.132, 211.137.95.101, 220.181.53.219, 36.170.90.53, 111.13.153.219, 111.26.55.214, 111.206.23.219","ns3.bytedns.com, dnsadmin.bytedance.com",NOERROR,"mt.lenovo.com.cn.volcgslb.com, sx-common-v4.volcgtm.com",,,,,,,,,
,mta.lenovo-comms.lenovo.com,13.111.75.172,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mtc.motorola.com,,"il93m-il12.mot-mobility.com, hostmaster.il93m-il12.mot-mobility.com",NOERROR,usa-motorola.fweb.motorolamobility.com,,,,,,,,,
,mus.lenovo.com,54.215.241.186,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,mus.lenovo.com.cn,54.215.241.186,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,my.lenovo.com.cn,39.96.145.252,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,pcsdgslb2.lenovo.com.cn,,,,,,,,,
