input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,lines,tech_,cdn,tls_expired,tls_self_signed
api-mtls.euwe1.uds.lenovo.com,Error ・ Cloudflare Access,,20907,api-mtls.euwe1.uds.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-21T00:00:00Z,"CN=api-mtls.uds.lenovo.com, O=LENOVO, L=Morrisville, ST=North Carolina, C=US",api-mtls.uds.lenovo.com,LENOVO,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,api-mtls.euwe1.uds.lenovo.com,443,https://api-mtls.euwe1.uds.lenovo.com:443,https,cloudflare,text/html,GET,104.18.26.244,69,Cloudflare Bot Management,True,,
api-mtls.naea1.uds-dev.lenovo.com,400 No required SSL certificate was sent,,632,api-mtls.naea1.uds-dev.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-12T08:40:23Z,CN=api-mtls.naea1.uds-dev.lenovo.com,api-mtls.naea1.uds-dev.lenovo.com,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,api-mtls.naea1.uds-dev.lenovo.com,443,https://api-mtls.naea1.uds-dev.lenovo.com:443,https,nginx,text/html,GET,18.235.90.197,15,Nginx,,,
api-mtls.naea1.uds-pen.lenovo.com,Error ・ Cloudflare Access,,20905,api-mtls.naea1.uds-pen.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-13T16:26:20Z,CN=*.naea1.uds-pen.lenovo.com,*.naea1.uds-pen.lenovo.com,,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,ctls,api-mtls.naea1.uds-pen.lenovo.com,443,https://api-mtls.naea1.uds-pen.lenovo.com:443,https,cloudflare,text/html,GET,104.18.19.164,69,Cloudflare Bot Management,True,,
api-mtls.naea1.uds-qa.lenovo.com,400 No required SSL certificate was sent,,230,api-mtls.naea1.uds-qa.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-17T08:02:45Z,CN=api-mtls.naea1.uds-qa.lenovo.com,api-mtls.naea1.uds-qa.lenovo.com,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,api-mtls.naea1.uds-qa.lenovo.com,443,https://api-mtls.naea1.uds-qa.lenovo.com:443,https,nginx,text/html,GET,54.225.168.31,9,Nginx,,,
api-mtls.naea1.uds-sit.lenovo.com,400 No required SSL certificate was sent,,230,api-mtls.naea1.uds-sit.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-09T08:56:50Z,CN=api-mtls.naea1.uds-sit.lenovo.com,api-mtls.naea1.uds-sit.lenovo.com,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,api-mtls.naea1.uds-sit.lenovo.com,443,https://api-mtls.naea1.uds-sit.lenovo.com:443,https,nginx,text/html,GET,54.162.93.67,9,Nginx,,,
api-mtls.naea1.uds.lenovo.com,Error ・ Cloudflare Access,,20907,api-mtls.naea1.uds.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-21T00:00:00Z,"CN=api-mtls.uds.lenovo.com, O=LENOVO, L=Morrisville, ST=North Carolina, C=US",api-mtls.uds.lenovo.com,LENOVO,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,api-mtls.naea1.uds.lenovo.com,443,https://api-mtls.naea1.uds.lenovo.com:443,https,cloudflare,text/html,GET,104.18.26.244,69,Cloudflare Bot Management,True,,
api-mtls.uds-qa.lenovo.com,400 No required SSL certificate was sent,,632,api-mtls.uds-qa.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-29T05:42:31Z,CN=api-mtls.uds-qa.lenovo.com,api-mtls.uds-qa.lenovo.com,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,api-mtls.uds-qa.lenovo.com,443,https://api-mtls.uds-qa.lenovo.com:443,https,nginx,text/html,GET,54.225.168.31,15,Nginx,,,
api-us.csw.lenovo.com,502 Bad Gateway,,552,api-us.csw.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-12T00:00:00Z,"CN=csw.lenovo.com, O=LENOVO, L=Morrisville, ST=North Carolina, C=US",csw.lenovo.com,LENOVO,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,api-us.csw.lenovo.com,443,https://api-us.csw.lenovo.com:443,https,Lenovo,text/html,GET,18.185.146.34,14,,,,
api.cnno1.uds.lenovo.com,,,,api.cnno1.uds.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-09T00:00:00Z,"CN=uds.lenovo.com, O=LENOVO (UNITED STATES) INC., L=Morrisville, ST=North Carolina, C=US",uds.lenovo.com,LENOVO (UNITED STATES) INC.,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,ctls,api.cnno1.uds.lenovo.com,443,https://api.cnno1.uds.lenovo.com:443,https,cloudflare,,GET,104.16.62.31,1,Cloudflare Bot Management,True,,
api.euwe1.uds.lenovo.com,,,,api.euwe1.uds.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-09T00:00:00Z,"CN=uds.lenovo.com, O=LENOVO (UNITED STATES) INC., L=Morrisville, ST=North Carolina, C=US",uds.lenovo.com,LENOVO (UNITED STATES) INC.,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,ctls,api.euwe1.uds.lenovo.com,443,https://api.euwe1.uds.lenovo.com:443,https,cloudflare,,GET,104.16.145.246,1,Cloudflare Bot Management,True,,
api.lenovo.com,502 Bad Gateway,,150,api.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-03T00:00:00Z,"CN=*.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,api.lenovo.com,443,https://api.lenovo.com:443,https,nginx,text/html,GET,104.232.254.29,8,Nginx,,,
api.naea1.uds.lenovo.com,,,,api.naea1.uds.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-09T00:00:00Z,"CN=uds.lenovo.com, O=LENOVO (UNITED STATES) INC., L=Morrisville, ST=North Carolina, C=US",uds.lenovo.com,LENOVO (UNITED STATES) INC.,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,ctls,api.naea1.uds.lenovo.com,443,https://api.naea1.uds.lenovo.com:443,https,cloudflare,,GET,104.16.144.246,1,Cloudflare Bot Management,True,,
api.staff.lenovo.com.cn,,,23,api.staff.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,"CN=api.staff.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",api.staff.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,api.staff.lenovo.com.cn,443,https://api.staff.lenovo.com.cn:443,https,nginx,text/html,GET,40.73.37.73,1,PHP,,,
api.uds.lenovo.com,,,,api.uds.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-09T00:00:00Z,"CN=uds.lenovo.com, O=LENOVO (UNITED STATES) INC., L=Morrisville, ST=North Carolina, C=US",uds.lenovo.com,LENOVO (UNITED STATES) INC.,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,ctls,api.uds.lenovo.com,443,https://api.uds.lenovo.com:443,https,cloudflare,,GET,104.16.144.246,1,Cloudflare Bot Management,True,,
api.unifiedcloud.gtm.lenovo.com,,,104,api.unifiedcloud.gtm.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2021-10-27T00:00:00Z,"CN=*.unifiedcloud.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.unifiedcloud.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,api.unifiedcloud.gtm.lenovo.com,443,https://api.unifiedcloud.gtm.lenovo.com:443,https,earth,application/json,GET,103.244.56.95,1,Spring,,True,
api.wd.lenovo.com,502 - Web server received an invalid response while acting as a gateway or proxy server.,,1477,api.wd.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-23T00:00:00Z,CN=*.wd.lenovo.com,*.wd.lenovo.com,,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ctls,api.wd.lenovo.com,443,https://api.wd.lenovo.com:443,https,,text/html,GET,137.117.90.63,30,,True,,
api01-test.lenovo.com,400 No required SSL certificate was sent,,246,api01-test.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,"CN=api01-test.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",api01-test.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,api01-test.lenovo.com,443,https://api01-test.lenovo.com:443,https,nginx,text/html,GET,146.196.114.48,9,Nginx,,,
api2.lenovo.com.cn,Laravel,,730,api2.lenovo.com.cn,443,tls13,TLS_AES_256_GCM_SHA384,2022-05-25T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,api2.lenovo.com.cn,443,https://api2.lenovo.com.cn:443,https,nginx,text/html,GET,43.255.226.57,49,PHP,,,
apifis-t.lenovo.com.cn,Default page for earth platform,,3954,apifis-t.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-03T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,apifis-t.lenovo.com.cn,443,https://apifis-t.lenovo.com.cn:443,https,earth,text/html,GET,146.196.114.128,26,,,,
apis.lenovo.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://apis.lenovo.com:80,http,CloudFront,text/html,GET,13.32.99.100,20,Amazon Web Services,True,,
apk6pay.mbgstore.lenovo.com.cn,ERROR: ACCESS DENIED,,239,apk6pay.mbgstore.lenovo.com.cn,443,tls13,TLS_AES_256_GCM_SHA384,2022-09-07T00:00:00Z,CN=www.baishan.com,www.baishan.com,,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,apk6pay.mbgstore.lenovo.com.cn,443,https://apk6pay.mbgstore.lenovo.com.cn:443,https,web cache,text/html,GET,185.232.56.147,4,,,,
aployalty.lenovo.com,Lenovo AP B2C,,6240,aployalty.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-13T00:00:00Z,CN=aployalty.lenovo.com,aployalty.lenovo.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,aployalty.lenovo.com,443,https://aployalty.lenovo.com:443,https,Apache,text/html,GET,52.57.1.107,140,HSTS,,,
app-download.cnno1.uds.lenovo.com,,,243,app-download.cnno1.uds.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-01T00:00:00Z,"CN=account.uds.lenovo.com, O=LENOVO (UNITED STATES) INC., L=Morrisville, ST=North Carolina, C=US",account.uds.lenovo.com,LENOVO (UNITED STATES) INC.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,app-download.cnno1.uds.lenovo.com,443,https://app-download.cnno1.uds.lenovo.com:443,https,AmazonS3,application/xml,GET,36.103.232.158,2,Amazon Web Services,True,,
app-download.naea1.uds.lenovo.com,,,255,app-download.naea1.uds.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-01T00:00:00Z,"CN=account.uds.lenovo.com, O=LENOVO (UNITED STATES) INC., L=Morrisville, ST=North Carolina, C=US",account.uds.lenovo.com,LENOVO (UNITED STATES) INC.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,app-download.naea1.uds.lenovo.com,443,https://app-download.naea1.uds.lenovo.com:443,https,AmazonS3,application/xml,GET,52.222.214.105,2,Amazon Web Services,True,,
app-lenovo.mbgstore.lenovo.com.cn,联想应用商店,,23130,www.lenovomm.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,"CN=*.lenovomm.com, O=北京神奇工场科技有限公司, ST=北京市, C=CN",*.lenovomm.com,北京神奇工场科技有限公司,"CN=GeoTrust CN RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust CN RSA CA G1,DigiCert Inc,ctls,www.lenovomm.com,443,https://app-lenovo.mbgstore.lenovo.com.cn:443,https,Tengine,text/html,GET,39.103.35.140,1,webpack,,,
app.lenovo.com.cn,联想应用商店,,23130,www.lenovomm.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,"CN=*.lenovomm.com, O=北京神奇工场科技有限公司, ST=北京市, C=CN",*.lenovomm.com,北京神奇工场科技有限公司,"CN=GeoTrust CN RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust CN RSA CA G1,DigiCert Inc,ctls,www.lenovomm.com,443,https://app.lenovo.com.cn:443,https,Tengine,text/html,GET,39.103.35.140,1,webpack,,,
app.mbgstore.lenovo.com.cn,联想应用商店,,22470,app.mbgstore.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,"CN=*.lenovomm.com, O=北京神奇工场科技有限公司, ST=北京市, C=CN",*.lenovomm.com,北京神奇工场科技有限公司,"CN=GeoTrust CN RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust CN RSA CA G1,DigiCert Inc,ctls,app.mbgstore.lenovo.com.cn,443,https://app.mbgstore.lenovo.com.cn:443,https,Tengine,text/html,GET,8.131.56.69,605,Tengine,,,
app.qliksense.lenovo.com,,,,app.qliksense.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T00:00:00Z,"CN=app.qliksense.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",app.qliksense.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,app.qliksense.lenovo.com,443,https://app.qliksense.lenovo.com:443,https,Microsoft-HTTPAPI/2.0,,GET,43.255.226.174,1,NTLM,,,
app1.qliksense.lenovo.com,400 - Bad Request - Qlik Sense,,96625,app1.qliksense.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T00:00:00Z,"CN=app1.qliksense.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",app1.qliksense.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,app1.qliksense.lenovo.com,443,https://app1.qliksense.lenovo.com:443,https,Apache,text/html,GET,43.255.226.174,237,HSTS,,,
app10.qliksense.lenovo.com,500 Proxy Error,,273,app10.qliksense.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2018-05-18T00:00:00Z,"CN=app10.qliksense.lenovo.com, OU=ITS, O=Lenovo (Beijing) Limited, L=Beijing, C=CN",app10.qliksense.lenovo.com,Lenovo (Beijing) Limited,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,ctls,app10.qliksense.lenovo.com,443,https://app10.qliksense.lenovo.com:443,https,Apache,text/html,GET,43.255.226.174,8,Apache,,True,
app11.qliksense.lenovo.com,Qlik Sense login page,,97760,app11.qliksense.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-05-10T00:00:00Z,"CN=app11.qliksense.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",app11.qliksense.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,app11.qliksense.lenovo.com,443,https://app11.qliksense.lenovo.com:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,43.255.226.174,275,Microsoft HTTPAPI:2.0,,,
app12.qliksense.lenovo.com,Qlik Sense login page,,97760,app12.qliksense.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-05-10T00:00:00Z,"CN=app12.qliksense.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",app12.qliksense.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,app12.qliksense.lenovo.com,443,https://app12.qliksense.lenovo.com:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,43.255.226.174,275,Microsoft HTTPAPI:2.0,,,
app13.qliksense.lenovo.com,Qlik Sense login page,,97760,app13.qliksense.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-05-10T00:00:00Z,"CN=app13.qliksense.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",app13.qliksense.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,app13.qliksense.lenovo.com,443,https://app13.qliksense.lenovo.com:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,43.255.226.174,275,Microsoft HTTPAPI:2.0,,,
app14.qliksense.lenovo.com,500 Proxy Error,,273,app14.qliksense.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2019-03-29T00:00:00Z,"CN=app14.qliksense.lenovo.com, OU=ITS, O=Lenovo (Beijing) Limited, L=Beijing, C=CN",app14.qliksense.lenovo.com,Lenovo (Beijing) Limited,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,ctls,app14.qliksense.lenovo.com,443,https://app14.qliksense.lenovo.com:443,https,Apache,text/html,GET,43.255.226.174,8,Apache,,True,
app15.qliksense.lenovo.com,Qlik Sense login page,,97760,app15.qliksense.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-13T00:00:00Z,"CN=app15.qliksense.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",app15.qliksense.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,app15.qliksense.lenovo.com,443,https://app15.qliksense.lenovo.com:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,43.255.226.174,275,Microsoft HTTPAPI:2.0,,,
app16.qliksense.lenovo.com,Qlik Sense login page,,97760,app16.qliksense.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-08T00:00:00Z,"CN=app16.qliksense.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",app16.qliksense.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,app16.qliksense.lenovo.com,443,https://app16.qliksense.lenovo.com:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,43.255.226.174,275,Microsoft HTTPAPI:2.0,,,
app17.qliksense.lenovo.com,Qlik Sense login page,,97760,app17.qliksense.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-08T00:00:00Z,"CN=app17.qliksense.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",app17.qliksense.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,app17.qliksense.lenovo.com,443,https://app17.qliksense.lenovo.com:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,43.255.226.174,275,Microsoft HTTPAPI:2.0,,,
app2.qliksense.lenovo.com,400 - Bad Request - Qlik Sense,,96625,app2.qliksense.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T00:00:00Z,"CN=app2.qliksense.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",app2.qliksense.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,app2.qliksense.lenovo.com,443,https://app2.qliksense.lenovo.com:443,https,Apache,text/html,GET,43.255.226.174,237,HSTS,,,
app3.qliksense.lenovo.com,Qlik Sense login page,,97760,app3.qliksense.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2018-05-18T00:00:00Z,"CN=app3.qliksense.lenovo.com, OU=ITS, O=Lenovo (Beijing) Limited, L=Beijing, C=CN",app3.qliksense.lenovo.com,Lenovo (Beijing) Limited,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,ctls,app3.qliksense.lenovo.com,443,https://app3.qliksense.lenovo.com:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,43.255.226.174,275,Microsoft HTTPAPI:2.0,,True,
app5.qliksense.lenovo.com,,,,app5.qliksense.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2018-05-18T00:00:00Z,"CN=app5.qliksense.lenovo.com, OU=ITS, O=Lenovo (Beijing) Limited, L=Beijing, C=CN",app5.qliksense.lenovo.com,Lenovo (Beijing) Limited,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,ctls,app5.qliksense.lenovo.com,443,https://app5.qliksense.lenovo.com:443,https,Microsoft-HTTPAPI/2.0,,GET,43.255.226.174,1,NTLM,,True,
app8.qliksense.lenovo.com,,,,app8.qliksense.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2018-05-18T00:00:00Z,"CN=app8.qliksense.lenovo.com, OU=ITS, O=Lenovo (Beijing) Limited, L=Beijing, C=CN",app8.qliksense.lenovo.com,Lenovo (Beijing) Limited,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,ctls,app8.qliksense.lenovo.com,443,https://app8.qliksense.lenovo.com:443,https,Microsoft-HTTPAPI/2.0,,GET,43.255.226.174,1,NTLM,,True,
app9.qliksense.lenovo.com,Qlik Sense login page,,97760,app9.qliksense.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2018-05-18T00:00:00Z,"CN=app9.qliksense.lenovo.com, OU=ITS, O=Lenovo (Beijing) Limited, L=Beijing, C=CN",app9.qliksense.lenovo.com,Lenovo (Beijing) Limited,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,ctls,app9.qliksense.lenovo.com,443,https://app9.qliksense.lenovo.com:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,43.255.226.174,275,Microsoft HTTPAPI:2.0,,True,
appdl.lenovo.com.cn,,,287,appdl.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-24T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,appdl.lenovo.com.cn,443,https://appdl.lenovo.com.cn:443,https,AliyunOSS,application/xml,GET,128.1.77.226,9,,,,
approval-akamai-test.cochat.lenovo.com,Invalid URL,,209,approval-akamai-test.cochat.lenovo.com,443,tls13,TLS_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,"CN=us.download.lenovo.com, O=Lenovo Technology Sdn. Bhd., L=Petaling Jaya, ST=Selangor, C=MY",us.download.lenovo.com,Lenovo Technology Sdn. Bhd.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,approval-akamai-test.cochat.lenovo.com,443,https://approval-akamai-test.cochat.lenovo.com:443,https,AkamaiGHost,text/html,GET,104.102.54.176,8,,,,
approval.cochat.lenovo.com,,,633,approval.cochat.lenovo.com,443,tls13,TLS_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,"CN=us.download.lenovo.com, O=Lenovo Technology Sdn. Bhd., L=Petaling Jaya, ST=Selangor, C=MY",us.download.lenovo.com,Lenovo Technology Sdn. Bhd.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,approval.cochat.lenovo.com,443,https://approval.cochat.lenovo.com:443,https,AkamaiNetStorage,text/html,GET,23.212.222.17,1,,,,
