new,host,a,aaaa,cname,soa,ns,status_code,cdn,cdn-name,has_internal_ips,internal_ips,mx,caa,txt
[x],66-220-157-16.proxy.brave.com,"18.66.112.15, 18.66.112.82, 18.66.112.48, 18.66.112.126","2600:9000:223f:8a00:b:dfaf:7b40:93a1, 2600:9000:223f:8600:b:dfaf:7b40:93a1, 2600:9000:223f:fe00:b:dfaf:7b40:93a1, 2600:9000:223f:7400:b:dfaf:7b40:93a1, 2600:9000:223f:6400:b:dfaf:7b40:93a1, 2600:9000:223f:a800:b:dfaf:7b40:93a1, 2600:9000:223f:9800:b:dfaf:7b40:93a1, 2600:9000:223f:d200:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-782.awsdns-33.net, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com",NOERROR,True,cloudfront,,,,,
[x],69-171-232-57.proxy.brave.com,"18.66.112.15, 18.66.112.126, 18.66.112.82, 18.66.112.48","2600:9000:223f:8a00:b:dfaf:7b40:93a1, 2600:9000:223f:7400:b:dfaf:7b40:93a1, 2600:9000:223f:8600:b:dfaf:7b40:93a1, 2600:9000:223f:9800:b:dfaf:7b40:93a1, 2600:9000:223f:d200:b:dfaf:7b40:93a1, 2600:9000:223f:fe00:b:dfaf:7b40:93a1, 2600:9000:223f:6400:b:dfaf:7b40:93a1, 2600:9000:223f:a800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],69-171-232-96.proxy.brave.com,"52.85.242.11, 52.85.242.86, 52.85.242.106, 52.85.242.26","2600:9000:21c3:1000:b:dfaf:7b40:93a1, 2600:9000:21c3:1800:b:dfaf:7b40:93a1, 2600:9000:21c3:ec00:b:dfaf:7b40:93a1, 2600:9000:21c3:3000:b:dfaf:7b40:93a1, 2600:9000:21c3:7e00:b:dfaf:7b40:93a1, 2600:9000:21c3:f800:b:dfaf:7b40:93a1, 2600:9000:21c3:4000:b:dfaf:7b40:93a1, 2600:9000:21c3:e600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
[x],83.proxy.brave.com,"18.66.112.48, 18.66.112.126, 18.66.112.15, 18.66.112.82","2600:9000:223f:1e00:b:dfaf:7b40:93a1, 2600:9000:223f:a600:b:dfaf:7b40:93a1, 2600:9000:223f:f800:b:dfaf:7b40:93a1, 2600:9000:223f:7200:b:dfaf:7b40:93a1, 2600:9000:223f:f000:b:dfaf:7b40:93a1, 2600:9000:223f:ea00:b:dfaf:7b40:93a1, 2600:9000:223f:fe00:b:dfaf:7b40:93a1, 2600:9000:223f:5200:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
[x],a-96-119-57-10.proxy.brave.com,"18.66.112.82, 18.66.112.126, 18.66.112.15, 18.66.112.48","2600:9000:223f:7400:b:dfaf:7b40:93a1, 2600:9000:223f:f800:b:dfaf:7b40:93a1, 2600:9000:223f:4800:b:dfaf:7b40:93a1, 2600:9000:223f:800:b:dfaf:7b40:93a1, 2600:9000:223f:2000:b:dfaf:7b40:93a1, 2600:9000:223f:3800:b:dfaf:7b40:93a1, 2600:9000:223f:aa00:b:dfaf:7b40:93a1, 2600:9000:223f:7e00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],a11.proxy.brave.com,"18.66.112.48, 18.66.112.15, 18.66.112.82, 18.66.112.126","2600:9000:223f:9800:b:dfaf:7b40:93a1, 2600:9000:223f:9c00:b:dfaf:7b40:93a1, 2600:9000:223f:da00:b:dfaf:7b40:93a1, 2600:9000:223f:1600:b:dfaf:7b40:93a1, 2600:9000:223f:d800:b:dfaf:7b40:93a1, 2600:9000:223f:b800:b:dfaf:7b40:93a1, 2600:9000:223f:c200:b:dfaf:7b40:93a1, 2600:9000:223f:fc00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],a21.proxy.brave.com,"108.138.217.84, 108.138.217.26, 108.138.217.52, 108.138.217.34","2600:9000:2487:ba00:b:dfaf:7b40:93a1, 2600:9000:2487:9c00:b:dfaf:7b40:93a1, 2600:9000:2487:6200:b:dfaf:7b40:93a1, 2600:9000:2487:e600:b:dfaf:7b40:93a1, 2600:9000:2487:5800:b:dfaf:7b40:93a1, 2600:9000:2487:7c00:b:dfaf:7b40:93a1, 2600:9000:2487:d400:b:dfaf:7b40:93a1, 2600:9000:2487:ac00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],aandlpowerwashing.brave.com,,,,"chip.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,,,,,
[x],ab-prod1.proxy.brave.com,"18.66.248.76, 18.66.248.71, 18.66.248.63, 18.66.248.84","2600:9000:224a:7200:b:dfaf:7b40:93a1, 2600:9000:224a:400:b:dfaf:7b40:93a1, 2600:9000:224a:6800:b:dfaf:7b40:93a1, 2600:9000:224a:d400:b:dfaf:7b40:93a1, 2600:9000:224a:b800:b:dfaf:7b40:93a1, 2600:9000:224a:f800:b:dfaf:7b40:93a1, 2600:9000:224a:a000:b:dfaf:7b40:93a1, 2600:9000:224a:e800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
[x],abs09.proxy.brave.com,"18.66.248.71, 18.66.248.84, 18.66.248.76, 18.66.248.63","2600:9000:224a:0:b:dfaf:7b40:93a1, 2600:9000:224a:f800:b:dfaf:7b40:93a1, 2600:9000:224a:9a00:b:dfaf:7b40:93a1, 2600:9000:224a:aa00:b:dfaf:7b40:93a1, 2600:9000:224a:c600:b:dfaf:7b40:93a1, 2600:9000:224a:3200:b:dfaf:7b40:93a1, 2600:9000:224a:4400:b:dfaf:7b40:93a1, 2600:9000:224a:ce00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
[x],acc-demo-dal10.proxy.brave.com,"18.66.15.107, 18.66.15.39, 18.66.15.69, 18.66.15.67","2600:9000:223f:de00:b:dfaf:7b40:93a1, 2600:9000:223f:e800:b:dfaf:7b40:93a1, 2600:9000:223f:3400:b:dfaf:7b40:93a1, 2600:9000:223f:1e00:b:dfaf:7b40:93a1, 2600:9000:223f:2000:b:dfaf:7b40:93a1, 2600:9000:223f:c400:b:dfaf:7b40:93a1, 2600:9000:223f:aa00:b:dfaf:7b40:93a1, 2600:9000:223f:a00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],acc-qa.proxy.brave.com,"18.66.112.48, 18.66.112.82, 18.66.112.15, 18.66.112.126","2600:9000:223f:1400:b:dfaf:7b40:93a1, 2600:9000:223f:7200:b:dfaf:7b40:93a1, 2600:9000:223f:2600:b:dfaf:7b40:93a1, 2600:9000:223f:b200:b:dfaf:7b40:93a1, 2600:9000:223f:7a00:b:dfaf:7b40:93a1, 2600:9000:223f:a200:b:dfaf:7b40:93a1, 2600:9000:223f:e00:b:dfaf:7b40:93a1, 2600:9000:223f:4800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],accept-archivecorp.proxy.brave.com,"18.244.146.75, 18.244.146.76, 18.244.146.107, 18.244.146.7, 205.251.195.14","2600:9000:26de:c200:b:dfaf:7b40:93a1, 2600:9000:26de:b600:b:dfaf:7b40:93a1, 2600:9000:26de:e00:b:dfaf:7b40:93a1, 2600:9000:26de:4a00:b:dfaf:7b40:93a1, 2600:9000:26de:6600:b:dfaf:7b40:93a1, 2600:9000:26de:8e00:b:dfaf:7b40:93a1, 2600:9000:26de:3600:b:dfaf:7b40:93a1, 2600:9000:26de:f800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
[x],accept-assets.proxy.brave.com,"18.66.112.15, 18.66.112.126, 18.66.112.82, 18.66.112.48","2600:9000:223f:200:b:dfaf:7b40:93a1, 2600:9000:223f:8000:b:dfaf:7b40:93a1, 2600:9000:223f:a600:b:dfaf:7b40:93a1, 2600:9000:223f:2a00:b:dfaf:7b40:93a1, 2600:9000:223f:8c00:b:dfaf:7b40:93a1, 2600:9000:223f:c800:b:dfaf:7b40:93a1, 2600:9000:223f:be00:b:dfaf:7b40:93a1, 2600:9000:223f:3400:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,,,NOERROR,True,cloudfront,,,,,
[x],acceptextranet-database-officebackups-domain.proxy.brave.com,"18.66.112.48, 18.66.112.82, 18.66.112.126, 18.66.112.15","2600:9000:223f:6e00:b:dfaf:7b40:93a1, 2600:9000:223f:2200:b:dfaf:7b40:93a1, 2600:9000:223f:5800:b:dfaf:7b40:93a1, 2600:9000:223f:e00:b:dfaf:7b40:93a1, 2600:9000:223f:3a00:b:dfaf:7b40:93a1, 2600:9000:223f:2600:b:dfaf:7b40:93a1, 2600:9000:223f:ec00:b:dfaf:7b40:93a1, 2600:9000:223f:8800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,,,NOERROR,True,cloudfront,,,,,
[x],access-error-ww01-b2bmy-oceania.proxy.brave.com,"13.32.145.116, 13.32.145.9, 13.32.145.2, 13.32.145.51","2600:9000:20e1:5a00:b:dfaf:7b40:93a1, 2600:9000:20e1:e800:b:dfaf:7b40:93a1, 2600:9000:20e1:de00:b:dfaf:7b40:93a1, 2600:9000:20e1:3800:b:dfaf:7b40:93a1, 2600:9000:20e1:4000:b:dfaf:7b40:93a1, 2600:9000:20e1:7c00:b:dfaf:7b40:93a1, 2600:9000:20e1:ca00:b:dfaf:7b40:93a1, 2600:9000:20e1:d600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,,,NOERROR,True,cloudfront,,,,,
[x],access-ipv4support-corp.proxy.brave.com,"18.66.112.82, 18.66.112.126, 18.66.112.48, 18.66.112.15","2600:9000:223f:ca00:b:dfaf:7b40:93a1, 2600:9000:223f:a800:b:dfaf:7b40:93a1, 2600:9000:223f:b400:b:dfaf:7b40:93a1, 2600:9000:223f:8600:b:dfaf:7b40:93a1, 2600:9000:223f:2400:b:dfaf:7b40:93a1, 2600:9000:223f:be00:b:dfaf:7b40:93a1, 2600:9000:223f:3a00:b:dfaf:7b40:93a1, 2600:9000:223f:7e00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
[x],access-logsintra-backups-www-test.proxy.brave.com,"18.66.112.126, 18.66.112.82, 18.66.112.15, 18.66.112.48","2600:9000:223f:b600:b:dfaf:7b40:93a1, 2600:9000:223f:c800:b:dfaf:7b40:93a1, 2600:9000:223f:1000:b:dfaf:7b40:93a1, 2600:9000:223f:f800:b:dfaf:7b40:93a1, 2600:9000:223f:7000:b:dfaf:7b40:93a1, 2600:9000:223f:e200:b:dfaf:7b40:93a1, 2600:9000:223f:7a00:b:dfaf:7b40:93a1, 2600:9000:223f:9400:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],access-mta23.proxy.brave.com,"52.85.132.122, 52.85.132.8, 52.85.132.40, 52.85.132.51, 205.251.192.253, 205.251.195.14, 205.251.196.120, 205.251.198.88","2600:9000:2073:9000:b:dfaf:7b40:93a1, 2600:9000:2073:9200:b:dfaf:7b40:93a1, 2600:9000:2073:8200:b:dfaf:7b40:93a1, 2600:9000:2073:8a00:b:dfaf:7b40:93a1, 2600:9000:2073:2200:b:dfaf:7b40:93a1, 2600:9000:2073:5800:b:dfaf:7b40:93a1, 2600:9000:2073:a400:b:dfaf:7b40:93a1, 2600:9000:2073:f200:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],accessalphaalphaawsacc.proxy.brave.com,"52.85.132.51, 52.85.132.122, 52.85.132.8, 52.85.132.40, 205.251.192.253, 205.251.195.14, 205.251.196.120, 205.251.198.88","2600:9000:2073:ae00:b:dfaf:7b40:93a1, 2600:9000:2073:d800:b:dfaf:7b40:93a1, 2600:9000:2073:e00:b:dfaf:7b40:93a1, 2600:9000:2073:c200:b:dfaf:7b40:93a1, 2600:9000:2073:e200:b:dfaf:7b40:93a1, 2600:9000:2073:9600:b:dfaf:7b40:93a1, 2600:9000:2073:be00:b:dfaf:7b40:93a1, 2600:9000:2073:a800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-1144.awsdns-15.org, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],accesscms-statbetatemp-exchangedns.proxy.brave.com,"18.66.112.126, 18.66.112.15, 18.66.112.48, 18.66.112.82","2600:9000:223f:a600:b:dfaf:7b40:93a1, 2600:9000:223f:aa00:b:dfaf:7b40:93a1, 2600:9000:223f:c800:b:dfaf:7b40:93a1, 2600:9000:223f:f800:b:dfaf:7b40:93a1, 2600:9000:223f:200:b:dfaf:7b40:93a1, 2600:9000:223f:1a00:b:dfaf:7b40:93a1, 2600:9000:223f:9200:b:dfaf:7b40:93a1, 2600:9000:223f:9600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
[x],accessipv4.proxy.brave.com,"18.66.112.82, 18.66.112.126, 18.66.112.15, 18.66.112.48","2600:9000:223f:7a00:b:dfaf:7b40:93a1, 2600:9000:223f:7c00:b:dfaf:7b40:93a1, 2600:9000:223f:aa00:b:dfaf:7b40:93a1, 2600:9000:223f:b000:b:dfaf:7b40:93a1, 2600:9000:223f:ba00:b:dfaf:7b40:93a1, 2600:9000:223f:4c00:b:dfaf:7b40:93a1, 2600:9000:223f:6600:b:dfaf:7b40:93a1, 2600:9000:223f:6a00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
[x],accesssql-mx.proxy.brave.com,"65.9.86.42, 65.9.86.91, 65.9.86.115, 65.9.86.104","2600:9000:2104:3c00:b:dfaf:7b40:93a1, 2600:9000:2104:3200:b:dfaf:7b40:93a1, 2600:9000:2104:3e00:b:dfaf:7b40:93a1, 2600:9000:2104:d400:b:dfaf:7b40:93a1, 2600:9000:2104:8400:b:dfaf:7b40:93a1, 2600:9000:2104:c800:b:dfaf:7b40:93a1, 2600:9000:2104:5000:b:dfaf:7b40:93a1, 2600:9000:2104:5c00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
[x],accessstage.proxy.brave.com,"65.9.86.104, 65.9.86.115, 65.9.86.91, 65.9.86.42","2600:9000:2104:4c00:b:dfaf:7b40:93a1, 2600:9000:2104:c600:b:dfaf:7b40:93a1, 2600:9000:2104:6800:b:dfaf:7b40:93a1, 2600:9000:2104:4a00:b:dfaf:7b40:93a1, 2600:9000:2104:fc00:b:dfaf:7b40:93a1, 2600:9000:2104:c00:b:dfaf:7b40:93a1, 2600:9000:2104:6a00:b:dfaf:7b40:93a1, 2600:9000:2104:5800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
[x],account-cloud.proxy.brave.com,"13.32.145.9, 13.32.145.51, 13.32.145.2, 13.32.145.116","2600:9000:20e1:fc00:b:dfaf:7b40:93a1, 2600:9000:20e1:7a00:b:dfaf:7b40:93a1, 2600:9000:20e1:f200:b:dfaf:7b40:93a1, 2600:9000:20e1:7c00:b:dfaf:7b40:93a1, 2600:9000:20e1:7600:b:dfaf:7b40:93a1, 2600:9000:20e1:3000:b:dfaf:7b40:93a1, 2600:9000:20e1:4600:b:dfaf:7b40:93a1, 2600:9000:20e1:ee00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-1144.awsdns-15.org, ns-782.awsdns-33.net, ns-253.awsdns-31.com",NOERROR,True,cloudfront,,,,,
[x],account-exchange.proxy.brave.com,"18.66.112.15, 18.66.112.48, 18.66.112.82, 18.66.112.126","2600:9000:223f:8800:b:dfaf:7b40:93a1, 2600:9000:223f:8c00:b:dfaf:7b40:93a1, 2600:9000:223f:a600:b:dfaf:7b40:93a1, 2600:9000:223f:c000:b:dfaf:7b40:93a1, 2600:9000:223f:1000:b:dfaf:7b40:93a1, 2600:9000:223f:3800:b:dfaf:7b40:93a1, 2600:9000:223f:7800:b:dfaf:7b40:93a1, 2600:9000:223f:7a00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
[x],account-mybackups-www-test.proxy.brave.com,"65.9.86.42, 65.9.86.91, 65.9.86.115, 65.9.86.104","2600:9000:2104:0:b:dfaf:7b40:93a1, 2600:9000:2104:4600:b:dfaf:7b40:93a1, 2600:9000:2104:1200:b:dfaf:7b40:93a1, 2600:9000:2104:fc00:b:dfaf:7b40:93a1, 2600:9000:2104:600:b:dfaf:7b40:93a1, 2600:9000:2104:a00:b:dfaf:7b40:93a1, 2600:9000:2104:ea00:b:dfaf:7b40:93a1, 2600:9000:2104:1800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com",NOERROR,True,cloudfront,,,,,
[x],account.brave.com,"18.66.147.4, 18.66.147.86, 18.66.147.11, 18.66.147.65","2600:9000:225e:7800:f:7cf5:34c0:93a1, 2600:9000:225e:f800:f:7cf5:34c0:93a1, 2600:9000:225e:9000:f:7cf5:34c0:93a1, 2600:9000:225e:5600:f:7cf5:34c0:93a1, 2600:9000:225e:0:f:7cf5:34c0:93a1, 2600:9000:225e:5200:f:7cf5:34c0:93a1, 2600:9000:225e:b000:f:7cf5:34c0:93a1, 2600:9000:225e:fc00:f:7cf5:34c0:93a1",d24xt9bwf0bwer.cloudfront.net,"ns-1017.awsdns-63.net, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],accountaccounttemp-v1db2-corp.proxy.brave.com,"18.66.112.126, 18.66.112.48, 18.66.112.82, 18.66.112.15","2600:9000:223f:7400:b:dfaf:7b40:93a1, 2600:9000:223f:f800:b:dfaf:7b40:93a1, 2600:9000:223f:4800:b:dfaf:7b40:93a1, 2600:9000:223f:800:b:dfaf:7b40:93a1, 2600:9000:223f:2000:b:dfaf:7b40:93a1, 2600:9000:223f:3800:b:dfaf:7b40:93a1, 2600:9000:223f:aa00:b:dfaf:7b40:93a1, 2600:9000:223f:7e00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],accountcachearchive-vpn.proxy.brave.com,"108.138.217.84, 108.138.217.26, 108.138.217.52, 108.138.217.34","2600:9000:2487:3c00:b:dfaf:7b40:93a1, 2600:9000:2487:7e00:b:dfaf:7b40:93a1, 2600:9000:2487:d200:b:dfaf:7b40:93a1, 2600:9000:2487:d800:b:dfaf:7b40:93a1, 2600:9000:2487:3200:b:dfaf:7b40:93a1, 2600:9000:2487:f200:b:dfaf:7b40:93a1, 2600:9000:2487:e400:b:dfaf:7b40:93a1, 2600:9000:2487:c800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],accountelm-202-0.proxy.brave.com,"18.66.248.84, 18.66.248.71, 18.66.248.76, 18.66.248.63","2600:9000:224a:9e00:b:dfaf:7b40:93a1, 2600:9000:224a:ae00:b:dfaf:7b40:93a1, 2600:9000:224a:3a00:b:dfaf:7b40:93a1, 2600:9000:224a:a200:b:dfaf:7b40:93a1, 2600:9000:224a:d200:b:dfaf:7b40:93a1, 2600:9000:224a:9600:b:dfaf:7b40:93a1, 2600:9000:224a:ba00:b:dfaf:7b40:93a1, 2600:9000:224a:9000:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],accountengineering-networkbin.proxy.brave.com,"18.66.112.126, 18.66.112.82, 18.66.112.15, 18.66.112.48","2600:9000:224a:3200:b:dfaf:7b40:93a1, 2600:9000:224a:c200:b:dfaf:7b40:93a1, 2600:9000:224a:7c00:b:dfaf:7b40:93a1, 2600:9000:224a:0:b:dfaf:7b40:93a1, 2600:9000:224a:6400:b:dfaf:7b40:93a1, 2600:9000:224a:b800:b:dfaf:7b40:93a1, 2600:9000:224a:1c00:b:dfaf:7b40:93a1, 2600:9000:224a:9c00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],accounts-admin10.proxy.brave.com,"18.66.112.15, 18.66.112.82, 18.66.112.126, 18.66.112.48","2600:9000:223f:6e00:b:dfaf:7b40:93a1, 2600:9000:223f:e00:b:dfaf:7b40:93a1, 2600:9000:223f:8800:b:dfaf:7b40:93a1, 2600:9000:223f:5800:b:dfaf:7b40:93a1, 2600:9000:223f:ec00:b:dfaf:7b40:93a1, 2600:9000:223f:2200:b:dfaf:7b40:93a1, 2600:9000:223f:2600:b:dfaf:7b40:93a1, 2600:9000:223f:3a00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,,,NOERROR,True,cloudfront,,,,,
[x],accountsfms2.proxy.brave.com,"18.66.112.48, 18.66.112.82, 18.66.112.126, 18.66.112.15","2600:9000:223f:cc00:b:dfaf:7b40:93a1, 2600:9000:223f:7e00:b:dfaf:7b40:93a1, 2600:9000:223f:9400:b:dfaf:7b40:93a1, 2600:9000:223f:4400:b:dfaf:7b40:93a1, 2600:9000:223f:2400:b:dfaf:7b40:93a1, 2600:9000:223f:7600:b:dfaf:7b40:93a1, 2600:9000:223f:ce00:b:dfaf:7b40:93a1, 2600:9000:223f:5c00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],accountsmy-external-domain.proxy.brave.com,"52.85.132.51, 52.85.132.40, 52.85.132.8, 52.85.132.122, 205.251.192.253, 205.251.195.14, 205.251.196.120, 205.251.198.88","2600:9000:2073:7c00:b:dfaf:7b40:93a1, 2600:9000:2073:6a00:b:dfaf:7b40:93a1, 2600:9000:2073:9c00:b:dfaf:7b40:93a1, 2600:9000:2073:8400:b:dfaf:7b40:93a1, 2600:9000:2073:4c00:b:dfaf:7b40:93a1, 2600:9000:2073:5600:b:dfaf:7b40:93a1, 2600:9000:2073:7600:b:dfaf:7b40:93a1, 2600:9000:2073:9e00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-782.awsdns-33.net, ns-253.awsdns-31.com, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
