input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,tls_mismatched,tls_wildcard_certificate,csp_domains_,tls_self_signed,tls_subject_org_,cdn_name,cdn,tls_expired
api-stage-05.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-05.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-05.dailymotion.com,443,https://api-stage-05.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-11.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-11.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-11.dailymotion.com,443,https://api-stage-11.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-12.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-12.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-12.dailymotion.com,443,https://api-stage-12.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-13.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-13.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-13.dailymotion.com,443,https://api-stage-13.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-16.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-16.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-16.dailymotion.com,443,https://api-stage-16.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-17.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-17.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-17.dailymotion.com,443,https://api-stage-17.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-18.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-18.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-18.dailymotion.com,443,https://api-stage-18.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-23.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-23.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-23.dailymotion.com,443,https://api-stage-23.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-24.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-24.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-24.dailymotion.com,443,https://api-stage-24.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-25.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-25.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-25.dailymotion.com,443,https://api-stage-25.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-29.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-29.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-29.dailymotion.com,443,https://api-stage-29.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-30.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-30.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-30.dailymotion.com,443,https://api-stage-30.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-33.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-33.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-33.dailymotion.com,443,https://api-stage-33.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-36.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-36.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-36.dailymotion.com,443,https://api-stage-36.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-37.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-37.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-37.dailymotion.com,443,https://api-stage-37.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-38.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-38.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-38.dailymotion.com,443,https://api-stage-38.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-41.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-41.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-41.dailymotion.com,443,https://api-stage-41.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-46.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-46.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-46.dailymotion.com,443,https://api-stage-46.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-47.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-47.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-47.dailymotion.com,443,https://api-stage-47.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-50.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-50.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-50.dailymotion.com,443,https://api-stage-50.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-51.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-51.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-51.dailymotion.com,443,https://api-stage-51.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-52.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-52.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-52.dailymotion.com,443,https://api-stage-52.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-57.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-57.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-57.dailymotion.com,443,https://api-stage-57.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-58.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-58.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-58.dailymotion.com,443,https://api-stage-58.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-59.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-59.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-59.dailymotion.com,443,https://api-stage-59.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-61.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-61.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-61.dailymotion.com,443,https://api-stage-61.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-62.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-62.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-62.dailymotion.com,443,https://api-stage-62.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-64.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-64.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-64.dailymotion.com,443,https://api-stage-64.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-69.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-69.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-69.dailymotion.com,443,https://api-stage-69.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage-70.dailymotion.com,,403,16,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage-70.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,api-stage-70.dailymotion.com,443,https://api-stage-70.dailymotion.com:443,https,,text/plain,GET,195.8.215.129,/,1721631795,,195.8.215.129,,1,False,,True,,,,,,
api-stage.dmcdn.net,403 Forbidden,403,178,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,api-stage.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T00:00:00Z,2023-06-11T23:59:59Z,CN=*.dmcdn.net,*.dmcdn.net,*.dmcdn.net,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,0b5c077129ecb898bbc25223daafbb66,acbfec48a23fe477eae8f439e3dd306e98ab76bd3d7baecefbabd91691f3ea30,ctls,api-stage.dmcdn.net,443,https://api-stage.dmcdn.net:443,https,DMS/1.0.42,text/html,GET,195.8.215.150,/,1514968008,,195.8.215.150,HSTS,8,False,,True,,,,,,
api-staging.pxl.dailymotion.com,,401,91,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,188.65.120.0/21,api-staging.pxl.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-13T00:00:00Z,2023-07-12T23:59:59Z,CN=api.pxl.dailymotion.com,api.pxl.dailymotion.com,api-staging.pxl.dailymotion.com,"CN=ZeroSSL ECC Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL ECC Domain Secure Site CA,ZeroSSL,7086b9e1526ff258d4124c0a11ba9e9b,d0f65a862d11ffd2f8334a9e3a16d03536e059821c316be4d9fefbc4175d9c07,ctls,api-staging.pxl.dailymotion.com,80,http://api-staging.pxl.dailymotion.com:80,http,,application/json,GET,188.65.124.67,/,-1610589551,https://api-staging.pxl.dailymotion.com,188.65.124.67,HSTS,1,False,,,,,,,,
api.dailymotion.com,,200,145,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,188.65.120.0/21,api.dailymotion.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=www.dailymotion.com,www.dailymotion.com,dailymotion.com,"CN=ZeroSSL ECC Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL ECC Domain Secure Site CA,ZeroSSL,efbeeafa8647c58e6736a323be57f2f8,ab1103b9ba7e9c95ed790874547430cd958fa43715c6e8ced9cd169e1907be65,ctls,api.dailymotion.com,443,https://api.dailymotion.com:443,https,DMS/1.0.42,application/json,GET,188.65.124.90,/,803945782,,188.65.124.90,,1,False,,True,https://www.dailymotion.com/content_security_policy_report_uri,,,,,
api.dmcdn.net,403 Forbidden,403,580,AS22822,LLNW,US,178.79.224.0/19,api.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T00:00:00Z,2023-06-11T23:59:59Z,CN=*.dmcdn.net,*.dmcdn.net,*.dmcdn.net,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,0b5c077129ecb898bbc25223daafbb66,acbfec48a23fe477eae8f439e3dd306e98ab76bd3d7baecefbabd91691f3ea30,ctls,api.dmcdn.net,443,https://api.dmcdn.net:443,https,DMS/1.0.42,text/html,GET,178.79.242.16,/,-1089532742,,178.79.242.181,,14,False,,True,,,,,,
